Codes:,Interest Paid,Land,Capital Stock,Cost of Treasury Stock,Depreciable Assets,Earnings (rtnd appr),Earnings (rtnd unappr.),Accumulated Depreciation,Inventories,Additional paid-in Capital
44314,220357.33506,469668.586103,603050.835259,248187.250159,6237705.55252,0.0,3123197.89533,3745322.26554,5777790.34076,1473140.8392
443141,110178.66753,234834.293052,301525.41763,124093.62508,3118852.77626,0.0,1561598.94766,1872661.13277,2888895.17038,736570.4196
443142,110178.66753,234834.293052,301525.41763,124093.62508,3118852.77626,0.0,1561598.94766,1872661.13277,2888895.17038,736570.4196
444,960790.799076,2047824.984,2629391.45517,1082133.37367,27197325.2017,0.0,13617607.9671,16330162.8753,25192026.3824,6423113.45642
4441,960790.799076,2047824.984,2629391.45517,1082133.37367,27197325.2017,0.0,13617607.9671,16330162.8753,25192026.3824,6423113.45642
44413,290796.497605,619802.285396,795821.345015,327522.490127,8231643.05954,0.0,4121555.60441,4942547.50779,7624711.90049,1944043.28044
444130,290796.497605,619802.285396,795821.345015,327522.490127,8231643.05954,0.0,4121555.60441,4942547.50779,7624711.90049,1944043.28044
44419,669994.30147,1428022.6986,1833570.11016,754610.883541,18965682.1421,0.0,9496052.36269,11387615.3676,17567314.4819,4479070.17598
444190,669994.30147,1428022.6986,1833570.11016,754610.883541,18965682.1421,0.0,9496052.36269,11387615.3676,17567314.4819,4479070.17598
445,1566323.63632,3338454.82134,4286550.19317,1764141.66586,44338281.9121,0.0,22200026.5297,26622153.4606,41069155.1246,10471243.5165
4451,61.8078415971,131.736942476,169.149216161,69.6138308266,1749.60872809,0.0,876.023122798,1050.52225857,1620.60750129,413.200021749
44511,30.9039207986,65.868471238,84.5746080804,34.8069154133,874.804364044,0.0,438.011561399,525.261129283,810.303750646,206.600010875
445110,30.9039207986,65.868471238,84.5746080804,34.8069154133,874.804364044,0.0,438.011561399,525.261129283,810.303750646,206.600010875
44512,30.9039207986,65.868471238,84.5746080804,34.8069154133,874.804364044,0.0,438.011561399,525.261129283,810.303750646,206.600010875
445120,30.9039207986,65.868471238,84.5746080804,34.8069154133,874.804364044,0.0,438.011561399,525.261129283,810.303750646,206.600010875
4452,61.8078415971,131.736942476,169.149216161,69.6138308266,1749.60872809,0.0,876.023122798,1050.52225857,1620.60750129,413.200021749
44521,15.4519603993,32.934235619,42.2873040402,17.4034577066,437.402182022,0.0,219.005780699,262.630564641,405.151875323,103.300005437
445210,15.4519603993,32.934235619,42.2873040402,17.4034577066,437.402182022,0.0,219.005780699,262.630564641,405.151875323,103.300005437
44522,15.4519603993,32.934235619,42.2873040402,17.4034577066,437.402182022,0.0,219.005780699,262.630564641,405.151875323,103.300005437
445220,15.4519603993,32.934235619,42.2873040402,17.4034577066,437.402182022,0.0,219.005780699,262.630564641,405.151875323,103.300005437
44523,15.4519603993,32.934235619,42.2873040402,17.4034577066,437.402182022,0.0,219.005780699,262.630564641,405.151875323,103.300005437
445230,15.4519603993,32.934235619,42.2873040402,17.4034577066,437.402182022,0.0,219.005780699,262.630564641,405.151875323,103.300005437
44529,15.4519603993,32.934235619,42.2873040402,17.4034577066,437.402182022,0.0,219.005780699,262.630564641,405.151875323,103.300005437
445291,5.15065346643,10.9780785397,14.0957680134,5.80115256888,145.800727341,0.0,73.0019268998,87.5435215471,135.050625108,34.4333351458
445292,5.15065346643,10.9780785397,14.0957680134,5.80115256888,145.800727341,0.0,73.0019268998,87.5435215471,135.050625108,34.4333351458
445299,5.15065346643,10.9780785397,14.0957680134,5.80115256888,145.800727341,0.0,73.0019268998,87.5435215471,135.050625108,34.4333351458
4453,1566200.02063,3338191.34745,4286211.89473,1764002.4382,44334782.6946,0.0,22198274.4834,26620052.4161,41065913.9096,10470417.1165
44531,1566200.02063,3338191.34745,4286211.89473,1764002.4382,44334782.6946,0.0,22198274.4834,26620052.4161,41065913.9096,10470417.1165
445310,1566200.02063,3338191.34745,4286211.89473,1764002.4382,44334782.6946,0.0,22198274.4834,26620052.4161,41065913.9096,10470417.1165
446,851911.680038,1815760.54248,2331422.50551,959503.422881,24115259.0422,0.0,12074427.953,14479589.6295,22337205.4974,5695230.82548
4461,851911.680038,1815760.54248,2331422.50551,959503.422881,24115259.0422,0.0,12074427.953,14479589.6295,22337205.4974,5695230.82548
44611,212977.920009,453940.13562,582855.626378,239875.85572,6028814.76055,0.0,3018606.98825,3619897.40738,5584301.37436,1423807.70637
446110,212977.920009,453940.13562,582855.626378,239875.85572,6028814.76055,0.0,3018606.98825,3619897.40738,5584301.37436,1423807.70637
44612,212977.920009,453940.13562,582855.626378,239875.85572,6028814.76055,0.0,3018606.98825,3619897.40738,5584301.37436,1423807.70637
446120,212977.920009,453940.13562,582855.626378,239875.85572,6028814.76055,0.0,3018606.98825,3619897.40738,5584301.37436,1423807.70637
44613,212977.920009,453940.13562,582855.626378,239875.85572,6028814.76055,0.0,3018606.98825,3619897.40738,5584301.37436,1423807.70637
446130,212977.920009,453940.13562,582855.626378,239875.85572,6028814.76055,0.0,3018606.98825,3619897.40738,5584301.37436,1423807.70637
44619,212977.920009,453940.13562,582855.626378,239875.85572,6028814.76055,0.0,3018606.98825,3619897.40738,5584301.37436,1423807.70637
446191,106488.960005,226970.06781,291427.813189,119937.92786,3014407.38028,0.0,1509303.49412,1809948.70369,2792150.68718,711903.853185
446199,106488.960005,226970.06781,291427.813189,119937.92786,3014407.38028,0.0,1509303.49412,1809948.70369,2792150.68718,711903.853185
447,399946.053089,852443.133879,1094530.39677,450457.031989,11321364.5254,0.0,5668568.60431,6797717.24977,10486623.6549,2673733.8429
4471,399946.053089,852443.133879,1094530.39677,450457.031989,11321364.5254,0.0,5668568.60431,6797717.24977,10486623.6549,2673733.8429
44711,199973.026545,426221.566939,547265.198384,225228.515995,5660682.2627,0.0,2834284.30216,3398858.62488,5243311.82743,1336866.92145
447110,199973.026545,426221.566939,547265.198384,225228.515995,5660682.2627,0.0,2834284.30216,3398858.62488,5243311.82743,1336866.92145
44719,199973.026545,426221.566939,547265.198384,225228.515995,5660682.2627,0.0,2834284.30216,3398858.62488,5243311.82743,1336866.92145
447190,199973.026545,426221.566939,547265.198384,225228.515995,5660682.2627,0.0,2834284.30216,3398858.62488,5243311.82743,1336866.92145
448,913254.99809,1946507.40166,2499300.46237,1028594.0634,25851718.3959,0.0,12943867.2289,15522216.574,23945633.1471,6105325.3976
4481,304418.332697,648835.800553,833100.154124,342864.687801,8617239.46531,0.0,4314622.40963,5174072.19132,7981877.71569,2035108.46587
44811,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
448110,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
44812,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
448120,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
44813,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
448130,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
44814,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
448140,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
44815,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
448150,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
44819,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
448190,50736.3887828,108139.300092,138850.025687,57144.1146335,1436206.57755,0.0,719103.734938,862345.36522,1330312.95262,339184.744311
4482,304418.332697,648835.800553,833100.154124,342864.687801,8617239.46531,0.0,4314622.40963,5174072.19132,7981877.71569,2035108.46587
44821,304418.332697,648835.800553,833100.154124,342864.687801,8617239.46531,0.0,4314622.40963,5174072.19132,7981877.71569,2035108.46587
448210,304418.332697,648835.800553,833100.154124,342864.687801,8617239.46531,0.0,4314622.40963,5174072.19132,7981877.71569,2035108.46587
4483,304418.332697,648835.800553,833100.154124,342864.687801,8617239.46531,0.0,4314622.40963,5174072.19132,7981877.71569,2035108.46587
44831,152209.166348,324417.900277,416550.077062,171432.343901,4308619.73265,0.0,2157311.20482,2587036.09566,3990938.85785,1017554.23293
448310,152209.166348,324417.900277,416550.077062,171432.343901,4308619.73265,0.0,2157311.20482,2587036.09566,3990938.85785,1017554.23293
44832,152209.166348,324417.900277,416550.077062,171432.343901,4308619.73265,0.0,2157311.20482,2587036.09566,3990938.85785,1017554.23293
448320,152209.166348,324417.900277,416550.077062,171432.343901,4308619.73265,0.0,2157311.20482,2587036.09566,3990938.85785,1017554.23293
451,300279.96245,640015.2977,821774.69662,338203.664235,8500093.67091,0.0,4255967.90992,5103734.02797,7873369.25315,2007442.48317
4511,150139.981225,320007.64885,410887.34831,169101.832117,4250046.83545,0.0,2127983.95496,2551867.01399,3936684.62657,1003721.24159
45111,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
451110,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
45112,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
451120,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
45113,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
451130,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
45114,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
451140,37534.9953062,80001.9122125,102721.837077,42275.4580294,1062511.70886,0.0,531995.98874,637966.753497,984171.156643,250930.310397
4512,150139.981225,320007.64885,410887.34831,169101.832117,4250046.83545,0.0,2127983.95496,2551867.01399,3936684.62657,1003721.24159
45121,150139.981225,320007.64885,410887.34831,169101.832117,4250046.83545,0.0,2127983.95496,2551867.01399,3936684.62657,1003721.24159
451211,75069.9906125,160003.824425,205443.674155,84550.9160587,2125023.41773,0.0,1063991.97748,1275933.50699,1968342.31329,501860.620793
451212,75069.9906125,160003.824425,205443.674155,84550.9160587,2125023.41773,0.0,1063991.97748,1275933.50699,1968342.31329,501860.620793
452,2409014.73679,5134562.66395,6592738.78391,2713260.00087,68192531.8966,0.0,34143768.1377,40945024.722,63164596.1463,16104832.5894
4521,1204507.36839,2567281.33198,3296369.39196,1356630.00043,34096265.9483,0.0,17071884.0689,20472512.361,31582298.0732,8052416.29471
45211,1204507.36839,2567281.33198,3296369.39196,1356630.00043,34096265.9483,0.0,17071884.0689,20472512.361,31582298.0732,8052416.29471
452111,602253.684197,1283640.66599,1648184.69598,678315.000217,17048132.9742,0.0,8535942.03443,10236256.1805,15791149.0366,4026208.14735
452112,602253.684197,1283640.66599,1648184.69598,678315.000217,17048132.9742,0.0,8535942.03443,10236256.1805,15791149.0366,4026208.14735
4529,1204507.36839,2567281.33198,3296369.39196,1356630.00043,34096265.9483,0.0,17071884.0689,20472512.361,31582298.0732,8052416.29471
45291,602253.684197,1283640.66599,1648184.69598,678315.000217,17048132.9742,0.0,8535942.03443,10236256.1805,15791149.0366,4026208.14735
452910,602253.684197,1283640.66599,1648184.69598,678315.000217,17048132.9742,0.0,8535942.03443,10236256.1805,15791149.0366,4026208.14735
45299,602253.684197,1283640.66599,1648184.69598,678315.000217,17048132.9742,0.0,8535942.03443,10236256.1805,15791149.0366,4026208.14735
452990,602253.684197,1283640.66599,1648184.69598,678315.000217,17048132.9742,0.0,8535942.03443,10236256.1805,15791149.0366,4026208.14735
453,374775.993617,798795.787667,1025647.61878,422108.132939,10608869.8872,0.0,5311824.96904,6369912.18424,9826662.29504,2505466.04949
4531,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
45311,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
453110,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
4532,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
45321,46846.9992021,99849.4734583,128205.952348,52763.5166173,1326108.7359,0.0,663978.12113,796239.02303,1228332.78688,313183.256186
453210,46846.9992021,99849.4734583,128205.952348,52763.5166173,1326108.7359,0.0,663978.12113,796239.02303,1228332.78688,313183.256186
45322,46846.9992021,99849.4734583,128205.952348,52763.5166173,1326108.7359,0.0,663978.12113,796239.02303,1228332.78688,313183.256186
453220,46846.9992021,99849.4734583,128205.952348,52763.5166173,1326108.7359,0.0,663978.12113,796239.02303,1228332.78688,313183.256186
4533,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
45331,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
453310,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
4539,93693.9984043,199698.946917,256411.904696,105527.033235,2652217.47179,0.0,1327956.24226,1592478.04606,2456665.57376,626366.512372
45391,23423.4996011,49924.7367292,64102.976174,26381.7583087,663054.367948,0.0,331989.060565,398119.511515,614166.39344,156591.628093
453910,23423.4996011,49924.7367292,64102.976174,26381.7583087,663054.367948,0.0,331989.060565,398119.511515,614166.39344,156591.628093
45392,23423.4996011,49924.7367292,64102.976174,26381.7583087,663054.367948,0.0,331989.060565,398119.511515,614166.39344,156591.628093
453920,23423.4996011,49924.7367292,64102.976174,26381.7583087,663054.367948,0.0,331989.060565,398119.511515,614166.39344,156591.628093
45393,23423.4996011,49924.7367292,64102.976174,26381.7583087,663054.367948,0.0,331989.060565,398119.511515,614166.39344,156591.628093
453930,23423.4996011,49924.7367292,64102.976174,26381.7583087,663054.367948,0.0,331989.060565,398119.511515,614166.39344,156591.628093
45399,23423.4996011,49924.7367292,64102.976174,26381.7583087,663054.367948,0.0,331989.060565,398119.511515,614166.39344,156591.628093
453991,11711.7498005,24962.3683646,32051.488087,13190.8791543,331527.183974,0.0,165994.530283,199059.755757,307083.19672,78295.8140465
453998,11711.7498005,24962.3683646,32051.488087,13190.8791543,331527.183974,0.0,165994.530283,199059.755757,307083.19672,78295.8140465
454,590579.022887,1258757.34786,1616234.70778,665165.893625,16717655.6626,0.0,8370473.17169,10037826.8024,15485038.3036,3948160.27863
4541,196859.674296,419585.78262,538744.902594,221721.964542,5572551.88753,0.0,2790157.7239,3345942.26748,5161679.43455,1316053.42621
45411,196859.674296,419585.78262,538744.902594,221721.964542,5572551.88753,0.0,2790157.7239,3345942.26748,5161679.43455,1316053.42621
454111,65619.8914319,139861.92754,179581.634198,73907.3215139,1857517.29584,0.0,930052.574632,1115314.08916,1720559.81152,438684.475404
454112,65619.8914319,139861.92754,179581.634198,73907.3215139,1857517.29584,0.0,930052.574632,1115314.08916,1720559.81152,438684.475404
454113,65619.8914319,139861.92754,179581.634198,73907.3215139,1857517.29584,0.0,930052.574632,1115314.08916,1720559.81152,438684.475404
4542,196859.674296,419585.78262,538744.902594,221721.964542,5572551.88753,0.0,2790157.7239,3345942.26748,5161679.43455,1316053.42621
45421,196859.674296,419585.78262,538744.902594,221721.964542,5572551.88753,0.0,2790157.7239,3345942.26748,5161679.43455,1316053.42621
454210,196859.674296,419585.78262,538744.902594,221721.964542,5572551.88753,0.0,2790157.7239,3345942.26748,5161679.43455,1316053.42621
4543,196859.674296,419585.78262,538744.902594,221721.964542,5572551.88753,0.0,2790157.7239,3345942.26748,5161679.43455,1316053.42621
45431,98429.8371479,209792.89131,269372.451297,110860.982271,2786275.94377,0.0,1395078.86195,1672971.13374,2580839.71727,658026.713105
454310,98429.8371479,209792.89131,269372.451297,110860.982271,2786275.94377,0.0,1395078.86195,1672971.13374,2580839.71727,658026.713105
45439,98429.8371479,209792.89131,269372.451297,110860.982271,2786275.94377,0.0,1395078.86195,1672971.13374,2580839.71727,658026.713105
454390,98429.8371479,209792.89131,269372.451297,110860.982271,2786275.94377,0.0,1395078.86195,1672971.13374,2580839.71727,658026.713105
48.49,3541669.93549,3718892.25803,3470682.06451,3619242.08601,191278308.065,0.0,35869264.0,117531561.129,4022929.89249,26502273.086
481,1710715.07847,1796317.88871,1676426.16293,1748184.36555,92392202.4779,0.0,17325750.817,56770680.9165,1943175.66347,12801260.1422
4811,855357.539234,898158.944353,838213.081465,874092.182775,46196101.239,0.0,8662875.4085,28385340.4582,971587.831736,6400630.07108
48111,855357.539234,898158.944353,838213.081465,874092.182775,46196101.239,0.0,8662875.4085,28385340.4582,971587.831736,6400630.07108
481111,427678.769617,449079.472177,419106.540733,437046.091388,23098050.6195,0.0,4331437.70425,14192670.2291,485793.915868,3200315.03554
481112,427678.769617,449079.472177,419106.540733,437046.091388,23098050.6195,0.0,4331437.70425,14192670.2291,485793.915868,3200315.03554
4812,855357.539234,898158.944353,838213.081465,874092.182775,46196101.239,0.0,8662875.4085,28385340.4582,971587.831736,6400630.07108
48121,855357.539234,898158.944353,838213.081465,874092.182775,46196101.239,0.0,8662875.4085,28385340.4582,971587.831736,6400630.07108
481211,285119.179745,299386.314784,279404.360488,291364.060925,15398700.413,0.0,2887625.13617,9461780.15275,323862.610579,2133543.35703
481212,285119.179745,299386.314784,279404.360488,291364.060925,15398700.413,0.0,2887625.13617,9461780.15275,323862.610579,2133543.35703
481219,285119.179745,299386.314784,279404.360488,291364.060925,15398700.413,0.0,2887625.13617,9461780.15275,323862.610579,2133543.35703
484,673898.533563,707619.875599,660391.170362,688658.734099,36395873.6006,0.0,6825098.00457,22363559.6018,765471.262018,5042774.53688
4841,336949.266781,353809.9378,330195.585181,344329.367049,18197936.8003,0.0,3412549.00229,11181779.8009,382735.631009,2521387.26844
48411,168474.633391,176904.9689,165097.79259,172164.683525,9098968.40014,0.0,1706274.50114,5590889.90044,191367.815505,1260693.63422
484110,168474.633391,176904.9689,165097.79259,172164.683525,9098968.40014,0.0,1706274.50114,5590889.90044,191367.815505,1260693.63422
48412,168474.633391,176904.9689,165097.79259,172164.683525,9098968.40014,0.0,1706274.50114,5590889.90044,191367.815505,1260693.63422
484121,84237.3166954,88452.4844499,82548.8962952,86082.3417624,4549484.20007,0.0,853137.250572,2795444.95022,95683.9077523,630346.81711
484122,84237.3166954,88452.4844499,82548.8962952,86082.3417624,4549484.20007,0.0,853137.250572,2795444.95022,95683.9077523,630346.81711
4842,336949.266781,353809.9378,330195.585181,344329.367049,18197936.8003,0.0,3412549.00229,11181779.8009,382735.631009,2521387.26844
48421,112316.42226,117936.645933,110065.19506,114776.455683,6065978.93343,0.0,1137516.3341,3727259.93363,127578.54367,840462.422814
484210,112316.42226,117936.645933,110065.19506,114776.455683,6065978.93343,0.0,1137516.3341,3727259.93363,127578.54367,840462.422814
48422,112316.42226,117936.645933,110065.19506,114776.455683,6065978.93343,0.0,1137516.3341,3727259.93363,127578.54367,840462.422814
484220,112316.42226,117936.645933,110065.19506,114776.455683,6065978.93343,0.0,1137516.3341,3727259.93363,127578.54367,840462.422814
48423,112316.42226,117936.645933,110065.19506,114776.455683,6065978.93343,0.0,1137516.3341,3727259.93363,127578.54367,840462.422814
484230,112316.42226,117936.645933,110065.19506,114776.455683,6065978.93343,0.0,1137516.3341,3727259.93363,127578.54367,840462.422814
485,89421.8051275,93896.4005243,87629.4688338,91380.3845133,4829487.75589,0.0,905644.623552,2967494.02034,101572.890597,669142.281042
4851,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
48511,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
485111,3725.90854698,3912.35002185,3651.22786808,3807.51602139,201228.656495,0.0,37735.192648,123645.584181,4232.20377486,27880.9283767
485112,3725.90854698,3912.35002185,3651.22786808,3807.51602139,201228.656495,0.0,37735.192648,123645.584181,4232.20377486,27880.9283767
485113,3725.90854698,3912.35002185,3651.22786808,3807.51602139,201228.656495,0.0,37735.192648,123645.584181,4232.20377486,27880.9283767
485119,3725.90854698,3912.35002185,3651.22786808,3807.51602139,201228.656495,0.0,37735.192648,123645.584181,4232.20377486,27880.9283767
4852,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
48521,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
485210,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
4853,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
48531,7451.81709396,7824.70004369,7302.45573615,7615.03204277,402457.312991,0.0,75470.385296,247291.168362,8464.40754973,55761.8567535
485310,7451.81709396,7824.70004369,7302.45573615,7615.03204277,402457.312991,0.0,75470.385296,247291.168362,8464.40754973,55761.8567535
48532,7451.81709396,7824.70004369,7302.45573615,7615.03204277,402457.312991,0.0,75470.385296,247291.168362,8464.40754973,55761.8567535
485320,7451.81709396,7824.70004369,7302.45573615,7615.03204277,402457.312991,0.0,75470.385296,247291.168362,8464.40754973,55761.8567535
4854,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
48541,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
485410,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
4855,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
48551,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
485510,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
4859,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
48599,14903.6341879,15649.4000874,14604.9114723,15230.0640855,804914.625981,0.0,150940.770592,494582.336724,16928.8150995,111523.713507
485991,7451.81709396,7824.70004369,7302.45573615,7615.03204277,402457.312991,0.0,75470.385296,247291.168362,8464.40754973,55761.8567535
485999,7451.81709396,7824.70004369,7302.45573615,7615.03204277,402457.312991,0.0,75470.385296,247291.168362,8464.40754973,55761.8567535
486,287864.683722,302269.201578,282094.834639,294169.698865,15546979.4353,0.0,2915431.00423,9552890.66683,326981.187471,2154087.92992
4861,95954.8945739,100756.400526,94031.6115464,98056.5662883,5182326.47845,0.0,971810.334745,3184296.88894,108993.729157,718029.309974
48611,95954.8945739,100756.400526,94031.6115464,98056.5662883,5182326.47845,0.0,971810.334745,3184296.88894,108993.729157,718029.309974
486110,95954.8945739,100756.400526,94031.6115464,98056.5662883,5182326.47845,0.0,971810.334745,3184296.88894,108993.729157,718029.309974
4862,95954.8945739,100756.400526,94031.6115464,98056.5662883,5182326.47845,0.0,971810.334745,3184296.88894,108993.729157,718029.309974
48621,95954.8945739,100756.400526,94031.6115464,98056.5662883,5182326.47845,0.0,971810.334745,3184296.88894,108993.729157,718029.309974
486210,95954.8945739,100756.400526,94031.6115464,98056.5662883,5182326.47845,0.0,971810.334745,3184296.88894,108993.729157,718029.309974
4869,95954.8945739,100756.400526,94031.6115464,98056.5662883,5182326.47845,0.0,971810.334745,3184296.88894,108993.729157,718029.309974
48691,47977.447287,50378.200263,47015.8057732,49028.2831441,2591163.23922,0.0,485905.167372,1592148.44447,54496.8645784,359014.654987
486910,47977.447287,50378.200263,47015.8057732,49028.2831441,2591163.23922,0.0,485905.167372,1592148.44447,54496.8645784,359014.654987
48699,47977.447287,50378.200263,47015.8057732,49028.2831441,2591163.23922,0.0,485905.167372,1592148.44447,54496.8645784,359014.654987
486990,47977.447287,50378.200263,47015.8057732,49028.2831441,2591163.23922,0.0,485905.167372,1592148.44447,54496.8645784,359014.654987
487,647869.242018,680288.099185,634883.599933,662059.330669,34990085.106,0.0,6561478.99231,21499768.4168,735904.979179,4847997.66458
4871,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
48711,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
487110,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
4872,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
48721,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
487210,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
4879,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
48799,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
487990,215956.414006,226762.699728,211627.866644,220686.443556,11663361.702,0.0,2187159.6641,7166589.47227,245301.659726,1615999.22153
493,131900.592593,138500.792439,129256.82781,134789.572314,7123679.68881,0.0,1335860.55834,4377167.50676,149823.90975,987010.53141
4931,131900.592593,138500.792439,129256.82781,134789.572314,7123679.68881,0.0,1335860.55834,4377167.50676,149823.90975,987010.53141
49311,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
493110,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
49312,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
493120,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
49313,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
493130,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
49319,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
493190,32975.1481483,34625.1981099,32314.2069525,33697.3930785,1780919.9222,0.0,333965.139585,1094291.87669,37455.9774375,246752.632853
51,2682080.82832,2138206.68672,3017128.17168,4028990.22891,66871737.1717,0.0,-6369692.0,46039560.3434,2555580.71387,23679630.2289
