Codes:,Interest Paid,Land,Capital Stock,Cost of Treasury Stock,Depreciable Assets,Earnings (rtnd appr),Earnings (rtnd unappr.),Accumulated Depreciation,Inventories,Additional paid-in Capital
448130,206751.755452,160129.040263,571609.077442,2105024.90279,7007229.98774,1533.06361828,3406076.33473,4235592.46417,3571419.47582,2945589.69477
44814,206751.755452,160129.040263,571609.077442,2105024.90279,7007229.98774,1533.06361828,3406076.33473,4235592.46417,3571419.47582,2945589.69477
448140,206751.755452,160129.040263,571609.077442,2105024.90279,7007229.98774,1533.06361828,3406076.33473,4235592.46417,3571419.47582,2945589.69477
44815,206751.755452,160129.040263,571609.077442,2105024.90279,7007229.98774,1533.06361828,3406076.33473,4235592.46417,3571419.47582,2945589.69477
448150,206751.755452,160129.040263,571609.077442,2105024.90279,7007229.98774,1533.06361828,3406076.33473,4235592.46417,3571419.47582,2945589.69477
44819,206751.755452,160129.040263,571609.077442,2105024.90279,7007229.98774,1533.06361828,3406076.33473,4235592.46417,3571419.47582,2945589.69477
448190,206751.755452,160129.040263,571609.077442,2105024.90279,7007229.98774,1533.06361828,3406076.33473,4235592.46417,3571419.47582,2945589.69477
4482,1240510.53271,960774.241577,3429654.46465,12630149.4167,42043379.9265,9198.38170968,20436458.0084,25413554.785,21428516.8549,17673538.1686
44821,1240510.53271,960774.241577,3429654.46465,12630149.4167,42043379.9265,9198.38170968,20436458.0084,25413554.785,21428516.8549,17673538.1686
448210,1240510.53271,960774.241577,3429654.46465,12630149.4167,42043379.9265,9198.38170968,20436458.0084,25413554.785,21428516.8549,17673538.1686
4483,1240510.53271,960774.241577,3429654.46465,12630149.4167,42043379.9265,9198.38170968,20436458.0084,25413554.785,21428516.8549,17673538.1686
44831,620255.266356,480387.120789,1714827.23233,6315074.70836,21021689.9632,4599.19085484,10218229.0042,12706777.3925,10714258.4274,8836769.08432
448310,620255.266356,480387.120789,1714827.23233,6315074.70836,21021689.9632,4599.19085484,10218229.0042,12706777.3925,10714258.4274,8836769.08432
44832,620255.266356,480387.120789,1714827.23233,6315074.70836,21021689.9632,4599.19085484,10218229.0042,12706777.3925,10714258.4274,8836769.08432
448320,620255.266356,480387.120789,1714827.23233,6315074.70836,21021689.9632,4599.19085484,10218229.0042,12706777.3925,10714258.4274,8836769.08432
451,3270076.65556,1952896.19668,1717878.78052,4224984.23428,47848161.9418,71773.3774722,5750608.21731,28765104.5411,33517840.3258,16171616.846
4511,1635038.32778,976448.098341,858939.390258,2112492.11714,23924080.9709,35886.6887361,2875304.10865,14382552.2705,16758920.1629,8085808.423
45111,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
451110,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
45112,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
451120,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
45113,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
451130,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
45114,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
451140,408759.581945,244112.024585,214734.847565,528123.029285,5981020.24273,8971.67218403,718826.027164,3595638.06763,4189730.04072,2021452.10575
4512,1635038.32778,976448.098341,858939.390258,2112492.11714,23924080.9709,35886.6887361,2875304.10865,14382552.2705,16758920.1629,8085808.423
45121,1635038.32778,976448.098341,858939.390258,2112492.11714,23924080.9709,35886.6887361,2875304.10865,14382552.2705,16758920.1629,8085808.423
451211,817519.163889,488224.04917,429469.695129,1056246.05857,11962040.4855,17943.3443681,1437652.05433,7191276.13527,8379460.08144,4042904.2115
451212,817519.163889,488224.04917,429469.695129,1056246.05857,11962040.4855,17943.3443681,1437652.05433,7191276.13527,8379460.08144,4042904.2115
452,10684765.8286,57149048.8551,3084514.64633,38990036.8615,409121130.851,312589.643979,220108359.895,165227810.825,150038401.124,94843858.1991
4521,5342382.91432,28574524.4276,1542257.32317,19495018.4307,204560565.426,156294.821989,110054179.948,82613905.4125,75019200.5618,47421929.0996
45211,5342382.91432,28574524.4276,1542257.32317,19495018.4307,204560565.426,156294.821989,110054179.948,82613905.4125,75019200.5618,47421929.0996
452111,2671191.45716,14287262.2138,771128.661583,9747509.21537,102280282.713,78147.4109947,55027089.9738,41306952.7063,37509600.2809,23710964.5498
452112,2671191.45716,14287262.2138,771128.661583,9747509.21537,102280282.713,78147.4109947,55027089.9738,41306952.7063,37509600.2809,23710964.5498
4529,5342382.91432,28574524.4276,1542257.32317,19495018.4307,204560565.426,156294.821989,110054179.948,82613905.4125,75019200.5618,47421929.0996
45291,2671191.45716,14287262.2138,771128.661583,9747509.21537,102280282.713,78147.4109947,55027089.9738,41306952.7063,37509600.2809,23710964.5498
452910,2671191.45716,14287262.2138,771128.661583,9747509.21537,102280282.713,78147.4109947,55027089.9738,41306952.7063,37509600.2809,23710964.5498
45299,2671191.45716,14287262.2138,771128.661583,9747509.21537,102280282.713,78147.4109947,55027089.9738,41306952.7063,37509600.2809,23710964.5498
452990,2671191.45716,14287262.2138,771128.661583,9747509.21537,102280282.713,78147.4109947,55027089.9738,41306952.7063,37509600.2809,23710964.5498
453,2380292.18249,1743424.62844,4898101.39289,14193414.9802,48428789.5968,89556.4709975,14445540.167,31720786.8498,30305377.8685,30634503.8898
4531,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
45311,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
453110,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
4532,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
45321,297536.522811,217928.078555,612262.674111,1774176.87252,6053598.6996,11194.5588747,1805692.52088,3965098.35622,3788172.23356,3829312.98623
453210,297536.522811,217928.078555,612262.674111,1774176.87252,6053598.6996,11194.5588747,1805692.52088,3965098.35622,3788172.23356,3829312.98623
45322,297536.522811,217928.078555,612262.674111,1774176.87252,6053598.6996,11194.5588747,1805692.52088,3965098.35622,3788172.23356,3829312.98623
453220,297536.522811,217928.078555,612262.674111,1774176.87252,6053598.6996,11194.5588747,1805692.52088,3965098.35622,3788172.23356,3829312.98623
4533,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
45331,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
453310,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
4539,595073.045623,435856.157111,1224525.34822,3548353.74505,12107197.3992,22389.1177494,3611385.04175,7930196.71245,7576344.46711,7658625.97245
45391,148768.261406,108964.039278,306131.337056,887088.436262,3026799.3498,5597.27943734,902846.260438,1982549.17811,1894086.11678,1914656.49311
453910,148768.261406,108964.039278,306131.337056,887088.436262,3026799.3498,5597.27943734,902846.260438,1982549.17811,1894086.11678,1914656.49311
45392,148768.261406,108964.039278,306131.337056,887088.436262,3026799.3498,5597.27943734,902846.260438,1982549.17811,1894086.11678,1914656.49311
453920,148768.261406,108964.039278,306131.337056,887088.436262,3026799.3498,5597.27943734,902846.260438,1982549.17811,1894086.11678,1914656.49311
45393,148768.261406,108964.039278,306131.337056,887088.436262,3026799.3498,5597.27943734,902846.260438,1982549.17811,1894086.11678,1914656.49311
453930,148768.261406,108964.039278,306131.337056,887088.436262,3026799.3498,5597.27943734,902846.260438,1982549.17811,1894086.11678,1914656.49311
45399,148768.261406,108964.039278,306131.337056,887088.436262,3026799.3498,5597.27943734,902846.260438,1982549.17811,1894086.11678,1914656.49311
453991,74384.1307029,54482.0196388,153065.668528,443544.218131,1513399.6749,2798.63971867,451423.130219,991274.589056,947043.058389,957328.246556
453998,74384.1307029,54482.0196388,153065.668528,443544.218131,1513399.6749,2798.63971867,451423.130219,991274.589056,947043.058389,957328.246556
454,4549644.24431,760225.655554,8315097.60826,31046838.6918,58105227.6257,26245.138029,8200419.1985,34089996.8889,27330341.2551,109395047.8
4541,1516548.08144,253408.551851,2771699.20275,10348946.2306,19368409.2086,8748.37934301,2733473.06617,11363332.2963,9110113.7517,36465015.9334
45411,1516548.08144,253408.551851,2771699.20275,10348946.2306,19368409.2086,8748.37934301,2733473.06617,11363332.2963,9110113.7517,36465015.9334
454111,505516.027145,84469.5172838,923899.734251,3449648.74353,6456136.40285,2916.12644767,911157.688722,3787777.4321,3036704.5839,12155005.3111
454112,505516.027145,84469.5172838,923899.734251,3449648.74353,6456136.40285,2916.12644767,911157.688722,3787777.4321,3036704.5839,12155005.3111
454113,505516.027145,84469.5172838,923899.734251,3449648.74353,6456136.40285,2916.12644767,911157.688722,3787777.4321,3036704.5839,12155005.3111
4542,1516548.08144,253408.551851,2771699.20275,10348946.2306,19368409.2086,8748.37934301,2733473.06617,11363332.2963,9110113.7517,36465015.9334
45421,1516548.08144,253408.551851,2771699.20275,10348946.2306,19368409.2086,8748.37934301,2733473.06617,11363332.2963,9110113.7517,36465015.9334
454210,1516548.08144,253408.551851,2771699.20275,10348946.2306,19368409.2086,8748.37934301,2733473.06617,11363332.2963,9110113.7517,36465015.9334
4543,1516548.08144,253408.551851,2771699.20275,10348946.2306,19368409.2086,8748.37934301,2733473.06617,11363332.2963,9110113.7517,36465015.9334
45431,758274.040718,126704.275926,1385849.60138,5174473.1153,9684204.60428,4374.18967151,1366736.53308,5681666.14815,4555056.87585,18232507.9667
454310,758274.040718,126704.275926,1385849.60138,5174473.1153,9684204.60428,4374.18967151,1366736.53308,5681666.14815,4555056.87585,18232507.9667
45439,758274.040718,126704.275926,1385849.60138,5174473.1153,9684204.60428,4374.18967151,1366736.53308,5681666.14815,4555056.87585,18232507.9667
454390,758274.040718,126704.275926,1385849.60138,5174473.1153,9684204.60428,4374.18967151,1366736.53308,5681666.14815,4555056.87585,18232507.9667
48.49,30055369.8494,20876345.4526,57742165.1497,33056533.1776,1222428511.8,373913.728287,29706164.7802,520313917.525,17804213.2303,301097580.365
481,14433078.5994,8289850.28297,35437802.5031,17355098.1884,657282268.678,85216.3938834,-27339161.906,196410422.528,8397478.83426,168462383.077
4811,7216539.29972,4144925.14148,17718901.2515,8677549.0942,328641134.339,42608.1969417,-13669580.953,98205211.264,4198739.41713,84231191.5385
48111,7216539.29972,4144925.14148,17718901.2515,8677549.0942,328641134.339,42608.1969417,-13669580.953,98205211.264,4198739.41713,84231191.5385
481111,3608269.64986,2072462.57074,8859450.62576,4338774.5471,164320567.169,21304.0984708,-6834790.4765,49102605.632,2099369.70857,42115595.7693
481112,3608269.64986,2072462.57074,8859450.62576,4338774.5471,164320567.169,21304.0984708,-6834790.4765,49102605.632,2099369.70857,42115595.7693
4812,7216539.29972,4144925.14148,17718901.2515,8677549.0942,328641134.339,42608.1969417,-13669580.953,98205211.264,4198739.41713,84231191.5385
48121,7216539.29972,4144925.14148,17718901.2515,8677549.0942,328641134.339,42608.1969417,-13669580.953,98205211.264,4198739.41713,84231191.5385
481211,2405513.09991,1381641.71383,5906300.41718,2892516.36473,109547044.78,14202.7323139,-4556526.98433,32735070.4213,1399579.80571,28077063.8462
481212,2405513.09991,1381641.71383,5906300.41718,2892516.36473,109547044.78,14202.7323139,-4556526.98433,32735070.4213,1399579.80571,28077063.8462
481219,2405513.09991,1381641.71383,5906300.41718,2892516.36473,109547044.78,14202.7323139,-4556526.98433,32735070.4213,1399579.80571,28077063.8462
484,5159816.19149,5708132.77911,4612818.31303,8623196.77779,203635407.611,40104.1853678,40941822.7084,131620652.386,2368132.58376,22265107.4537
4841,2579908.09574,2854066.38955,2306409.15651,4311598.38889,101817703.805,20052.0926839,20470911.3542,65810326.1932,1184066.29188,11132553.7269
48411,1289954.04787,1427033.19478,1153204.57826,2155799.19445,50908851.9027,10026.0463419,10235455.6771,32905163.0966,592033.145939,5566276.86343
484110,1289954.04787,1427033.19478,1153204.57826,2155799.19445,50908851.9027,10026.0463419,10235455.6771,32905163.0966,592033.145939,5566276.86343
48412,1289954.04787,1427033.19478,1153204.57826,2155799.19445,50908851.9027,10026.0463419,10235455.6771,32905163.0966,592033.145939,5566276.86343
484121,644977.023936,713516.597389,576602.289128,1077899.59722,25454425.9513,5013.02317097,5117727.83855,16452581.5483,296016.572969,2783138.43171
484122,644977.023936,713516.597389,576602.289128,1077899.59722,25454425.9513,5013.02317097,5117727.83855,16452581.5483,296016.572969,2783138.43171
4842,2579908.09574,2854066.38955,2306409.15651,4311598.38889,101817703.805,20052.0926839,20470911.3542,65810326.1932,1184066.29188,11132553.7269
48421,859969.365248,951355.463185,768803.052171,1437199.46296,33939234.6018,6684.03089463,6823637.11807,21936775.3977,394688.763959,3710851.24228
484210,859969.365248,951355.463185,768803.052171,1437199.46296,33939234.6018,6684.03089463,6823637.11807,21936775.3977,394688.763959,3710851.24228
48422,859969.365248,951355.463185,768803.052171,1437199.46296,33939234.6018,6684.03089463,6823637.11807,21936775.3977,394688.763959,3710851.24228
484220,859969.365248,951355.463185,768803.052171,1437199.46296,33939234.6018,6684.03089463,6823637.11807,21936775.3977,394688.763959,3710851.24228
48423,859969.365248,951355.463185,768803.052171,1437199.46296,33939234.6018,6684.03089463,6823637.11807,21936775.3977,394688.763959,3710851.24228
484230,859969.365248,951355.463185,768803.052171,1437199.46296,33939234.6018,6684.03089463,6823637.11807,21936775.3977,394688.763959,3710851.24228
485,1346289.36527,645100.853495,920567.013149,549359.748656,28089441.7373,1039.00480244,-478749.415617,15743445.5091,240067.940416,9334789.19623
4851,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
48511,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
485111,56095.3902194,26879.202229,38356.9588812,22889.9895273,1170393.40572,43.2918667684,-19947.8923174,655976.896213,10002.8308507,388949.549843
485112,56095.3902194,26879.202229,38356.9588812,22889.9895273,1170393.40572,43.2918667684,-19947.8923174,655976.896213,10002.8308507,388949.549843
485113,56095.3902194,26879.202229,38356.9588812,22889.9895273,1170393.40572,43.2918667684,-19947.8923174,655976.896213,10002.8308507,388949.549843
485119,56095.3902194,26879.202229,38356.9588812,22889.9895273,1170393.40572,43.2918667684,-19947.8923174,655976.896213,10002.8308507,388949.549843
4852,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
48521,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
485210,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
4853,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
48531,112190.780439,53758.404458,76713.9177624,45779.9790547,2340786.81144,86.5837335368,-39895.7846348,1311953.79243,20005.6617013,777899.099686
485310,112190.780439,53758.404458,76713.9177624,45779.9790547,2340786.81144,86.5837335368,-39895.7846348,1311953.79243,20005.6617013,777899.099686
48532,112190.780439,53758.404458,76713.9177624,45779.9790547,2340786.81144,86.5837335368,-39895.7846348,1311953.79243,20005.6617013,777899.099686
485320,112190.780439,53758.404458,76713.9177624,45779.9790547,2340786.81144,86.5837335368,-39895.7846348,1311953.79243,20005.6617013,777899.099686
4854,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
48541,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
485410,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
4855,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
48551,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
485510,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
4859,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
48599,224381.560878,107516.808916,153427.835525,91559.9581094,4681573.62288,173.167467074,-79791.5692695,2623907.58485,40011.3234027,1555798.19937
485991,112190.780439,53758.404458,76713.9177624,45779.9790547,2340786.81144,86.5837335368,-39895.7846348,1311953.79243,20005.6617013,777899.099686
485999,112190.780439,53758.404458,76713.9177624,45779.9790547,2340786.81144,86.5837335368,-39895.7846348,1311953.79243,20005.6617013,777899.099686
486,3347620.689,246470.536817,6581148.23083,1607684.30647,102978874.048,440.002033758,-8106114.96346,51471988.8661,654250.815523,22751418.6699
4861,1115873.563,82156.8456057,2193716.07694,535894.768823,34326291.3494,146.667344586,-2702038.32115,17157329.622,218083.605174,7583806.22332
48611,1115873.563,82156.8456057,2193716.07694,535894.768823,34326291.3494,146.667344586,-2702038.32115,17157329.622,218083.605174,7583806.22332
486110,1115873.563,82156.8456057,2193716.07694,535894.768823,34326291.3494,146.667344586,-2702038.32115,17157329.622,218083.605174,7583806.22332
4862,1115873.563,82156.8456057,2193716.07694,535894.768823,34326291.3494,146.667344586,-2702038.32115,17157329.622,218083.605174,7583806.22332
48621,1115873.563,82156.8456057,2193716.07694,535894.768823,34326291.3494,146.667344586,-2702038.32115,17157329.622,218083.605174,7583806.22332
486210,1115873.563,82156.8456057,2193716.07694,535894.768823,34326291.3494,146.667344586,-2702038.32115,17157329.622,218083.605174,7583806.22332
4869,1115873.563,82156.8456057,2193716.07694,535894.768823,34326291.3494,146.667344586,-2702038.32115,17157329.622,218083.605174,7583806.22332
48691,557936.7815,41078.4228028,1096858.03847,267947.384411,17163145.6747,73.3336722929,-1351019.16058,8578664.81102,109041.802587,3791903.11166
486910,557936.7815,41078.4228028,1096858.03847,267947.384411,17163145.6747,73.3336722929,-1351019.16058,8578664.81102,109041.802587,3791903.11166
48699,557936.7815,41078.4228028,1096858.03847,267947.384411,17163145.6747,73.3336722929,-1351019.16058,8578664.81102,109041.802587,3791903.11166
486990,557936.7815,41078.4228028,1096858.03847,267947.384411,17163145.6747,73.3336722929,-1351019.16058,8578664.81102,109041.802587,3791903.11166
487,4506214.04621,3892753.1987,8704698.54146,4627761.92324,195203483.798,158013.730364,22677091.1596,107687932.086,4209486.48067,56893114.0662
4871,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
48711,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
487110,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
4872,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
48721,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
487210,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
4879,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
48799,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
487990,1502071.34874,1297584.39957,2901566.18049,1542587.30775,65067827.9325,52671.2434546,7559030.38653,35895977.362,1403162.16022,18964371.3554
493,1262350.95804,2094037.80151,1485130.54819,293432.233013,35239035.9305,89100.4118359,2011277.1973,17379476.1494,1934796.57562,21390767.9021
4931,1262350.95804,2094037.80151,1485130.54819,293432.233013,35239035.9305,89100.4118359,2011277.1973,17379476.1494,1934796.57562,21390767.9021
49311,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
493110,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
49312,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
493120,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
49313,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
493130,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
49319,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
493190,315587.739509,523509.450378,371282.637047,73358.0582532,8809758.98262,22275.102959,502819.299326,4344869.03736,483699.143906,5347691.97552
51,107890115.227,29633752.3802,248805306.297,563511636.519,1829633108.1,2402036.10258,-250482738.278,1081170100.92,47977406.1087,2283475329.66
511,17684499.2037,6795987.44604,77151407.0525,332510673.528,159399805.276,142353.598717,31420658.8866,102823408.715,12555967.8554,537282377.479
5111,10322669.878,3943634.84313,5815927.9184,29658392.3448,77254558.8556,24968.6543919,-2601801.46499,52461130.5107,8357245.34462,85948892.4466
51111,3650079.29031,3043371.36194,2516352.60394,12863887.603,45125018.8382,0.0,3312115.26765,30166477.6721,940471.200919,13036582.9018
511110,3650079.29031,3043371.36194,2516352.60394,12863887.603,45125018.8382,0.0,3312115.26765,30166477.6721,940471.200919,13036582.9018
51112,3093083.29015,620099.144786,986755.198269,1873574.66683,18578154.527,20460.1714421,-8209050.10522,12757457.577,1151086.07718,42259306.7393
511120,3093083.29015,620099.144786,986755.198269,1873574.66683,18578154.527,20460.1714421,-8209050.10522,12757457.577,1151086.07718,42259306.7393
51113,3579507.29752,280164.336405,2312820.11619,14920930.075,13551385.4904,4508.48294982,2295133.37258,9537195.26154,6265688.06652,30653002.8055
511130,3579507.29752,280164.336405,2312820.11619,14920930.075,13551385.4904,4508.48294982,2295133.37258,9537195.26154,6265688.06652,30653002.8055
5112,7361829.32571,2852352.60291,71335479.1341,302852281.183,82145246.4207,117384.944325,34022460.3516,50362278.204,4198722.51075,451333485.033
51121,7361829.32571,2852352.60291,71335479.1341,302852281.183,82145246.4207,117384.944325,34022460.3516,50362278.204,4198722.51075,451333485.033
511210,7361829.32571,2852352.60291,71335479.1341,302852281.183,82145246.4207,117384.944325,34022460.3516,50362278.204,4198722.51075,451333485.033
512,9450834.29601,3782925.37175,11264718.2543,87489535.604,76450704.2237,0.0,-105929394.919,45414671.073,22648887.3921,385932774.125
5121,4725417.14801,1891462.68588,5632359.12714,43744767.802,38225352.1118,0.0,-52964697.4597,22707335.5365,11324443.696,192966387.062
51211,1181354.287,472865.671469,1408089.78179,10936191.9505,9556338.02796,0.0,-13241174.3649,5676833.88412,2831110.92401,48241596.7656
512110,1181354.287,472865.671469,1408089.78179,10936191.9505,9556338.02796,0.0,-13241174.3649,5676833.88412,2831110.92401,48241596.7656
51212,1181354.287,472865.671469,1408089.78179,10936191.9505,9556338.02796,0.0,-13241174.3649,5676833.88412,2831110.92401,48241596.7656
512120,1181354.287,472865.671469,1408089.78179,10936191.9505,9556338.02796,0.0,-13241174.3649,5676833.88412,2831110.92401,48241596.7656
51213,1181354.287,472865.671469,1408089.78179,10936191.9505,9556338.02796,0.0,-13241174.3649,5676833.88412,2831110.92401,48241596.7656
512131,590677.143501,236432.835735,704044.890893,5468095.97525,4778169.01398,0.0,-6620587.18246,2838416.94206,1415555.46201,24120798.3828
512132,590677.143501,236432.835735,704044.890893,5468095.97525,4778169.01398,0.0,-6620587.18246,2838416.94206,1415555.46201,24120798.3828
51219,1181354.287,472865.671469,1408089.78179,10936191.9505,9556338.02796,0.0,-13241174.3649,5676833.88412,2831110.92401,48241596.7656
512191,590677.143501,236432.835735,704044.890893,5468095.97525,4778169.01398,0.0,-6620587.18246,2838416.94206,1415555.46201,24120798.3828
512199,590677.143501,236432.835735,704044.890893,5468095.97525,4778169.01398,0.0,-6620587.18246,2838416.94206,1415555.46201,24120798.3828
5122,4725417.14801,1891462.68588,5632359.12714,43744767.802,38225352.1118,0.0,-52964697.4597,22707335.5365,11324443.696,192966387.062
51221,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
512210,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
51222,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
512220,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
51223,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
512230,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
51224,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
512240,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
51229,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
512290,945083.429601,378292.537175,1126471.82543,8748953.5604,7645070.42237,0.0,-10592939.4919,4541467.1073,2264888.73921,38593277.4125
515,14825618.6699,4600952.92522,20441856.5306,16717978.072,140335472.074,90567.380912,-80289448.4078,82289703.5418,2109232.01524,233618203.119
5151,7412809.33493,2300476.46261,10220928.2653,8358989.03598,70167736.037,45283.690456,-40144724.2039,41144851.7709,1054616.00762,116809101.559
51511,3706404.66746,1150238.2313,5110464.13265,4179494.51799,35083868.0185,22641.845228,-20072362.102,20572425.8854,527308.003809,58404550.7797
515111,1853202.33373,575119.115652,2555232.06632,2089747.259,17541934.0093,11320.922614,-10036181.051,10286212.9427,263654.001905,29202275.3898
515112,1853202.33373,575119.115652,2555232.06632,2089747.259,17541934.0093,11320.922614,-10036181.051,10286212.9427,263654.001905,29202275.3898
51512,3706404.66746,1150238.2313,5110464.13265,4179494.51799,35083868.0185,22641.845228,-20072362.102,20572425.8854,527308.003809,58404550.7797
