Codes:,Interest Paid,Land,Capital Stock,Cost of Treasury Stock,Depreciable Assets,Earnings (rtnd appr),Earnings (rtnd unappr.),Accumulated Depreciation,Inventories,Additional paid-in Capital
4481,936092.200016,311938.441024,2596554.31053,12287284.7289,33426140.4611,9198.38170968,16121835.5987,20239482.5937,13446639.1392,15638429.7028
44811,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
448110,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
44812,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
448120,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
44813,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
448130,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
44814,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
448140,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
44815,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
448150,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
44819,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
448190,156015.366669,51989.7401707,432759.051755,2047880.78815,5571023.41019,1533.06361828,2686972.59979,3373247.09895,2241106.5232,2606404.95046
4482,936092.200016,311938.441024,2596554.31053,12287284.7289,33426140.4611,9198.38170968,16121835.5987,20239482.5937,13446639.1392,15638429.7028
44821,936092.200016,311938.441024,2596554.31053,12287284.7289,33426140.4611,9198.38170968,16121835.5987,20239482.5937,13446639.1392,15638429.7028
448210,936092.200016,311938.441024,2596554.31053,12287284.7289,33426140.4611,9198.38170968,16121835.5987,20239482.5937,13446639.1392,15638429.7028
4483,936092.200016,311938.441024,2596554.31053,12287284.7289,33426140.4611,9198.38170968,16121835.5987,20239482.5937,13446639.1392,15638429.7028
44831,468046.100008,155969.220512,1298277.15526,6143642.36446,16713070.2306,4599.19085484,8060917.79936,10119741.2968,6723319.5696,7819214.85139
448310,468046.100008,155969.220512,1298277.15526,6143642.36446,16713070.2306,4599.19085484,8060917.79936,10119741.2968,6723319.5696,7819214.85139
44832,468046.100008,155969.220512,1298277.15526,6143642.36446,16713070.2306,4599.19085484,8060917.79936,10119741.2968,6723319.5696,7819214.85139
448320,468046.100008,155969.220512,1298277.15526,6143642.36446,16713070.2306,4599.19085484,8060917.79936,10119741.2968,6723319.5696,7819214.85139
451,2969796.69311,1312880.89898,896104.083897,3886780.57005,39348068.2709,71773.3774722,1494640.30739,23661370.5131,25644471.0726,14164174.3628
4511,1484898.34655,656440.449491,448052.041949,1943390.28502,19674034.1354,35886.6887361,747320.153693,11830685.2566,12822235.5363,7082087.18141
45111,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
451110,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
45112,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
451120,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
45113,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
451130,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
45114,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
451140,371224.586638,164110.112373,112013.010487,485847.571256,4918508.53386,8971.67218403,186830.038423,2957671.31414,3205558.88408,1770521.79535
4512,1484898.34655,656440.449491,448052.041949,1943390.28502,19674034.1354,35886.6887361,747320.153693,11830685.2566,12822235.5363,7082087.18141
45121,1484898.34655,656440.449491,448052.041949,1943390.28502,19674034.1354,35886.6887361,747320.153693,11830685.2566,12822235.5363,7082087.18141
451211,742449.173277,328220.224745,224026.020974,971695.142512,9837017.06772,17943.3443681,373660.076846,5915342.62828,6411117.76815,3541043.59071
451212,742449.173277,328220.224745,224026.020974,971695.142512,9837017.06772,17943.3443681,373660.076846,5915342.62828,6411117.76815,3541043.59071
452,8275751.09186,52014486.1912,-3508224.13758,36276776.8606,340928598.955,312589.643979,185964591.758,124282786.103,86873804.9773,78739025.6097
4521,4137875.54593,26007243.0956,-1754112.06879,18138388.4303,170464299.477,156294.821989,92982295.8788,62141393.0515,43436902.4887,39369512.8048
45211,4137875.54593,26007243.0956,-1754112.06879,18138388.4303,170464299.477,156294.821989,92982295.8788,62141393.0515,43436902.4887,39369512.8048
452111,2068937.77297,13003621.5478,-877056.034395,9069194.21516,85232149.7386,78147.4109947,46491147.9394,31070696.5258,21718451.2443,19684756.4024
452112,2068937.77297,13003621.5478,-877056.034395,9069194.21516,85232149.7386,78147.4109947,46491147.9394,31070696.5258,21718451.2443,19684756.4024
4529,4137875.54593,26007243.0956,-1754112.06879,18138388.4303,170464299.477,156294.821989,92982295.8788,62141393.0515,43436902.4887,39369512.8048
45291,2068937.77297,13003621.5478,-877056.034395,9069194.21516,85232149.7386,78147.4109947,46491147.9394,31070696.5258,21718451.2443,19684756.4024
452910,2068937.77297,13003621.5478,-877056.034395,9069194.21516,85232149.7386,78147.4109947,46491147.9394,31070696.5258,21718451.2443,19684756.4024
45299,2068937.77297,13003621.5478,-877056.034395,9069194.21516,85232149.7386,78147.4109947,46491147.9394,31070696.5258,21718451.2443,19684756.4024
452990,2068937.77297,13003621.5478,-877056.034395,9069194.21516,85232149.7386,78147.4109947,46491147.9394,31070696.5258,21718451.2443,19684756.4024
453,2005516.18887,944628.840776,3872453.77411,13771306.8473,37819919.7096,89556.4709975,9133715.19797,25350874.6655,20478715.5734,28129037.8403
4531,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
45311,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
453110,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
4532,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
45321,250689.523609,118078.605097,484056.721763,1721413.35591,4727489.9637,11194.5588747,1141714.39975,3168859.33319,2559839.44668,3516129.73004
453210,250689.523609,118078.605097,484056.721763,1721413.35591,4727489.9637,11194.5588747,1141714.39975,3168859.33319,2559839.44668,3516129.73004
45322,250689.523609,118078.605097,484056.721763,1721413.35591,4727489.9637,11194.5588747,1141714.39975,3168859.33319,2559839.44668,3516129.73004
453220,250689.523609,118078.605097,484056.721763,1721413.35591,4727489.9637,11194.5588747,1141714.39975,3168859.33319,2559839.44668,3516129.73004
4533,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
45331,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
453310,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
4539,501379.047219,236157.210194,968113.443526,3442826.71182,9454979.92741,22389.1177494,2283428.79949,6337718.66639,5119678.89335,7032259.46008
45391,125344.761805,59039.3025485,242028.360882,860706.677954,2363744.98185,5597.27943734,570857.199873,1584429.6666,1279919.72334,1758064.86502
453910,125344.761805,59039.3025485,242028.360882,860706.677954,2363744.98185,5597.27943734,570857.199873,1584429.6666,1279919.72334,1758064.86502
45392,125344.761805,59039.3025485,242028.360882,860706.677954,2363744.98185,5597.27943734,570857.199873,1584429.6666,1279919.72334,1758064.86502
453920,125344.761805,59039.3025485,242028.360882,860706.677954,2363744.98185,5597.27943734,570857.199873,1584429.6666,1279919.72334,1758064.86502
45393,125344.761805,59039.3025485,242028.360882,860706.677954,2363744.98185,5597.27943734,570857.199873,1584429.6666,1279919.72334,1758064.86502
453930,125344.761805,59039.3025485,242028.360882,860706.677954,2363744.98185,5597.27943734,570857.199873,1584429.6666,1279919.72334,1758064.86502
45399,125344.761805,59039.3025485,242028.360882,860706.677954,2363744.98185,5597.27943734,570857.199873,1584429.6666,1279919.72334,1758064.86502
453991,62672.3809023,29519.6512742,121014.180441,430353.338977,1181872.49093,2798.63971867,285428.599936,792214.833298,639959.861669,879032.43251
453998,62672.3809023,29519.6512742,121014.180441,430353.338977,1181872.49093,2798.63971867,285428.599936,792214.833298,639959.861669,879032.43251
454,3959065.22142,-498531.692305,6698862.90047,30381672.7982,41387571.9631,26245.138029,-170053.973187,24052170.0865,11845302.9515,105446887.522
4541,1319688.40714,-166177.230768,2232954.30016,10127224.2661,13795857.321,8748.37934301,-56684.6577289,8017390.02883,3948434.31716,35148962.5072
45411,1319688.40714,-166177.230768,2232954.30016,10127224.2661,13795857.321,8748.37934301,-56684.6577289,8017390.02883,3948434.31716,35148962.5072
454111,439896.135713,-55392.4102561,744318.100053,3375741.42202,4598619.10701,2916.12644767,-18894.8859096,2672463.34294,1316144.77239,11716320.8357
454112,439896.135713,-55392.4102561,744318.100053,3375741.42202,4598619.10701,2916.12644767,-18894.8859096,2672463.34294,1316144.77239,11716320.8357
454113,439896.135713,-55392.4102561,744318.100053,3375741.42202,4598619.10701,2916.12644767,-18894.8859096,2672463.34294,1316144.77239,11716320.8357
4542,1319688.40714,-166177.230768,2232954.30016,10127224.2661,13795857.321,8748.37934301,-56684.6577289,8017390.02883,3948434.31716,35148962.5072
45421,1319688.40714,-166177.230768,2232954.30016,10127224.2661,13795857.321,8748.37934301,-56684.6577289,8017390.02883,3948434.31716,35148962.5072
454210,1319688.40714,-166177.230768,2232954.30016,10127224.2661,13795857.321,8748.37934301,-56684.6577289,8017390.02883,3948434.31716,35148962.5072
4543,1319688.40714,-166177.230768,2232954.30016,10127224.2661,13795857.321,8748.37934301,-56684.6577289,8017390.02883,3948434.31716,35148962.5072
45431,659844.20357,-83088.6153841,1116477.15008,5063612.13303,6897928.66051,4374.18967151,-28342.3288645,4008695.01441,1974217.15858,17574481.2536
454310,659844.20357,-83088.6153841,1116477.15008,5063612.13303,6897928.66051,4374.18967151,-28342.3288645,4008695.01441,1974217.15858,17574481.2536
45439,659844.20357,-83088.6153841,1116477.15008,5063612.13303,6897928.66051,4374.18967151,-28342.3288645,4008695.01441,1974217.15858,17574481.2536
454390,659844.20357,-83088.6153841,1116477.15008,5063612.13303,6897928.66051,4374.18967151,-28342.3288645,4008695.01441,1974217.15858,17574481.2536
48.49,26513699.9139,17157453.1946,54271483.0852,29437291.0916,1031150203.74,373913.728287,-6163099.21978,402782356.396,13781283.3378,274595307.279
481,12722363.521,6493532.39426,33761376.3401,15606913.8229,564890066.2,85216.3938834,-44664912.723,139639741.612,6454303.17079,155661122.935
4811,6361181.76049,3246766.19713,16880688.1701,7803456.91143,282445033.1,42608.1969417,-22332456.3615,69819870.8058,3227151.58539,77830561.4674
48111,6361181.76049,3246766.19713,16880688.1701,7803456.91143,282445033.1,42608.1969417,-22332456.3615,69819870.8058,3227151.58539,77830561.4674
481111,3180590.88024,1623383.09857,8440344.08503,3901728.45571,141222516.55,21304.0984708,-11166228.1807,34909935.4029,1613575.7927,38915280.7337
481112,3180590.88024,1623383.09857,8440344.08503,3901728.45571,141222516.55,21304.0984708,-11166228.1807,34909935.4029,1613575.7927,38915280.7337
4812,6361181.76049,3246766.19713,16880688.1701,7803456.91143,282445033.1,42608.1969417,-22332456.3615,69819870.8058,3227151.58539,77830561.4674
48121,6361181.76049,3246766.19713,16880688.1701,7803456.91143,282445033.1,42608.1969417,-22332456.3615,69819870.8058,3227151.58539,77830561.4674
481211,2120393.92016,1082255.39904,5626896.05669,2601152.30381,94148344.3666,14202.7323139,-7444152.1205,23273290.2686,1075717.19513,25943520.4891
481212,2120393.92016,1082255.39904,5626896.05669,2601152.30381,94148344.3666,14202.7323139,-7444152.1205,23273290.2686,1075717.19513,25943520.4891
481219,2120393.92016,1082255.39904,5626896.05669,2601152.30381,94148344.3666,14202.7323139,-7444152.1205,23273290.2686,1075717.19513,25943520.4891
484,4485917.65793,5000512.90351,3952427.14266,7934538.04369,167239534.01,40104.1853678,34116724.7038,109257092.785,1602661.32174,17222332.9168
4841,2242958.82896,2500256.45175,1976213.57133,3967269.02185,83619767.0051,20052.0926839,17058362.3519,54628546.3923,801330.660869,8611166.45841
48411,1121479.41448,1250128.22588,988106.785666,1983634.51092,41809883.5025,10026.0463419,8529181.17596,27314273.1962,400665.330434,4305583.22921
484110,1121479.41448,1250128.22588,988106.785666,1983634.51092,41809883.5025,10026.0463419,8529181.17596,27314273.1962,400665.330434,4305583.22921
48412,1121479.41448,1250128.22588,988106.785666,1983634.51092,41809883.5025,10026.0463419,8529181.17596,27314273.1962,400665.330434,4305583.22921
484121,560739.707241,625064.112939,494053.392833,991817.255461,20904941.7513,5013.02317097,4264590.58798,13657136.5981,200332.665217,2152791.6146
484122,560739.707241,625064.112939,494053.392833,991817.255461,20904941.7513,5013.02317097,4264590.58798,13657136.5981,200332.665217,2152791.6146
4842,2242958.82896,2500256.45175,1976213.57133,3967269.02185,83619767.0051,20052.0926839,17058362.3519,54628546.3923,801330.660869,8611166.45841
48421,747652.942988,833418.817252,658737.857111,1322423.00728,27873255.6684,6684.03089463,5686120.78397,18209515.4641,267110.22029,2870388.81947
484210,747652.942988,833418.817252,658737.857111,1322423.00728,27873255.6684,6684.03089463,5686120.78397,18209515.4641,267110.22029,2870388.81947
48422,747652.942988,833418.817252,658737.857111,1322423.00728,27873255.6684,6684.03089463,5686120.78397,18209515.4641,267110.22029,2870388.81947
484220,747652.942988,833418.817252,658737.857111,1322423.00728,27873255.6684,6684.03089463,5686120.78397,18209515.4641,267110.22029,2870388.81947
48423,747652.942988,833418.817252,658737.857111,1322423.00728,27873255.6684,6684.03089463,5686120.78397,18209515.4641,267110.22029,2870388.81947
484230,747652.942988,833418.817252,658737.857111,1322423.00728,27873255.6684,6684.03089463,5686120.78397,18209515.4641,267110.22029,2870388.81947
485,1256867.56014,551204.452971,832937.544315,457979.364143,23259953.9814,1039.00480244,-1384394.03917,12775951.4888,138495.049819,8665646.91519
4851,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
48511,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
485111,52369.4816724,22966.8522071,34705.7310131,19082.473506,969164.749223,43.2918667684,-57683.0849654,532331.312032,5770.62707581,361068.621466
485112,52369.4816724,22966.8522071,34705.7310131,19082.473506,969164.749223,43.2918667684,-57683.0849654,532331.312032,5770.62707581,361068.621466
485113,52369.4816724,22966.8522071,34705.7310131,19082.473506,969164.749223,43.2918667684,-57683.0849654,532331.312032,5770.62707581,361068.621466
485119,52369.4816724,22966.8522071,34705.7310131,19082.473506,969164.749223,43.2918667684,-57683.0849654,532331.312032,5770.62707581,361068.621466
4852,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
48521,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
485210,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
4853,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
48531,104738.963345,45933.7044143,69411.4620263,38164.9470119,1938329.49845,86.5837335368,-115366.169931,1064662.62406,11541.2541516,722137.242933
485310,104738.963345,45933.7044143,69411.4620263,38164.9470119,1938329.49845,86.5837335368,-115366.169931,1064662.62406,11541.2541516,722137.242933
48532,104738.963345,45933.7044143,69411.4620263,38164.9470119,1938329.49845,86.5837335368,-115366.169931,1064662.62406,11541.2541516,722137.242933
485320,104738.963345,45933.7044143,69411.4620263,38164.9470119,1938329.49845,86.5837335368,-115366.169931,1064662.62406,11541.2541516,722137.242933
4854,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
48541,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
485410,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
4855,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
48551,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
485510,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
4859,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
48599,209477.92669,91867.4088285,138822.924053,76329.8940239,3876658.99689,173.167467074,-230732.339862,2129325.24813,23082.5083032,1444274.48587
485991,104738.963345,45933.7044143,69411.4620263,38164.9470119,1938329.49845,86.5837335368,-115366.169931,1064662.62406,11541.2541516,722137.242933
485999,104738.963345,45933.7044143,69411.4620263,38164.9470119,1938329.49845,86.5837335368,-115366.169931,1064662.62406,11541.2541516,722137.242933
486,3059756.00528,-55798.664761,6299053.39619,1313514.6076,87431894.613,440.002033758,-11021545.9677,41919098.1993,327269.628052,20597330.74
4861,1019918.66843,-18599.5549203,2099684.4654,437838.202534,29143964.871,146.667344586,-3673848.6559,13973032.7331,109089.876017,6865776.91334
48611,1019918.66843,-18599.5549203,2099684.4654,437838.202534,29143964.871,146.667344586,-3673848.6559,13973032.7331,109089.876017,6865776.91334
486110,1019918.66843,-18599.5549203,2099684.4654,437838.202534,29143964.871,146.667344586,-3673848.6559,13973032.7331,109089.876017,6865776.91334
4862,1019918.66843,-18599.5549203,2099684.4654,437838.202534,29143964.871,146.667344586,-3673848.6559,13973032.7331,109089.876017,6865776.91334
48621,1019918.66843,-18599.5549203,2099684.4654,437838.202534,29143964.871,146.667344586,-3673848.6559,13973032.7331,109089.876017,6865776.91334
486210,1019918.66843,-18599.5549203,2099684.4654,437838.202534,29143964.871,146.667344586,-3673848.6559,13973032.7331,109089.876017,6865776.91334
4869,1019918.66843,-18599.5549203,2099684.4654,437838.202534,29143964.871,146.667344586,-3673848.6559,13973032.7331,109089.876017,6865776.91334
48691,509959.334213,-9299.77746017,1049842.2327,218919.101267,14571982.4355,73.3336722929,-1836924.32795,6986516.36655,54544.9380087,3432888.45667
486910,509959.334213,-9299.77746017,1049842.2327,218919.101267,14571982.4355,73.3336722929,-1836924.32795,6986516.36655,54544.9380087,3432888.45667
48699,509959.334213,-9299.77746017,1049842.2327,218919.101267,14571982.4355,73.3336722929,-1836924.32795,6986516.36655,54544.9380087,3432888.45667
486990,509959.334213,-9299.77746017,1049842.2327,218919.101267,14571982.4355,73.3336722929,-1836924.32795,6986516.36655,54544.9380087,3432888.45667
487,3858344.80419,3212465.09952,8069814.94152,3965702.59257,160213398.692,158013.730364,16115612.1673,86188163.6691,3473581.50149,52045116.4017
4871,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
48711,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
487110,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
4872,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
48721,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
487210,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
4879,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
48799,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
487990,1286114.93473,1070821.69984,2689938.31384,1321900.86419,53404466.2305,52671.2434546,5371870.72243,28729387.8897,1157860.5005,17348372.1339
493,1130450.36544,1955537.00907,1355873.72038,158642.660699,28115356.2417,89100.4118359,675416.638964,13002308.6427,1784972.66587,20403757.3707
4931,1130450.36544,1955537.00907,1355873.72038,158642.660699,28115356.2417,89100.4118359,675416.638964,13002308.6427,1784972.66587,20403757.3707
49311,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
493110,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
49312,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
493120,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
49313,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
493130,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
49319,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
493190,282612.591361,488884.252269,338968.430095,39660.6651747,7028839.06042,22275.102959,168854.159741,3250577.16067,446243.166469,5100939.34267
51,105208034.399,27495545.6935,245788178.125,559482646.29,1762761370.93,2402036.10258,-244113046.278,1035130540.57,45421825.3948,2259795699.43
511,17107940.4064,6336343.62671,76502824.142,331644573.694,145024590.35,142353.598717,32789932.2955,92926423.7844,12006602.4048,532192039.045
5111,10200304.5034,3846082.80097,5678276.57888,29474576.5205,74203649.622,24968.6543919,-2311195.10482,50360653.9013,8240651.32259,84868549.6057
51111,3598344.52894,3002127.41003,2458155.10134,12786172.2538,43835127.3,0.0,3434980.50428,29278418.8027,891176.505173,12579825.5937
511110,3598344.52894,3002127.41003,2458155.10134,12786172.2538,43835127.3,0.0,3434980.50428,29278418.8027,891176.505173,12579825.5937
51112,3060084.88363,593792.177184,949634.608592,1824004.84925,17755412.444,20460.1714421,-8130681.96517,12191019.7158,1119644.03771,41967969.485
511120,3060084.88363,593792.177184,949634.608592,1824004.84925,17755412.444,20460.1714421,-8130681.96517,12191019.7158,1119644.03771,41967969.485
51113,3541875.09087,250163.213758,2270486.86895,14864399.4175,12613109.878,4508.48294982,2384506.35607,8891215.38267,6229830.77971,30320754.527
511130,3541875.09087,250163.213758,2270486.86895,14864399.4175,12613109.878,4508.48294982,2384506.35607,8891215.38267,6229830.77971,30320754.527
5112,6907635.90294,2490260.82574,70824547.5631,302169997.173,70820940.7278,117384.944325,35101127.4003,42565769.8831,3765951.08218,447323489.439
51121,6907635.90294,2490260.82574,70824547.5631,302169997.173,70820940.7278,117384.944325,35101127.4003,42565769.8831,3765951.08218,447323489.439
511210,6907635.90294,2490260.82574,70824547.5631,302169997.173,70820940.7278,117384.944325,35101127.4003,42565769.8831,3765951.08218,447323489.439
512,9208750.23704,3589931.27994,10992392.8916,87125879.7821,70414875.1041,0.0,-105354467.841,41259149.9107,22418221.2072,383795455.615
5121,4604375.11852,1794965.63997,5496196.44582,43562939.891,35207437.552,0.0,-52677233.9207,20629574.9553,11209110.6036,191897727.807
51211,1151093.77963,448741.409993,1374049.11145,10890734.9728,8801859.38801,0.0,-13169308.4802,5157393.73884,2802277.6509,47974431.9518
512110,1151093.77963,448741.409993,1374049.11145,10890734.9728,8801859.38801,0.0,-13169308.4802,5157393.73884,2802277.6509,47974431.9518
51212,1151093.77963,448741.409993,1374049.11145,10890734.9728,8801859.38801,0.0,-13169308.4802,5157393.73884,2802277.6509,47974431.9518
512120,1151093.77963,448741.409993,1374049.11145,10890734.9728,8801859.38801,0.0,-13169308.4802,5157393.73884,2802277.6509,47974431.9518
51213,1151093.77963,448741.409993,1374049.11145,10890734.9728,8801859.38801,0.0,-13169308.4802,5157393.73884,2802277.6509,47974431.9518
512131,575546.889815,224370.704996,687024.555727,5445367.48638,4400929.694,0.0,-6584654.24008,2578696.86942,1401138.82545,23987215.9759
512132,575546.889815,224370.704996,687024.555727,5445367.48638,4400929.694,0.0,-6584654.24008,2578696.86942,1401138.82545,23987215.9759
51219,1151093.77963,448741.409993,1374049.11145,10890734.9728,8801859.38801,0.0,-13169308.4802,5157393.73884,2802277.6509,47974431.9518
512191,575546.889815,224370.704996,687024.555727,5445367.48638,4400929.694,0.0,-6584654.24008,2578696.86942,1401138.82545,23987215.9759
512199,575546.889815,224370.704996,687024.555727,5445367.48638,4400929.694,0.0,-6584654.24008,2578696.86942,1401138.82545,23987215.9759
5122,4604375.11852,1794965.63997,5496196.44582,43562939.891,35207437.552,0.0,-52677233.9207,20629574.9553,11209110.6036,191897727.807
51221,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
512210,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
51222,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
512220,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
51223,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
512230,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
51224,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
512240,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
51229,920875.023704,358993.127994,1099239.28916,8712587.97821,7041487.51041,0.0,-10535446.7841,4125914.99107,2241822.12072,38379545.5615
