Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
4451,0.0,0.0,14747077.5582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44511,0.0,0.0,7373538.77909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445110,0.0,0.0,7373538.77909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44512,0.0,0.0,7373538.77909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445120,0.0,0.0,7373538.77909,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4452,0.0,0.0,14747077.5582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44521,0.0,0.0,3686769.38954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445210,0.0,0.0,3686769.38954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44522,0.0,0.0,3686769.38954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445220,0.0,0.0,3686769.38954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44523,0.0,0.0,3686769.38954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445230,0.0,0.0,3686769.38954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44529,0.0,0.0,3686769.38954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445291,0.0,0.0,1228923.12985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445292,0.0,0.0,1228923.12985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445299,0.0,0.0,1228923.12985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4453,15460653992.8,10911236556.4,14747077.5582,19073394893.4,22311822821.5,149448825690.0,40614842241.5,81812735466.3,31058009040.1,2982128047.17
44531,15460653992.8,10911236556.4,14747077.5582,19073394893.4,22311822821.5,149448825690.0,40614842241.5,81812735466.3,31058009040.1,2982128047.17
445310,15460653992.8,10911236556.4,14747077.5582,19073394893.4,22311822821.5,149448825690.0,40614842241.5,81812735466.3,31058009040.1,2982128047.17
446,2834379372.77,3293153284.65,27440144.3138,18768817827.5,47163533943.7,40174108745.3,38485911641.8,20704417948.8,29751117952.8,2059477013.92
4461,2834379372.77,3293153284.65,27440144.3138,18768817827.5,47163533943.7,40174108745.3,38485911641.8,20704417948.8,29751117952.8,2059477013.92
44611,708594843.193,823288321.162,6860036.07846,4692204456.89,11790883485.9,10043527186.3,9621477910.46,5176104487.21,7437779488.2,514869253.48
446110,708594843.193,823288321.162,6860036.07846,4692204456.89,11790883485.9,10043527186.3,9621477910.46,5176104487.21,7437779488.2,514869253.48
44612,708594843.193,823288321.162,6860036.07846,4692204456.89,11790883485.9,10043527186.3,9621477910.46,5176104487.21,7437779488.2,514869253.48
446120,708594843.193,823288321.162,6860036.07846,4692204456.89,11790883485.9,10043527186.3,9621477910.46,5176104487.21,7437779488.2,514869253.48
44613,708594843.193,823288321.162,6860036.07846,4692204456.89,11790883485.9,10043527186.3,9621477910.46,5176104487.21,7437779488.2,514869253.48
446130,708594843.193,823288321.162,6860036.07846,4692204456.89,11790883485.9,10043527186.3,9621477910.46,5176104487.21,7437779488.2,514869253.48
44619,708594843.193,823288321.162,6860036.07846,4692204456.89,11790883485.9,10043527186.3,9621477910.46,5176104487.21,7437779488.2,514869253.48
446191,354297421.597,411644160.581,3430018.03923,2346102228.44,5895441742.96,5021763593.16,4810738955.23,2588052243.61,3718889744.1,257434626.74
446199,354297421.597,411644160.581,3430018.03923,2346102228.44,5895441742.96,5021763593.16,4810738955.23,2588052243.61,3718889744.1,257434626.74
447,2287487996.81,6558186946.56,24307127.8366,643239803.822,7377108433.54,41296755525.3,8018754845.71,22127763285.5,6122012255.86,969742626.493
4471,2287487996.81,6558186946.56,24307127.8366,643239803.822,7377108433.54,41296755525.3,8018754845.71,22127763285.5,6122012255.86,969742626.493
44711,1143743998.41,3279093473.28,12153563.9183,321619901.911,3688554216.77,20648377762.6,4009377422.85,11063881642.8,3061006127.93,484871313.247
447110,1143743998.41,3279093473.28,12153563.9183,321619901.911,3688554216.77,20648377762.6,4009377422.85,11063881642.8,3061006127.93,484871313.247
44719,1143743998.41,3279093473.28,12153563.9183,321619901.911,3688554216.77,20648377762.6,4009377422.85,11063881642.8,3061006127.93,484871313.247
447190,1143743998.41,3279093473.28,12153563.9183,321619901.911,3688554216.77,20648377762.6,4009377422.85,11063881642.8,3061006127.93,484871313.247
448,5144481696.98,1441161362.37,13797572.5645,18945224125.1,26510307253.0,63065069889.7,30654687012.5,38120332177.5,32142775282.3,1860765799.07
4481,1714827232.33,480387120.789,4599190.85484,6315074708.36,8836769084.32,21021689963.2,10218229004.2,12706777392.5,10714258427.4,620255266.356
44811,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
448110,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
44812,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
448120,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
44813,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
448130,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
44814,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
448140,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
44815,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
448150,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
44819,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
448190,285804538.721,80064520.1315,766531.80914,1052512451.39,1472794847.39,3503614993.87,1703038167.36,2117796232.08,1785709737.91,103375877.726
4482,1714827232.33,480387120.789,4599190.85484,6315074708.36,8836769084.32,21021689963.2,10218229004.2,12706777392.5,10714258427.4,620255266.356
44821,1714827232.33,480387120.789,4599190.85484,6315074708.36,8836769084.32,21021689963.2,10218229004.2,12706777392.5,10714258427.4,620255266.356
448210,1714827232.33,480387120.789,4599190.85484,6315074708.36,8836769084.32,21021689963.2,10218229004.2,12706777392.5,10714258427.4,620255266.356
4483,1714827232.33,480387120.789,4599190.85484,6315074708.36,8836769084.32,21021689963.2,10218229004.2,12706777392.5,10714258427.4,620255266.356
44831,857413616.163,240193560.394,2299595.42742,3157537354.18,4418384542.16,10510844981.6,5109114502.09,6353388696.25,5357129213.72,310127633.178
448310,857413616.163,240193560.394,2299595.42742,3157537354.18,4418384542.16,10510844981.6,5109114502.09,6353388696.25,5357129213.72,310127633.178
44832,857413616.163,240193560.394,2299595.42742,3157537354.18,4418384542.16,10510844981.6,5109114502.09,6353388696.25,5357129213.72,310127633.178
448320,857413616.163,240193560.394,2299595.42742,3157537354.18,4418384542.16,10510844981.6,5109114502.09,6353388696.25,5357129213.72,310127633.178
451,858939390.258,976448098.341,35886688.7361,2112492117.14,8085808423.0,23924080970.9,2875304108.65,14382552270.5,16758920162.9,1635038327.78
4511,429469695.129,488224049.17,17943344.3681,1056246058.57,4042904211.5,11962040485.5,1437652054.33,7191276135.27,8379460081.44,817519163.889
45111,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
451110,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
45112,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
451120,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
45113,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
451130,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
45114,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
451140,107367423.782,122056012.293,4485836.09201,264061514.643,1010726052.87,2990510121.36,359413013.582,1797819033.82,2094865020.36,204379790.972
4512,429469695.129,488224049.17,17943344.3681,1056246058.57,4042904211.5,11962040485.5,1437652054.33,7191276135.27,8379460081.44,817519163.889
45121,429469695.129,488224049.17,17943344.3681,1056246058.57,4042904211.5,11962040485.5,1437652054.33,7191276135.27,8379460081.44,817519163.889
451211,214734847.565,244112024.585,8971672.18403,528123029.285,2021452105.75,5981020242.73,718826027.164,3595638067.63,4189730040.72,408759581.945
451212,214734847.565,244112024.585,8971672.18403,528123029.285,2021452105.75,5981020242.73,718826027.164,3595638067.63,4189730040.72,408759581.945
452,1542257323.17,28574524427.6,156294821.989,19495018430.7,47421929099.6,204560565426.0,110054179948.0,82613905412.5,75019200561.8,5342382914.32
4521,771128661.583,14287262213.8,78147410.9947,9747509215.37,23710964549.8,102280282713.0,55027089973.8,41306952706.3,37509600280.9,2671191457.16
45211,771128661.583,14287262213.8,78147410.9947,9747509215.37,23710964549.8,102280282713.0,55027089973.8,41306952706.3,37509600280.9,2671191457.16
452111,385564330.791,7143631106.89,39073705.4973,4873754607.69,11855482274.9,51140141356.4,27513544986.9,20653476353.1,18754800140.5,1335595728.58
452112,385564330.791,7143631106.89,39073705.4973,4873754607.69,11855482274.9,51140141356.4,27513544986.9,20653476353.1,18754800140.5,1335595728.58
4529,771128661.583,14287262213.8,78147410.9947,9747509215.37,23710964549.8,102280282713.0,55027089973.8,41306952706.3,37509600280.9,2671191457.16
45291,385564330.791,7143631106.89,39073705.4973,4873754607.69,11855482274.9,51140141356.4,27513544986.9,20653476353.1,18754800140.5,1335595728.58
452910,385564330.791,7143631106.89,39073705.4973,4873754607.69,11855482274.9,51140141356.4,27513544986.9,20653476353.1,18754800140.5,1335595728.58
45299,385564330.791,7143631106.89,39073705.4973,4873754607.69,11855482274.9,51140141356.4,27513544986.9,20653476353.1,18754800140.5,1335595728.58
452990,385564330.791,7143631106.89,39073705.4973,4873754607.69,11855482274.9,51140141356.4,27513544986.9,20653476353.1,18754800140.5,1335595728.58
453,2449050696.44,871712314.221,44778235.4987,7096707490.1,15317251944.9,24214394798.4,7222770083.5,15860393424.9,15152688934.2,1190146091.25
4531,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
45311,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
453110,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
4532,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
45321,306131337.056,108964039.278,5597279.43734,887088436.262,1914656493.11,3026799349.8,902846260.438,1982549178.11,1894086116.78,148768261.406
453210,306131337.056,108964039.278,5597279.43734,887088436.262,1914656493.11,3026799349.8,902846260.438,1982549178.11,1894086116.78,148768261.406
45322,306131337.056,108964039.278,5597279.43734,887088436.262,1914656493.11,3026799349.8,902846260.438,1982549178.11,1894086116.78,148768261.406
453220,306131337.056,108964039.278,5597279.43734,887088436.262,1914656493.11,3026799349.8,902846260.438,1982549178.11,1894086116.78,148768261.406
4533,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
45331,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
453310,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
4539,612262674.111,217928078.555,11194558.8747,1774176872.52,3829312986.23,6053598699.6,1805692520.88,3965098356.22,3788172233.56,297536522.811
45391,153065668.528,54482019.6388,2798639.71867,443544218.131,957328246.556,1513399674.9,451423130.219,991274589.056,947043058.389,74384130.7029
453910,153065668.528,54482019.6388,2798639.71867,443544218.131,957328246.556,1513399674.9,451423130.219,991274589.056,947043058.389,74384130.7029
45392,153065668.528,54482019.6388,2798639.71867,443544218.131,957328246.556,1513399674.9,451423130.219,991274589.056,947043058.389,74384130.7029
453920,153065668.528,54482019.6388,2798639.71867,443544218.131,957328246.556,1513399674.9,451423130.219,991274589.056,947043058.389,74384130.7029
45393,153065668.528,54482019.6388,2798639.71867,443544218.131,957328246.556,1513399674.9,451423130.219,991274589.056,947043058.389,74384130.7029
453930,153065668.528,54482019.6388,2798639.71867,443544218.131,957328246.556,1513399674.9,451423130.219,991274589.056,947043058.389,74384130.7029
45399,153065668.528,54482019.6388,2798639.71867,443544218.131,957328246.556,1513399674.9,451423130.219,991274589.056,947043058.389,74384130.7029
453991,76532834.2639,27241009.8194,1399319.85934,221772109.066,478664123.278,756699837.45,225711565.11,495637294.528,473521529.195,37192065.3514
453998,76532834.2639,27241009.8194,1399319.85934,221772109.066,478664123.278,756699837.45,225711565.11,495637294.528,473521529.195,37192065.3514
454,4157548804.13,380112827.777,13122569.0145,15523419345.9,54697523900.1,29052613812.8,4100209599.25,17044998444.5,13665170627.6,2274822122.15
4541,1385849601.38,126704275.926,4374189.67151,5174473115.3,18232507966.7,9684204604.28,1366736533.08,5681666148.15,4555056875.85,758274040.718
45411,1385849601.38,126704275.926,4374189.67151,5174473115.3,18232507966.7,9684204604.28,1366736533.08,5681666148.15,4555056875.85,758274040.718
454111,461949867.125,42234758.6419,1458063.22384,1724824371.77,6077502655.57,3228068201.43,455578844.361,1893888716.05,1518352291.95,252758013.573
454112,461949867.125,42234758.6419,1458063.22384,1724824371.77,6077502655.57,3228068201.43,455578844.361,1893888716.05,1518352291.95,252758013.573
454113,461949867.125,42234758.6419,1458063.22384,1724824371.77,6077502655.57,3228068201.43,455578844.361,1893888716.05,1518352291.95,252758013.573
4542,1385849601.38,126704275.926,4374189.67151,5174473115.3,18232507966.7,9684204604.28,1366736533.08,5681666148.15,4555056875.85,758274040.718
45421,1385849601.38,126704275.926,4374189.67151,5174473115.3,18232507966.7,9684204604.28,1366736533.08,5681666148.15,4555056875.85,758274040.718
454210,1385849601.38,126704275.926,4374189.67151,5174473115.3,18232507966.7,9684204604.28,1366736533.08,5681666148.15,4555056875.85,758274040.718
4543,1385849601.38,126704275.926,4374189.67151,5174473115.3,18232507966.7,9684204604.28,1366736533.08,5681666148.15,4555056875.85,758274040.718
45431,692924800.688,63352137.9628,2187094.83575,2587236557.65,9116253983.35,4842102302.14,683368266.542,2840833074.08,2277528437.93,379137020.359
454310,692924800.688,63352137.9628,2187094.83575,2587236557.65,9116253983.35,4842102302.14,683368266.542,2840833074.08,2277528437.93,379137020.359
45439,692924800.688,63352137.9628,2187094.83575,2587236557.65,9116253983.35,4842102302.14,683368266.542,2840833074.08,2277528437.93,379137020.359
454390,692924800.688,63352137.9628,2187094.83575,2587236557.65,9116253983.35,4842102302.14,683368266.542,2840833074.08,2277528437.93,379137020.359
48.49,28871082574.9,10438172726.3,186956864.144,16528266588.8,150548790183.0,611214255901.0,14853082390.1,260156958763.0,8902106615.13,15027684924.7
481,17718901251.5,4144925141.48,42608196.9417,8677549094.2,84231191538.5,328641134339.0,-13669580953.0,98205211264.0,4198739417.13,7216539299.72
4811,8859450625.76,2072462570.74,21304098.4708,4338774547.1,42115595769.3,164320567169.0,-6834790476.5,49102605632.0,2099369708.57,3608269649.86
48111,8859450625.76,2072462570.74,21304098.4708,4338774547.1,42115595769.3,164320567169.0,-6834790476.5,49102605632.0,2099369708.57,3608269649.86
481111,4429725312.88,1036231285.37,10652049.2354,2169387273.55,21057797884.6,82160283584.7,-3417395238.25,24551302816.0,1049684854.28,1804134824.93
481112,4429725312.88,1036231285.37,10652049.2354,2169387273.55,21057797884.6,82160283584.7,-3417395238.25,24551302816.0,1049684854.28,1804134824.93
4812,8859450625.76,2072462570.74,21304098.4708,4338774547.1,42115595769.3,164320567169.0,-6834790476.5,49102605632.0,2099369708.57,3608269649.86
48121,8859450625.76,2072462570.74,21304098.4708,4338774547.1,42115595769.3,164320567169.0,-6834790476.5,49102605632.0,2099369708.57,3608269649.86
481211,2953150208.59,690820856.914,7101366.15695,1446258182.37,14038531923.1,54773522389.8,-2278263492.17,16367535210.7,699789902.855,1202756549.95
481212,2953150208.59,690820856.914,7101366.15695,1446258182.37,14038531923.1,54773522389.8,-2278263492.17,16367535210.7,699789902.855,1202756549.95
481219,2953150208.59,690820856.914,7101366.15695,1446258182.37,14038531923.1,54773522389.8,-2278263492.17,16367535210.7,699789902.855,1202756549.95
484,2306409156.51,2854066389.55,20052092.6839,4311598388.89,11132553726.9,101817703805.0,20470911354.2,65810326193.2,1184066291.88,2579908095.74
4841,1153204578.26,1427033194.78,10026046.3419,2155799194.45,5566276863.43,50908851902.7,10235455677.1,32905163096.6,592033145.939,1289954047.87
48411,576602289.128,713516597.389,5013023.17097,1077899597.22,2783138431.71,25454425951.3,5117727838.55,16452581548.3,296016572.969,644977023.936
484110,576602289.128,713516597.389,5013023.17097,1077899597.22,2783138431.71,25454425951.3,5117727838.55,16452581548.3,296016572.969,644977023.936
48412,576602289.128,713516597.389,5013023.17097,1077899597.22,2783138431.71,25454425951.3,5117727838.55,16452581548.3,296016572.969,644977023.936
484121,288301144.564,356758298.694,2506511.58548,538949798.612,1391569215.86,12727212975.7,2558863919.28,8226290774.15,148008286.485,322488511.968
484122,288301144.564,356758298.694,2506511.58548,538949798.612,1391569215.86,12727212975.7,2558863919.28,8226290774.15,148008286.485,322488511.968
4842,1153204578.26,1427033194.78,10026046.3419,2155799194.45,5566276863.43,50908851902.7,10235455677.1,32905163096.6,592033145.939,1289954047.87
48421,384401526.085,475677731.592,3342015.44731,718599731.482,1855425621.14,16969617300.9,3411818559.03,10968387698.9,197344381.98,429984682.624
484210,384401526.085,475677731.592,3342015.44731,718599731.482,1855425621.14,16969617300.9,3411818559.03,10968387698.9,197344381.98,429984682.624
48422,384401526.085,475677731.592,3342015.44731,718599731.482,1855425621.14,16969617300.9,3411818559.03,10968387698.9,197344381.98,429984682.624
484220,384401526.085,475677731.592,3342015.44731,718599731.482,1855425621.14,16969617300.9,3411818559.03,10968387698.9,197344381.98,429984682.624
48423,384401526.085,475677731.592,3342015.44731,718599731.482,1855425621.14,16969617300.9,3411818559.03,10968387698.9,197344381.98,429984682.624
484230,384401526.085,475677731.592,3342015.44731,718599731.482,1855425621.14,16969617300.9,3411818559.03,10968387698.9,197344381.98,429984682.624
485,460283506.575,322550426.748,519502.401221,274679874.328,4667394598.12,14044720868.6,-239374707.809,7871722754.56,120033970.208,673144682.633
4851,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
48511,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
485111,19178479.4406,13439601.1145,21645.9333842,11444994.7637,194474774.922,585196702.859,-9973946.15869,327988448.106,5001415.42534,28047695.1097
485112,19178479.4406,13439601.1145,21645.9333842,11444994.7637,194474774.922,585196702.859,-9973946.15869,327988448.106,5001415.42534,28047695.1097
485113,19178479.4406,13439601.1145,21645.9333842,11444994.7637,194474774.922,585196702.859,-9973946.15869,327988448.106,5001415.42534,28047695.1097
485119,19178479.4406,13439601.1145,21645.9333842,11444994.7637,194474774.922,585196702.859,-9973946.15869,327988448.106,5001415.42534,28047695.1097
4852,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
48521,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
485210,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
4853,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
48531,38356958.8812,26879202.229,43291.8667684,22889989.5273,388949549.843,1170393405.72,-19947892.3174,655976896.213,10002830.8507,56095390.2194
485310,38356958.8812,26879202.229,43291.8667684,22889989.5273,388949549.843,1170393405.72,-19947892.3174,655976896.213,10002830.8507,56095390.2194
48532,38356958.8812,26879202.229,43291.8667684,22889989.5273,388949549.843,1170393405.72,-19947892.3174,655976896.213,10002830.8507,56095390.2194
485320,38356958.8812,26879202.229,43291.8667684,22889989.5273,388949549.843,1170393405.72,-19947892.3174,655976896.213,10002830.8507,56095390.2194
4854,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
48541,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
485410,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
4855,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
48551,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
485510,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
4859,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
48599,76713917.7624,53758404.458,86583.7335368,45779979.0547,777899099.686,2340786811.44,-39895784.6348,1311953792.43,20005661.7013,112190780.439
485991,38356958.8812,26879202.229,43291.8667684,22889989.5273,388949549.843,1170393405.72,-19947892.3174,655976896.213,10002830.8507,56095390.2194
485999,38356958.8812,26879202.229,43291.8667684,22889989.5273,388949549.843,1170393405.72,-19947892.3174,655976896.213,10002830.8507,56095390.2194
486,3290574115.42,123235268.409,220001.016879,803842153.234,11375709335.0,51489437024.2,-4053057481.73,25735994433.1,327125407.761,1673810344.5
4861,1096858038.47,41078422.8028,73333.6722929,267947384.411,3791903111.66,17163145674.7,-1351019160.58,8578664811.02,109041802.587,557936781.5
48611,1096858038.47,41078422.8028,73333.6722929,267947384.411,3791903111.66,17163145674.7,-1351019160.58,8578664811.02,109041802.587,557936781.5
486110,1096858038.47,41078422.8028,73333.6722929,267947384.411,3791903111.66,17163145674.7,-1351019160.58,8578664811.02,109041802.587,557936781.5
4862,1096858038.47,41078422.8028,73333.6722929,267947384.411,3791903111.66,17163145674.7,-1351019160.58,8578664811.02,109041802.587,557936781.5
48621,1096858038.47,41078422.8028,73333.6722929,267947384.411,3791903111.66,17163145674.7,-1351019160.58,8578664811.02,109041802.587,557936781.5
486210,1096858038.47,41078422.8028,73333.6722929,267947384.411,3791903111.66,17163145674.7,-1351019160.58,8578664811.02,109041802.587,557936781.5
4869,1096858038.47,41078422.8028,73333.6722929,267947384.411,3791903111.66,17163145674.7,-1351019160.58,8578664811.02,109041802.587,557936781.5
48691,548429019.236,20539211.4014,36666.8361465,133973692.206,1895951555.83,8581572837.36,-675509580.289,4289332405.51,54520901.2936,278968390.75
486910,548429019.236,20539211.4014,36666.8361465,133973692.206,1895951555.83,8581572837.36,-675509580.289,4289332405.51,54520901.2936,278968390.75
48699,548429019.236,20539211.4014,36666.8361465,133973692.206,1895951555.83,8581572837.36,-675509580.289,4289332405.51,54520901.2936,278968390.75
486990,548429019.236,20539211.4014,36666.8361465,133973692.206,1895951555.83,8581572837.36,-675509580.289,4289332405.51,54520901.2936,278968390.75
487,4352349270.73,1946376599.35,79006865.182,2313880961.62,28446557033.1,97601741898.8,11338545579.8,53843966043.0,2104743240.34,2253107023.1
4871,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
48711,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
487110,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
4872,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
48721,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
487210,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
4879,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
48799,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
487990,1450783090.24,648792199.784,26335621.7273,771293653.873,9482185677.71,32533913966.3,3779515193.27,17947988681.0,701581080.112,751035674.368
493,742565274.094,1047018900.76,44550205.918,146716116.506,10695383951.0,17619517965.2,1005638598.65,8689738074.72,967398287.812,631175479.018
4931,742565274.094,1047018900.76,44550205.918,146716116.506,10695383951.0,17619517965.2,1005638598.65,8689738074.72,967398287.812,631175479.018
49311,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
493110,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
49312,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
493120,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
49313,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
493130,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
49319,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
493190,185641318.523,261754725.189,11137551.4795,36679029.1266,2673845987.76,4404879491.31,251409649.663,2172434518.68,241849571.953,157793869.754
51,124402653148.0,14816876190.1,1201018051.29,281755818260.0,1.14173766483e+12,914816554050.0,-125241369139.0,540585050458.0,23988703054.3,53945057613.7
511,38575703526.3,3397993723.02,71176799.3583,166255336764.0,268641188740.0,79699902638.2,15710329443.3,51411704357.4,6277983927.69,8842249601.84
5111,2907963959.2,1971817421.56,12484327.196,14829196172.4,42974446223.3,38627279427.8,-1300900732.5,26230565255.3,4178622672.31,5161334938.99
