Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
326199,6208746.98492,4676356.0018,0.0,8765964.15846,17541890.3164,200291850.191,118456626.261,138187484.26,61400600.3872,3399267.92522
3262,86922457.7889,65468984.0252,0.0,122723498.218,245586464.43,2804085902.67,1658392767.65,1934624779.63,859608405.421,47589750.953
32621,28974152.5963,21822994.6751,0.0,40907832.7395,81862154.8099,934695300.89,552797589.216,644874926.545,286536135.14,15863250.3177
326211,14487076.2982,10911497.3375,0.0,20453916.3697,40931077.4049,467347650.445,276398794.608,322437463.272,143268067.57,7931625.15884
326212,14487076.2982,10911497.3375,0.0,20453916.3697,40931077.4049,467347650.445,276398794.608,322437463.272,143268067.57,7931625.15884
32622,28974152.5963,21822994.6751,0.0,40907832.7395,81862154.8099,934695300.89,552797589.216,644874926.545,286536135.14,15863250.3177
326220,28974152.5963,21822994.6751,0.0,40907832.7395,81862154.8099,934695300.89,552797589.216,644874926.545,286536135.14,15863250.3177
32629,28974152.5963,21822994.6751,0.0,40907832.7395,81862154.8099,934695300.89,552797589.216,644874926.545,286536135.14,15863250.3177
326291,14487076.2982,10911497.3375,0.0,20453916.3697,40931077.4049,467347650.445,276398794.608,322437463.272,143268067.57,7931625.15884
326299,14487076.2982,10911497.3375,0.0,20453916.3697,40931077.4049,467347650.445,276398794.608,322437463.272,143268067.57,7931625.15884
327,214340648.01,161438882.625,0.0,302621840.239,605587592.29,6914548952.5,4089403239.56,4770559179.65,2119694119.79,117350778.123
3271,42868129.602,32287776.5251,0.0,60524368.0478,121117518.458,1382909790.5,817880647.912,954111835.93,423938823.957,23470155.6246
32711,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
327110,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
32712,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
327120,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
3272,42868129.602,32287776.5251,0.0,60524368.0478,121117518.458,1382909790.5,817880647.912,954111835.93,423938823.957,23470155.6246
32721,42868129.602,32287776.5251,0.0,60524368.0478,121117518.458,1382909790.5,817880647.912,954111835.93,423938823.957,23470155.6246
327211,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
327212,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
327213,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
327215,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
3273,42868129.602,32287776.5251,0.0,60524368.0478,121117518.458,1382909790.5,817880647.912,954111835.93,423938823.957,23470155.6246
32731,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
327310,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
32732,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
327320,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
32733,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
327331,5358516.20025,4035972.06564,0.0,7565546.00598,15139689.8072,172863723.813,102235080.989,119263979.491,52992352.9947,2933769.45308
327332,5358516.20025,4035972.06564,0.0,7565546.00598,15139689.8072,172863723.813,102235080.989,119263979.491,52992352.9947,2933769.45308
32739,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
327390,10717032.4005,8071944.13127,0.0,15131092.012,30279379.6145,345727447.625,204470161.978,238527958.982,105984705.989,5867538.90616
3274,42868129.602,32287776.5251,0.0,60524368.0478,121117518.458,1382909790.5,817880647.912,954111835.93,423938823.957,23470155.6246
32741,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
327410,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
32742,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
327420,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
3279,42868129.602,32287776.5251,0.0,60524368.0478,121117518.458,1382909790.5,817880647.912,954111835.93,423938823.957,23470155.6246
32791,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
327910,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
32799,21434064.801,16143888.2625,0.0,30262184.0239,60558759.229,691454895.25,408940323.956,477055917.965,211969411.979,11735077.8123
327991,5358516.20025,4035972.06564,0.0,7565546.00598,15139689.8072,172863723.813,102235080.989,119263979.491,52992352.9947,2933769.45308
327992,5358516.20025,4035972.06564,0.0,7565546.00598,15139689.8072,172863723.813,102235080.989,119263979.491,52992352.9947,2933769.45308
327993,5358516.20025,4035972.06564,0.0,7565546.00598,15139689.8072,172863723.813,102235080.989,119263979.491,52992352.9947,2933769.45308
327999,5358516.20025,4035972.06564,0.0,7565546.00598,15139689.8072,172863723.813,102235080.989,119263979.491,52992352.9947,2933769.45308
331,274095077.521,206445223.801,0.0,386987524.438,774414837.295,8842204447.71,5229457447.15,6100507767.91,2710627822.94,150066125.7
3313,274095077.521,206445223.801,0.0,386987524.438,774414837.295,8842204447.71,5229457447.15,6100507767.91,2710627822.94,150066125.7
33131,274095077.521,206445223.801,0.0,386987524.438,774414837.295,8842204447.71,5229457447.15,6100507767.91,2710627822.94,150066125.7
331315,274095077.521,206445223.801,0.0,386987524.438,774414837.295,8842204447.71,5229457447.15,6100507767.91,2710627822.94,150066125.7
332,321906973.363,242456587.547,0.0,454491864.093,909500231.291,10384598283.8,6141660165.4,7164652533.37,3183457383.8,176242976.58
3322,321906973.363,242456587.547,0.0,454491864.093,909500231.291,10384598283.8,6141660165.4,7164652533.37,3183457383.8,176242976.58
33221,321906973.363,242456587.547,0.0,454491864.093,909500231.291,10384598283.8,6141660165.4,7164652533.37,3183457383.8,176242976.58
332215,321906973.363,242456587.547,0.0,454491864.093,909500231.291,10384598283.8,6141660165.4,7164652533.37,3183457383.8,176242976.58
333,500625878.91,377065588.143,0.0,706820316.883,1414443893.22,16150003178.4,9551436510.22,11142382018.4,4950874888.14,274090971.471
3331,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
33311,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333111,11919663.7836,8977752.09864,0.0,16829055.1639,33677235.553,384523885.2,227415155.005,265294809.963,117877973.527,6525975.51121
333112,11919663.7836,8977752.09864,0.0,16829055.1639,33677235.553,384523885.2,227415155.005,265294809.963,117877973.527,6525975.51121
33312,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333120,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
33313,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333131,11919663.7836,8977752.09864,0.0,16829055.1639,33677235.553,384523885.2,227415155.005,265294809.963,117877973.527,6525975.51121
333132,11919663.7836,8977752.09864,0.0,16829055.1639,33677235.553,384523885.2,227415155.005,265294809.963,117877973.527,6525975.51121
3332,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
33324,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
333241,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333242,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333243,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333244,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333249,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
3333,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
33331,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
333314,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333316,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333318,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
3334,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
33341,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
333413,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333414,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333415,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
3335,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
33351,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
333511,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333514,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333515,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333517,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
333519,14303596.5403,10773302.5184,0.0,20194866.1967,40412682.6636,461428662.24,272898186.006,318353771.956,141453568.233,7831170.61345
3336,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
33361,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
333611,17879495.6754,13466628.148,0.0,25243582.7458,50515853.3295,576785827.8,341122732.508,397942214.944,176816960.291,9788963.26682
333612,17879495.6754,13466628.148,0.0,25243582.7458,50515853.3295,576785827.8,341122732.508,397942214.944,176816960.291,9788963.26682
333613,17879495.6754,13466628.148,0.0,25243582.7458,50515853.3295,576785827.8,341122732.508,397942214.944,176816960.291,9788963.26682
333618,17879495.6754,13466628.148,0.0,25243582.7458,50515853.3295,576785827.8,341122732.508,397942214.944,176816960.291,9788963.26682
3339,71517982.7015,53866512.5918,0.0,100974330.983,202063413.318,2307143311.2,1364490930.03,1591768859.78,707267841.163,39155853.0673
33391,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333911,7946442.52239,5985168.06576,0.0,11219370.1093,22451490.3686,256349256.8,151610103.337,176863206.642,78585315.6848,4350650.34081
333912,7946442.52239,5985168.06576,0.0,11219370.1093,22451490.3686,256349256.8,151610103.337,176863206.642,78585315.6848,4350650.34081
333913,7946442.52239,5985168.06576,0.0,11219370.1093,22451490.3686,256349256.8,151610103.337,176863206.642,78585315.6848,4350650.34081
33392,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333921,5959831.89179,4488876.04932,0.0,8414527.58194,16838617.7765,192261942.6,113707577.503,132647404.981,58938986.7636,3262987.75561
333922,5959831.89179,4488876.04932,0.0,8414527.58194,16838617.7765,192261942.6,113707577.503,132647404.981,58938986.7636,3262987.75561
333923,5959831.89179,4488876.04932,0.0,8414527.58194,16838617.7765,192261942.6,113707577.503,132647404.981,58938986.7636,3262987.75561
333924,5959831.89179,4488876.04932,0.0,8414527.58194,16838617.7765,192261942.6,113707577.503,132647404.981,58938986.7636,3262987.75561
33399,23839327.5672,17955504.1973,0.0,33658110.3278,67354471.1059,769047770.4,454830310.01,530589619.926,235755947.054,13051951.0224
333991,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
333992,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
333993,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
333994,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
333995,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
333996,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
333997,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
333999,2979915.9459,2244438.02466,0.0,4207263.79097,8419308.88824,96130971.2999,56853788.7513,66323702.4907,29469493.3818,1631493.8778
334,1086232103.51,818137384.068,0.0,1533622115.74,3068987102.25,35041440451.1,20724212249.3,24176163414.3,10742151915.2,594708394.103
3341,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
33411,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
334111,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
334112,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
334118,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
3342,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
33421,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
334210,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
33422,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
334220,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
33429,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
334290,60346227.9726,45452076.8926,0.0,85201228.6523,170499283.458,1946746691.73,1151345124.96,1343120189.68,596786217.512,33039355.2279
3343,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
33431,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
334310,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
3344,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
33441,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
334412,30173113.9863,22726038.4463,0.0,42600614.3261,85249641.7292,973373345.863,575672562.479,671560094.842,298393108.756,16519677.614
334413,30173113.9863,22726038.4463,0.0,42600614.3261,85249641.7292,973373345.863,575672562.479,671560094.842,298393108.756,16519677.614
334416,30173113.9863,22726038.4463,0.0,42600614.3261,85249641.7292,973373345.863,575672562.479,671560094.842,298393108.756,16519677.614
334417,30173113.9863,22726038.4463,0.0,42600614.3261,85249641.7292,973373345.863,575672562.479,671560094.842,298393108.756,16519677.614
334418,30173113.9863,22726038.4463,0.0,42600614.3261,85249641.7292,973373345.863,575672562.479,671560094.842,298393108.756,16519677.614
334419,30173113.9863,22726038.4463,0.0,42600614.3261,85249641.7292,973373345.863,575672562.479,671560094.842,298393108.756,16519677.614
3345,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
33451,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
334510,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334511,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334512,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334513,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334514,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334515,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334516,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334517,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
334519,20115409.3242,15150692.2975,0.0,28400409.5508,56833094.4862,648915563.909,383781708.319,447706729.895,198928739.171,11013118.4093
3346,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
33461,181038683.918,136356230.678,0.0,255603685.957,511497850.375,5840240075.18,3454035374.88,4029360569.05,1790358652.54,99118065.6838
334613,90519341.9589,68178115.339,0.0,127801842.978,255748925.188,2920120037.59,1727017687.44,2014680284.53,895179326.268,49559032.8419
334614,90519341.9589,68178115.339,0.0,127801842.978,255748925.188,2920120037.59,1727017687.44,2014680284.53,895179326.268,49559032.8419
335,539496542.294,406342519.615,0.0,761700769.069,1524267165.98,17403956207.3,10293049537.2,12007522633.4,5335281286.89,295372527.893
3351,134874135.574,101585629.904,0.0,190425192.267,381066791.496,4350989051.82,2573262384.29,3001880658.35,1333820321.72,73843131.9733
33511,67437067.7868,50792814.9519,0.0,95212596.1336,190533395.748,2175494525.91,1286631192.14,1500940329.17,666910160.861,36921565.9867
335110,67437067.7868,50792814.9519,0.0,95212596.1336,190533395.748,2175494525.91,1286631192.14,1500940329.17,666910160.861,36921565.9867
33512,67437067.7868,50792814.9519,0.0,95212596.1336,190533395.748,2175494525.91,1286631192.14,1500940329.17,666910160.861,36921565.9867
335121,22479022.5956,16930938.3173,0.0,31737532.0445,63511131.9159,725164841.97,428877064.048,500313443.058,222303386.954,12307188.6622
335122,22479022.5956,16930938.3173,0.0,31737532.0445,63511131.9159,725164841.97,428877064.048,500313443.058,222303386.954,12307188.6622
335129,22479022.5956,16930938.3173,0.0,31737532.0445,63511131.9159,725164841.97,428877064.048,500313443.058,222303386.954,12307188.6622
3352,134874135.574,101585629.904,0.0,190425192.267,381066791.496,4350989051.82,2573262384.29,3001880658.35,1333820321.72,73843131.9733
33521,67437067.7868,50792814.9519,0.0,95212596.1336,190533395.748,2175494525.91,1286631192.14,1500940329.17,666910160.861,36921565.9867
335210,67437067.7868,50792814.9519,0.0,95212596.1336,190533395.748,2175494525.91,1286631192.14,1500940329.17,666910160.861,36921565.9867
33522,67437067.7868,50792814.9519,0.0,95212596.1336,190533395.748,2175494525.91,1286631192.14,1500940329.17,666910160.861,36921565.9867
335221,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
335222,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
335224,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
335228,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
3353,134874135.574,101585629.904,0.0,190425192.267,381066791.496,4350989051.82,2573262384.29,3001880658.35,1333820321.72,73843131.9733
33531,134874135.574,101585629.904,0.0,190425192.267,381066791.496,4350989051.82,2573262384.29,3001880658.35,1333820321.72,73843131.9733
335311,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
335312,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
335313,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
335314,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
3359,134874135.574,101585629.904,0.0,190425192.267,381066791.496,4350989051.82,2573262384.29,3001880658.35,1333820321.72,73843131.9733
33591,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
335911,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
335912,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
33592,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
335921,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
335929,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
33593,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
335931,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
335932,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
33599,33718533.8934,25396407.476,0.0,47606298.0668,95266697.8739,1087747262.95,643315596.072,750470164.586,333455080.431,18460782.9933
335991,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
335999,16859266.9467,12698203.738,0.0,23803149.0334,47633348.9369,543873631.477,321657798.036,375235082.293,166727540.215,9230391.49667
336,953846556.008,718426129.751,0.0,1346710494.56,2694951445.89,30770732317.6,18198429613.8,21229671021.3,9432942163.43,522227755.663
3361,136263793.715,102632304.25,0.0,192387213.508,384993063.698,4395818902.52,2599775659.11,3032810145.9,1347563166.2,74603965.0947
33611,68131896.8577,51316152.1251,0.0,96193606.754,192496531.849,2197909451.26,1299887829.56,1516405072.95,673781583.102,37301982.5474
336111,34065948.4288,25658076.0625,0.0,48096803.377,96248265.9246,1098954725.63,649943914.778,758202536.475,336890791.551,18650991.2737
336112,34065948.4288,25658076.0625,0.0,48096803.377,96248265.9246,1098954725.63,649943914.778,758202536.475,336890791.551,18650991.2737
33612,68131896.8577,51316152.1251,0.0,96193606.754,192496531.849,2197909451.26,1299887829.56,1516405072.95,673781583.102,37301982.5474
336120,68131896.8577,51316152.1251,0.0,96193606.754,192496531.849,2197909451.26,1299887829.56,1516405072.95,673781583.102,37301982.5474
3362,136263793.715,102632304.25,0.0,192387213.508,384993063.698,4395818902.52,2599775659.11,3032810145.9,1347563166.2,74603965.0947
33621,136263793.715,102632304.25,0.0,192387213.508,384993063.698,4395818902.52,2599775659.11,3032810145.9,1347563166.2,74603965.0947
336211,34065948.4288,25658076.0625,0.0,48096803.377,96248265.9246,1098954725.63,649943914.778,758202536.475,336890791.551,18650991.2737
336212,34065948.4288,25658076.0625,0.0,48096803.377,96248265.9246,1098954725.63,649943914.778,758202536.475,336890791.551,18650991.2737
336213,34065948.4288,25658076.0625,0.0,48096803.377,96248265.9246,1098954725.63,649943914.778,758202536.475,336890791.551,18650991.2737
336214,34065948.4288,25658076.0625,0.0,48096803.377,96248265.9246,1098954725.63,649943914.778,758202536.475,336890791.551,18650991.2737
3363,136263793.715,102632304.25,0.0,192387213.508,384993063.698,4395818902.52,2599775659.11,3032810145.9,1347563166.2,74603965.0947
33631,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
336310,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
33632,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
336320,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
33633,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
336330,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
33634,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
336340,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
33635,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
336350,17032974.2144,12829038.0313,0.0,24048401.6885,48124132.9623,549477362.814,324971957.389,379101268.237,168445395.775,9325495.63684
