YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_POS_IND,S_NET_INCM_POS,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,5,23,7,0,21767,0,46051537,0,8157534,0,14250746,0,76230,0,4376681,1,3800,1,8965,0,6120743,0,958209,0,281203,0,2287965,0,21688560,0,15731169,1,32389,1,7257,0,2097616,0,373744,0,162999,0,1391038,0,46051537,0,7959632,0,3260027,0,6089787,0,2445964,0,5237794,0,1011172,0,20047161,0,685042,0,4332518,0,15861774,0,832173,0,111067289,0,110260912,0,5047,0,152760,0,648571,0,104575650,0,82558653,0,3038750,0,5712408,0,611737,0,182242,0,1750134,0,1919304,0,378752,0,22691,0,1208051,1,183,0,388484,0,388412,0,948849,1,666,0,5466333,0,6491639,0,6864080,0,6486592,0,6555959,0,69366,0,279439,0,17613,0,104328,1,276,0,1272,0,155951,0,97482,0,110765,1,13283,1,567,1,567,0,0,1,9,1,9,0,0
2011,5,23,6,0,17834,0,12582324,0,3359118,0,2882213,1,896,0,1339721,0,0,0,0,0,1115240,0,415407,0,0,0,491742,0,9695558,0,7468461,0,0,0,0,0,438671,0,145646,0,19758,0,188124,0,12582324,0,1637573,0,1314499,0,1225730,0,1475693,0,1320260,0,211436,0,5397133,0,409712,0,2562725,0,2511588,1,86893,0,39135998,0,38578218,0,0,0,137179,0,420601,0,36441297,0,25916648,0,1615066,0,2710930,0,194465,0,105603,0,614623,0,822991,0,243165,0,9041,0,572909,0,0,0,155169,0,95997,0,459241,1,53686,0,2871761,0,2694701,0,2860599,0,2694701,0,2695564,1,864,0,140111,1,3289,0,17192,0,0,1,955,1,118675,0,25787,1,30648,1,4861,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,23,5,0,25159,0,8886615,0,2426733,0,1328015,1,2619,0,939430,0,0,0,0,0,482287,0,697531,1,128622,0,263976,0,9824163,0,7867243,0,0,0,0,0,564038,0,127158,0,66274,0,40799,0,8886615,0,896998,0,811864,0,575992,0,1219143,0,2054968,0,94826,0,3232824,0,249274,0,635088,0,2479516,1,131054,0,34988204,0,34882117,1,4666,0,32825,0,68597,0,31926600,0,20879874,0,1795039,0,2589674,0,361155,0,45291,0,656020,0,926616,0,184440,1,8163,0,539564,0,0,0,190610,0,48700,0,269351,0,0,0,3432103,0,3061604,0,3129932,0,3056938,0,3095866,1,38927,0,22934,1,286,0,21488,0,0,0,0,1,1159,1,50060,1,56991,1,6931,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,23,4,0,44536,0,7017972,0,1878956,0,1076863,1,13718,0,365119,0,0,0,0,0,303148,0,944921,1,45989,1,98237,0,9452581,0,7749943,1,249,0,0,0,306062,0,257883,0,206544,0,258170,0,7017972,0,535230,0,614614,0,725631,0,1242548,0,1213776,0,165939,0,2520235,0,385382,0,551244,0,1852934,1,269325,0,37580266,0,37276671,1,82,0,105359,0,198153,0,34833347,0,21299005,0,2209339,0,2972868,0,224044,0,46852,0,917631,0,925156,0,182787,0,8909,0,499156,0,0,0,201739,0,93946,0,356266,0,0,0,4895650,0,2746919,0,2896315,0,2746837,0,2749177,1,2341,0,138618,1,106,0,7557,0,0,1,9,1,130946,1,8705,1,23256,1,14550,1,2156,1,2156,0,0,0,0,0,0,0,0
2011,5,23,3,0,175819,0,4903895,0,1868470,0,350259,1,10465,0,199301,0,0,0,0,0,178665,0,585822,0,0,1,42194,0,12574974,0,11120797,0,0,0,0,0,75219,0,257052,0,163015,0,66217,0,4903895,0,411751,0,480041,0,861885,0,1529858,0,1498230,0,154307,0,-32176,0,322845,0,1001808,0,-1199177,0,157652,0,60517730,0,60235117,1,270,0,43041,0,239302,0,54956577,0,30011169,0,4194116,0,4678710,0,366743,0,35921,0,1194633,0,1481432,0,225125,0,16447,0,790045,0,0,0,481442,0,97002,0,816880,1,14223,0,10552688,0,5561153,0,5580181,0,5560884,0,5565497,1,4613,0,14402,1,712,0,7966,0,0,0,0,1,5724,1,4895,1,6975,1,2079,0,0,0,0,0,0,1,1082,0,0,1,1082
2011,5,23,2,0,57506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8267274,0,7978037,1,3,0,151417,0,137815,0,7037655,0,3524390,0,331990,0,465748,0,52129,1,1107,0,140730,0,105821,0,43810,1,812,0,97731,0,0,0,42350,1,1539,0,36855,0,0,0,2192644,0,1229619,0,1329513,0,1229615,0,1242568,1,12953,0,96225,1,49,0,2643,0,0,0,0,1,93533,1,33,1,33,0,0,1,3639,1,3681,1,42,1,879,1,879,0,0
2011,5,23,1,0,350222,0,234687503,0,44779872,0,73893481,0,398895,0,15917295,0,218819,0,675011,0,25472772,0,4741679,0,895444,0,25338660,0,111945317,0,82030836,0,332657,0,93730,0,6574843,0,2377688,0,979271,0,5026696,0,234687503,0,46081509,0,12715772,0,39767880,0,11508393,0,23970747,0,5398134,0,95245070,0,3423279,0,16330623,0,79429877,0,3938709,0,594280664,0,588224369,0,106018,0,1128874,0,4821403,0,558232990,0,432299580,0,18204944,0,29626026,0,2438882,0,676461,0,9289939,0,9753167,0,1953033,0,157224,0,7257628,0,22036,0,1828954,0,1814112,0,6239513,0,87352,0,36584140,0,36047674,0,38311314,0,35941656,0,36196307,0,254651,0,1971487,0,190950,0,645855,0,25197,0,-4842,0,1114327,0,359932,0,484064,0,124131,0,38238,0,49255,0,11016,0,10104,0,3311,1,1432
2011,5,31,12,0,400,0,116415312,0,11804720,0,20418175,0,487620,0,20910546,0,451447,0,726361,0,5408264,0,522566,0,49184,0,17829502,0,63884363,0,39377406,0,632833,0,182476,0,1899917,0,7398421,0,1629632,0,6156145,0,116415312,0,10124120,0,4859876,0,11606409,0,1276400,0,17024272,0,7419065,0,64105169,0,1984920,0,6391329,0,60440546,0,4711626,0,167505132,0,164855445,0,40548,0,509870,0,2099269,0,155741856,0,118964478,0,1388397,0,10187324,0,654142,0,145449,0,1299235,0,2256801,0,1013722,0,366997,0,4629204,0,49368,0,2229689,0,1014253,0,2051618,0,14349,0,9476831,0,11763276,0,14155490,0,11722727,0,11968353,0,245625,0,2372235,0,1145659,0,312071,0,194933,0,3035,0,716537,0,53876,0,57811,0,3935,0,6652,0,16596,0,9945,0,23988,0,21583,0,2404
2011,5,31,11,0,487,0,33574811,0,3965203,0,7566051,0,148954,0,8199009,0,25576,0,151101,0,1436154,0,227249,0,5535,0,2855651,0,21436798,0,14298830,0,60400,0,979,0,554893,0,1197522,0,324637,0,667068,0,33574811,0,3585238,0,2340438,0,3206464,0,694601,0,3398151,0,1185412,0,19164507,0,309503,0,1286259,0,18514678,0,945933,0,64056618,0,63447180,0,12442,0,54884,0,542111,0,59542598,0,46543170,0,840075,0,3741866,0,196878,0,37154,0,615825,0,1080268,0,264519,0,79996,0,1698335,0,9583,0,443313,0,348883,0,803891,0,3615,0,2835227,0,4514020,0,5582767,0,4501578,0,4544780,0,43203,0,1058560,0,235791,0,63075,0,44541,0,-772,0,715925,0,12549,0,16101,0,3552,0,10080,0,11051,0,970,0,3300,0,1492,0,1742
2011,5,31,10,0,1112,0,37834412,0,4402362,0,8672016,0,146285,0,10231848,1,27764,1,109726,0,1392520,0,259862,1,47520,0,2359272,0,24891610,0,16459622,1,51373,1,3018,0,532919,0,1138895,0,432482,0,758132,0,37834412,0,4746934,0,2756632,0,3260391,0,841715,0,4351649,0,880646,0,20996446,0,525187,0,1735146,0,19812984,0,1076871,0,75591592,0,75037028,0,6248,0,71190,0,477126,0,70155142,0,54701033,0,1167540,0,4584671,0,248543,0,59043,0,878650,0,1107793,0,364255,0,55601,0,1793950,0,1306,0,568610,0,316897,0,828379,0,4441,0,3474430,0,5436450,0,5942488,0,5430202,0,5442549,1,12348,0,499525,0,143374,0,100754,0,8762,0,38346,0,208290,0,10598,0,12763,0,2166,0,2163,0,9183,1,7020,0,11371,0,9607,1,1763
2011,5,31,9,0,3272,0,50411865,0,6350192,0,12620974,0,169223,0,13046645,1,30304,0,145430,0,2265565,0,533940,1,43959,0,2852522,0,35048767,0,24577969,1,58561,1,23522,0,727227,0,1242635,0,511332,0,727191,0,50411865,0,6026608,0,3968815,0,4281288,0,1389039,0,5075102,0,978086,0,28692928,0,664034,0,2414197,0,27139776,0,1525078,0,107475227,0,106471976,0,7961,0,172840,0,822450,0,99403135,0,75553409,0,2320028,0,6905576,0,370385,0,116443,0,1389460,0,1746217,0,522616,0,87983,0,2555465,1,11558,0,613696,0,424039,0,1485667,0,5812,0,5294782,0,8072092,0,8947108,0,8064131,0,8123937,0,59806,0,863397,0,229574,0,104255,0,16529,0,3954,0,509086,0,14598,0,17125,0,2528,0,4982,0,5145,1,162,0,2371,1,791,1,1580
2011,5,31,8,0,4566,0,32830995,0,5254814,0,8448438,0,95869,0,8254922,1,1,0,0,0,926264,0,404440,1,24100,0,1423358,0,25458562,0,18720828,0,0,0,0,0,588362,0,828052,0,314048,0,350427,0,32830995,0,4337953,0,2264136,0,2547093,0,1163586,0,4142419,0,571564,0,17804244,0,636592,0,1766715,0,16264094,0,863156,0,72953905,0,72314200,0,1530,0,126983,0,511193,0,66798761,0,50230539,0,2059336,0,4492541,0,301662,0,83675,0,1278212,0,1317518,0,378283,0,47924,0,1412705,1,587,0,296976,0,236878,0,956291,1,312,0,3705321,0,6155144,0,6588318,0,6153614,0,6194635,1,41020,0,405361,0,21279,0,35279,1,3104,0,3244,0,342454,0,31858,0,31944,1,86,1,-2515,1,5903,1,8418,1,3058,1,3058,0,0
2011,5,31,7,0,16403,0,37679113,0,6720773,0,9856153,0,71053,0,8329593,0,0,1,23392,0,1491143,0,763619,1,30093,0,2075554,0,30209080,0,23070775,0,0,0,0,0,493574,0,1732443,0,991263,0,86785,0,37679113,0,5025196,0,2162874,0,2832207,0,2521602,0,5267244,0,549053,0,19320937,0,839759,0,2271984,0,17789946,0,1580752,0,95310447,0,94628591,0,5929,0,249065,0,426862,0,87303647,0,62264138,0,3744391,0,7361770,0,621231,0,80001,0,1916126,0,1985307,0,528758,0,103755,0,1642634,0,0,0,542149,0,485096,0,1244263,1,50,0,4783978,0,8006799,0,8371266,0,8000870,0,8017424,1,16554,0,339739,0,36845,0,77733,1,453,0,10399,0,214309,0,28956,0,29200,1,245,1,1701,1,1701,0,0,1,4533,1,4533,0,0
2011,5,31,6,0,9010,0,6433090,0,1303334,0,1924370,1,4937,0,883042,0,0,0,0,0,160030,0,90510,0,0,0,297128,0,9036350,0,7725528,0,0,0,0,1,23718,0,396712,0,169473,0,217835,0,6433090,0,974902,0,691138,0,388071,0,575411,0,1440516,1,26820,0,2336233,0,284479,0,639826,0,1577654,0,165726,0,20405779,0,20311331,1,402,0,48042,0,46003,0,18617582,0,11763878,0,1028581,0,1747913,0,227463,0,22294,0,689982,0,524864,0,130278,0,21914,0,425651,0,0,0,102393,0,91739,0,257673,0,0,0,1582959,0,1788196,0,1823884,0,1787794,0,1790672,1,2878,0,22889,1,1132,0,10219,0,0,1,2640,1,8898,1,13201,1,13201,0,0,0,0,0,0,0,0,1,7064,1,7064,0,0
2011,5,31,5,0,10233,0,3704556,0,819205,0,1044181,0,0,0,547352,1,6719,0,0,0,90763,0,210094,0,0,1,36589,0,4014682,0,3367280,0,0,0,0,1,116962,0,387452,0,194122,0,-8041,0,3704556,0,677856,0,290606,0,338509,1,522379,0,578440,1,18769,0,1277996,0,118171,0,164727,0,996404,1,1305,0,13815248,0,13661343,0,0,1,27902,0,126003,0,12451997,0,8325503,0,935331,0,1054996,0,104179,0,18499,0,391741,0,272231,0,66899,1,23632,0,127116,0,0,0,88008,0,19522,0,92251,0,0,0,932089,0,1363252,0,1458269,0,1363252,0,1373979,0,10727,0,94994,1,4,0,1267,0,0,1,-2,1,93725,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,31,4,0,15741,0,2622372,0,724140,0,511524,0,0,0,218712,0,0,0,0,0,188447,1,117637,1,10005,1,23085,0,3993976,0,3318479,0,0,0,0,1,11772,0,213166,0,126125,1,54514,0,2622372,0,326820,0,124441,0,109516,0,219379,0,729426,1,6082,0,1106707,0,193752,0,424866,0,605614,1,117524,0,10446215,0,10422119,0,0,1,854,0,23242,0,9367116,0,4981574,0,970278,0,927724,0,95348,1,10565,0,415158,0,303116,0,55592,1,19134,0,188142,1,2502,0,58887,1,22741,0,74828,0,0,0,1241527,0,1079099,0,1085117,0,1079099,0,1079121,1,22,0,6017,1,994,0,4970,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,31,3,0,29613,0,956142,0,325109,0,145770,0,0,0,88724,0,0,0,0,0,25559,1,38220,0,0,1,1631,0,3356773,0,3040679,0,0,0,0,0,0,0,30065,0,17252,1,2221,0,956142,0,323224,0,149442,0,152371,0,480016,0,333776,1,47558,0,-530247,0,279672,0,270663,0,-1030371,1,50210,0,8058125,0,7956274,0,0,1,8758,0,93093,0,7132193,0,3110934,0,723124,0,949956,0,59021,1,11437,0,491981,0,215407,0,52128,1,3966,0,120109,0,0,0,42810,1,25928,0,73077,0,0,0,1252317,0,925931,0,926789,0,925931,0,925931,0,0,0,857,1,2,0,256,0,0,0,0,1,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,5,31,2,0,9249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4878826,0,4244567,0,0,0,478450,0,155809,0,4008033,0,2516134,0,167123,0,390610,0,26347,0,7560,0,107866,0,109277,0,27340,0,8187,0,77231,0,0,0,33407,0,34737,0,46937,0,27,0,455251,0,870793,0,3595620,0,870793,0,959045,1,88252,0,2724628,1,12684,0,7413,1,809,1,172,0,2703550,1,28,1,28,0,0,1,171,1,171,0,0,1,10453,1,9875,0,577
2011,5,31,1,0,100087,0,322462667,0,41669853,0,71207653,0,1123941,0,70710393,0,541810,0,1156011,0,13384707,0,3168137,0,210396,0,29754292,0,221330961,0,153957397,0,803166,0,209995,0,4949344,0,14565365,0,4710365,0,9012276,0,322462667,0,36148851,0,19608398,0,28722320,0,9684128,0,42340995,0,11683055,0,174274921,0,5836069,0,17365710,0,162111326,0,11038183,0,640497115,0,633350054,0,75062,0,1748839,0,5323160,0,590522062,0,438954788,0,15344204,0,42344946,0,2905198,0,592120,0,9474235,0,10918800,0,3404389,0,819088,0,14670542,0,74905,0,5019938,0,3020712,0,7914876,0,28607,0,35034713,0,49975053,0,58477115,0,49899991,0,50420426,0,520435,0,8388202,0,1827336,0,717292,0,269131,0,61016,0,5513427,0,165687,0,178198,0,12511,0,23235,0,49750,0,26515,0,66136,0,58003,0,8067
2011,5,41,12,0,469,0,142708114,0,10185853,0,28367655,0,450374,0,37555952,0,55388,0,755489,0,4794604,0,650929,0,32555,0,20174114,0,49965209,0,25360105,0,105461,0,75861,0,3589035,0,8842793,0,1177310,0,4696730,0,142708114,0,23939057,0,11205537,0,12143581,0,2172195,0,21091027,0,5061072,0,67095646,0,1252797,0,5490301,0,62881941,0,2529393,0,414910985,0,410342721,0,54357,0,414379,0,4099529,0,403460404,0,348594929,0,1607767,0,20965244,0,1296451,0,272355,0,3646353,0,3782945,0,1202054,0,425495,0,4388648,0,2042,0,2428230,0,787299,0,2096728,0,16906,0,11946960,0,11450581,0,15187667,0,11396225,0,11487680,0,91455,0,3636258,0,1355999,0,460899,0,53682,0,3909,0,1761770,0,121445,0,126231,0,4787,0,33739,0,43764,0,10025,0,15393,0,1546,0,13839
2011,5,41,11,0,747,0,50816134,0,4402472,0,12298152,0,247838,0,16694980,0,17323,0,189176,0,2473358,0,440433,0,44895,0,3706763,0,16191222,0,9354096,0,5561,0,1414,0,1021136,0,2439754,0,490404,0,984661,0,50816134,0,8792619,0,8144331,0,4186943,0,1425070,0,6105684,0,930966,0,21230522,0,523349,0,1585179,0,19802090,0,680096,0,163710084,0,161932122,0,9340,0,86542,0,1682081,0,159148885,0,136207731,0,1128417,0,8807657,0,484531,0,124086,0,1603638,0,1367314,0,541946,0,174165,0,1514340,0,142,0,991557,0,306341,0,835347,0,8773,0,5052901,0,4561200,0,5153654,0,4551860,0,4595283,0,43423,0,557250,0,85606,0,117751,0,27481,0,-4587,0,330999,0,37454,0,40507,0,3053,0,7090,0,11695,0,4605,0,9566,0,5921,0,3542
2011,5,41,10,0,1786,0,61256348,0,6423148,0,14226062,0,279060,0,23235904,1,21258,1,34633,0,2674567,0,373603,0,115561,0,2831724,0,18069243,0,10387039,1,4305,1,765,0,1352114,0,1950163,0,510746,0,1121672,0,61256348,0,10926865,0,12986480,0,4337517,0,2598632,0,6627061,0,657245,0,23122548,0,999620,0,2245230,0,20799140,0,921442,0,215699351,0,213278941,0,6721,0,175700,0,2237989,0,209171281,0,181128164,0,1711886,0,10744832,0,499651,0,171538,0,2025378,0,1671722,0,703317,0,147440,0,1627608,1,45,0,1234412,0,286911,0,970302,0,5468,0,6242607,0,6528071,0,7083736,0,6521350,0,6537271,0,15922,0,517612,0,92777,0,117959,0,4717,0,-6600,0,308758,0,39963,0,41531,0,1568,0,4812,0,6296,1,1484,0,7621,0,5104,1,2517
2011,5,41,9,0,6528,0,99655914,0,11661643,0,22227783,0,309956,0,41085922,1,14792,0,72598,0,3569082,0,1101858,0,126430,0,4616406,0,26745620,0,17116376,1,1435,1,1270,0,1387452,0,4052821,0,1057816,0,1477490,0,99655914,0,16403439,0,24826168,0,6508791,0,4206170,0,8731210,0,1343057,0,37637078,0,2182034,0,4249800,0,32936344,0,1731100,0,376095516,0,371046196,0,12645,0,250808,0,4785867,0,365477119,0,310904751,0,3787453,0,21410981,0,958682,0,246849,0,4262110,0,3695552,0,1102932,0,261109,0,2191616,1,947,0,2881927,0,482778,0,1710351,0,13619,0,11565461,0,10618398,0,11923416,0,10605753,0,10691337,0,85585,0,1255329,0,143736,0,237288,0,17854,0,24915,0,831536,0,37623,0,63930,0,26307,0,24712,0,26347,1,1635,0,12373,1,7402,1,4971
2011,5,41,8,0,9902,0,69606782,0,8832889,0,14488007,0,213116,0,30273492,0,0,1,48319,0,2746506,0,885833,1,61428,0,2710190,0,18874776,0,13106418,1,1195,1,531,0,1307820,0,2839014,0,710604,0,567979,0,69606782,0,12538627,0,15449325,0,4328537,0,3590401,0,6921021,0,1313191,0,25465681,0,2275422,0,3255647,0,21435532,0,1500920,0,254147658,0,250854129,0,2274,0,154835,0,3136420,0,246619981,0,209490362,0,3077509,0,13873792,0,653858,0,234334,0,2772986,0,2328565,0,899244,0,167719,0,1326816,0,0,0,1704903,0,338737,0,1107824,1,3878,0,8639455,0,7527677,0,8697585,0,7525403,0,7572683,0,47280,0,1122420,0,59033,0,126920,1,260,0,-23916,0,960122,0,43359,0,46633,1,3274,1,6403,1,6403,0,0,1,60,1,50,0,0
2011,5,41,7,0,48485,0,105811869,0,15626338,0,23658930,0,400702,0,38212003,1,56866,1,8591,0,4267176,0,1996628,1,429949,0,4795893,0,35411037,0,23851898,1,184757,1,33426,0,1936602,0,3854372,0,1696414,0,1355168,0,105811869,0,21052392,0,12491983,0,6684888,0,6095814,0,13764634,0,2082395,0,43639762,0,3336344,0,5263557,0,37298318,0,2258457,0,422923933,0,419753619,0,12387,0,263465,0,2894461,0,406407546,0,332496569,0,7863825,0,25457689,0,1265867,0,645942,0,6215574,0,4683085,0,1528308,0,261726,0,2118007,0,0,0,2161998,0,720562,0,1780329,1,2036,0,19206026,0,16516386,0,18305677,0,16503999,0,16610004,0,106005,0,1669602,0,128000,0,213462,1,223,0,41628,0,1286288,0,103347,0,103630,1,283,0,28728,1,29636,1,908,1,137,1,137,0,0
2011,5,41,6,0,34837,0,24801783,0,4460787,0,4131876,1,5257,0,8189217,1,801,1,10085,0,677208,0,673541,1,67175,0,1008103,0,11785520,0,8350799,0,0,0,0,0,666688,0,1744829,0,757251,0,499261,0,24801783,0,4403858,0,1604996,0,1454905,0,2461255,0,4230947,0,426871,0,10218951,0,1047252,0,2474156,0,7434181,0,736638,0,113871305,0,113226515,1,48,0,87190,0,557551,0,108934322,0,86398688,0,3306757,0,6878882,0,405171,0,96944,0,2022485,0,1522108,0,358931,0,103870,0,576285,0,0,0,797741,0,178715,0,401597,0,0,0,5886147,0,4936983,0,5255049,0,4936935,0,4945668,1,8733,0,298481,0,10339,0,37360,1,124,1,-258,0,250916,0,15221,0,15221,0,0,1,4412,1,4412,0,0,0,0,0,0,0,0
2011,5,41,5,0,53189,0,18728332,0,4367759,0,2246740,1,4107,0,6273544,0,0,0,0,0,406722,0,634869,1,71644,0,826099,0,8354398,0,5970929,0,0,0,0,0,355418,0,1307531,0,569281,0,427927,0,18728332,0,2597326,0,680363,0,964818,0,3080989,0,3054275,0,-15945,0,8366507,0,1136404,0,2732059,0,4987540,1,489496,0,77351921,0,76659823,0,0,1,40749,0,651349,0,73351097,0,54201298,0,3152996,0,5103662,0,297980,0,120219,0,2349739,0,1267364,0,272126,0,89346,0,424221,0,0,0,463242,0,106431,0,192161,0,0,0,5310314,0,4000824,0,4162867,0,4000824,0,4039850,1,39026,0,113478,1,8167,0,28072,0,0,1,57,1,77181,1,48565,1,48565,0,0,0,0,0,0,0,0,1,210,0,0,1,210
2011,5,41,4,0,73268,0,12027183,0,2667828,0,1021267,0,0,0,5044347,0,0,0,0,0,196208,0,302178,1,6938,0,284011,0,6748549,0,5148627,0,0,0,0,0,171937,0,1157670,0,602627,0,177502,0,12027183,0,1967345,0,506831,0,1108129,0,2397366,0,1298235,0,143867,0,4605410,0,1095507,0,1530673,0,2083699,1,104469,0,74618062,0,73864570,0,0,1,22868,0,730624,0,70892143,0,52636206,0,2950689,0,4129544,0,322507,0,77493,0,2945341,0,1276828,0,161866,0,70603,0,339343,0,0,0,540948,0,125448,0,208638,1,1082,0,5105607,0,3725918,0,3776933,0,3725918,0,3726589,1,671,0,23103,1,2513,0,11093,0,0,1,7400,1,2097,1,22024,1,22024,0,0,1,5887,1,5887,0,0,4,,0,0,4,
2011,5,41,3,0,148769,0,4942085,0,1585696,0,381707,1,113,0,1399251,0,0,0,0,0,131682,0,256786,1,2,0,110689,0,4452288,0,3751447,0,0,0,0,1,6022,0,952951,0,654043,0,70615,0,4942085,0,584111,0,414490,0,585054,0,2047628,0,524346,0,197704,0,588752,0,654224,0,848217,0,-878143,1,35546,0,59685013,0,59342359,0,0,0,22030,0,320625,0,55531962,0,38500881,0,3149702,0,3162208,0,207661,0,53768,0,2231202,0,945433,0,154418,0,32458,0,355881,0,0,0,495297,0,129381,0,152320,0,0,0,5961352,0,4153051,0,4825177,0,4153051,0,4268707,1,115656,0,263368,1,438,0,14392,1,9007,1,2119,1,237412,1,45243,1,46313,1,1070,1,363516,1,363516,0,0,0,0,0,0,0,0
2011,5,41,2,0,39873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13190590,0,12807075,0,24,0,126280,0,257212,0,11856560,0,8521067,0,432562,0,644196,0,45699,0,29273,0,428611,0,204539,0,45995,0,5151,0,66965,1,193,0,83727,0,32565,0,33944,1,4061,0,1278012,0,1334031,0,3695090,0,1334007,0,1385054,1,51047,0,2359034,1,901,0,1315,0,0,1,2130,0,2354688,1,2041,1,2041,0,0,0,9,0,9,0,0,1,11856,1,11856,0,0
