Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
445291,-7047.8840067,-5489.03926984,1228923.12985,-2900.57628444,-17216.6675729,-72900.3636703,-36500.9634499,-43771.7607736,-67525.3125538,-2575.32673321
445292,-7047.8840067,-5489.03926984,1228923.12985,-2900.57628444,-17216.6675729,-72900.3636703,-36500.9634499,-43771.7607736,-67525.3125538,-2575.32673321
445299,-7047.8840067,-5489.03926984,1228923.12985,-2900.57628444,-17216.6675729,-72900.3636703,-36500.9634499,-43771.7607736,-67525.3125538,-2575.32673321
4453,13317548045.4,9242140882.67,14747077.5582,18191393674.4,17076614263.3,127281434342.0,29515704999.8,68502709258.2,10525052085.3,2199028036.85
44531,13317548045.4,9242140882.67,14747077.5582,18191393674.4,17076614263.3,127281434342.0,29515704999.8,68502709258.2,10525052085.3,2199028036.85
445310,13317548045.4,9242140882.67,14747077.5582,18191393674.4,17076614263.3,127281434342.0,29515704999.8,68502709258.2,10525052085.3,2199028036.85
446,1668668120.02,2385273013.41,27440144.3138,18289066116.1,44315918530.9,28116479224.2,32448697665.3,13464623134.1,18582515204.1,1633521173.9
4461,1668668120.02,2385273013.41,27440144.3138,18289066116.1,44315918530.9,28116479224.2,32448697665.3,13464623134.1,18582515204.1,1633521173.9
44611,417167030.004,596318253.352,6860036.07846,4572266529.03,11078979632.7,7029119806.04,8112174416.33,3366155783.52,4645628801.02,408380293.476
446110,417167030.004,596318253.352,6860036.07846,4572266529.03,11078979632.7,7029119806.04,8112174416.33,3366155783.52,4645628801.02,408380293.476
44612,417167030.004,596318253.352,6860036.07846,4572266529.03,11078979632.7,7029119806.04,8112174416.33,3366155783.52,4645628801.02,408380293.476
446120,417167030.004,596318253.352,6860036.07846,4572266529.03,11078979632.7,7029119806.04,8112174416.33,3366155783.52,4645628801.02,408380293.476
44613,417167030.004,596318253.352,6860036.07846,4572266529.03,11078979632.7,7029119806.04,8112174416.33,3366155783.52,4645628801.02,408380293.476
446130,417167030.004,596318253.352,6860036.07846,4572266529.03,11078979632.7,7029119806.04,8112174416.33,3366155783.52,4645628801.02,408380293.476
44619,417167030.004,596318253.352,6860036.07846,4572266529.03,11078979632.7,7029119806.04,8112174416.33,3366155783.52,4645628801.02,408380293.476
446191,208583515.002,298159126.676,3430018.03923,2286133264.51,5539489816.37,3514559903.02,4056087208.17,1683077891.76,2322814400.51,204190146.738
446199,208583515.002,298159126.676,3430018.03923,2286133264.51,5539489816.37,3514559903.02,4056087208.17,1683077891.76,2322814400.51,204190146.738
447,1740222798.43,6131965379.62,24307127.8366,418011287.827,6040241512.09,35636073262.6,5184470543.55,18728904660.7,878700428.431,769769599.948
4471,1740222798.43,6131965379.62,24307127.8366,418011287.827,6040241512.09,35636073262.6,5184470543.55,18728904660.7,878700428.431,769769599.948
44711,870111399.214,3065982689.81,12153563.9183,209005643.914,3020120756.04,17818036631.3,2592235271.78,9364452330.33,439350214.216,384884799.974
447110,870111399.214,3065982689.81,12153563.9183,209005643.914,3020120756.04,17818036631.3,2592235271.78,9364452330.33,439350214.216,384884799.974
44719,870111399.214,3065982689.81,12153563.9183,209005643.914,3020120756.04,17818036631.3,2592235271.78,9364452330.33,439350214.216,384884799.974
447190,870111399.214,3065982689.81,12153563.9183,209005643.914,3020120756.04,17818036631.3,2592235271.78,9364452330.33,439350214.216,384884799.974
448,3894831465.79,467907661.537,13797572.5645,18430927093.4,23457644554.2,50139210691.7,24182753398.1,30359223890.5,20169958708.8,1404138300.02
4481,1298277155.26,155969220.512,4599190.85484,6143642364.46,7819214851.39,16713070230.6,8060917799.36,10119741296.8,6723319569.6,468046100.008
44811,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
448110,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
44812,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
448120,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
44813,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
448130,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
44814,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
448140,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
44815,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
448150,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
44819,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
448190,216379525.877,25994870.0854,766531.80914,1023940394.08,1303202475.23,2785511705.1,1343486299.89,1686623549.47,1120553261.6,78007683.3347
4482,1298277155.26,155969220.512,4599190.85484,6143642364.46,7819214851.39,16713070230.6,8060917799.36,10119741296.8,6723319569.6,468046100.008
44821,1298277155.26,155969220.512,4599190.85484,6143642364.46,7819214851.39,16713070230.6,8060917799.36,10119741296.8,6723319569.6,468046100.008
448210,1298277155.26,155969220.512,4599190.85484,6143642364.46,7819214851.39,16713070230.6,8060917799.36,10119741296.8,6723319569.6,468046100.008
4483,1298277155.26,155969220.512,4599190.85484,6143642364.46,7819214851.39,16713070230.6,8060917799.36,10119741296.8,6723319569.6,468046100.008
44831,649138577.632,77984610.2561,2299595.42742,3071821182.23,3909607425.69,8356535115.29,4030458899.68,5059870648.42,3361659784.8,234023050.004
448310,649138577.632,77984610.2561,2299595.42742,3071821182.23,3909607425.69,8356535115.29,4030458899.68,5059870648.42,3361659784.8,234023050.004
44832,649138577.632,77984610.2561,2299595.42742,3071821182.23,3909607425.69,8356535115.29,4030458899.68,5059870648.42,3361659784.8,234023050.004
448320,649138577.632,77984610.2561,2299595.42742,3071821182.23,3909607425.69,8356535115.29,4030458899.68,5059870648.42,3361659784.8,234023050.004
451,448052041.949,656440449.491,35886688.7361,1943390285.02,7082087181.41,19674034135.4,747320153.693,11830685256.6,12822235536.3,1484898346.55
4511,224026020.974,328220224.745,17943344.3681,971695142.512,3541043590.71,9837017067.72,373660076.846,5915342628.28,6411117768.15,742449173.277
45111,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
451110,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
45112,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
451120,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
45113,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
451130,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
45114,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
451140,56006505.2436,82055056.1863,4485836.09201,242923785.628,885260897.676,2459254266.93,93415019.2116,1478835657.07,1602779442.04,185612293.319
4512,224026020.974,328220224.745,17943344.3681,971695142.512,3541043590.71,9837017067.72,373660076.846,5915342628.28,6411117768.15,742449173.277
45121,224026020.974,328220224.745,17943344.3681,971695142.512,3541043590.71,9837017067.72,373660076.846,5915342628.28,6411117768.15,742449173.277
451211,112013010.487,164110112.373,8971672.18403,485847571.256,1770521795.35,4918508533.86,186830038.423,2957671314.14,3205558884.08,371224586.638
451212,112013010.487,164110112.373,8971672.18403,485847571.256,1770521795.35,4918508533.86,186830038.423,2957671314.14,3205558884.08,371224586.638
452,-1754112068.79,26007243095.6,156294821.989,18138388430.3,39369512804.8,170464299477.0,92982295878.8,62141393051.5,43436902488.7,4137875545.93
4521,-877056034.395,13003621547.8,78147410.9947,9069194215.16,19684756402.4,85232149738.6,46491147939.4,31070696525.8,21718451244.3,2068937772.97
45211,-877056034.395,13003621547.8,78147410.9947,9069194215.16,19684756402.4,85232149738.6,46491147939.4,31070696525.8,21718451244.3,2068937772.97
452111,-438528017.198,6501810773.9,39073705.4973,4534597107.58,9842378201.21,42616074869.3,23245573969.7,15535348262.9,10859225622.2,1034468886.48
452112,-438528017.198,6501810773.9,39073705.4973,4534597107.58,9842378201.21,42616074869.3,23245573969.7,15535348262.9,10859225622.2,1034468886.48
4529,-877056034.395,13003621547.8,78147410.9947,9069194215.16,19684756402.4,85232149738.6,46491147939.4,31070696525.8,21718451244.3,2068937772.97
45291,-438528017.198,6501810773.9,39073705.4973,4534597107.58,9842378201.21,42616074869.3,23245573969.7,15535348262.9,10859225622.2,1034468886.48
452910,-438528017.198,6501810773.9,39073705.4973,4534597107.58,9842378201.21,42616074869.3,23245573969.7,15535348262.9,10859225622.2,1034468886.48
45299,-438528017.198,6501810773.9,39073705.4973,4534597107.58,9842378201.21,42616074869.3,23245573969.7,15535348262.9,10859225622.2,1034468886.48
452990,-438528017.198,6501810773.9,39073705.4973,4534597107.58,9842378201.21,42616074869.3,23245573969.7,15535348262.9,10859225622.2,1034468886.48
453,1936226887.05,472314420.388,44778235.4987,6885653423.63,14064518920.2,18909959854.8,4566857598.98,12675437332.8,10239357786.7,1002758094.44
4531,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
45311,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
453110,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
4532,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
45321,242028360.882,59039302.5485,5597279.43734,860706677.954,1758064865.02,2363744981.85,570857199.873,1584429666.6,1279919723.34,125344761.805
453210,242028360.882,59039302.5485,5597279.43734,860706677.954,1758064865.02,2363744981.85,570857199.873,1584429666.6,1279919723.34,125344761.805
45322,242028360.882,59039302.5485,5597279.43734,860706677.954,1758064865.02,2363744981.85,570857199.873,1584429666.6,1279919723.34,125344761.805
453220,242028360.882,59039302.5485,5597279.43734,860706677.954,1758064865.02,2363744981.85,570857199.873,1584429666.6,1279919723.34,125344761.805
4533,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
45331,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
453310,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
4539,484056721.763,118078605.097,11194558.8747,1721413355.91,3516129730.04,4727489963.7,1141714399.75,3168859333.19,2559839446.68,250689523.609
45391,121014180.441,29519651.2742,2798639.71867,430353338.977,879032432.51,1181872490.93,285428599.936,792214833.298,639959861.669,62672380.9023
453910,121014180.441,29519651.2742,2798639.71867,430353338.977,879032432.51,1181872490.93,285428599.936,792214833.298,639959861.669,62672380.9023
45392,121014180.441,29519651.2742,2798639.71867,430353338.977,879032432.51,1181872490.93,285428599.936,792214833.298,639959861.669,62672380.9023
453920,121014180.441,29519651.2742,2798639.71867,430353338.977,879032432.51,1181872490.93,285428599.936,792214833.298,639959861.669,62672380.9023
45393,121014180.441,29519651.2742,2798639.71867,430353338.977,879032432.51,1181872490.93,285428599.936,792214833.298,639959861.669,62672380.9023
453930,121014180.441,29519651.2742,2798639.71867,430353338.977,879032432.51,1181872490.93,285428599.936,792214833.298,639959861.669,62672380.9023
45399,121014180.441,29519651.2742,2798639.71867,430353338.977,879032432.51,1181872490.93,285428599.936,792214833.298,639959861.669,62672380.9023
453991,60507090.2204,14759825.6371,1399319.85934,215176669.488,439516216.255,590936245.463,142714299.968,396107416.649,319979930.835,31336190.4512
453998,60507090.2204,14759825.6371,1399319.85934,215176669.488,439516216.255,590936245.463,142714299.968,396107416.649,319979930.835,31336190.4512
454,3349431450.24,-249265846.152,13122569.0145,15190836399.1,52723443760.8,20693785981.5,-85026986.5934,12026085043.2,5922651475.74,1979532610.71
4541,1116477150.08,-83088615.3841,4374189.67151,5063612133.03,17574481253.6,6897928660.51,-28342328.8645,4008695014.41,1974217158.58,659844203.57
45411,1116477150.08,-83088615.3841,4374189.67151,5063612133.03,17574481253.6,6897928660.51,-28342328.8645,4008695014.41,1974217158.58,659844203.57
454111,372159050.026,-27696205.128,1458063.22384,1687870711.01,5858160417.87,2299309553.5,-9447442.95482,1336231671.47,658072386.193,219948067.857
454112,372159050.026,-27696205.128,1458063.22384,1687870711.01,5858160417.87,2299309553.5,-9447442.95482,1336231671.47,658072386.193,219948067.857
454113,372159050.026,-27696205.128,1458063.22384,1687870711.01,5858160417.87,2299309553.5,-9447442.95482,1336231671.47,658072386.193,219948067.857
4542,1116477150.08,-83088615.3841,4374189.67151,5063612133.03,17574481253.6,6897928660.51,-28342328.8645,4008695014.41,1974217158.58,659844203.57
45421,1116477150.08,-83088615.3841,4374189.67151,5063612133.03,17574481253.6,6897928660.51,-28342328.8645,4008695014.41,1974217158.58,659844203.57
454210,1116477150.08,-83088615.3841,4374189.67151,5063612133.03,17574481253.6,6897928660.51,-28342328.8645,4008695014.41,1974217158.58,659844203.57
4543,1116477150.08,-83088615.3841,4374189.67151,5063612133.03,17574481253.6,6897928660.51,-28342328.8645,4008695014.41,1974217158.58,659844203.57
45431,558238575.039,-41544307.692,2187094.83575,2531806066.51,8787240626.8,3448964330.26,-14171164.4322,2004347507.21,987108579.289,329922101.785
454310,558238575.039,-41544307.692,2187094.83575,2531806066.51,8787240626.8,3448964330.26,-14171164.4322,2004347507.21,987108579.289,329922101.785
45439,558238575.039,-41544307.692,2187094.83575,2531806066.51,8787240626.8,3448964330.26,-14171164.4322,2004347507.21,987108579.289,329922101.785
454390,558238575.039,-41544307.692,2187094.83575,2531806066.51,8787240626.8,3448964330.26,-14171164.4322,2004347507.21,987108579.289,329922101.785
48.49,27135741542.6,8578726597.29,186956864.144,14718645545.8,137297653640.0,515575101869.0,-3081549609.89,201391178198.0,6890641668.88,13256849957.0
481,16880688170.1,3246766197.13,42608196.9417,7803456911.43,77830561467.4,282445033100.0,-22332456361.5,69819870805.8,3227151585.39,6361181760.49
4811,8440344085.03,1623383098.57,21304098.4708,3901728455.71,38915280733.7,141222516550.0,-11166228180.7,34909935402.9,1613575792.7,3180590880.24
48111,8440344085.03,1623383098.57,21304098.4708,3901728455.71,38915280733.7,141222516550.0,-11166228180.7,34909935402.9,1613575792.7,3180590880.24
481111,4220172042.52,811691549.283,10652049.2354,1950864227.86,19457640366.9,70611258275.0,-5583114090.37,17454967701.4,806787896.349,1590295440.12
481112,4220172042.52,811691549.283,10652049.2354,1950864227.86,19457640366.9,70611258275.0,-5583114090.37,17454967701.4,806787896.349,1590295440.12
4812,8440344085.03,1623383098.57,21304098.4708,3901728455.71,38915280733.7,141222516550.0,-11166228180.7,34909935402.9,1613575792.7,3180590880.24
48121,8440344085.03,1623383098.57,21304098.4708,3901728455.71,38915280733.7,141222516550.0,-11166228180.7,34909935402.9,1613575792.7,3180590880.24
481211,2813448028.34,541127699.522,7101366.15695,1300576151.9,12971760244.6,47074172183.3,-3722076060.25,11636645134.3,537858597.566,1060196960.08
481212,2813448028.34,541127699.522,7101366.15695,1300576151.9,12971760244.6,47074172183.3,-3722076060.25,11636645134.3,537858597.566,1060196960.08
481219,2813448028.34,541127699.522,7101366.15695,1300576151.9,12971760244.6,47074172183.3,-3722076060.25,11636645134.3,537858597.566,1060196960.08
484,1976213571.33,2500256451.75,20052092.6839,3967269021.85,8611166458.41,83619767005.1,17058362351.9,54628546392.3,801330660.869,2242958828.96
4841,988106785.666,1250128225.88,10026046.3419,1983634510.92,4305583229.21,41809883502.5,8529181175.96,27314273196.2,400665330.434,1121479414.48
48411,494053392.833,625064112.939,5013023.17097,991817255.461,2152791614.6,20904941751.3,4264590587.98,13657136598.1,200332665.217,560739707.241
484110,494053392.833,625064112.939,5013023.17097,991817255.461,2152791614.6,20904941751.3,4264590587.98,13657136598.1,200332665.217,560739707.241
48412,494053392.833,625064112.939,5013023.17097,991817255.461,2152791614.6,20904941751.3,4264590587.98,13657136598.1,200332665.217,560739707.241
484121,247026696.416,312532056.469,2506511.58548,495908627.731,1076395807.3,10452470875.6,2132295293.99,6828568299.04,100166332.609,280369853.62
484122,247026696.416,312532056.469,2506511.58548,495908627.731,1076395807.3,10452470875.6,2132295293.99,6828568299.04,100166332.609,280369853.62
4842,988106785.666,1250128225.88,10026046.3419,1983634510.92,4305583229.21,41809883502.5,8529181175.96,27314273196.2,400665330.434,1121479414.48
48421,329368928.555,416709408.626,3342015.44731,661211503.641,1435194409.74,13936627834.2,2843060391.99,9104757732.06,133555110.145,373826471.494
484210,329368928.555,416709408.626,3342015.44731,661211503.641,1435194409.74,13936627834.2,2843060391.99,9104757732.06,133555110.145,373826471.494
48422,329368928.555,416709408.626,3342015.44731,661211503.641,1435194409.74,13936627834.2,2843060391.99,9104757732.06,133555110.145,373826471.494
484220,329368928.555,416709408.626,3342015.44731,661211503.641,1435194409.74,13936627834.2,2843060391.99,9104757732.06,133555110.145,373826471.494
48423,329368928.555,416709408.626,3342015.44731,661211503.641,1435194409.74,13936627834.2,2843060391.99,9104757732.06,133555110.145,373826471.494
484230,329368928.555,416709408.626,3342015.44731,661211503.641,1435194409.74,13936627834.2,2843060391.99,9104757732.06,133555110.145,373826471.494
485,416468772.158,275602226.486,519502.401221,228989682.072,4332823457.6,11629976990.7,-692197019.585,6387975744.38,69247524.9097,628433780.069
4851,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
48511,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
485111,17352865.5066,11483426.1036,21645.9333842,9541236.75298,180534310.733,484582374.612,-28841542.4827,266165656.016,2885313.53791,26184740.8362
485112,17352865.5066,11483426.1036,21645.9333842,9541236.75298,180534310.733,484582374.612,-28841542.4827,266165656.016,2885313.53791,26184740.8362
485113,17352865.5066,11483426.1036,21645.9333842,9541236.75298,180534310.733,484582374.612,-28841542.4827,266165656.016,2885313.53791,26184740.8362
485119,17352865.5066,11483426.1036,21645.9333842,9541236.75298,180534310.733,484582374.612,-28841542.4827,266165656.016,2885313.53791,26184740.8362
4852,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
48521,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
485210,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
4853,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
48531,34705731.0131,22966852.2071,43291.8667684,19082473.506,361068621.466,969164749.223,-57683084.9654,532331312.032,5770627.07581,52369481.6724
485310,34705731.0131,22966852.2071,43291.8667684,19082473.506,361068621.466,969164749.223,-57683084.9654,532331312.032,5770627.07581,52369481.6724
48532,34705731.0131,22966852.2071,43291.8667684,19082473.506,361068621.466,969164749.223,-57683084.9654,532331312.032,5770627.07581,52369481.6724
485320,34705731.0131,22966852.2071,43291.8667684,19082473.506,361068621.466,969164749.223,-57683084.9654,532331312.032,5770627.07581,52369481.6724
4854,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
48541,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
485410,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
4855,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
48551,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
485510,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
4859,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
48599,69411462.0263,45933704.4143,86583.7335368,38164947.0119,722137242.933,1938329498.45,-115366169.931,1064662624.06,11541254.1516,104738963.345
485991,34705731.0131,22966852.2071,43291.8667684,19082473.506,361068621.466,969164749.223,-57683084.9654,532331312.032,5770627.07581,52369481.6724
485999,34705731.0131,22966852.2071,43291.8667684,19082473.506,361068621.466,969164749.223,-57683084.9654,532331312.032,5770627.07581,52369481.6724
486,3149526698.1,-27899332.3805,220001.016879,656757303.802,10298665370.0,43715947306.5,-5510772983.85,20959549099.7,163634814.026,1529878002.64
4861,1049842232.7,-9299777.46017,73333.6722929,218919101.267,3432888456.67,14571982435.5,-1836924327.95,6986516366.55,54544938.0087,509959334.213
48611,1049842232.7,-9299777.46017,73333.6722929,218919101.267,3432888456.67,14571982435.5,-1836924327.95,6986516366.55,54544938.0087,509959334.213
486110,1049842232.7,-9299777.46017,73333.6722929,218919101.267,3432888456.67,14571982435.5,-1836924327.95,6986516366.55,54544938.0087,509959334.213
4862,1049842232.7,-9299777.46017,73333.6722929,218919101.267,3432888456.67,14571982435.5,-1836924327.95,6986516366.55,54544938.0087,509959334.213
48621,1049842232.7,-9299777.46017,73333.6722929,218919101.267,3432888456.67,14571982435.5,-1836924327.95,6986516366.55,54544938.0087,509959334.213
486210,1049842232.7,-9299777.46017,73333.6722929,218919101.267,3432888456.67,14571982435.5,-1836924327.95,6986516366.55,54544938.0087,509959334.213
4869,1049842232.7,-9299777.46017,73333.6722929,218919101.267,3432888456.67,14571982435.5,-1836924327.95,6986516366.55,54544938.0087,509959334.213
48691,524921116.35,-4649888.73009,36666.8361465,109459550.634,1716444228.34,7285991217.75,-918462163.975,3493258183.28,27272469.0044,254979667.107
486910,524921116.35,-4649888.73009,36666.8361465,109459550.634,1716444228.34,7285991217.75,-918462163.975,3493258183.28,27272469.0044,254979667.107
48699,524921116.35,-4649888.73009,36666.8361465,109459550.634,1716444228.34,7285991217.75,-918462163.975,3493258183.28,27272469.0044,254979667.107
486990,524921116.35,-4649888.73009,36666.8361465,109459550.634,1716444228.34,7285991217.75,-918462163.975,3493258183.28,27272469.0044,254979667.107
487,4034907470.76,1606232549.76,79006865.182,1982851296.28,26022558200.8,80106699345.8,8057806083.64,43094081834.6,1736790750.75,1929172402.09
4871,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
48711,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
487110,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
4872,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
48721,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
487210,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
4879,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
48799,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
487990,1344969156.92,535410849.92,26335621.7273,660950432.094,8674186066.94,26702233115.3,2685935361.21,14364693944.9,578930250.249,643057467.365
493,677936860.189,977768504.537,44550205.918,79321330.3493,10201878685.3,14057678120.8,337708319.482,6501154321.34,892486332.937,565225182.721
4931,677936860.189,977768504.537,44550205.918,79321330.3493,10201878685.3,14057678120.8,337708319.482,6501154321.34,892486332.937,565225182.721
49311,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
493110,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
49312,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
493120,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
49313,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
493130,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
49319,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
493190,169484215.047,244442126.134,11137551.4795,19830332.5873,2550469671.34,3514419530.21,84427079.8705,1625288580.34,223121583.234,141306295.68
51,122894089062.0,13747772846.7,1201018051.29,279741323145.0,1.12989784972e+12,881380685464.0,-122056523139.0,517565270286.0,22710912697.4,52604017199.5
511,38251412071.0,3168171813.36,71176799.3583,165822286847.0,266096019522.0,72512295174.9,16394966147.7,46463211892.2,6003301202.39,8553970203.19
5111,2839138289.44,1923041400.49,12484327.196,14737288260.3,42434274802.8,37101824811.0,-1155597552.41,25180326950.6,4120325661.29,5100152251.72
51111,1229077550.67,1501063705.01,0.0,6393086126.91,6289912796.84,21917563650.0,1717490252.14,14639209401.4,445588252.587,1799172264.47
511110,1229077550.67,1501063705.01,0.0,6393086126.91,6289912796.84,21917563650.0,1717490252.14,14639209401.4,445588252.587,1799172264.47
51112,474817304.296,296896088.592,10230085.721,912002424.625,20983984742.5,8877706222.0,-4065340982.59,6095509857.91,559822018.854,1530042441.82
511120,474817304.296,296896088.592,10230085.721,912002424.625,20983984742.5,8877706222.0,-4065340982.59,6095509857.91,559822018.854,1530042441.82
51113,1135243434.47,125081606.879,2254241.47491,7432199708.73,15160377263.5,6306554939.0,1192253178.03,4445607691.34,3114915389.85,1770937545.44
511130,1135243434.47,125081606.879,2254241.47491,7432199708.73,15160377263.5,6306554939.0,1192253178.03,4445607691.34,3114915389.85,1770937545.44
