Codes:,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,corporate_limited_partners,tax_exempt_limited_partners
444190,0.0,4718987.64446,33338789.265,14401439.4134,19124648.4909,55254159.8389,115696663.807,375536.723535,89182992.3732,542507.510662
445,0.0,28680828.8411,202624838.359,87528353.5368,116234839.194,335820989.689,703175439.764,2282418.45555,542031963.74,3297225.21663
4451,0.0,1131.75852345,7995.66808707,3453.9085571,4586.67951015,13251.6486724,27747.6220036,90.0652681784,21388.8273015,130.110003561
44511,0.0,565.879261725,3997.83404354,1726.95427855,2293.33975508,6625.82433619,13873.8110018,45.0326340892,10694.4136507,65.0550017807
445110,0.0,565.879261725,3997.83404354,1726.95427855,2293.33975508,6625.82433619,13873.8110018,45.0326340892,10694.4136507,65.0550017807
44512,0.0,565.879261725,3997.83404354,1726.95427855,2293.33975508,6625.82433619,13873.8110018,45.0326340892,10694.4136507,65.0550017807
445120,0.0,565.879261725,3997.83404354,1726.95427855,2293.33975508,6625.82433619,13873.8110018,45.0326340892,10694.4136507,65.0550017807
4452,0.0,1131.75852345,7995.66808707,3453.9085571,4586.67951015,13251.6486724,27747.6220036,90.0652681784,21388.8273015,130.110003561
44521,0.0,282.939630862,1998.91702177,863.477139274,1146.66987754,3312.91216809,6936.90550091,22.5163170446,5347.20682537,32.5275008904
445210,0.0,282.939630862,1998.91702177,863.477139274,1146.66987754,3312.91216809,6936.90550091,22.5163170446,5347.20682537,32.5275008904
44522,0.0,282.939630862,1998.91702177,863.477139274,1146.66987754,3312.91216809,6936.90550091,22.5163170446,5347.20682537,32.5275008904
445220,0.0,282.939630862,1998.91702177,863.477139274,1146.66987754,3312.91216809,6936.90550091,22.5163170446,5347.20682537,32.5275008904
44523,0.0,282.939630862,1998.91702177,863.477139274,1146.66987754,3312.91216809,6936.90550091,22.5163170446,5347.20682537,32.5275008904
445230,0.0,282.939630862,1998.91702177,863.477139274,1146.66987754,3312.91216809,6936.90550091,22.5163170446,5347.20682537,32.5275008904
44529,0.0,282.939630862,1998.91702177,863.477139274,1146.66987754,3312.91216809,6936.90550091,22.5163170446,5347.20682537,32.5275008904
445291,0.0,94.3132102875,666.305673923,287.825713091,382.223292513,1104.30405603,2312.30183364,7.50543901486,1782.40227512,10.8425002968
445292,0.0,94.3132102875,666.305673923,287.825713091,382.223292513,1104.30405603,2312.30183364,7.50543901486,1782.40227512,10.8425002968
445299,0.0,94.3132102875,666.305673923,287.825713091,382.223292513,1104.30405603,2312.30183364,7.50543901486,1782.40227512,10.8425002968
4453,0.0,28678565.324,202608847.023,87521445.7197,116225665.835,335794486.392,703119944.52,2282238.32501,541989186.085,3296964.99663
44531,0.0,28678565.324,202608847.023,87521445.7197,116225665.835,335794486.392,703119944.52,2282238.32501,541989186.085,3296964.99663
445310,0.0,28678565.324,202608847.023,87521445.7197,116225665.835,335794486.392,703119944.52,2282238.32501,541989186.085,3296964.99663
446,0.0,13873951.0522,98016940.3378,42340620.6069,56226982.7861,162448721.377,340151314.54,1104088.10388,262200404.853,1594986.72501
4461,0.0,13873951.0522,98016940.3378,42340620.6069,56226982.7861,162448721.377,340151314.54,1104088.10388,262200404.853,1594986.72501
44611,0.0,3468487.76305,24504235.0845,10585155.1517,14056745.6965,40612180.3442,85037828.6351,276022.025971,65550101.2134,398746.681252
446110,0.0,3468487.76305,24504235.0845,10585155.1517,14056745.6965,40612180.3442,85037828.6351,276022.025971,65550101.2134,398746.681252
44612,0.0,3468487.76305,24504235.0845,10585155.1517,14056745.6965,40612180.3442,85037828.6351,276022.025971,65550101.2134,398746.681252
446120,0.0,3468487.76305,24504235.0845,10585155.1517,14056745.6965,40612180.3442,85037828.6351,276022.025971,65550101.2134,398746.681252
44613,0.0,3468487.76305,24504235.0845,10585155.1517,14056745.6965,40612180.3442,85037828.6351,276022.025971,65550101.2134,398746.681252
446130,0.0,3468487.76305,24504235.0845,10585155.1517,14056745.6965,40612180.3442,85037828.6351,276022.025971,65550101.2134,398746.681252
44619,0.0,3468487.76305,24504235.0845,10585155.1517,14056745.6965,40612180.3442,85037828.6351,276022.025971,65550101.2134,398746.681252
446191,0.0,1734243.88153,12252117.5422,5292577.57586,7028372.84826,20306090.1721,42518914.3176,138011.012986,32775050.6067,199373.340626
446199,0.0,1734243.88153,12252117.5422,5292577.57586,7028372.84826,20306090.1721,42518914.3176,138011.012986,32775050.6067,199373.340626
447,0.0,19482091.3222,137637431.154,59455582.2057,78955101.4912,228113881.412,477647567.611,1550383.53434,368187275.049,2239713.61275
4471,0.0,19482091.3222,137637431.154,59455582.2057,78955101.4912,228113881.412,477647567.611,1550383.53434,368187275.049,2239713.61275
44711,0.0,9741045.6611,68818715.5771,29727791.1028,39477550.7456,114056940.706,238823783.806,775191.767172,184093637.524,1119856.80638
447110,0.0,9741045.6611,68818715.5771,29727791.1028,39477550.7456,114056940.706,238823783.806,775191.767172,184093637.524,1119856.80638
44719,0.0,9741045.6611,68818715.5771,29727791.1028,39477550.7456,114056940.706,238823783.806,775191.767172,184093637.524,1119856.80638
447190,0.0,9741045.6611,68818715.5771,29727791.1028,39477550.7456,114056940.706,238823783.806,775191.767172,184093637.524,1119856.80638
448,0.0,11739741.7089,82939139.5666,35827425.6445,47577669.2951,137459475.15,287826341.581,934247.865995,221866504.888,1349632.27924
4481,0.0,3913247.23629,27646379.8555,11942475.2148,15859223.0984,45819825.0501,95942113.8605,311415.955332,73955501.6293,449877.426413
44811,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
448110,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
44812,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
448120,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
44813,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
448130,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
44814,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
448140,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
44815,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
448150,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
44819,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
448190,0.0,652207.872715,4607729.97592,1990412.5358,2643203.84973,7636637.50836,15990352.3101,51902.6592219,12325916.9382,74979.5710688
4482,0.0,3913247.23629,27646379.8555,11942475.2148,15859223.0984,45819825.0501,95942113.8605,311415.955332,73955501.6293,449877.426413
44821,0.0,3913247.23629,27646379.8555,11942475.2148,15859223.0984,45819825.0501,95942113.8605,311415.955332,73955501.6293,449877.426413
448210,0.0,3913247.23629,27646379.8555,11942475.2148,15859223.0984,45819825.0501,95942113.8605,311415.955332,73955501.6293,449877.426413
4483,0.0,3913247.23629,27646379.8555,11942475.2148,15859223.0984,45819825.0501,95942113.8605,311415.955332,73955501.6293,449877.426413
44831,0.0,1956623.61815,13823189.9278,5971237.60741,7929611.54918,22909912.5251,47971056.9302,155707.977666,36977750.8147,224938.713207
448310,0.0,1956623.61815,13823189.9278,5971237.60741,7929611.54918,22909912.5251,47971056.9302,155707.977666,36977750.8147,224938.713207
44832,0.0,1956623.61815,13823189.9278,5971237.60741,7929611.54918,22909912.5251,47971056.9302,155707.977666,36977750.8147,224938.713207
448320,0.0,1956623.61815,13823189.9278,5971237.60741,7929611.54918,22909912.5251,47971056.9302,155707.977666,36977750.8147,224938.713207
451,0.0,7269464.5343,51357444.5279,22185002.5781,29460970.1084,85117441.6175,178227377.914,578503.505146,137383830.805,835717.193067
4511,0.0,3634732.26715,25678722.2639,11092501.2891,14730485.0542,42558720.8087,89113688.9571,289251.752573,68691915.4027,417858.596534
45111,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
451110,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
45112,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
451120,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
45113,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
451130,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
45114,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
451140,0.0,908683.066787,6419680.56598,2773125.32226,3682621.26355,10639680.2022,22278422.2393,72312.9381433,17172978.8507,104464.649133
4512,0.0,3634732.26715,25678722.2639,11092501.2891,14730485.0542,42558720.8087,89113688.9571,289251.752573,68691915.4027,417858.596534
45121,0.0,3634732.26715,25678722.2639,11092501.2891,14730485.0542,42558720.8087,89113688.9571,289251.752573,68691915.4027,417858.596534
451211,0.0,1817366.13357,12839361.132,5546250.64453,7365242.52709,21279360.4044,44556844.4786,144625.876287,34345957.7014,208929.298267
451212,0.0,1817366.13357,12839361.132,5546250.64453,7365242.52709,21279360.4044,44556844.4786,144625.876287,34345957.7014,208929.298267
452,0.0,6086859.65146,43002556.1613,18575920.7467,24668225.4792,71270437.9493,149233142.316,484391.887062,115034070.604,699761.755286
4521,0.0,3043429.82573,21501278.0806,9287960.37336,12334112.7396,35635218.9747,74616571.1582,242195.943531,57517035.302,349880.877643
45211,0.0,3043429.82573,21501278.0806,9287960.37336,12334112.7396,35635218.9747,74616571.1582,242195.943531,57517035.302,349880.877643
452111,0.0,1521714.91286,10750639.0403,4643980.18668,6167056.36981,17817609.4873,37308285.5791,121097.971766,28758517.651,174940.438822
452112,0.0,1521714.91286,10750639.0403,4643980.18668,6167056.36981,17817609.4873,37308285.5791,121097.971766,28758517.651,174940.438822
4529,0.0,3043429.82573,21501278.0806,9287960.37336,12334112.7396,35635218.9747,74616571.1582,242195.943531,57517035.302,349880.877643
45291,0.0,1521714.91286,10750639.0403,4643980.18668,6167056.36981,17817609.4873,37308285.5791,121097.971766,28758517.651,174940.438822
452910,0.0,1521714.91286,10750639.0403,4643980.18668,6167056.36981,17817609.4873,37308285.5791,121097.971766,28758517.651,174940.438822
45299,0.0,1521714.91286,10750639.0403,4643980.18668,6167056.36981,17817609.4873,37308285.5791,121097.971766,28758517.651,174940.438822
452990,0.0,1521714.91286,10750639.0403,4643980.18668,6167056.36981,17817609.4873,37308285.5791,121097.971766,28758517.651,174940.438822
453,0.0,12945142.146,91455074.3777,39506075.1075,52462797.5023,151573389.711,317379461.792,1030173.55278,244647072.69,1488208.35525
4531,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
45311,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
453110,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
4532,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
45321,0.0,1618142.76825,11431884.2972,4938259.38844,6557849.68778,18946673.7138,39672432.724,128771.694097,30580884.0863,186026.044406
453210,0.0,1618142.76825,11431884.2972,4938259.38844,6557849.68778,18946673.7138,39672432.724,128771.694097,30580884.0863,186026.044406
45322,0.0,1618142.76825,11431884.2972,4938259.38844,6557849.68778,18946673.7138,39672432.724,128771.694097,30580884.0863,186026.044406
453220,0.0,1618142.76825,11431884.2972,4938259.38844,6557849.68778,18946673.7138,39672432.724,128771.694097,30580884.0863,186026.044406
4533,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
45331,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
453310,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
4539,0.0,3236285.53651,22863768.5944,9876518.77689,13115699.3756,37893347.4276,79344865.4481,257543.388195,61161768.1726,372052.088813
45391,0.0,809071.384127,5715942.1486,2469129.69422,3278924.84389,9473336.85691,19836216.362,64385.8470486,15290442.0431,93013.0222031
453910,0.0,809071.384127,5715942.1486,2469129.69422,3278924.84389,9473336.85691,19836216.362,64385.8470486,15290442.0431,93013.0222031
45392,0.0,809071.384127,5715942.1486,2469129.69422,3278924.84389,9473336.85691,19836216.362,64385.8470486,15290442.0431,93013.0222031
453920,0.0,809071.384127,5715942.1486,2469129.69422,3278924.84389,9473336.85691,19836216.362,64385.8470486,15290442.0431,93013.0222031
45393,0.0,809071.384127,5715942.1486,2469129.69422,3278924.84389,9473336.85691,19836216.362,64385.8470486,15290442.0431,93013.0222031
453930,0.0,809071.384127,5715942.1486,2469129.69422,3278924.84389,9473336.85691,19836216.362,64385.8470486,15290442.0431,93013.0222031
45399,0.0,809071.384127,5715942.1486,2469129.69422,3278924.84389,9473336.85691,19836216.362,64385.8470486,15290442.0431,93013.0222031
453991,0.0,404535.692063,2857971.0743,1234564.84711,1639462.42195,4736668.42846,9918108.18101,32192.9235243,7645221.02157,46506.5111016
453998,0.0,404535.692063,2857971.0743,1234564.84711,1639462.42195,4736668.42846,9918108.18101,32192.9235243,7645221.02157,46506.5111016
454,0.0,27013404.0131,190844785.275,82439694.8147,109477264.027,316297277.21,662294745.793,2149724.89841,510519710.07,3105533.5741
4541,0.0,9004468.00436,63614928.4249,27479898.2716,36492421.3423,105432425.737,220764915.264,716574.966137,170173236.69,1035177.85803
45411,0.0,9004468.00436,63614928.4249,27479898.2716,36492421.3423,105432425.737,220764915.264,716574.966137,170173236.69,1035177.85803
454111,0.0,3001489.33479,21204976.1416,9159966.09052,12164140.4474,35144141.9122,73588305.0881,238858.322046,56724412.23,345059.286011
454112,0.0,3001489.33479,21204976.1416,9159966.09052,12164140.4474,35144141.9122,73588305.0881,238858.322046,56724412.23,345059.286011
454113,0.0,3001489.33479,21204976.1416,9159966.09052,12164140.4474,35144141.9122,73588305.0881,238858.322046,56724412.23,345059.286011
4542,0.0,9004468.00436,63614928.4249,27479898.2716,36492421.3423,105432425.737,220764915.264,716574.966137,170173236.69,1035177.85803
45421,0.0,9004468.00436,63614928.4249,27479898.2716,36492421.3423,105432425.737,220764915.264,716574.966137,170173236.69,1035177.85803
454210,0.0,9004468.00436,63614928.4249,27479898.2716,36492421.3423,105432425.737,220764915.264,716574.966137,170173236.69,1035177.85803
4543,0.0,9004468.00436,63614928.4249,27479898.2716,36492421.3423,105432425.737,220764915.264,716574.966137,170173236.69,1035177.85803
45431,0.0,4502234.00218,31807464.2125,13739949.1358,18246210.6711,52716212.8683,110382457.632,358287.483069,85086618.345,517588.929017
454310,0.0,4502234.00218,31807464.2125,13739949.1358,18246210.6711,52716212.8683,110382457.632,358287.483069,85086618.345,517588.929017
45439,0.0,4502234.00218,31807464.2125,13739949.1358,18246210.6711,52716212.8683,110382457.632,358287.483069,85086618.345,517588.929017
454390,0.0,4502234.00218,31807464.2125,13739949.1358,18246210.6711,52716212.8683,110382457.632,358287.483069,85086618.345,517588.929017
48.49,0.0,1349165000.0,676703000.0,311236000.0,3846106970.63,976012970.63,-163960970.63,99494029.3704,267969000.0,-650182029.37
481,0.0,50105081.336,25131291.4694,11558634.4848,142836126.486,36247018.9179,-6089157.19673,3694993.89182,9951791.32318,-24146359.7594
4811,0.0,25052540.668,12565645.7347,5779317.24241,71418063.243,18123509.459,-3044578.59837,1847496.94591,4975895.66159,-12073179.8797
48111,0.0,25052540.668,12565645.7347,5779317.24241,71418063.243,18123509.459,-3044578.59837,1847496.94591,4975895.66159,-12073179.8797
481111,0.0,12526270.334,6282822.86736,2889658.6212,35709031.6215,9061754.72949,-1522289.29918,923748.472955,2487947.8308,-6036589.93986
481112,0.0,12526270.334,6282822.86736,2889658.6212,35709031.6215,9061754.72949,-1522289.29918,923748.472955,2487947.8308,-6036589.93986
4812,0.0,25052540.668,12565645.7347,5779317.24241,71418063.243,18123509.459,-3044578.59837,1847496.94591,4975895.66159,-12073179.8797
48121,0.0,25052540.668,12565645.7347,5779317.24241,71418063.243,18123509.459,-3044578.59837,1847496.94591,4975895.66159,-12073179.8797
481211,0.0,8350846.88934,4188548.57824,1926439.0808,23806021.081,6041169.81966,-1014859.53279,615832.315303,1658631.8872,-4024393.29324
481212,0.0,8350846.88934,4188548.57824,1926439.0808,23806021.081,6041169.81966,-1014859.53279,615832.315303,1658631.8872,-4024393.29324
481219,0.0,8350846.88934,4188548.57824,1926439.0808,23806021.081,6041169.81966,-1014859.53279,615832.315303,1658631.8872,-4024393.29324
482,0.0,50105095.5394,25131298.5934,11558637.7614,142836166.976,36247029.193,-6089158.92284,3694994.93925,9951794.14423,-24146366.6043
4821,0.0,50105095.5394,25131298.5934,11558637.7614,142836166.976,36247029.193,-6089158.92284,3694994.93925,9951794.14423,-24146366.6043
48211,0.0,50105095.5394,25131298.5934,11558637.7614,142836166.976,36247029.193,-6089158.92284,3694994.93925,9951794.14423,-24146366.6043
482111,0.0,25052547.7697,12565649.2967,5779318.88068,71418083.488,18123514.5965,-3044579.46142,1847497.46962,4975897.07212,-12073183.3021
482112,0.0,25052547.7697,12565649.2967,5779318.88068,71418083.488,18123514.5965,-3044579.46142,1847497.46962,4975897.07212,-12073183.3021
483,0.0,62878978.6531,31538317.0268,14505417.6473,179251076.113,45487911.9643,-7641540.04303,4637003.59029,12488922.4303,-30302284.706
4831,0.0,31439489.3265,15769158.5134,7252708.82363,89625538.0564,22743955.9822,-3820770.02151,2318501.79514,6244461.21515,-15151142.353
48311,0.0,31439489.3265,15769158.5134,7252708.82363,89625538.0564,22743955.9822,-3820770.02151,2318501.79514,6244461.21515,-15151142.353
483111,0.0,7859872.33163,3942289.62835,1813177.20591,22406384.5141,5685988.99554,-955192.505379,579625.448786,1561115.30379,-3787785.58825
483112,0.0,7859872.33163,3942289.62835,1813177.20591,22406384.5141,5685988.99554,-955192.505379,579625.448786,1561115.30379,-3787785.58825
483113,0.0,7859872.33163,3942289.62835,1813177.20591,22406384.5141,5685988.99554,-955192.505379,579625.448786,1561115.30379,-3787785.58825
483114,0.0,7859872.33163,3942289.62835,1813177.20591,22406384.5141,5685988.99554,-955192.505379,579625.448786,1561115.30379,-3787785.58825
4832,0.0,31439489.3265,15769158.5134,7252708.82363,89625538.0564,22743955.9822,-3820770.02151,2318501.79514,6244461.21515,-15151142.353
48321,0.0,31439489.3265,15769158.5134,7252708.82363,89625538.0564,22743955.9822,-3820770.02151,2318501.79514,6244461.21515,-15151142.353
483211,0.0,15719744.6633,7884579.2567,3626354.41182,44812769.0282,11371977.9911,-1910385.01076,1159250.89757,3122230.60758,-7575571.1765
483212,0.0,15719744.6633,7884579.2567,3626354.41182,44812769.0282,11371977.9911,-1910385.01076,1159250.89757,3122230.60758,-7575571.1765
484,0.0,113700886.33,57029148.3119,26229415.2737,324130681.926,82253497.4078,-13817811.5235,8384859.76434,22583088.6578,-54794093.395
4841,0.0,56850443.165,28514574.1559,13114707.6369,162065340.963,41126748.7039,-6908905.76175,4192429.88217,11291544.3289,-27397046.6975
48411,0.0,28425221.5825,14257287.078,6557353.81844,81032670.4815,20563374.3519,-3454452.88088,2096214.94109,5645772.16444,-13698523.3487
484110,0.0,28425221.5825,14257287.078,6557353.81844,81032670.4815,20563374.3519,-3454452.88088,2096214.94109,5645772.16444,-13698523.3487
48412,0.0,28425221.5825,14257287.078,6557353.81844,81032670.4815,20563374.3519,-3454452.88088,2096214.94109,5645772.16444,-13698523.3487
484121,0.0,14212610.7912,7128643.53898,3278676.90922,40516335.2407,10281687.176,-1727226.44044,1048107.47054,2822886.08222,-6849261.67437
484122,0.0,14212610.7912,7128643.53898,3278676.90922,40516335.2407,10281687.176,-1727226.44044,1048107.47054,2822886.08222,-6849261.67437
4842,0.0,56850443.165,28514574.1559,13114707.6369,162065340.963,41126748.7039,-6908905.76175,4192429.88217,11291544.3289,-27397046.6975
48421,0.0,18950147.7217,9504858.05198,4371569.21229,54021780.321,13708916.2346,-2302968.58725,1397476.62739,3763848.10963,-9132348.89916
484210,0.0,18950147.7217,9504858.05198,4371569.21229,54021780.321,13708916.2346,-2302968.58725,1397476.62739,3763848.10963,-9132348.89916
48422,0.0,18950147.7217,9504858.05198,4371569.21229,54021780.321,13708916.2346,-2302968.58725,1397476.62739,3763848.10963,-9132348.89916
484220,0.0,18950147.7217,9504858.05198,4371569.21229,54021780.321,13708916.2346,-2302968.58725,1397476.62739,3763848.10963,-9132348.89916
48423,0.0,18950147.7217,9504858.05198,4371569.21229,54021780.321,13708916.2346,-2302968.58725,1397476.62739,3763848.10963,-9132348.89916
484230,0.0,18950147.7217,9504858.05198,4371569.21229,54021780.321,13708916.2346,-2302968.58725,1397476.62739,3763848.10963,-9132348.89916
485,0.0,14660794.6675,7353439.89345,3382067.49295,41793987.0701,10605912.3644,-1781693.21312,1081158.74281,2911903.64873,-7065247.93414
4851,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
48511,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
485111,0.0,610866.444477,306393.328894,140919.478873,1741416.12792,441913.015185,-74237.2172133,45048.2809502,121329.318697,-294385.330589
485112,0.0,610866.444477,306393.328894,140919.478873,1741416.12792,441913.015185,-74237.2172133,45048.2809502,121329.318697,-294385.330589
485113,0.0,610866.444477,306393.328894,140919.478873,1741416.12792,441913.015185,-74237.2172133,45048.2809502,121329.318697,-294385.330589
485119,0.0,610866.444477,306393.328894,140919.478873,1741416.12792,441913.015185,-74237.2172133,45048.2809502,121329.318697,-294385.330589
4852,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
48521,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
485210,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
4853,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
48531,0.0,1221732.88895,612786.657788,281838.957745,3482832.25584,883826.03037,-148474.434427,90096.5619005,242658.637394,-588770.661179
485310,0.0,1221732.88895,612786.657788,281838.957745,3482832.25584,883826.03037,-148474.434427,90096.5619005,242658.637394,-588770.661179
48532,0.0,1221732.88895,612786.657788,281838.957745,3482832.25584,883826.03037,-148474.434427,90096.5619005,242658.637394,-588770.661179
485320,0.0,1221732.88895,612786.657788,281838.957745,3482832.25584,883826.03037,-148474.434427,90096.5619005,242658.637394,-588770.661179
4854,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
48541,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
485410,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
4855,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
48551,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
485510,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
4859,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
48599,0.0,2443465.77791,1225573.31558,563677.915491,6965664.51169,1767652.06074,-296948.868853,180193.123801,485317.274789,-1177541.32236
485991,0.0,1221732.88895,612786.657788,281838.957745,3482832.25584,883826.03037,-148474.434427,90096.5619005,242658.637394,-588770.661179
485999,0.0,1221732.88895,612786.657788,281838.957745,3482832.25584,883826.03037,-148474.434427,90096.5619005,242658.637394,-588770.661179
486,0.0,864599220.241,433658511.846,199452552.439,2464740107.97,625468384.78,-105072787.507,63759777.5012,171725317.844,-416662806.705
4861,0.0,288199740.08,144552837.282,66484184.1463,821580035.991,208489461.593,-35024262.5022,21253259.1671,57241772.6146,-138887602.235
48611,0.0,288199740.08,144552837.282,66484184.1463,821580035.991,208489461.593,-35024262.5022,21253259.1671,57241772.6146,-138887602.235
486110,0.0,288199740.08,144552837.282,66484184.1463,821580035.991,208489461.593,-35024262.5022,21253259.1671,57241772.6146,-138887602.235
4862,0.0,288199740.08,144552837.282,66484184.1463,821580035.991,208489461.593,-35024262.5022,21253259.1671,57241772.6146,-138887602.235
48621,0.0,288199740.08,144552837.282,66484184.1463,821580035.991,208489461.593,-35024262.5022,21253259.1671,57241772.6146,-138887602.235
486210,0.0,288199740.08,144552837.282,66484184.1463,821580035.991,208489461.593,-35024262.5022,21253259.1671,57241772.6146,-138887602.235
4869,0.0,288199740.08,144552837.282,66484184.1463,821580035.991,208489461.593,-35024262.5022,21253259.1671,57241772.6146,-138887602.235
48691,0.0,144099870.04,72276418.641,33242092.0731,410790017.995,104244730.797,-17512131.2511,10626629.5835,28620886.3073,-69443801.1176
486910,0.0,144099870.04,72276418.641,33242092.0731,410790017.995,104244730.797,-17512131.2511,10626629.5835,28620886.3073,-69443801.1176
48699,0.0,144099870.04,72276418.641,33242092.0731,410790017.995,104244730.797,-17512131.2511,10626629.5835,28620886.3073,-69443801.1176
486990,0.0,144099870.04,72276418.641,33242092.0731,410790017.995,104244730.797,-17512131.2511,10626629.5835,28620886.3073,-69443801.1176
487,0.0,1974385.16685,990295.750008,455466.708511,5628441.70499,1428309.75593,-239942.563254,145600.824049,392149.232136,-951484.625334
4871,0.0,658128.388949,330098.583336,151822.23617,1876147.235,476103.251977,-79980.854418,48533.6080165,130716.410712,-317161.541778
48711,0.0,658128.388949,330098.583336,151822.23617,1876147.235,476103.251977,-79980.854418,48533.6080165,130716.410712,-317161.541778
487110,0.0,658128.388949,330098.583336,151822.23617,1876147.235,476103.251977,-79980.854418,48533.6080165,130716.410712,-317161.541778
4872,0.0,658128.388949,330098.583336,151822.23617,1876147.235,476103.251977,-79980.854418,48533.6080165,130716.410712,-317161.541778
48721,0.0,658128.388949,330098.583336,151822.23617,1876147.235,476103.251977,-79980.854418,48533.6080165,130716.410712,-317161.541778
