YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,a.net_incm_IND,a.net_incm,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_NEG_IND,NET_INCM_NEG,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,3,23,7,0,33733,0,70622202,0,9840812,0,19684927,0,95182,0,8013902,1,3800,1,129953,0,9654149,0,1524024,0,332906,0,3768791,0,30056412,0,20221016,1,143484,1,38944,0,4980538,0,478345,0,215957,0,2581256,0,70622202,0,11177106,0,6050838,0,7558992,0,6721574,0,12557589,0,1421818,0,25134286,0,1162300,0,10242367,0,14701401,0,971782,0,142121974,0,141071011,0,12459,0,192719,0,845785,0,138053581,0,108201099,0,3917405,0,7631569,0,760400,0,395898,0,2469072,0,2465772,0,687612,0,33023,0,1681796,1,183,0,439259,0,438528,0,1580991,0,1895,0,7349079,0,4068394,0,4288875,0,6864080,0,2575206,0,4055934,0,6584243,0,2528309,0,230598,0,24830,0,126562,1,276,0,-62,0,78993,0,1704,0,125984,0,124280,1,639,1,639,0,0,1,9,1,9,0,0
2011,3,23,6,0,29829,0,21070599,0,4264479,0,4185069,1,3702,0,3032703,0,0,0,0,0,2428262,0,694897,1,19660,0,969371,0,15103650,0,11272232,0,0,0,0,0,1166988,0,225252,0,71571,0,327772,0,21070599,0,2891808,0,2619492,0,2131407,0,3744434,0,3301956,0,276513,0,6104989,0,869588,0,3412843,0,2213456,0,390898,0,51659287,0,51041365,1,2,0,143442,0,474478,0,50063516,0,34654371,0,2221301,0,4117415,0,289515,0,225090,0,859931,0,1186058,0,385090,0,42963,0,920343,0,0,0,228294,0,121319,0,585025,1,56956,0,4169845,0,1595770,0,1766242,0,2860599,0,1094356,0,1595769,0,2698904,0,1103135,0,151779,1,5317,0,28255,0,0,1,1068,1,117139,0,18193,0,31044,0,12851,1,502,1,2150,1,1648,0,0,0,0,0,0
2011,3,23,5,0,37751,0,13380454,0,2857580,0,1807498,1,2619,0,1859383,0,0,0,0,0,1217284,0,863910,1,128622,0,348618,0,15595426,0,12409737,0,0,0,0,0,976084,0,216303,0,113520,0,35621,0,13380454,0,1476648,0,1754779,0,935554,0,4029973,0,3207501,0,175276,0,1800723,0,883910,0,2645696,0,-1457104,1,271779,0,41662048,0,41497410,1,4666,0,79373,0,80600,0,39470682,0,25423938,0,2141557,0,3460201,0,432094,0,59262,0,838924,0,1152039,0,302664,0,10724,0,798267,0,0,0,239043,0,81003,0,310066,0,168,0,4220733,0,2191366,0,2204257,0,3129932,0,925675,0,2186700,0,3095866,0,909165,0,36278,1,355,0,30838,0,0,0,0,1,5085,0,-18955,1,65953,1,84908,1,233,1,233,0,0,0,0,0,0,0,0
2011,3,23,4,0,64150,0,10210233,0,2730175,0,1614638,1,54963,0,686443,0,0,0,0,0,659352,0,1104117,1,45989,0,255253,0,13026154,0,10696178,1,249,0,0,0,438811,0,289381,0,223041,0,333854,0,10210233,0,1219205,0,1095944,0,1269443,0,2561280,0,1907849,0,215441,0,1941071,0,612558,0,1350859,0,294820,1,317166,0,53521909,0,53140652,1,82,0,208276,0,172898,0,51809009,0,33766645,0,2825816,0,3943427,0,284759,0,197425,0,1176906,0,1294377,0,269493,0,10758,0,691370,0,0,0,260679,0,120393,0,470594,0,188,0,6496178,0,1712900,0,1871340,0,2896315,0,1024975,0,1712817,0,2749177,0,1036360,0,146341,1,106,0,15281,0,0,1,9,1,130946,0,8050,1,23256,1,15206,1,4132,1,4132,0,0,0,0,0,0,0,0
2011,3,23,3,0,275312,0,7382385,0,2658515,0,578819,1,10465,0,367581,0,0,0,0,0,299014,0,702707,0,0,0,86922,0,20151515,0,17826143,0,0,0,0,0,124067,0,335742,0,202892,0,117002,0,7382385,0,836267,0,948558,0,1537266,0,4563539,0,2507450,0,578954,0,-3589650,0,969376,0,3031000,0,-7361376,0,228650,0,79651573,0,79352221,1,270,0,67341,0,231742,0,75948480,0,40252989,0,5971373,0,6939939,0,558843,0,139379,0,1819247,0,2176965,0,392084,0,21745,0,1257537,1,918,0,649436,0,151825,0,1073954,1,19066,0,14523180,0,3703092,0,3720431,0,5580181,0,1859750,0,3702823,0,5565497,0,1862674,0,15828,1,1021,0,9118,0,0,1,-40,1,5729,1,1780,1,6975,1,5195,0,0,0,0,0,0,1,1082,0,0,1,1082
2011,3,23,2,0,98024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12437205,0,12148619,1,3,0,269989,0,18595,0,12564266,0,7149099,0,557152,0,646001,0,97481,0,19088,0,218028,0,206134,0,100966,0,10172,0,201510,1,3812,0,59769,0,3787,0,66853,1,58096,0,3166316,0,-127061,0,-43018,0,1329513,0,1372531,0,-127064,0,1242568,0,1369633,0,82961,1,49,0,4904,0,0,0,-491,0,78500,0,-2581,1,2020,1,4600,1,3666,1,3708,1,42,1,879,1,879,0,0
2011,3,23,1,0,550099,0,341351753,0,54342946,0,95223926,0,583705,0,35653740,0,248451,0,923663,0,39132723,0,6847710,0,1295503,0,33839829,0,164776151,0,116755825,0,583809,0,177226,0,15189329,0,3290741,0,1332248,0,8852234,0,341351753,0,62074376,0,26450572,0,49167835,0,30424722,0,53185394,0,9013823,0,111035031,0,6729335,0,35955193,0,73649356,0,5298852,0,746341132,0,739287662,0,133853,0,1604448,0,5315170,0,723093646,0,552701373,0,23435320,0,39687783,0,3275558,0,1499312,0,12594394,0,13036056,0,3514361,0,263573,0,10745783,0,36151,0,2394158,0,2181805,0,8205664,0,170232,0,49352123,0,23247486,0,25344618,0,38311314,0,12966696,0,23113633,0,36242627,0,13128995,0,2056686,0,219707,0,815666,0,30433,0,-22658,0,1013538,0,125658,0,573797,0,448139,0,48641,0,66924,0,18283,0,10625,0,3516,1,1432
2011,3,31,12,0,483,0,142703274,0,13197536,0,24195913,0,555416,0,25646925,0,451447,0,726361,0,6420364,0,594866,0,52277,0,21036911,0,80861026,0,49374514,0,2991862,0,256484,0,2660598,0,8615358,0,1904323,0,7342566,0,142703274,0,13479049,0,7386528,0,13626681,0,2002666,0,23624195,0,10839609,0,71744547,0,2268123,0,7991180,0,66337392,0,4852149,0,199581719,0,196350540,0,40638,0,535840,0,2654701,0,188939838,0,144464718,0,1571480,0,12132193,0,818428,0,168283,0,1709142,0,2682463,0,1447222,0,469946,0,5923102,0,274771,0,2408451,0,1239948,0,2583629,0,26571,0,11019493,0,10641881,0,13193719,0,14155490,0,961771,0,10601244,0,11999113,0,1397869,0,2551400,0,1182001,0,380870,0,221896,0,23372,0,743260,0,68135,0,74597,0,6462,0,-27059,0,19547,0,46606,0,23988,0,21583,0,2404
2011,3,31,11,0,593,0,40868124,0,4318721,0,9031470,0,183583,0,9709602,0,25576,0,152707,0,1751226,0,257349,0,5535,0,3553600,0,27672865,0,18205235,0,135340,0,18910,0,737166,0,1438401,0,385197,0,871492,0,40868124,0,4444360,0,3087254,0,3808375,0,1119096,0,4942300,0,1420179,0,22046560,0,340318,0,1887587,0,20964343,0,1145688,0,75600737,0,74921924,0,13698,0,77728,0,587388,0,71495791,0,55890427,0,961232,0,4380536,0,229434,0,56431,0,753357,0,1238307,0,369009,0,102792,0,2258556,0,12583,0,508708,0,390173,0,971580,0,6086,0,3366581,0,4104946,0,5197574,0,5582767,0,385192,0,4091248,0,4544780,0,453532,0,1077699,0,241041,0,72777,0,45890,0,915,0,717076,0,15509,0,19572,0,4063,0,13118,0,15077,0,1959,0,3569,0,1492,0,2009
2011,3,31,10,0,1380,0,47023977,0,4899185,0,10706983,0,190501,0,12437937,0,66133,1,109726,0,1932017,0,378319,1,47520,0,2808474,0,32064116,0,20871335,1,51761,1,3111,0,689544,0,1485312,0,532348,0,944245,0,47023977,0,6280711,0,3799198,0,4018215,0,1449766,0,5877937,0,1051461,0,24546688,0,640121,0,2760050,0,22430102,0,1283585,0,90539711,0,89892820,0,8681,0,83040,0,555171,0,85714519,0,66234421,0,1373314,0,5603869,0,322628,0,93301,0,1122176,0,1394547,0,490008,0,77001,0,2516655,1,1577,0,707885,0,375076,0,1012367,0,13575,0,4376121,0,4825193,0,5391717,0,5942488,0,550771,0,4816512,0,5442549,0,626038,0,550695,0,149080,0,119280,0,9172,0,38725,0,234438,0,13131,0,17124,0,3993,0,11379,0,18618,1,7239,0,11371,0,9607,1,1763
2011,3,31,9,0,4043,0,62618892,0,7135205,0,15332096,0,217800,0,15983338,1,30304,0,145430,0,2711126,0,703501,1,43959,0,3706018,0,45514758,0,31458337,0,68778,1,25749,0,916180,0,1668178,0,662576,0,1024484,0,62618892,0,8059357,0,5977799,0,5372089,0,2138701,0,7548870,0,1413740,0,32108337,0,937705,0,3575305,0,29391903,0,1796576,0,128374591,0,127239703,0,10529,0,193922,0,930437,0,121419765,0,91585716,0,2677054,0,8482624,0,460346,0,196376,0,1798345,0,2258517,0,754290,0,119926,0,3603125,1,11696,0,713622,0,473925,0,1819725,0,6384,0,6458092,0,6954826,0,7870084,0,8947108,0,1077024,0,6944297,0,8125222,0,1180924,0,898783,0,236433,0,126805,0,18233,0,1307,0,516006,0,23329,0,26069,0,2740,0,3674,0,5823,1,2149,0,2371,1,791,1,1580
2011,3,31,8,0,5936,0,42831949,0,5875605,0,10611355,0,139814,0,11087714,1,1,0,0,0,1161422,0,549244,1,24100,0,2139777,0,34819012,0,25165350,0,0,0,0,0,787269,0,996948,0,372634,0,457302,0,42831949,0,5872187,0,3566871,0,3293943,0,3641320,0,6138239,0,905634,0,19413756,0,1186330,0,2497765,0,16957814,0,1228154,0,91453753,0,90613148,0,1911,0,136377,0,702316,0,86225362,0,64290494,0,2406929,0,5992424,0,431335,0,176081,0,1748681,0,1717342,0,582760,0,56849,0,2225261,1,587,0,381630,0,264185,0,1274033,0,3509,0,4673261,0,5228391,0,5683859,0,6588318,0,904459,0,5226479,0,6194635,0,968155,0,423950,0,24572,0,51689,1,3104,0,3203,0,341381,0,35945,0,36317,1,372,1,-2515,1,5903,1,8418,1,3058,1,3058,0,0
2011,3,31,7,0,20894,0,48286263,0,7391989,0,12161455,0,171322,0,10807242,0,0,1,23392,0,2073212,0,1158808,1,101220,0,2749579,0,41671673,0,31508853,0,0,0,0,0,716114,0,2347908,0,1369338,0,133184,0,48286263,0,7204591,0,3603690,0,3813098,0,4176559,0,8317559,0,712924,0,20457842,0,1669914,0,4190113,0,16437473,0,1839657,0,116215123,0,115394874,0,5929,0,254288,0,560031,0,109829884,0,77194796,0,4492578,0,9430520,0,741961,0,275409,0,2476493,0,2602352,0,744038,0,124397,0,2619315,0,0,0,740888,0,534443,0,1583987,1,234,0,6268475,0,6385239,0,6798154,0,8371266,0,1573112,0,6379310,0,8017424,0,1638114,0,365384,0,36960,0,91323,1,453,0,10391,0,226257,0,51759,0,52003,1,245,1,1701,1,1701,0,0,1,4533,1,4533,0,0
2011,3,31,6,0,10861,0,7776299,0,1451309,0,2216246,1,5003,0,1390727,0,0,0,0,0,197863,0,180681,0,0,0,303152,0,11078243,0,9574036,0,0,0,0,0,84358,0,417026,0,178467,0,214201,0,7776299,0,1147952,0,922229,0,448661,0,828798,0,1819356,1,26991,0,2582312,0,308045,0,946393,0,1559153,0,231279,0,23138467,0,23016075,1,402,0,60473,0,61516,0,21665390,0,13384930,0,1149184,0,2264427,0,299860,0,24967,0,793021,0,671676,0,165172,0,23092,0,478362,0,0,0,124658,0,95535,0,311704,0,0,0,1878802,0,1473076,0,1509664,0,1823884,0,314220,0,1472674,0,1790672,0,317998,0,21262,1,1132,0,11846,0,0,1,2640,1,5644,1,15727,1,15727,0,0,0,0,0,0,0,0,1,7064,1,7064,0,0
2011,3,31,5,0,15641,0,5662226,0,1276340,0,1471236,0,0,0,910935,1,6719,0,0,0,157141,0,375252,0,0,1,166854,0,5817091,0,4894361,1,11537,0,0,1,144707,0,446747,0,219244,0,-8727,0,5662226,0,1014276,0,360362,0,536899,0,1038068,0,1019153,1,98460,0,1595006,0,295589,0,354630,0,1051797,1,107010,0,18615727,0,18456553,0,0,1,29478,0,129697,0,17499418,0,11476723,0,1176722,0,1545260,0,139149,0,30427,0,595096,0,402962,0,102037,0,26670,0,288796,0,0,0,140505,0,28158,0,167032,0,0,0,1379881,0,1116308,0,1212460,0,1458269,0,245809,0,1116308,0,1373979,0,257671,0,95773,1,8,0,2033,0,0,1,-2,1,93735,1,378,1,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,31,4,0,24955,0,4108154,0,889987,0,734619,1,1165,0,608144,0,0,0,0,0,298998,1,177448,1,10005,1,23818,0,5785961,0,4842380,0,0,0,0,1,24430,0,603415,0,283795,0,78670,0,4108154,0,824866,0,385009,0,274961,0,816698,0,1101956,1,17675,0,686989,0,967522,0,740955,0,-903964,1,117524,0,14711131,0,14659904,0,0,1,3335,0,47892,0,13932549,0,7474128,0,1284422,0,1359480,0,150183,0,18294,0,620060,0,485257,0,111193,0,40055,0,285269,1,2502,0,99635,0,51387,0,143481,0,0,0,1807204,0,778582,0,789457,0,1085117,0,295659,0,778582,0,1079121,0,300539,0,8765,1,994,0,5923,1,1795,0,0,1,53,1,2110,1,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,31,3,0,51157,0,1385046,0,388266,0,212893,0,0,0,181133,0,0,0,0,0,43130,1,47546,0,0,1,13250,0,4266902,0,3876151,0,0,0,0,0,0,0,280392,0,174657,0,2342,0,1385046,0,383049,0,261016,0,489982,0,1661091,0,802288,0,60420,0,-2272799,0,361999,0,415432,0,-2979349,1,70882,0,10783016,0,10581917,0,0,1,9709,0,191390,0,10435748,0,4406130,0,903105,0,1346418,0,97368,1,13248,0,683567,0,303274,0,92577,0,107315,0,179182,0,0,0,96826,1,29472,0,105327,0,0,0,2071938,0,347268,0,349983,0,926789,0,576806,0,347268,0,925931,0,578663,0,2715,1,364,0,340,0,0,1,392,1,1618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,3,31,2,0,21997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992405,0,5341569,4,,0,486719,0,164118,0,5450763,0,3271636,0,219918,0,572844,0,43741,0,74957,0,150262,0,143881,0,55842,0,12847,0,133714,0,0,0,39590,0,39836,0,75732,1,4894,0,611068,0,541643,0,3294856,0,3595620,0,300764,0,541643,0,959045,0,417402,0,2752764,1,12685,0,22420,1,15502,1,169,0,2701988,1,279,1,279,0,0,1,171,1,171,0,0,1,10453,1,9875,0,577
2011,3,31,1,0,157938,0,403264205,0,46824142,0,86674266,0,1464604,0,88763697,0,580178,0,1157616,0,16746500,0,4423013,0,284616,0,36501431,0,289551647,0,199770553,0,3259278,0,304254,0,6760367,0,18299684,0,6082579,0,11059760,0,403264205,0,48710399,0,29349956,0,35682905,0,18872762,0,61191853,0,16547093,0,192909238,0,8975667,0,25359410,0,171246665,0,12672504,0,775006379,0,766469026,0,81788,0,1870909,0,6584656,0,732609025,0,539674117,0,18215938,0,53110595,0,3734432,0,1127772,0,12450201,0,13900579,0,4914147,0,1160890,0,20511337,0,303716,0,5962398,0,3522139,0,10048596,0,61253,0,43910915,0,42397353,0,51291528,0,58477115,0,7185588,0,42315565,0,50452471,0,8136906,0,8749190,0,1885271,0,885305,0,316046,0,81111,0,5581456,0,226304,0,244178,0,17874,0,469,0,66841,0,66372,0,66405,0,58003,0,8334
2011,3,41,12,0,551,0,171114201,0,11128156,0,32750536,0,536756,0,43915754,0,55388,0,838786,0,8435954,0,685208,0,67878,0,25324255,0,60587219,0,30756028,0,105461,0,75861,0,4335304,0,10247534,0,1636128,0,5641540,0,171114201,0,29047466,0,15199378,0,14514104,0,2468969,0,26661508,0,6058416,0,77164360,0,1363019,0,7312376,0,71258010,0,2769044,0,491730120,0,486449698,0,62632,0,561410,0,4656379,0,481515410,0,414837882,0,1850683,0,24659792,0,1617298,0,318080,0,4375796,0,4292255,0,1665618,0,520412,0,6126026,0,2042,0,2795362,0,929631,0,2629568,0,235915,0,14659052,0,10214710,0,13982955,0,15187667,0,1204712,0,10152077,0,11545716,0,1393638,0,3847441,0,1373091,0,649643,0,55720,0,5419,0,1763567,0,111337,0,142772,0,31435,0,-127899,0,46707,0,174606,0,15410,0,1546,0,13855
2011,3,41,11,0,875,0,59290485,0,5033322,0,13915537,0,294065,0,19122769,0,20343,0,193172,0,3027414,0,530665,0,47190,0,4426076,0,20443717,0,11741265,0,53639,0,33492,0,1331740,0,2656047,0,550063,0,1107739,0,59290485,0,10695417,0,9606350,0,4820068,0,1662407,0,7605362,0,1323560,0,23577320,0,646334,0,2046397,0,21697054,0,812464,0,190280261,0,188303711,0,11472,0,159137,0,1805941,0,186185407,0,158500902,0,1283745,0,10346870,0,603379,0,167166,0,1959701,0,1637680,0,684291,0,204992,0,2143518,0,142,0,1193263,0,347490,0,1037172,0,12417,0,6062679,0,4094854,0,4718727,0,5153654,0,434927,0,4083382,0,4601172,0,517790,0,593398,0,92544,0,146058,0,27942,0,-6651,0,333505,0,32277,0,49565,0,17289,0,9670,0,14276,0,4605,0,9821,0,5950,0,3768
2011,3,41,10,0,2059,0,70501008,0,6982787,0,16036263,0,326127,0,26283964,1,21258,1,63331,0,3306633,0,442212,0,115813,0,3567145,0,21924933,0,12586490,1,4365,1,825,0,1576826,0,2342455,0,562098,0,1308564,0,70501008,0,12378306,0,15490751,0,5193645,0,2996525,0,8503676,0,859466,0,25078639,0,1182201,0,3318777,0,21578930,0,1001268,0,247885972,0,244981611,0,7732,0,253665,0,2642963,0,241902128,0,208721759,0,1901979,0,12533282,0,607344,0,200899,0,2419466,0,1930998,0,861677,0,181841,0,2162618,1,45,0,1469114,0,317671,0,1128150,0,5613,0,7459674,0,5983844,0,6551042,0,7083736,0,532695,0,5976112,0,6544795,0,568683,0,538414,0,110345,0,134681,0,4737,0,-8145,0,296797,0,42777,0,48468,0,5690,0,-6261,0,9085,0,15346,0,7621,0,5104,1,2517
2011,3,41,9,0,7683,0,116863497,0,13094933,0,25053378,0,370968,0,47728052,1,28250,0,90530,0,4495793,0,1310766,0,162819,0,5521311,0,33438155,0,20864741,1,1435,1,1270,0,1816193,0,4872829,0,1253828,0,1739861,0,116863497,0,18871104,0,30585940,0,7651707,0,5723302,0,11508931,0,1615372,0,40907140,0,2625899,0,5935695,0,34279982,0,1934437,0,430114117,0,424301846,0,14673,0,369934,0,5427664,0,420531557,0,356541656,0,4244581,0,24588724,0,1144310,0,351017,0,5036440,0,4204623,0,1391276,0,320236,0,3191816,1,947,0,3352888,0,529278,0,1985710,0,18878,0,13629177,0,9582560,0,10896052,0,11923416,0,1027365,0,9567887,0,10693618,0,1125731,0,1244326,0,146954,0,276726,0,17921,0,23319,0,779406,0,37240,0,76204,0,38964,0,46599,0,48234,1,1635,0,12381,0,7410,1,4971
2011,3,41,8,0,11691,0,82054757,0,9799624,0,16334302,0,245271,0,35753427,0,0,1,48319,0,3438713,0,908098,1,63538,0,3049828,0,23507371,0,15900175,1,5776,1,5112,0,1821652,0,3245473,0,845398,0,1074593,0,82054757,0,13933017,0,19492226,0,5474928,0,4950731,0,9490856,0,1368811,0,27344188,0,2826684,0,5422253,0,20843121,0,1747870,0,290146669,0,286274012,0,2516,0,157770,0,3712371,0,283471677,0,239252226,0,3398311,0,16330195,0,840572,0,349662,0,3264346,0,2764557,0,1158903,0,222730,0,1768858,0,0,0,2080603,0,362283,0,1266220,0,7395,0,10404816,0,6674992,0,7898949,0,8697585,0,798636,0,6672476,0,7572683,0,900207,0,1155407,0,67585,0,152488,1,260,0,-24172,0,959246,0,74456,0,77742,1,3286,0,-3390,0,6586,1,9976,1,60,1,50,0,0
2011,3,41,7,0,61700,0,133997568,0,17994729,0,28429838,0,440959,0,48941669,1,56866,1,8591,0,5573039,0,2356758,0,580174,0,6011938,0,49725127,0,33127737,1,184757,1,33426,0,2947556,0,5487204,0,2510828,0,1812271,0,133997568,0,27365726,0,16455104,0,9960467,0,11852890,0,19085260,0,2778942,0,46499179,0,4604453,0,10889413,0,33735496,0,2730184,0,508755760,0,504711567,0,13566,0,335881,0,3694746,0,494893484,0,400624188,0,9217209,0,32375461,0,1681032,0,820561,0,8288094,0,5885786,0,2077129,0,362390,0,3011492,0,0,0,2993732,0,800719,0,2260146,0,21799,0,24473745,0,13862276,0,15757825,0,18305677,0,2547851,0,13848710,0,16610004,0,2761294,0,1780570,0,136497,0,235079,1,75510,0,41334,0,1292151,0,93268,0,110844,1,17576,0,35277,0,36185,1,908,1,1091,1,137,1,954
2011,3,41,6,0,48869,0,34941942,0,5409757,0,5400394,0,13263,0,12234615,1,801,1,10086,0,824721,0,985104,1,67175,0,1163801,0,17775464,0,12180141,1,95597,1,56749,0,1128348,0,2545850,0,1160447,0,710829,0,34941942,0,6349760,0,2778264,0,2115610,0,5617843,0,7565538,0,640352,0,9874575,0,2475685,0,4572738,0,3814693,0,988540,0,142436945,0,141509472,1,48,0,121626,0,805799,0,138835001,0,108007503,0,4102830,0,9266612,0,546745,0,182362,0,2902517,0,2034757,0,601076,0,156582,0,891143,0,0,0,1102220,0,255292,0,536172,1,20471,0,8228718,0,3601944,0,3923676,0,5255049,0,1331373,0,3601897,0,4945668,0,1343772,0,303569,0,11578,0,40824,1,124,1,-258,0,251302,0,12373,0,16720,1,4347,1,5838,1,5838,0,0,0,0,0,0,0,0
2011,3,41,5,0,72987,0,25744854,0,5198238,0,2974605,1,23044,0,9032394,1,1004,0,0,0,634143,0,812480,1,76644,0,927895,0,12155033,0,8387437,1,1073,1,1073,0,614308,0,2084981,0,886331,0,529941,0,25744854,0,4377557,0,1452138,0,1459005,0,6779885,0,4550027,0,-105131,0,7231373,0,1967604,0,3849802,0,1909985,0,496018,0,99575210,0,98650160,0,0,0,69544,0,855506,0,96695918,0,70851873,0,3886767,0,7120670,0,416329,0,169623,0,3172444,0,1685556,0,443653,0,143583,0,692215,0,0,0,699898,0,111979,0,255372,1,1041,0,7044915,0,2879292,0,3076855,0,4162867,0,1086012,0,2879292,0,4039850,0,1160557,0,137591,1,8561,0,31875,0,0,1,624,1,96531,0,63540,0,63540,0,0,1,-3568,0,0,1,3568,1,210,0,0,1,210
2011,3,41,4,0,105618,0,17262933,0,3185418,0,1419544,1,5406,0,7193878,0,0,1,2,0,268656,0,513241,1,7027,0,307866,0,10478065,0,7785510,0,0,0,0,0,306399,0,1988105,0,1003121,0,388769,0,17262933,0,2786404,0,831485,0,1522168,0,5062768,0,2750386,0,392420,0,3917302,0,1478949,0,5613585,0,-3021382,0,153849,0,98064897,0,96980100,0,0,0,33890,0,1050907,0,95434099,0,70929477,0,3489834,0,5701296,0,450872,0,170482,0,3815448,0,1693015,0,306032,0,122106,0,582588,0,0,0,758651,0,140830,0,259944,1,1082,0,7012440,0,2630797,0,2686694,0,3776933,0,1090239,0,2630797,0,3726589,0,1095792,0,22094,1,2514,0,13094,0,0,1,7400,1,-914,1,27915,1,29871,1,1956,1,5887,1,5887,0,0,4,,0,0,4,
