Codes:,Capital_stock,accumulated_depreciation,additional_paid-in_capital,cost_of_treasury_stock,depreciable_assets,earnings_(rtnd_appr),earnings_(rtnd_unappr.),interest_paid,inventories,land
54149,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
541490,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
5415,23364990.259,15823495.2373,94752811.881,10203290.3269,26265466.194,79151.1436266,-49703185.3542,3059958.49835,2865888.08816,482319.848741
54151,23364990.259,15823495.2373,94752811.881,10203290.3269,26265466.194,79151.1436266,-49703185.3542,3059958.49835,2865888.08816,482319.848741
541511,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
541512,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
541513,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
541519,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
5416,23364990.259,15823495.2373,94752811.881,10203290.3269,26265466.194,79151.1436266,-49703185.3542,3059958.49835,2865888.08816,482319.848741
54161,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
541611,1557666.01727,1054899.68249,6316854.1254,680219.355127,1751031.0796,5276.74290844,-3313545.69028,203997.233224,191059.205877,32154.6565828
541612,1557666.01727,1054899.68249,6316854.1254,680219.355127,1751031.0796,5276.74290844,-3313545.69028,203997.233224,191059.205877,32154.6565828
541613,1557666.01727,1054899.68249,6316854.1254,680219.355127,1751031.0796,5276.74290844,-3313545.69028,203997.233224,191059.205877,32154.6565828
541614,1557666.01727,1054899.68249,6316854.1254,680219.355127,1751031.0796,5276.74290844,-3313545.69028,203997.233224,191059.205877,32154.6565828
541618,1557666.01727,1054899.68249,6316854.1254,680219.355127,1751031.0796,5276.74290844,-3313545.69028,203997.233224,191059.205877,32154.6565828
54162,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
541620,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
54169,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
541690,7788330.08635,5274498.41245,31584270.627,3401096.77564,8755155.39801,26383.7145422,-16567728.4514,1019986.16612,955296.029385,160773.282914
5417,23364990.259,15823495.2373,94752811.881,10203290.3269,26265466.194,79151.1436266,-49703185.3542,3059958.49835,2865888.08816,482319.848741
54171,11682495.1295,7911747.61867,47376405.9405,5101645.16345,13132733.097,39575.5718133,-24851592.6771,1529979.24918,1432944.04408,241159.924371
541711,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
541712,5841247.56476,3955873.80933,23688202.9703,2550822.58173,6566366.54851,19787.7859067,-12425796.3385,764989.624589,716472.022039,120579.962185
54172,11682495.1295,7911747.61867,47376405.9405,5101645.16345,13132733.097,39575.5718133,-24851592.6771,1529979.24918,1432944.04408,241159.924371
541720,11682495.1295,7911747.61867,47376405.9405,5101645.16345,13132733.097,39575.5718133,-24851592.6771,1529979.24918,1432944.04408,241159.924371
5418,23364990.259,15823495.2373,94752811.881,10203290.3269,26265466.194,79151.1436266,-49703185.3542,3059958.49835,2865888.08816,482319.848741
54181,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541810,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
54182,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541820,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
54183,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541830,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
54184,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541840,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
54185,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541850,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
54186,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541860,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
54187,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541870,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
54189,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
541890,2920623.78238,1977936.90467,11844101.4851,1275411.29086,3283183.27426,9893.89295333,-6212898.16927,382494.812294,358236.01102,60289.9810927
5419,23364990.259,15823495.2373,94752811.881,10203290.3269,26265466.194,79151.1436266,-49703185.3542,3059958.49835,2865888.08816,482319.848741
54191,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
541910,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
54192,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
541921,2336499.0259,1582349.52373,9475281.1881,1020329.03269,2626546.6194,7915.11436266,-4970318.53542,305995.849835,286588.808816,48231.9848741
541922,2336499.0259,1582349.52373,9475281.1881,1020329.03269,2626546.6194,7915.11436266,-4970318.53542,305995.849835,286588.808816,48231.9848741
54193,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
541930,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
54194,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
541940,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
54199,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
541990,4672998.05181,3164699.04747,18950562.3762,2040658.06538,5253093.23881,15830.2287253,-9940637.07084,611991.699671,573177.617631,96463.9697483
55,324766435.549,195448838.72,3841628710.5,133936679.701,384940292.884,10043730.4237,832318494.538,248492677.47,733001.899637,37440651.6697
551,324766435.549,195448838.72,3841628710.5,133936679.701,384940292.884,10043730.4237,832318494.538,248492677.47,733001.899637,37440651.6697
5511,324766435.549,195448838.72,3841628710.5,133936679.701,384940292.884,10043730.4237,832318494.538,248492677.47,733001.899637,37440651.6697
55111,324766435.549,195448838.72,3841628710.5,133936679.701,384940292.884,10043730.4237,832318494.538,248492677.47,733001.899637,37440651.6697
551111,201347483.277,193856398.752,3265333689.43,81632964.4396,370035973.449,9455399.70432,856532485.113,228383854.273,-78737.8579556,34324882.2254
551112,123418952.272,1592439.96793,576295021.069,52303715.2611,14904319.4353,588330.719356,-24213990.5747,20108823.1972,811739.757592,3115769.44425
56,24003411.8763,104012378.706,202904301.892,39602741.14,187966605.035,449292.076698,-21330740.0761,14294807.182,3991453.44346,6676305.51561
561,21003341.4992,60239753.8448,136384687.338,26720862.7787,96535019.2028,404649.870354,-5968913.54507,10234013.6128,3178638.39028,2279615.49501
5611,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56111,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
561110,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
5612,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56121,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
561210,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
5613,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56131,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561311,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561312,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
56132,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561320,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
56133,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561330,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
5614,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56141,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561410,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
56142,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561421,218784.807284,627497.435883,1420673.82644,278342.320612,1005573.1167,4215.10281619,-62176.1827612,106604.308467,33110.8165655,23745.9947397
561422,218784.807284,627497.435883,1420673.82644,278342.320612,1005573.1167,4215.10281619,-62176.1827612,106604.308467,33110.8165655,23745.9947397
56143,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561431,218784.807284,627497.435883,1420673.82644,278342.320612,1005573.1167,4215.10281619,-62176.1827612,106604.308467,33110.8165655,23745.9947397
561439,218784.807284,627497.435883,1420673.82644,278342.320612,1005573.1167,4215.10281619,-62176.1827612,106604.308467,33110.8165655,23745.9947397
56144,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561440,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
56145,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561450,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
56149,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561491,145856.538189,418331.623922,947115.884292,185561.547074,670382.077797,2810.06854413,-41450.7885075,71069.5389778,22073.8777103,15830.6631598
561492,145856.538189,418331.623922,947115.884292,185561.547074,670382.077797,2810.06854413,-41450.7885075,71069.5389778,22073.8777103,15830.6631598
561499,145856.538189,418331.623922,947115.884292,185561.547074,670382.077797,2810.06854413,-41450.7885075,71069.5389778,22073.8777103,15830.6631598
5615,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56151,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561510,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
56152,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561520,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
56159,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561591,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561599,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
5616,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56161,1312708.8437,3764984.6153,8524042.95863,1670053.92367,6033438.70018,25290.6168971,-373057.096567,639625.8508,198664.899393,142475.968438
561611,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561612,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
561613,437569.614568,1254994.87177,2841347.65288,556684.641223,2011146.23339,8430.20563238,-124352.365522,213208.616933,66221.6331309,47491.9894794
56162,1312708.8437,3764984.6153,8524042.95863,1670053.92367,6033438.70018,25290.6168971,-373057.096567,639625.8508,198664.899393,142475.968438
561621,656354.421851,1882492.30765,4262021.47931,835026.961835,3016719.35009,12645.3084486,-186528.548284,319812.9254,99332.4496964,71237.9842192
561622,656354.421851,1882492.30765,4262021.47931,835026.961835,3016719.35009,12645.3084486,-186528.548284,319812.9254,99332.4496964,71237.9842192
5617,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56171,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
561710,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
56172,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
561720,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
56173,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
561730,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
56174,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
561740,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
56179,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
561790,525083.537481,1505993.84612,3409617.18345,668021.569468,2413375.48007,10116.2467589,-149222.838627,255850.34032,79465.9597571,56990.3873753
5619,2625417.68741,7529969.23059,17048085.9173,3340107.84734,12066877.4004,50581.2337943,-746114.193134,1279251.7016,397329.798786,284951.936877
56191,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561910,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
56192,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561920,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
56199,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
561990,875139.229135,2509989.74353,5682695.30575,1113369.28245,4022292.46678,16860.4112648,-248704.731045,426417.233867,132443.266262,94983.9789589
562,3000070.37706,43772624.8613,66519614.5539,12881878.3613,91431585.8317,44642.2063432,-15361826.5311,4060793.56924,812815.053174,4396690.0206
5621,1000023.45902,14590874.9538,22173204.8513,4293959.45376,30477195.2772,14880.7354477,-5120608.84369,1353597.85641,270938.351058,1465563.3402
56211,1000023.45902,14590874.9538,22173204.8513,4293959.45376,30477195.2772,14880.7354477,-5120608.84369,1353597.85641,270938.351058,1465563.3402
562111,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
562112,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
562119,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
5622,1000023.45902,14590874.9538,22173204.8513,4293959.45376,30477195.2772,14880.7354477,-5120608.84369,1353597.85641,270938.351058,1465563.3402
56221,1000023.45902,14590874.9538,22173204.8513,4293959.45376,30477195.2772,14880.7354477,-5120608.84369,1353597.85641,270938.351058,1465563.3402
562211,250005.864755,3647718.73844,5543301.21282,1073489.86344,7619298.81931,3720.18386193,-1280152.21092,338399.464103,67734.5877645,366390.83505
562212,250005.864755,3647718.73844,5543301.21282,1073489.86344,7619298.81931,3720.18386193,-1280152.21092,338399.464103,67734.5877645,366390.83505
562213,250005.864755,3647718.73844,5543301.21282,1073489.86344,7619298.81931,3720.18386193,-1280152.21092,338399.464103,67734.5877645,366390.83505
562219,250005.864755,3647718.73844,5543301.21282,1073489.86344,7619298.81931,3720.18386193,-1280152.21092,338399.464103,67734.5877645,366390.83505
5629,1000023.45902,14590874.9538,22173204.8513,4293959.45376,30477195.2772,14880.7354477,-5120608.84369,1353597.85641,270938.351058,1465563.3402
56291,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
562910,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
56292,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
562920,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
56299,333341.153007,4863624.98459,7391068.28376,1431319.81792,10159065.0924,4960.24514924,-1706869.61456,451199.285471,90312.783686,488521.1134
562991,166670.576503,2431812.49229,3695534.14188,715659.90896,5079532.54621,2480.12257462,-853434.807282,225599.642736,45156.391843,244260.5567
562998,166670.576503,2431812.49229,3695534.14188,715659.90896,5079532.54621,2480.12257462,-853434.807282,225599.642736,45156.391843,244260.5567
61,4400772.053,10688747.0401,22867247.7392,8314704.53874,20102373.341,5904.02728933,2434538.19672,1369971.10362,560803.543565,547360.61329
611,4400772.053,10688747.0401,22867247.7392,8314704.53874,20102373.341,5904.02728933,2434538.19672,1369971.10362,560803.543565,547360.61329
6111,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
61111,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
611110,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
6112,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
61121,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
611210,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
6113,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
61131,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
611310,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
6114,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
61141,209560.573953,508987.954288,1088916.55901,395938.311368,957255.873382,281.144156635,115930.39032,65236.71922,26704.930646,26064.791109
611410,209560.573953,508987.954288,1088916.55901,395938.311368,957255.873382,281.144156635,115930.39032,65236.71922,26704.930646,26064.791109
61142,209560.573953,508987.954288,1088916.55901,395938.311368,957255.873382,281.144156635,115930.39032,65236.71922,26704.930646,26064.791109
611420,209560.573953,508987.954288,1088916.55901,395938.311368,957255.873382,281.144156635,115930.39032,65236.71922,26704.930646,26064.791109
61143,209560.573953,508987.954288,1088916.55901,395938.311368,957255.873382,281.144156635,115930.39032,65236.71922,26704.930646,26064.791109
611430,209560.573953,508987.954288,1088916.55901,395938.311368,957255.873382,281.144156635,115930.39032,65236.71922,26704.930646,26064.791109
6115,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
61151,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
611511,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
611512,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
611513,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
611519,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
6116,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
61161,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
611610,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
61162,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
611620,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
61163,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
611630,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
61169,157170.430464,381740.965716,816687.419258,296953.733526,717941.905037,210.858117476,86947.79274,48927.539415,20028.6979845,19548.5933318
611691,52390.1434881,127246.988572,272229.139753,98984.5778421,239313.968346,70.2860391587,28982.59758,16309.179805,6676.23266149,6516.19777726
611692,52390.1434881,127246.988572,272229.139753,98984.5778421,239313.968346,70.2860391587,28982.59758,16309.179805,6676.23266149,6516.19777726
611699,52390.1434881,127246.988572,272229.139753,98984.5778421,239313.968346,70.2860391587,28982.59758,16309.179805,6676.23266149,6516.19777726
6117,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
61171,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
611710,628681.721858,1526963.86287,3266749.67703,1187814.93411,2871767.62015,843.432469904,347791.17096,195710.15766,80114.7919379,78194.3733271
62,16138303.576,126367759.554,214876512.24,19667953.1976,247237422.752,312682.445267,-114193641.469,20471036.9013,3380287.76746,9565748.98438
621,16138303.576,126367759.554,214876512.24,19667953.1976,247237422.752,312682.445267,-114193641.469,20471036.9013,3380287.76746,9565748.98438
6212,16138303.576,126367759.554,214876512.24,19667953.1976,247237422.752,312682.445267,-114193641.469,20471036.9013,3380287.76746,9565748.98438
62121,16138303.576,126367759.554,214876512.24,19667953.1976,247237422.752,312682.445267,-114193641.469,20471036.9013,3380287.76746,9565748.98438
621210,16138303.576,126367759.554,214876512.24,19667953.1976,247237422.752,312682.445267,-114193641.469,20471036.9013,3380287.76746,9565748.98438
71,9228346.11243,45804011.7601,57853202.2899,6743275.69835,100793216.939,335342.550005,-20391603.356,4946450.62978,2136066.32758,11063192.7166
711,1857399.56584,9974720.72698,26643478.0119,508013.400244,21685225.1782,92643.4282123,-7769839.12602,1183180.61107,1181184.18099,1736015.2029
7111,371479.913168,1994944.1454,5328695.60239,101602.680049,4337045.03563,18528.6856425,-1553967.8252,236636.122214,236236.836197,347203.04058
71111,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
711110,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
71112,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
711120,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
71113,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
711130,92869.9782919,498736.036349,1332173.9006,25400.6700122,1084261.25891,4632.17141061,-388491.956301,59159.0305535,59059.2090493,86800.760145
