HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY,PWCMPWGT
007565330991393,93001,1,201405,38,20.27,2700.9773
007565330991393,93001,3,201405,40,32.00,2731.0756
707003415102823,91001,2,201405,51,15.00,2986.1027
750309996899386,91001,1,201405,63,20.00,2955.4428
986003936539300,93001,1,201405,34,15.65,2841.9461
910951096753219,93001,1,201405,59,72.12,2401.7004
011175350992996,93001,1,201405,42,50.00,2359.4140
011175350992996,93001,2,201405,41,30.00,2112.2740
505057100059591,91001,1,201405,52,11.95,2407.0973
505057100059591,91001,2,201405,52,17.00,2331.8532
023995350997892,93001,1,201405,60,11.14,2200.7313
599590979590975,91002,1,201405,25,15.50,2378.2272
630599659500805,93001,2,201405,59,14.70,2031.4138
595993606000558,93001,1,201405,45,20.38,2073.5702
907903625592215,91001,1,201405,36,72.12,2344.1436
591967202029535,91001,1,201405,54,10.00,2278.9757
599650090650975,91001,1,201405,67,14.35,1938.1376
350509977987986,93001,1,201405,50,21.00,2183.9650
350509977987986,93001,2,201405,48,23.00,2051.2431
967075999579780,91001,1,201405,78,30.00,1986.9229
941095911539590,93001,1,201405,51,11.50,2407.0973
595903101045598,93001,1,201405,34,50.00,2032.2517
034505750600174,93001,1,201405,46,36.15,338.1741
671066905539890,93001,1,201405,40,11.00,345.9311
350600013127514,93001,1,201405,27,30.00,372.2694
165927067908191,91002,2,201405,36,10.00,329.5476
107902915897616,91001,1,201405,62,12.50,313.3286
107902915897616,91001,2,201405,62,28.00,356.7959
699970109080975,91001,1,201405,55,11.50,369.1431
629086942539200,93001,2,201405,68,13.00,322.5645
510967061257489,91001,2,201405,76,7.00,323.0436
074903008055293,93001,2,201405,47,10.00,471.6334
236073659200629,93001,1,201405,59,17.00,487.0452
236073659200629,93001,2,201405,57,17.11,400.0636
075933206026296,93001,1,201405,21,12.00,562.4384
075933206026296,93001,2,201405,26,12.25,535.5628
057420720792899,91001,1,201405,59,31.31,433.7709
057420720792899,91001,2,201405,57,17.00,404.7928
320497013409163,93001,2,201405,31,16.50,376.2710
611032997034340,93001,1,201405,33,20.00,402.6717
002200720694445,91001,1,201405,61,12.00,334.5111
300807921262787,93001,1,201405,59,10.00,1823.7455
300807921262787,93001,3,201405,25,9.00,1678.6480
179068123070210,91001,2,201405,19,9.00,1626.4127
303704530894538,93001,1,201405,38,10.00,1880.6574
533075339800844,93001,1,201405,34,8.80,1212.8944
530983075407439,91001,3,201405,36,12.00,1593.9356
065240780793297,91001,3,201405,26,15.00,1678.7372
065240780793297,91001,4,201405,23,10.50,1929.5789
019073400029891,93001,1,201405,47,14.50,1873.9765
762028959079770,91001,1,201405,29,18.50,1905.3233
762028959079770,91001,2,201405,28,18.50,1678.6480
006890780791795,91001,1,201405,64,16.10,1852.5272
529650059270731,93001,3,201405,17,7.25,783.1128
579240092350731,93001,1,201405,62,23.95,885.9943
175907402031535,91001,3,201405,28,8.00,2166.3355
079178829500861,91001,2,201405,51,22.00,603.9353
310906441095597,93001,1,201405,32,16.00,1236.0264
310906441095597,93001,2,201405,27,13.75,1301.6252
760998075513039,93001,1,201405,45,16.75,1143.0685
760998075513039,93001,3,201405,17,7.25,1260.0625
760998075513039,93001,4,201405,20,12.15,1494.8609
023041790691548,91001,1,201405,52,11.00,1281.0237
023041790691548,91001,3,201405,19,8.00,1138.9419
070391390798990,93001,2,201405,61,21.00,1065.1915
979310080360731,93001,2,201405,52,16.32,1256.2996
789639130037100,93001,1,201405,22,10.00,1172.3062
803706011891479,93001,2,201405,58,17.00,1375.6423
799349670137102,91001,2,201405,53,9.83,1256.2996
979460291330771,91001,1,201405,49,12.00,1328.8777
979460291330771,91001,2,201405,45,14.00,1165.5642
979460291330771,91001,3,201405,22,10.50,1524.2800
691520017001312,91001,2,201405,38,11.00,1250.0207
017611790793897,91002,1,201405,23,15.00,1618.5975
739019945179240,91002,1,201405,24,12.25,1497.7261
210908075727479,91001,1,201405,55,18.00,1593.8437
210908075727479,91001,4,201405,23,11.00,2009.8659
276218570000141,91002,1,201405,62,19.08,1442.8936
729050930239440,93001,1,201405,52,15.00,1649.2268
729050930239440,93001,2,201405,50,10.00,1695.0176
032372300774992,93002,1,201405,31,9.00,1839.4926
790429330327207,93001,1,201405,64,9.05,1492.7011
720707965752089,91001,1,201405,28,8.70,2457.5308
720707965752089,91001,3,201405,26,12.00,2916.1991
272570067908975,91001,1,201405,57,21.50,1495.6615
640970074327149,91001,1,201405,66,10.80,1384.6923
744047913279060,91001,1,201405,60,23.00,1464.8460
372600027001610,91001,1,201405,44,44.10,1619.8788
307106192101777,91001,1,201405,60,14.00,1466.1122
770979071023629,93001,1,201405,32,32.50,1766.4129
097202370796791,93001,2,201405,64,12.08,1459.4256
063012770794791,91001,1,201405,50,24.00,1577.3059
720707996279581,91001,2,201405,57,21.50,1661.3547
010977075123729,93001,1,201405,52,10.00,1577.3059
010977075123729,93001,2,201405,61,24.00,1468.4936
010977075123729,93001,3,201405,27,13.00,1927.7344
071212370797095,93001,2,201405,54,50.00,1677.9330
772214820700169,91001,2,201405,51,15.34,1677.9330
772214820700169,91001,3,201405,25,10.50,2916.1991
977969170557207,91001,2,201405,58,18.00,1796.1799
799710725240732,93001,3,201405,22,11.50,2226.7776
720906444798792,91001,1,201405,29,10.17,2608.4008
472269844900977,91001,1,201405,56,8.00,2128.4662
103604512942379,93001,1,201405,25,8.00,2597.1096
045062790798198,91002,3,201405,20,8.55,2855.6559
379276179900884,91002,1,201405,49,10.98,2271.9311
999080225860732,93001,3,201405,46,17.00,2271.9311
037312390795192,93001,2,201405,51,15.00,2377.5190
991379870007309,91001,1,201405,60,36.57,749.4125
603601003948851,93001,2,201405,20,10.14,1197.7756
330106485100896,93001,1,201405,60,10.00,749.4125
031312750100196,93001,2,201405,35,15.00,1104.5206
030733310774095,93001,1,201405,25,24.60,1190.9197
730107953400387,91001,2,201405,61,18.33,830.4147
577370039100834,91001,1,201405,24,10.00,1195.6575
047453710798695,91001,1,201405,55,16.00,843.4619
047453710798695,91001,2,201405,51,11.50,739.1731
330207845302381,93001,1,201405,37,10.00,1474.4134
607100693106752,91001,1,201405,56,22.10,1809.2750
730207948086780,91002,1,201405,45,8.00,1437.0569
899720570900733,93001,2,201405,24,13.00,518.6503
790982077533009,93001,2,201405,19,13.32,412.1890
029053380790797,93001,1,201405,46,10.00,423.4667
930986070333519,93001,3,201405,15,8.00,0.0000
086384300799191,93001,3,201405,30,15.00,3003.8905
360918079543509,93001,1,201405,43,20.00,1957.4530
011344760791297,91001,1,201405,57,13.00,281.4862
640965071447179,91001,3,201405,20,10.00,456.9947
724096914439420,93001,3,201405,26,12.00,539.8486
664080047908375,91002,2,201405,19,9.00,510.2062
078155730779792,91001,1,201405,37,12.50,3549.8056
078155730779792,91001,2,201405,39,17.50,4656.0182
056845730798296,91001,1,201405,27,13.00,2682.8474
056845730798296,91001,2,201405,27,6.90,3528.5422
786063984579520,91002,1,201405,50,17.00,3245.6540
007709075696795,91001,3,201405,26,10.00,2278.2162
774015974579160,91001,1,201405,66,19.93,2089.4183
139516600600144,93001,3,201405,23,12.60,427.2516
510063106049641,93001,3,201405,16,8.00,360.1430
971929730189005,93001,1,201405,70,13.00,2831.1627
199440807350670,91001,1,201405,68,13.50,2490.4920
199440807350670,91001,2,201405,69,10.00,2988.3971
043780710695094,91001,1,201405,67,12.00,2490.4920
043780710695094,91001,2,201405,62,16.80,3013.0337
080090710693997,91002,1,201405,40,7.25,2713.0940
431091309100666,93001,2,201405,48,15.62,3080.7028
310166043906190,93001,1,201405,57,8.05,2750.8289
179400611360970,91001,1,201405,25,10.00,4124.4724
107900310891141,91001,1,201405,52,7.75,4248.7333
910030067909561,91001,1,201405,58,10.00,3184.8438
910030067909561,91001,2,201405,62,10.50,2811.2186
960021970039060,93001,2,201405,70,10.00,2770.3931
820912090707789,91001,1,201405,20,20.00,4996.8214
928041909079880,91001,2,201405,28,13.00,3397.8475
083030710694396,91001,2,201405,51,15.00,3385.8738
099937705075998,91001,1,201405,37,9.00,1262.4294
300909996829581,93001,2,201405,53,24.00,1196.0202
990606077908695,91001,1,201405,69,23.00,1038.1743
079098829900561,91001,1,201405,29,15.00,1379.2095
700909928896685,91001,2,201405,60,9.50,1175.8311
700909928896685,91001,3,201405,18,8.00,1234.6536
949139570679002,91003,1,201405,33,10.00,1165.0322
949139570679002,91003,2,201405,29,9.00,1519.0938
951070903139420,93001,3,201405,24,8.00,614.0752
160430070550107,91001,1,201405,29,10.50,509.8952
603900691596750,93001,2,201405,21,10.00,571.5904
914020933139500,93001,2,201405,72,10.50,377.4828
201033047900195,91002,1,201405,70,36.00,313.7441
195957707017025,91001,2,201405,47,15.00,428.3561
195957707017025,91001,3,201405,29,19.00,580.6664
085091300673199,93001,1,201405,33,9.00,528.3207
085091300673199,93001,2,201405,33,9.00,418.7568
658060982139140,93001,1,201405,80,37.50,363.1377
658060982139140,93001,2,201405,76,15.00,406.2406
198893106057100,93001,1,201405,49,14.00,493.2533
198893106057100,93001,2,201405,28,2.70,433.6764
503909351397791,93001,1,201405,31,43.09,294.0477
047531710970281,91001,1,201405,25,15.00,323.3869
107900671594241,91001,1,201405,29,14.00,437.7769
194967207041105,91001,2,201405,49,20.25,358.6050
194967207041105,91001,3,201405,26,17.85,437.7769
194967207041105,91001,5,201405,22,9.50,394.8410
960923097813349,93001,1,201405,53,10.00,3808.6709
911032907179000,91001,1,201405,59,11.25,4275.4299
911032907179000,91001,3,201405,31,12.00,4914.0708
039198829200861,93001,1,201405,48,12.50,4573.4643
229350246710931,93001,1,201405,31,24.00,3929.0837
621294013903598,93001,1,201405,50,15.50,3403.2146
521625003905291,93001,2,201405,56,17.12,4165.8280
195947000087231,91001,1,201405,52,10.00,4719.2164
021438007901795,91001,1,201405,49,25.00,4337.6420
607900961895332,91002,1,201405,47,9.50,3552.3258
932269130419108,93001,1,201405,41,10.00,3854.1774
988052788139730,93001,2,201405,44,32.60,4060.8632
934042927179370,91001,1,201405,53,26.00,4418.1901
080925066017339,91001,1,201405,46,10.00,4140.0922
063601320992295,93001,1,201405,59,9.00,3705.1635
310209939329736,93001,1,201405,27,24.00,5236.9594
721139003905792,93001,1,201405,58,8.90,4385.3117
721139003905792,93001,2,201405,28,11.75,4586.6583
136198899200686,93002,1,201405,27,16.00,5144.8111
136198899200686,93002,2,201405,33,8.50,3747.3349
299230046530971,91001,1,201405,38,13.50,4187.8314
299230046530971,91001,2,201405,65,11.50,3831.2648
450923092017369,91001,1,201405,53,28.00,4662.0987
450923092017369,91001,2,201405,29,21.68,4143.9763
310209908227186,93001,2,201405,25,17.00,4253.3081
121328057001102,91001,1,201405,46,8.00,3629.8042
121328057001102,91001,2,201405,46,10.00,5145.6932
121328057001102,91001,3,201405,19,8.00,4174.4472
021942017001402,91001,2,201405,60,20.00,4465.7764
710200074197414,91001,2,201405,71,10.00,3610.1907
710200074197414,91001,3,201405,36,10.00,3780.8693
090222094813609,93001,1,201405,36,10.00,3627.9953
198977408072238,91001,1,201405,39,7.21,3627.9953
207903781897482,91001,1,201405,51,7.25,3705.7272
207903781897482,91001,2,201405,26,9.13,3724.9099
830102730200170,93001,1,201405,45,8.50,3788.2124
198943400058255,93001,2,201405,33,15.00,4136.0941
016711320975093,93001,3,201405,24,8.00,4856.9068
710209997277952,91001,1,201405,62,18.00,4217.0609
982639770029103,91002,1,201405,43,18.00,4627.3343
903022963179780,91002,1,201405,26,7.85,3941.6634
299370380260971,91002,1,201405,43,10.57,3518.8109
092321720973496,91001,1,201405,38,8.00,5718.2455
220690854550071,91001,2,201405,28,15.00,4305.5446
370191969200360,91001,1,201405,53,10.00,3403.2146
780728093917169,91001,2,201405,46,15.00,4024.2118
088691720971793,91001,2,201405,41,35.00,3661.2769
089032222170170,91001,2,201405,26,14.00,4586.6583
279195679200648,91001,2,201405,55,23.00,3810.3184
221971017908396,91001,1,201405,28,21.47,5137.9790
710209916792183,91001,1,201405,37,37.00,3811.7018
299330493800971,91002,1,201405,35,7.50,3811.7018
590938090817679,91002,1,201405,62,15.00,3621.1586
136108520300117,93001,3,201405,22,12.00,5926.9675
136108520300117,93001,4,201405,19,7.25,3545.7330
953209970129109,91001,1,201405,62,14.50,2692.0027
197937606089398,91001,3,201405,28,22.00,3659.6109
310300024693612,93001,2,201405,45,13.50,4103.6751
310300024693612,93001,3,201405,35,19.00,3113.3306
993119570499101,91001,1,201405,44,14.00,3208.7146
993119570499101,91001,2,201405,46,8.00,2958.7023
993119570499101,91001,4,201405,22,16.00,4206.4403
910931096113499,93001,3,201405,20,7.50,5926.9675
911003797139010,93001,2,201405,65,22.00,2913.7390
320380495440071,91001,1,201405,48,11.97,3831.6653
907909721896673,91001,2,201405,29,12.50,4929.1751
907909721896673,91001,3,201405,26,10.45,3659.6109
970931097913809,93001,2,201405,64,14.50,2703.3377
970931097913809,93001,4,201405,24,7.25,3862.3962
407004461104673,91001,1,201405,58,30.00,2898.5510
407004461104673,91001,2,201405,21,14.50,5926.9675
580930099617509,91001,2,201405,22,9.00,4538.8652
662013940139200,93001,2,201405,50,17.53,3556.6752
550910095227129,91001,1,201405,44,12.90,2159.5189
550910095227129,91001,2,201405,36,10.35,2364.4158
170916099623759,93001,2,201405,41,10.00,2268.5665
512599057909262,91001,1,201405,50,15.00,2045.5134
996011911279710,91001,1,201405,48,17.85,2294.4493
996011911279710,91001,5,201405,23,8.60,2822.4141
680021977239280,93001,1,201405,55,16.00,1998.2416
680021977239280,93001,2,201405,52,15.25,2503.1119
199020788270632,93001,3,201405,70,13.00,2058.4416
921209170166203,91001,2,201405,29,15.00,2459.9575
912449047001506,91001,1,201405,36,9.50,2135.7196
912449047001506,91001,2,201405,32,18.46,2413.2225
533293249200839,93001,2,201405,53,9.00,4307.6856
299540333290972,91001,3,201405,52,28.00,4139.8562
299540333290972,91001,4,201405,45,28.00,3298.4597
536292369200802,93001,1,201405,42,18.00,2982.3235
078312320996595,93001,1,201405,45,55.00,4078.5919
922705077908092,91001,1,201405,51,9.00,3829.8277
057192320996290,93001,3,201405,23,10.00,4117.4871
203097402097231,91001,1,201405,38,9.25,3513.1242
203097402097231,91001,2,201405,28,15.00,3268.6531
963029430179204,93001,1,201405,54,10.10,607.7221
399730894630632,93001,3,201405,18,7.00,693.5159
320309946450485,93001,2,201405,46,21.00,552.9477
947063738279390,91001,2,201405,71,10.01,567.6726
720309998315980,91001,1,201405,37,12.50,857.0254
720309998315980,91001,2,201405,28,9.00,838.2794
810930066427899,91001,2,201405,46,10.00,562.0715
399200066300972,91001,2,201405,42,7.75,704.4077
720306965713298,91001,1,201405,29,18.00,901.9532
720306965713298,91001,2,201405,29,20.00,847.9599
034372730692794,91002,2,201405,44,8.00,700.9759
499650059270972,91001,1,201405,76,20.46,1493.8587
904219070119206,91001,2,201405,25,12.38,1645.3279
299933302013485,93001,1,201405,63,27.00,1946.8312
633291939400637,93001,1,201405,64,72.12,1807.0753
633291939400637,93001,2,201405,54,28.60,2116.5590
633291939400637,93001,3,201405,26,7.40,1909.5330
320409948086780,93001,2,201405,66,85.00,1830.6152
007908842695484,91001,1,201405,31,14.50,1651.0668
940741090027619,91001,1,201405,56,15.00,1807.0753
940741090027619,91001,2,201405,39,20.00,1693.0119
062422350973598,93001,2,201405,54,22.00,3300.0463
296957802024538,91001,1,201405,38,20.00,6066.6508
296957802024538,91001,3,201405,22,11.00,4555.1886
296957802024538,91001,4,201405,21,8.50,6216.8759
295947307097528,91001,1,201405,68,16.25,2699.4488
295947307097528,91001,3,201405,34,2.50,3138.8683
440954092027359,91001,1,201405,55,8.00,3368.3895
107906312896945,91001,1,201405,22,13.00,4347.1754
107906312896945,91001,2,201405,53,9.50,3230.0789
935292589500878,93001,2,201405,58,13.00,3253.6555
003901032591225,93001,4,201405,19,10.00,3052.9670
074122750947698,91001,3,201405,17,6.85,2893.7948
450953094827139,91001,4,201405,59,11.00,3276.8460
450953094827139,91001,5,201405,49,10.00,3825.6967
235295939500677,93001,2,201405,58,12.00,2772.0562
985429230969201,93001,2,201405,43,31.00,2924.9226
052951027001406,91001,1,201405,64,11.25,2920.0309
052951027001406,91001,2,201405,58,17.00,2772.0562
052951027001406,91001,3,201405,25,15.00,3436.4095
052951027001406,91001,4,201405,20,10.00,3949.8876
906025943279090,91001,1,201405,50,12.00,3109.8779
906025943279090,91001,2,201405,40,15.00,3013.0136
537268119800944,93001,2,201405,61,12.00,2291.2227
030984094827579,91001,2,201405,85,17.00,2233.8811
420986097623779,93001,1,201405,19,8.00,2317.5141
420986097623779,93001,2,201405,19,8.25,1796.0468
050989097627219,91001,1,201405,54,24.00,2218.3655
507606502992948,91001,2,201405,62,23.00,2147.9542
332263459800999,93001,1,201405,50,14.54,2342.2875
720806992132295,91001,2,201405,41,29.70,2422.1588
720806992132295,91001,3,201405,19,9.00,2396.3815
057452380992092,93001,2,201405,19,12.00,2790.0582
899580309480632,93001,2,201405,34,20.00,2706.7455
733547007001405,91001,1,201405,54,18.00,519.4909
737365759300912,93001,1,201405,20,10.00,604.9287
737365759300912,93001,2,201405,21,10.00,671.0809
395943000087336,93001,3,201405,18,8.00,472.1127
279395709300615,91002,1,201405,54,13.65,547.9377
279395709300615,91002,2,201405,50,23.40,528.5893
963073912379540,91001,1,201405,29,15.00,531.4414
470935093237169,91001,1,201405,52,19.76,543.7781
330309921531088,93001,2,201405,51,8.50,528.5893
330309921531088,93001,3,201405,50,16.55,547.9377
607901423692523,91001,2,201405,52,16.00,547.9377
607901423692523,91001,3,201405,21,8.00,682.8343
730309952142266,91001,1,201405,42,12.75,477.1911
730309952142266,91001,2,201405,39,12.25,514.7082
633284037908191,91001,2,201405,23,16.00,615.5235
220935090337719,91001,1,201405,67,28.10,464.0403
220935090337719,91001,2,201405,70,10.00,450.5982
020945094333319,93001,2,201405,32,12.50,3354.8037
904349530129303,93001,1,201405,25,19.50,4577.7380
904349530129303,93001,2,201405,28,15.00,3419.7736
914024933339500,93001,2,201405,73,10.00,2838.6473
964209130259305,93001,1,201405,68,28.00,3541.7022
924519470549307,91001,2,201405,56,6.00,3076.8891
924519470549307,91001,3,201405,18,10.90,3805.7442
392913906037425,93001,1,201405,45,13.21,4549.9000
392913906037425,93001,2,201405,23,10.00,3562.1146
392913906037425,93001,3,201405,19,8.50,2816.1963
956094986379830,91001,2,201405,48,13.25,2931.1212
956094986379830,91001,3,201405,23,15.00,4231.0677
301033601084421,93001,1,201405,73,10.01,3556.8729
083823340997994,93001,3,201405,19,10.22,4519.6734
538396239400893,93001,1,201405,52,15.00,3451.8598
538396239400893,93001,3,201405,16,7.50,3313.3589
397917202074408,91001,1,201405,63,9.00,3471.1076
397917202074408,91001,2,201405,64,7.00,3125.2813
045393340997894,93001,1,201405,79,12.50,3436.1031
393953503043448,93001,1,201405,27,15.00,3960.3959
393953503043448,93001,2,201405,23,7.25,3232.6955
960014909339390,93001,2,201405,47,18.00,3597.1777
330409974675783,93001,3,201405,19,11.00,3805.7442
733397549400876,93001,2,201405,50,11.50,3352.1518
733397549400876,93001,3,201405,24,11.00,4231.0677
938054789379540,91001,2,201405,46,16.50,3597.1777
904019570569306,91001,2,201405,59,11.25,3723.7662
916399830059309,93001,1,201405,57,30.00,4074.1111
679690113040973,91001,2,201405,20,21.10,3306.5612
090313760974196,91001,3,201405,44,10.00,3006.3728
046923360970194,93001,2,201405,64,24.00,3218.0259
980962095437039,91001,1,201405,32,17.00,3130.0210
933046995379380,91001,1,201405,59,20.00,2652.1621
563915043900892,93001,1,201405,31,9.00,2585.9926
958056700339940,93001,1,201405,26,15.00,3497.9139
392943708031658,93001,1,201405,51,21.00,3604.9457
629780990030973,91001,1,201405,61,10.00,3338.7876
034396469600844,93001,3,201405,19,9.00,2312.2347
963983097001606,91001,1,201405,38,13.00,3234.9032
956799970759300,91001,3,201405,25,8.00,3337.7367
263364077908990,91001,1,201405,59,13.25,3168.1977
940036976339870,93001,1,201405,43,20.00,3118.5337
963283083905391,93001,2,201405,44,8.00,3075.3473
303908293593816,93001,1,201405,61,11.03,3338.7876
393947802074688,91001,2,201405,61,17.00,3269.7909
393947802074688,91001,3,201405,30,25.00,3163.8440
393947802074688,91001,4,201405,33,17.00,3374.2489
966016934339780,93001,1,201405,47,10.00,2912.9174
966016934339780,93001,2,201405,44,13.65,2890.4672
966016934339780,93001,3,201405,19,14.08,2859.7060
363659097906291,91002,3,201405,65,10.60,3243.0548
699890510670633,93001,2,201405,23,12.50,3876.1348
936799030909303,93001,2,201405,51,14.00,3131.1634
780960096337439,91001,3,201405,18,8.00,2927.7231
780960096337439,91001,4,201405,15,6.50,0.0000
393993209039616,93001,3,201405,18,7.80,3330.1930
290970099837079,91001,1,201405,59,9.00,5882.5330
799940255060633,93001,1,201405,42,8.00,3526.4162
937649870969309,91001,1,201405,42,11.00,3540.6080
073845067001207,91001,1,201405,33,24.75,3542.9396
330700069342213,93001,1,201405,50,25.00,4119.0127
615057997339780,93001,3,201405,44,9.00,3383.9341
531368579700979,93001,2,201405,59,15.99,3583.2301
957239670876304,91001,1,201405,32,14.00,4423.3520
807602573994367,91001,1,201405,43,14.50,3526.4162
807602573994367,91001,2,201405,42,12.00,3145.1522
436390479700636,93001,1,201405,48,22.64,3339.0218
450973092037389,91001,1,201405,57,19.39,4170.9314
907539370949306,91001,1,201405,43,8.00,4272.5967
738305980700160,93001,1,201405,41,30.00,3275.4669
738305980700160,93001,2,201405,43,23.00,3264.2767
947289570396308,91001,1,201405,40,20.00,4394.3536
999960521980673,91001,2,201405,32,17.50,2888.6403
107608293995969,91001,1,201405,58,18.00,2719.2893
936361149900934,93001,1,201405,25,8.75,3596.1481
936361149900934,93001,2,201405,26,11.00,3055.2375
992039479379280,91001,1,201405,51,11.00,3389.7795
730909918464183,91001,1,201405,48,13.00,2941.3924
999780990030673,91001,2,201405,32,8.30,4167.3283
793760013908299,93001,1,201405,44,14.25,3607.7459
440995092833689,93001,2,201405,44,17.34,2651.4153
926009945379780,91001,1,201405,74,8.15,2816.3921
550991095333879,93001,2,201405,40,25.16,2678.9075
550991095333879,93001,4,201405,19,10.00,2960.2791
397977907092928,91001,1,201405,30,12.00,2937.2275
397977907092928,91001,2,201405,21,10.00,3441.4990
730909964265284,91001,2,201405,57,10.00,2732.4840
969599130239309,93001,1,201405,63,8.00,2809.1776
929229970329301,91001,2,201405,39,10.00,3400.2860
993911013001405,93001,1,201405,33,10.72,2764.3692
625039917339640,93001,2,201405,42,38.00,2951.7348
720992067237279,91001,1,201405,51,15.00,3345.3324
330909955937181,93001,3,201405,47,11.35,2632.6947
395933507011998,93001,1,201405,36,10.50,2675.0025
293223017908692,91001,2,201405,52,17.00,3065.4831
730909912222386,91001,2,201405,60,29.00,2567.1160
939959570179301,91001,3,201405,42,16.00,2625.2097
915079991379530,91001,1,201405,53,18.96,3356.2761
915079991379530,91001,3,201405,62,17.10,2810.6337
910009701379640,91001,1,201405,57,28.14,3013.6550
909139330576303,93001,1,201405,39,18.00,2919.2047
653079913339300,93001,1,201405,22,7.90,3430.2774
330906933107395,93001,2,201405,28,25.00,3512.7078
362967109078968,91001,2,201405,79,17.35,2744.3857
021473390999797,93001,2,201405,44,11.45,2616.6498
047144320990692,93001,1,201405,33,8.20,2887.9588
944042213479060,91001,1,201405,38,8.45,3341.0333
471490259200333,91001,2,201405,28,18.00,3971.7068
027694720949096,91001,2,201405,49,21.00,3451.1186
124366097001104,91001,2,201405,62,15.35,3312.0191
299920317620974,91001,1,201405,43,30.60,3329.8680
299920317620974,91001,2,201405,51,20.00,3665.7586
299870261470974,91001,2,201405,41,14.00,2508.0599
560227007247670,91001,2,201405,55,30.00,3034.5318
740209999869380,91001,1,201405,47,21.00,3269.7714
340209933125282,93001,1,201405,46,11.59,3224.7564
340209933125282,93001,2,201405,41,9.50,3066.2274
493923305022218,93001,2,201405,29,2.83,3226.8183
524212033908293,93001,1,201405,72,9.00,2341.8480
491987408051248,91001,1,201405,32,11.50,2921.4360
491987408051248,91001,2,201405,22,2.83,3422.9964
307903494898322,91001,2,201405,59,13.00,3034.5318
004674320995394,93001,1,201405,46,23.00,3499.2935
004674320995394,93001,2,201405,46,15.35,3451.1186
290920099847079,91001,1,201405,45,13.39,3451.1186
290920099847079,91001,2,201405,40,23.48,2794.3820
120925090447489,91001,1,201405,34,18.00,2869.0094
679052970439950,93001,1,201405,37,2.83,3028.8120
696062998439730,93001,2,201405,35,12.20,3028.8120
932649870969409,91001,2,201405,45,15.00,3166.8865
839495459200859,93001,2,201405,62,13.00,3101.8110
992419230409402,93001,2,201405,29,10.00,3638.3716
324776007908498,91001,1,201405,50,16.30,3544.1972
998042995479550,91001,3,201405,19,10.00,3114.7944
998042995479550,91001,4,201405,15,7.35,0.0000
998042995479550,91001,8,201405,16,7.35,3114.7944
524082073908399,93001,1,201405,16,9.00,2885.3449
902369130599400,93001,1,201405,57,9.50,3318.4154
902369130599400,93001,2,201405,53,13.50,3474.6473
752539930059401,93001,1,201405,34,15.00,2818.2858
903052751439950,93001,1,201405,39,16.00,2998.6994
340209991316980,93001,2,201405,56,17.00,3034.5318
930491619200893,93001,1,201405,19,3.75,2963.5890
930491619200893,93001,2,201405,17,7.25,2771.4870
930491619200893,93001,5,201405,53,23.00,3297.6265
495973107048248,93001,2,201405,30,5.00,3346.6341
018414320992795,93001,1,201405,37,19.64,2810.9846
550928092747089,91001,2,201405,66,9.00,3021.2400
603909874699772,93001,2,201405,33,15.00,2972.1253
490987705095288,91001,2,201405,43,60.00,3172.6361
100921068247049,91001,1,201405,51,9.00,3480.5948
340209933504689,93001,1,201405,30,8.00,3581.5515
340209933504689,93001,2,201405,37,8.00,3063.2740
902739530759407,93001,1,201405,85,8.00,3342.6020
902929730919403,93001,4,201405,19,10.00,2885.3449
495903808092238,93001,2,201405,64,13.05,3208.8828
284699530659409,93001,1,201405,58,17.25,493.3985
340409960219636,93001,1,201405,28,12.91,645.1952
074894340943893,93001,2,201405,19,8.00,404.4800
498913102000445,93001,1,201405,38,8.00,405.3366
498913102000445,93001,2,201405,56,20.00,489.0038
784139030949403,93001,3,201405,45,12.00,456.7077
497987304098435,91003,1,201405,26,23.30,483.4732
933054774479200,91001,1,201405,29,9.50,480.8604
915799670579406,91001,1,201405,48,7.25,2847.6663
959075976479610,91001,1,201405,26,8.00,3087.2354
406087609051551,91001,1,201405,33,15.00,3408.8543
022524350991399,93001,1,201405,31,8.50,5266.3173
959025912439230,93001,2,201405,29,15.00,4974.9301
754207083001003,93001,1,201405,51,29.25,3014.6195
200979093243789,93001,1,201405,44,31.60,2565.8720
340977095047709,91001,1,201405,29,16.00,2987.5832
740709951362389,91001,2,201405,36,50.00,3031.2989
947109630399407,93001,1,201405,26,16.50,3090.2114
930097917439640,93001,1,201405,46,25.50,3801.5488
930097917439640,93001,2,201405,26,4.75,3090.2114
695047983439800,93001,1,201405,39,22.00,2894.2939
037534370991093,93001,3,201405,34,27.00,3252.9627
907139330579403,93001,1,201405,45,23.00,5343.2892
907139330579403,93001,2,201405,18,5.15,4193.5756
907139330579403,93001,3,201405,18,7.25,4161.4063
974667017908892,91001,1,201405,42,17.00,3047.9821
807906694897127,91001,2,201405,60,11.00,3686.1790
740709912669788,91001,1,201405,47,14.00,3780.3448
409097205094751,91001,2,201405,55,11.50,3133.2282
598913805069005,93001,2,201405,28,9.00,423.3265
505106083905998,93001,2,201405,62,14.70,307.4984
350009988015659,93001,1,201405,63,30.56,322.3477
350009988015659,93001,2,201405,58,19.20,313.1873
079410597500935,93001,2,201405,51,14.00,351.3544
079410597500935,93001,3,201405,20,11.00,486.5812
596913806044058,93001,1,201405,32,25.00,417.8105
591997405057008,91001,1,201405,53,27.50,311.3008
