YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,RTND_ERNGS_APPR_IND,RTND_ERNGS_APPR,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,INTRST_IND,INTRST,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,COMP_GRS_RNTS_IND,COMP_GRS_RNTS,GRS_RYLTS_IND,GRS_RYLTS,D_NET_STCG_IND,D_NET_STCG,D_NET_LTCG_TOT_IND,D_NET_LTCG_TOT,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_DIV_DOM_CORP_IND,COMP_DIV_DOM_CORP,COMP_DIV_FRN_CORP_IND,COMP_DIV_FRN_CORP,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,CNTRBTNS_IND,CNTRBTNS,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,DP_PROD_ACTVTY_DED_IND,DP_PROD_ACTVTY_DED,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,COMP_TXBL_INCM_RFC_IND,COMP_TXBL_INCM_RFC,NET_INCM_POS_IND,NET_INCM_POS,NET_INCM_S_IND,NET_INCM_S,COMP_TOT_STAT_SPCL_DED_IND,COMP_TOT_STAT_SPCL_DED,NOLD_IND,NOLD,COMP_DIV_RCVD_DED_IND,COMP_DIV_RCVD_DED,COMP_INCM_SBJ_TX_TOT_IND,COMP_INCM_SBJ_TX_TOT,COMP_TX_BFR_CRS_IND,COMP_TX_BFR_CRS,INCM_TX_IND,INCM_TX,ALT_MIN_TX_IND,ALT_MIN_TX,FRN_TX_CR_IND,FRN_TX_CR,GEN_BUS_CR_IND,GEN_BUS_CR,MIN_TX_CR_IND,MIN_TX_CR,COMP_TX_AFTR_CRS_IND,COMP_TX_AFTR_CRS,(cash_dist + prpty_dist)_IND,(cash_dist + prpty_dist),STCK_DIST_IND,STCK_DIST
2011,2,424915,5,0,2918,0,6483937,0,1255170,0,1855628,0,11870,0,1706985,0,0,0,0,0,557924,0,71883,0,0,0,359644,0,1416473,0,888677,0,136,0,136,0,25751,0,149585,0,26609,0,12050,0,6483937,0,2169419,0,453711,0,373646,0,284382,0,532145,0,59417,0,2611216,0,156235,0,374622,1,16310,0,2089981,0,25932,0,26396895,0,26227196,0,5741,1,761,1,1887,1,13,1,2,1,233,0,1479,1,572,0,0,0,159010,0,25384178,0,21905499,0,518479,0,914783,0,39266,0,72711,0,262176,0,161160,0,59633,0,984,0,5481,0,93714,0,0,0,66520,0,76380,0,63947,1,271,0,0,0,1143175,0,1012717,0,0,0,1011955,0,833980,0,38845,0,38496,1,349,0,139131,0,43380,0,43289,1,91,0,0,1,175,1,6,0,43199,1,588,0,0
2011,2,424915,4,0,1577,0,1028149,0,271103,0,212948,0,0,0,336054,0,0,0,0,0,15791,1,104651,0,0,1,6492,0,326809,0,279419,0,0,0,0,1,1680,1,7538,1,1942,1,26445,0,1028149,0,231782,1,115943,0,135736,1,51702,1,70219,1,72113,0,350653,0,77960,1,37740,0,0,0,304745,1,69792,0,5216387,0,5179263,1,373,0,0,1,169,0,0,0,0,1,17562,1,5018,1,13,0,9682,1,4307,0,5003237,0,4246792,0,86160,0,251367,0,10050,1,5312,0,73876,0,42238,0,20862,1,130,1,1772,0,17706,0,0,0,17286,1,1202,1,6648,0,6,1,606,0,221225,0,213150,0,7657,0,220807,1,146454,1,13209,1,13199,1,9,0,61145,0,17855,0,17855,0,0,0,6014,1,615,0,0,0,11225,1,8705,0,0
2011,2,424915,3,0,9932,0,1206106,0,301417,0,200122,0,0,0,366082,0,0,0,0,0,23228,1,19521,0,0,1,94258,0,449460,0,323383,0,0,0,0,0,99,0,131535,1,76679,0,20446,0,1206106,0,139552,0,85462,0,126607,0,233895,0,222877,1,-7150,0,404863,0,142850,1,84804,0,0,0,461294,1,284085,0,6387097,0,6356015,1,1476,4,,0,0,0,0,0,0,0,0,1,8586,1,67,0,0,1,20953,0,5918591,0,4328511,0,219926,0,268013,0,24909,1,2344,0,150648,0,93942,0,30040,1,551,1,7681,0,27995,0,0,0,48140,1,5672,0,13895,0,0,0,0,0,696324,0,468506,0,0,0,468506,0,393633,0,22498,0,22444,1,54,0,52375,0,7060,0,11032,0,0,0,0,0,7,0,0,1,7053,1,4784,0,0
2011,2,424915,2,0,2270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828708,0,793522,1,544,0,0,1,57,0,38,5,,1,5667,1,16,0,0,0,0,0,28865,0,750694,0,482367,1,62322,0,35030,0,1691,1,203,0,6014,0,27351,0,12051,1,2433,1,19646,0,3949,0,0,1,2336,1,1178,1,3665,1,1400,1,9850,0,79210,0,78014,0,0,0,78014,1,25084,0,24561,0,24561,0,0,0,28369,0,9070,0,9048,0,0,0,0,1,180,0,0,0,8890,1,26274,0,0
2011,2,424915,1,0,17535,0,86787002,0,8067722,0,12706319,0,216866,0,15688484,0,807,1,51455,0,11403028,0,338916,0,1310,0,22484985,0,18336069,0,9861707,1,834070,1,93587,0,661391,0,5792066,0,1664295,0,2256836,0,86787002,0,12990521,0,9283849,0,12465448,0,2183866,0,12545641,0,5384546,0,31933131,0,2281562,0,10687934,1,33694,0,19776937,0,846996,0,166879592,0,162332337,0,127916,0,4368,0,28888,0,957108,1,6493,0,109844,0,103659,0,775199,0,45150,0,2388631,0,157873474,0,129476290,0,1715559,0,7569901,0,394442,0,175547,0,1588630,0,2481208,0,978946,0,75160,0,235424,0,1503969,1,246133,0,1494178,0,437129,0,1185434,0,140402,0,50249,0,8124872,0,9006118,0,87409,0,9089159,0,3264436,0,870573,0,224005,0,646568,0,4954166,0,1711610,0,1711918,0,2267,0,384256,0,24077,0,28004,0,1275273,0,433359,0,0
2011,2,425,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,425,12,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,2,425,11,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,2,425,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,425,9,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,,3,
2011,2,425,8,1,8,1,256255,1,9251,0,3885,0,0,0,0,0,0,0,0,1,163822,1,8,0,0,1,73386,1,7540,1,3198,0,0,0,0,0,345,1,7130,1,6912,1,997,1,256255,1,81587,0,0,1,75,1,6598,1,34347,0,0,1,133647,1,7800,1,3590,0,0,1,122257,0,0,1,127278,1,101159,0,168,0,0,0,153,0,0,0,0,0,0,1,7807,0,3416,0,0,1,14575,1,106199,0,0,1,16132,1,48028,1,528,0,0,1,5352,1,4907,1,3209,0,0,1,2166,1,3989,0,0,1,91,1,313,1,531,0,0,0,0,1,20953,1,21079,0,0,1,21079,1,16490,0,2391,0,0,0,2391,0,2198,0,769,0,769,0,0,0,0,0,0,0,0,0,769,0,1365,0,0
2011,2,425,7,1,7,1,93399,1,9968,1,14258,0,0,0,0,1,176,0,0,1,5672,0,0,0,0,1,33225,1,25285,1,21377,0,0,0,0,1,2087,1,27698,1,4056,1,464,1,93399,1,9110,0,0,1,3469,0,0,1,5234,1,4992,1,70593,1,720,1,51598,0,0,1,44965,1,26690,1,90736,1,67251,1,183,0,0,1,1143,0,0,1,229,1,12849,1,424,1,245,0,0,1,8413,1,81587,0,0,1,12474,1,31616,1,1622,1,6,1,3937,1,3840,1,493,1,65,1,302,1,3938,1,234,1,71,1,4678,1,2339,0,0,0,0,1,15972,1,9149,0,0,1,9149,0,0,1,171,0,0,1,171,1,8977,1,3036,1,3036,0,0,0,0,5,,0,0,1,3036,0,0,0,0
2011,2,425,6,1,5,1,32723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32723,1,215,0,0,0,0,1,1795,0,0,0,0,1,30714,1,14206,0,0,0,0,1,16508,0,0,1,20055,1,3656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16399,1,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,1,19823,0,0,1,19823,1,19823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,425,5,1,100,1,213741,1,6903,1,57756,0,0,1,40484,0,0,0,0,1,97527,0,0,0,0,1,3553,1,36704,1,23014,0,0,0,0,0,0,0,0,0,0,1,-6171,1,213741,1,25026,1,849,1,36224,1,17590,1,46640,0,0,1,87412,1,19634,1,136989,0,0,1,-69210,0,0,1,276649,1,274642,1,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1792,1,251092,0,0,1,13728,1,68967,1,4056,1,3483,1,20381,1,10958,1,5347,1,17,0,0,1,10017,0,0,1,6678,0,0,1,1104,0,0,1,9533,1,96823,1,25557,0,0,1,25557,1,13284,1,253,1,253,0,0,1,12020,1,3751,1,3729,0,0,0,0,0,0,0,0,1,3751,0,0,0,0
2011,2,425,4,1,187,1,152225,1,124363,0,0,0,0,0,0,0,0,0,0,1,3579,0,0,0,0,0,0,1,121587,1,105978,0,0,0,0,0,0,0,0,0,0,1,8674,1,152225,0,0,1,113202,0,578,0,0,0,0,0,0,1,38445,1,46468,0,0,0,0,1,-8022,0,0,1,1735884,1,1517685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,218199,1,1668106,0,0,1,758892,1,523708,1,8435,0,0,1,60390,1,63917,1,747,0,0,0,0,1,7627,0,0,0,13,0,1,1,16415,0,0,0,0,1,227961,1,67778,0,0,1,67778,1,67778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,2,425,3,0,7744,0,599759,0,298483,1,13421,0,0,1,15506,0,0,0,0,0,92215,1,23959,0,0,1,37650,0,268126,0,196929,0,0,0,0,0,0,1,58659,1,13600,1,2269,0,599759,1,7444,0,80266,0,68425,1,127020,1,43935,1,16777,0,255891,0,21189,1,69165,0,0,0,395980,1,230442,0,2562981,0,2500316,1,1343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61321,0,2115514,0,0,0,596406,0,354378,0,7859,1,2922,0,90313,0,79981,0,13141,1,404,1,1840,0,30063,0,0,0,13993,1,42105,0,63435,0,0,1,400,0,818276,0,447466,0,0,0,447466,0,381649,1,5725,1,5725,0,0,0,60092,0,15704,0,15704,0,0,0,0,0,0,0,0,0,15704,1,2016,0,0
2011,2,425,2,1,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,360658,1,360121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,537,1,258989,0,0,1,81719,1,31180,1,1038,0,0,1,2201,1,9936,1,722,0,0,0,0,1,72129,0,0,1,67,1,7332,1,57,0,0,0,0,1,52606,1,101668,0,0,1,101668,1,101377,0,0,0,0,0,0,0,292,0,97,0,97,0,0,0,0,0,0,0,0,0,97,0,0,0,0
2011,2,425,1,0,9730,0,3505677,0,520392,0,823679,0,5434,1,57496,1,176,0,0,0,545811,1,23967,0,0,0,556745,0,1029344,0,652018,0,0,0,0,1,294973,0,362123,0,70591,0,19015,0,3505677,0,201656,0,267800,0,262803,0,153003,0,693047,1,32959,0,1894410,0,128085,0,598092,0,0,0,1505879,1,337645,0,6485359,0,6108621,0,2594,0,44,1,5519,0,10391,1,229,1,12861,1,9780,1,3661,0,0,0,331660,0,5510973,0,22291,0,1487919,0,1524748,0,30329,1,7029,0,213270,0,256666,0,39887,0,1351,0,15344,0,169804,1,234,0,29840,0,59524,0,119769,0,0,1,10263,0,1522705,0,974386,0,0,0,974342,0,600400,1,8542,1,5979,1,2563,0,365400,0,121928,0,121906,0,0,0,0,1,984,0,0,0,120944,1,3381,0,0
2011,2,44,13,0,58,0,833096977,0,34202502,0,61953814,0,1287825,0,135233597,0,0,0,2561014,0,45204434,0,157008,0,14719,0,72748993,0,401454117,0,181378690,0,0,0,0,0,49976831,0,109996232,0,10530033,0,112790264,0,833096977,0,118353890,0,28176695,0,104321291,0,119137,0,203136297,0,72851598,0,306138069,0,14165649,0,124322572,0,25166,0,247632731,0,80008050,0,1327173595,0,1291607601,0,2614024,0,83035,0,1931949,0,4218280,0,872,0,729266,0,396434,0,172490,0,2519287,0,22900358,0,1267454703,0,920981610,0,1768969,0,139122003,0,7964928,0,2044300,0,22236682,0,21633478,0,11701432,0,1785592,0,1812065,0,32267367,0,0,0,14218635,0,5049789,0,14051111,0,364126,0,793977,0,69658641,0,59718892,0,4384092,0,64019950,0,842669,0,837810,0,678397,0,159413,0,62339471,0,21822753,0,21818560,0,2499,0,1838018,0,647756,0,9785,0,19327193,0,15791735,0,399
2011,2,44,12,0,114,0,173120824,0,14542904,0,16865333,0,582932,0,36404407,0,8046,0,101551,0,10683370,0,292370,0,958,0,18287270,0,93774257,0,52244686,0,0,0,0,0,6704343,0,22168168,0,1670850,0,7786315,0,173120824,0,26075046,0,5952091,0,21813670,0,213122,0,28640857,0,16302503,0,74123535,0,6950440,0,32136749,0,5285,0,57226560,0,22195500,0,401443091,0,392861674,0,511791,0,17850,0,213821,0,742370,0,552,0,225584,0,470973,0,25837,0,341823,0,6030815,0,386052809,0,282586470,0,1087464,0,34848750,0,2490752,0,519837,0,12354989,0,6661313,0,2805169,0,294069,0,826678,0,8392347,0,0,0,6125184,0,995873,0,3466622,0,56648,0,430403,0,22110241,0,15390281,0,547655,0,15920086,0,1685501,0,1019170,0,997848,0,21322,0,13215415,0,4637896,0,4625035,0,12861,0,404847,0,144152,0,5708,0,4083190,0,1785259,0,8684
2011,2,44,11,0,69,0,26788708,0,2283720,0,3977802,0,142071,0,7412116,0,0,0,0,0,1081840,0,139618,0,577,0,1159947,0,12702268,0,7169273,0,56726,0,38583,0,749112,0,4903664,0,773948,0,445193,0,26788708,0,3025062,0,1737014,0,2782279,0,69886,0,5610148,0,1539271,0,12025047,0,587745,0,5846668,0,131057,0,6262982,0,803405,0,55153988,0,54034851,0,125698,0,2480,0,55130,0,69806,0,0,0,5727,0,19347,0,2908,0,0,0,838042,0,53542948,0,37875011,0,251143,0,5712223,0,373450,0,62078,0,1783266,0,829412,0,322579,0,19611,0,133779,0,1205053,0,3233,0,903223,0,86550,0,488566,0,6952,0,34166,0,3452652,0,1611041,0,21060,0,1629620,0,528836,0,160756,0,158720,0,2036,0,940479,0,330274,0,327608,0,1230,0,9845,0,10949,0,926,0,308555,0,197651,0,0
2011,2,44,10,0,210,0,35360791,0,3403571,0,4377183,0,143490,0,10108840,0,42201,0,52993,0,1435046,0,214713,0,33118,0,2819712,0,16578335,0,9115658,0,2,0,2,0,1571882,0,3228628,0,855367,0,1609085,0,35360791,0,5076869,0,4548542,0,3533355,0,557519,0,7506463,0,1759147,0,12378897,0,908161,0,3824098,0,3001,0,8787807,0,1144170,0,105732321,0,104363379,0,107714,0,3531,0,93647,0,20838,0,3,0,9219,0,88074,0,2243,0,1806,0,1041866,0,102899848,0,79902213,0,508065,0,8373555,0,542141,0,144337,0,2321318,0,1244820,0,597468,0,15856,0,136882,0,1672921,0,0,0,1233402,0,125448,0,767357,0,8429,0,166216,0,5139419,0,2832473,0,5846,0,2834787,0,1705763,0,133852,0,132186,0,1665,0,996274,0,345529,0,345253,0,1497,0,1934,0,8882,0,1256,0,333457,0,223204,0,0
2011,2,44,9,0,340,0,23367889,0,2342574,0,3649397,0,70944,0,8230355,0,5947,0,18428,0,922253,0,236183,0,13993,0,1717530,0,9204644,0,5302964,0,0,0,0,0,763647,0,1347287,0,313265,0,602823,0,23367889,0,3167824,0,5201723,0,2318815,0,576546,0,2969692,0,673884,0,8459405,0,499913,0,2651741,0,3680,0,5543742,0,239671,0,75337335,0,73930228,0,54457,0,2685,0,33502,0,35791,0,421,0,22101,0,40503,0,4816,0,11592,0,1201238,0,73672605,0,59687940,0,588678,0,5254092,0,308992,0,41746,0,1184171,0,816376,0,288873,0,6621,0,63149,0,876971,0,10,0,794785,0,102838,0,479986,0,1311,0,16748,0,3159317,0,1664730,0,17731,0,1679775,0,1069972,0,107615,0,104189,0,3426,0,503863,0,171568,0,173236,0,1512,0,14755,0,2533,0,390,0,153889,0,89703,0,2290
2011,2,44,8,0,923,0,31603371,0,3924236,0,4411426,0,69929,0,12722302,1,13289,1,1453,0,1273333,0,273184,0,120762,0,1464169,0,10254212,0,5711638,1,2820,1,478,0,1081809,0,1481760,0,316973,0,677635,0,31603371,0,2915164,0,9933654,0,2218018,0,1233366,0,4051595,0,568174,0,10683399,0,1017118,0,2152298,1,39862,0,7951439,0,477318,0,107955859,0,105806470,0,59088,0,2304,0,38473,1,14709,1,50,0,97447,0,109298,0,1568,1,62,0,1826388,0,105419020,0,88606543,0,696691,0,6479250,0,314905,0,55455,0,1326471,0,1044942,0,400710,0,7315,0,91713,0,909785,1,60,0,983298,0,82663,0,515718,1,4220,0,10379,0,3888902,0,2536839,1,7911,0,2542446,0,2029137,0,84752,0,83654,0,1098,0,428557,0,148031,0,146232,0,1169,1,3535,0,3052,1,259,0,141186,0,66737,1,3602
2011,2,44,7,0,4013,0,60582436,0,7535059,0,8208148,0,88832,0,29458932,0,0,1,2792,0,1904065,0,713161,0,62261,0,2261678,0,16923711,0,10436735,1,1249,1,290,0,1039909,0,2659258,0,700334,0,1038403,0,60582436,0,5783375,0,23160339,0,4245458,0,2677787,0,5758404,0,1144289,0,17812783,0,2054884,0,3206259,1,11565,0,13315691,0,775616,0,232209552,0,227287736,0,185700,0,3419,0,45817,1,829,1,4403,0,27636,0,148258,0,4591,1,64,0,4501099,0,227457981,0,192056129,0,1676017,0,14049881,0,636565,0,126534,0,3171194,0,2131459,0,693781,0,12025,0,160921,0,1357939,0,0,0,2647107,0,179033,0,1056887,1,255,0,13957,0,7488299,0,4751571,0,0,0,4748152,0,4093021,0,186590,0,183298,0,3292,0,469798,0,161784,0,157676,0,2952,1,8,0,2319,0,2298,0,157158,0,91828,0,0
2011,2,44,6,0,6360,0,44068164,0,5450447,0,5431433,0,57389,0,22882012,0,0,0,0,0,1580487,0,498668,1,12967,0,1377216,0,11693917,0,7455090,0,0,0,0,0,789696,0,1747263,0,470071,0,586607,0,44068164,0,5193860,0,14741195,0,2502678,0,2791219,0,4655070,0,676599,0,13507542,0,2045542,0,2461505,1,33286,0,9843551,0,876342,0,155707817,0,152909188,0,96928,0,2389,0,43392,1,9625,1,528,0,40738,0,76889,0,824,0,0,0,2527315,0,152241277,0,127662981,0,1613182,0,9038131,0,476259,0,112711,0,2254701,0,1552879,0,690100,0,9072,0,108768,0,696972,1,1117,0,1601182,0,109812,0,722535,1,71,0,12064,0,5578740,0,3466540,0,0,0,3464151,0,2903118,0,104803,0,104226,0,577,0,456308,0,148714,0,150264,0,805,1,245,0,812,0,1086,0,146571,0,64319,1,12509
2011,2,44,5,0,35013,0,73502270,0,9948274,0,10206048,0,197112,0,32177096,1,50335,1,382,0,2360735,0,1339311,0,79186,0,2895675,0,28144162,0,18640465,0,0,0,0,0,2125398,0,3281661,0,1517263,0,1248847,0,73502270,0,10114262,0,11494695,0,5161975,0,4969221,0,11424610,0,1293346,0,29044161,0,2604352,0,4015496,0,274946,0,23590784,0,1441417,0,258173023,0,254856968,0,179430,0,4084,0,51124,1,2826,1,5753,0,44267,0,114863,0,9305,1,177,0,2904227,0,250862405,0,198030107,0,4505526,0,18195681,0,967464,0,306305,0,4748119,0,3475872,0,1216731,0,20365,0,214835,0,1632639,0,8,0,2489457,0,339056,0,1217001,0,4579,0,18751,0,13479910,0,7310618,1,53,0,7306588,0,5992016,0,319822,0,313409,0,6413,0,994788,0,274970,0,274557,1,522,1,625,0,10471,1,1011,0,262862,0,159213,0,0
2011,2,44,4,0,31214,0,22180266,0,4098870,0,2662640,0,14396,0,8351420,1,8504,1,10720,0,583474,0,775671,1,15653,0,888387,0,11301696,0,8231528,1,3950,1,1088,0,600781,0,1397453,0,635418,0,363475,0,22180266,0,3221621,0,1170590,0,1222186,0,2799066,0,3741732,0,237595,0,9787477,0,1116249,0,2697627,1,21533,0,6938708,0,986639,0,97727945,0,97190444,0,22357,1,97,0,30024,1,50,4,,0,48079,0,48388,0,3484,0,0,0,385021,0,94962258,0,75118128,0,2465508,0,6209974,0,397051,0,90354,0,2088782,0,1465151,0,329102,0,8947,0,81420,0,535549,1,926,0,805914,0,159943,0,370977,1,860,0,7824,0,4825847,0,2765687,0,0,0,2765590,0,2282860,0,128280,0,125784,0,2496,0,354508,0,73781,0,73346,1,434,1,6,0,2337,0,0,0,71438,0,28424,0,0
2011,2,44,3,0,229162,0,33026144,0,7308757,0,2201666,1,4460,0,13385605,0,0,1,4932,0,637891,0,1141780,1,6939,0,956404,0,19384935,0,14776647,1,2324,1,2212,0,456920,0,3165187,0,1604161,0,760283,0,33026144,0,4694906,0,1511777,0,2417943,0,6907366,0,4768817,0,372313,0,12353022,0,3110605,0,4497745,1,13984,0,5859417,0,1128728,0,190241923,0,188387016,0,14297,0,0,0,12547,1,3825,1,69,0,95591,0,102602,0,1463,0,0,0,1624513,0,182332362,0,133550699,0,7154786,0,11776194,0,833412,0,213678,0,7754692,0,3438622,0,531488,0,7174,0,192287,0,1023111,0,0,0,1427038,0,159472,0,521004,1,536,1,3662,0,13744509,0,7909561,0,0,0,7909561,0,6936149,0,440005,0,438518,0,1076,0,533700,0,95925,0,96499,1,88,0,0,0,1717,0,0,0,94209,0,136014,0,0
2011,2,44,2,0,29899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24274944,0,23529471,0,1285,0,0,1,4156,0,0,1,724,1,141919,0,57561,1,16,0,0,0,539810,0,23292754,0,17504941,0,337832,0,1653092,0,151266,0,11313,0,769113,0,310762,0,55119,0,9188,0,28457,0,241346,0,0,0,210649,0,39172,0,83400,0,210,1,78016,0,1808878,0,982189,0,122,0,982311,0,645525,0,108653,0,108641,1,11,0,228133,0,70775,0,70807,1,215,0,0,0,1071,0,0,0,69704,1,18721,0,2126
