HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PTERNHLY,PWCMPWGT
123396489900914,93001,1,201404,56,15.00,2797.2299
080896092536729,91001,2,201404,63,16.50,3189.4162
046713290012801,93001,1,201404,59,50.00,2750.8694
850890092932599,93001,1,201404,56,17.99,3111.0621
850890092932599,93001,2,201404,56,11.50,2941.9350
005993290985892,93001,1,201404,67,13.00,2647.7732
992059859329080,93001,1,201404,41,40.50,3451.6548
992059859329080,93001,2,201404,40,22.00,3163.5610
630906922718294,91001,1,201404,58,17.18,2750.8694
630906922718294,91001,2,201404,54,21.26,3151.6238
630906922718294,91001,3,201404,20,12.00,3472.1907
630909992306972,91001,1,201404,58,35.00,3111.0621
099673290983293,93001,1,201404,56,32.00,3463.8987
502906503492949,93001,1,201404,56,16.68,2909.0125
502906503492949,93001,4,201404,26,10.00,3699.3068
942089859329850,93002,1,201404,65,26.00,2452.2118
026394409900963,93001,2,201404,66,11.00,2452.2118
702901643994159,93001,2,201404,32,10.00,3525.4348
106900073995159,91001,2,201404,28,8.75,3722.1537
989050986500963,91001,2,201404,67,8.00,3075.3421
760198005532030,93001,1,201404,73,8.10,3044.0573
069593290964494,93001,1,201404,76,12.10,2761.3651
230909987320474,93001,1,201404,48,23.48,3037.9465
230909987320474,93001,2,201404,20,7.80,3472.1907
941099611369590,91001,1,201404,73,10.72,2852.9279
869449620136300,93001,2,201404,17,5.00,3238.9198
902602783998279,93001,1,201404,28,13.60,3649.5395
393640046909166,91001,1,201404,32,23.56,2872.9915
569360489900938,91001,1,201404,57,13.25,2825.0728
569360489900938,91001,2,201404,44,15.00,3134.3560
569360489900938,91001,3,201404,25,8.50,3592.5632
394962507054987,93001,1,201404,24,3.85,3439.0926
394962507054987,93001,2,201404,24,36.20,3439.0926
394962507054987,93001,3,201404,24,3.85,3439.0926
060113290980490,93001,1,201404,45,18.69,3008.9877
849009620109301,93001,1,201404,39,38.00,3478.3112
230909908384372,93001,1,201404,64,10.62,2863.7127
230909908384372,93001,2,201404,55,18.29,2511.5764
493833002907298,93001,1,201404,40,12.36,2946.7322
493833002907298,93001,2,201404,42,12.00,2700.7820
089420836120964,91001,1,201404,25,9.75,2424.0760
402903284990560,93001,1,201404,43,14.10,2038.1584
402903284990560,93001,2,201404,34,20.00,2554.9929
524492869000903,93001,3,201404,18,7.25,2106.1524
001454210987591,93001,2,201404,60,10.00,2216.0191
406901644493402,91001,1,201404,52,17.06,3381.5781
240209905340897,93001,2,201404,27,18.00,4261.0589
822309560369403,91001,2,201404,20,10.00,3293.2442
702904814994512,93001,1,201404,55,50.00,2976.3837
527498119200944,93001,1,201404,41,15.00,3293.0513
009094220985291,93001,2,201404,43,11.37,3087.9354
450623094846139,91001,1,201404,49,31.31,2786.9613
450623094846139,91001,2,201404,46,12.12,3139.2787
450623094846139,91001,3,201404,20,10.00,3837.4708
450623094846139,91001,4,201404,17,7.00,3190.9506
497962604044249,93001,1,201404,55,11.50,3085.7495
497962604044249,93001,2,201404,33,12.50,3556.2471
497962604044249,93001,3,201404,21,4.25,4007.3815
240209961291791,93001,2,201404,53,15.00,3113.3045
862639220939403,93001,1,201404,52,15.00,3374.8889
324663036909992,91001,2,201404,70,15.00,3011.1222
492912208024279,93001,1,201404,50,14.50,3113.3045
496926503006229,91001,3,201404,80,7.45,2799.4181
967495599200907,91001,1,201404,53,12.50,3065.4619
790822097546009,91001,1,201404,33,14.50,3549.2125
289090977200964,91001,1,201404,33,17.50,3549.2125
720829090946079,91001,1,201404,58,13.50,3079.6455
852229360619400,91001,1,201404,29,11.00,3595.4889
491902203030299,93001,1,201404,85,7.25,3097.5228
494932709029229,93001,1,201404,77,8.75,3091.3956
289100015650964,91001,1,201404,68,13.00,2586.9194
495906101045299,91001,1,201404,53,26.00,3113.3045
227496219400972,93001,2,201404,74,23.65,453.4279
993044813428080,93001,2,201404,58,42.98,437.2073
993044813428080,93001,3,201404,22,12.00,498.0089
444839036907897,91001,1,201404,31,13.94,459.6081
444839036907897,91001,2,201404,32,15.00,420.8621
702900954995415,93001,2,201404,58,13.50,2400.8507
495926006033639,91001,1,201404,33,33.00,371.4769
495926006033639,91001,2,201404,32,13.50,380.9626
664233006909395,91001,2,201404,51,17.00,345.4279
240609909128593,93001,1,201404,61,14.17,324.7614
011076105420500,93001,2,201404,60,19.50,311.0101
240609983979293,93001,1,201404,69,21.25,393.3613
306602224991296,91001,1,201404,42,29.56,345.4537
306602224991296,91001,2,201404,18,7.25,356.9783
306602224991296,91001,3,201404,17,10.00,356.9783
306602224991296,91001,4,201404,15,7.25,0.0000
206903994990906,91002,1,201404,58,8.00,316.9872
874816002909962,93001,7,201404,30,18.60,4035.1050
028964270691890,93001,2,201404,51,27.00,3483.7247
067495989700986,91001,3,201404,26,7.50,3597.1552
640706910751594,91002,1,201404,27,20.86,3521.3667
640706937805390,91001,2,201404,36,18.41,3305.1348
640706937805390,91001,3,201404,16,7.25,3830.2616
627809520019406,93001,1,201404,26,21.63,4403.5667
722493259700923,93001,1,201404,30,28.77,3952.5444
495932702022739,93001,2,201404,55,14.05,3113.9168
574272076909998,91001,2,201404,25,11.00,3597.1552
574272076909998,91001,3,201404,21,9.00,3960.6309
906907254992787,91002,1,201404,63,6.25,3965.7335
261496749800940,91001,1,201404,51,19.70,3786.7601
261496749800940,91001,2,201404,60,17.70,3739.2994
820468539800924,93001,1,201404,31,8.25,3090.5621
404012406029802,93001,3,201404,19,10.00,3021.6430
495946805093889,91001,2,201404,59,13.54,4155.3672
496926806053859,91001,1,201404,51,20.10,3678.0592
496926806053859,91001,4,201404,19,7.50,3023.3749
496926806053859,91001,6,201404,18,10.00,3017.8557
889100581740964,91001,1,201404,62,9.00,2858.4807
224495889800995,93001,1,201404,43,25.00,3187.4876
325490739800931,93001,1,201404,30,11.36,4256.1249
802906634996108,93001,2,201404,23,15.20,3340.5213
398440320560404,93001,2,201404,45,16.00,3358.9959
099078517420590,93001,1,201404,54,14.00,3407.6027
099078517420590,93001,2,201404,54,32.00,3949.4259
102902164294988,93001,1,201404,60,15.00,3900.4313
496932609058889,93001,1,201404,60,19.72,3201.0600
810930109260064,91001,1,201404,52,21.00,3697.4376
810930109260064,91001,2,201404,49,17.65,3483.2542
810930109260064,91001,3,201404,19,9.00,2918.5537
491912908096869,93001,1,201404,68,10.00,3327.5409
491912908096869,93001,2,201404,71,10.00,3432.5608
228461529800901,93001,1,201404,45,15.00,3392.9002
028004680953597,91001,1,201404,48,36.00,4230.0497
906068813429200,93001,1,201404,30,10.00,3038.1953
906068813429200,93001,2,201404,26,9.00,3232.6741
490922309082849,93001,1,201404,31,15.00,3061.8246
490922309082849,93001,3,201404,17,9.00,2868.9571
092079151420050,93001,2,201404,30,21.00,1462.7309
240900022783929,93001,1,201404,29,21.45,1829.0876
240900022783929,93001,2,201404,25,16.35,1829.0876
894075026907296,91001,1,201404,66,9.00,1643.3835
989770406690964,91001,2,201404,61,17.00,1448.7458
646040889529100,93001,1,201404,31,14.00,428.7630
646040889529100,93001,2,201404,32,15.00,472.1017
561962202077029,93001,2,201404,60,23.00,344.8647
998050806569810,91001,2,201404,55,23.00,293.7304
266590129000959,91001,1,201404,33,14.30,415.6695
266590129000959,91001,2,201404,25,4.10,483.2235
506609595997240,91001,1,201404,61,18.02,344.8647
250009991771992,93001,1,201404,66,9.20,270.1010
005825600688696,91001,1,201404,32,9.75,472.1017
650006902628194,91001,1,201404,56,14.42,338.5857
650006902628194,91001,2,201404,52,20.00,328.8798
129567429000998,93001,1,201404,60,7.92,344.8647
250109974034677,93001,1,201404,54,13.50,3157.8217
250109974034677,93001,2,201404,55,40.00,2574.4054
630815092352059,93001,3,201404,57,19.20,3255.7702
861029520539503,93001,2,201404,65,35.00,2748.9872
861029520539503,93001,3,201404,25,8.50,3657.8790
841889320429507,93001,1,201404,36,33.00,2968.0831
841889320429507,93001,2,201404,41,20.00,2378.9398
806903065992811,91001,2,201404,58,67.00,3054.3936
049555210010005,93001,1,201404,57,19.50,3054.3936
049555210010005,93001,2,201404,50,14.50,3527.3011
049555210010005,93001,3,201404,20,8.00,3433.3064
935480006909995,91001,2,201404,70,99.00,2294.9153
820334092452539,93001,1,201404,32,41.00,3024.3416
030834094852579,93001,1,201404,53,40.00,2572.0009
902909505995153,93001,2,201404,41,62.00,2501.0547
650309948884570,91001,4,201404,20,8.00,2935.7134
262590869300957,91001,1,201404,58,23.00,2479.9677
262590869300957,91001,2,201404,24,10.30,2987.5444
328592099300927,93001,1,201404,31,11.00,1977.8371
328592099300927,93001,2,201404,31,17.00,2501.2687
599986305049317,91001,1,201404,55,16.50,2622.2857
599986305049317,91001,2,201404,23,8.75,2696.1220
735845012907190,93001,1,201404,45,28.00,2661.1786
883419060179505,91002,1,201404,44,45.00,1788.5207
765594539300914,91001,3,201404,25,10.00,3211.5216
102906135996403,93001,1,201404,37,10.75,2731.9493
102906135996403,93001,2,201404,34,15.00,2029.0912
650406928896695,91001,2,201404,49,18.00,1155.7092
045375240986797,93001,2,201404,26,12.50,1237.1375
545212036909263,91001,2,201404,59,21.00,1292.5061
250409919677092,93001,3,201404,22,8.00,1664.5875
596986509053409,91001,2,201404,66,16.99,944.2573
921035815569960,91002,2,201404,25,29.81,2474.2419
630859091556129,91001,2,201404,42,38.63,2190.0910
506907355994315,91001,1,201404,54,19.00,2276.0242
594912307003549,93001,2,201404,56,26.00,1984.9439
120155000456480,91001,1,201404,30,20.00,2251.5423
120155000456480,91001,2,201404,29,16.00,2543.4486
655629026909897,91001,1,201404,48,14.50,2240.2402
655629026909897,91001,2,201404,53,15.00,2116.0993
655629026909897,91001,3,201404,21,7.50,2724.3143
402908425997835,93001,1,201404,59,21.00,2383.8649
402908425997835,93001,2,201404,55,14.50,2076.9121
402908425997835,93001,3,201404,30,15.00,2355.8629
163599269500917,91002,1,201404,40,13.00,2836.6109
598996106057609,91001,2,201404,31,9.00,352.0078
720590869600702,93001,1,201404,26,16.75,328.4820
102602275996076,93001,2,201404,37,30.00,355.7017
065245260013207,93001,1,201404,34,18.75,334.1651
480089062909471,93001,3,201404,18,8.00,1569.7599
302707190793638,93001,2,201404,39,17.00,1608.5832
170889075806949,91002,1,201404,53,17.54,1929.2009
170889075806949,91002,2,201404,50,8.00,1901.2264
894280924720620,93001,1,201404,63,18.00,2021.7113
830895071102939,93001,2,201404,34,17.00,1478.9317
102703020993459,93001,1,201404,42,11.00,1341.0346
149880120561002,93001,2,201404,40,15.05,1226.3087
200907974087842,93001,1,201404,56,12.00,1651.6034
669679960637002,91001,1,201404,41,40.60,1368.0992
200907901265592,93001,1,201404,59,44.00,1331.0636
110994069306464,91001,1,201404,58,26.00,1294.9389
110994069306464,91001,4,201404,27,10.00,1564.5327
131030191120580,93001,1,201404,51,14.50,414.8938
131030191120580,93001,2,201404,48,28.85,413.6062
210007957414797,93001,3,201404,59,10.00,409.1978
190659820587101,93001,1,201404,56,32.00,409.1978
210107718096577,93001,1,201404,75,12.00,309.6084
381918520337101,93001,1,201404,55,20.00,268.1642
151075103120420,93001,3,201404,21,8.00,582.3089
752079800129930,93001,1,201404,52,10.00,1428.0352
752079800129930,93001,2,201404,53,16.00,1369.7778
170972204047969,93001,2,201404,57,35.00,1262.2052
129029165120790,93001,1,201404,66,19.60,1170.8371
172972701074999,93001,1,201404,51,12.00,1428.3648
165462802010939,93001,1,201404,35,22.00,1348.3252
065952200785899,93001,2,201404,31,15.02,1588.3672
273902607065029,93001,1,201404,65,8.00,1112.7427
802624012909377,93001,2,201404,46,13.78,1191.2028
272996206014189,91001,2,201404,50,7.25,2193.5901
620107949523292,91001,1,201404,37,8.00,1827.5355
302709832991153,93001,1,201404,52,3.75,636.9063
712073804269460,91001,1,201404,62,15.50,568.0301
520935066022794,93001,1,201404,63,15.63,590.5760
069152630698249,91001,1,201404,59,9.50,585.5414
389610904480722,93001,1,201404,62,14.00,614.3790
389610904480722,93001,2,201404,58,24.85,587.3422
220307914524795,93001,1,201404,56,24.00,585.5414
078612630698043,91001,2,201404,43,10.25,612.6582
913174560146208,91001,1,201404,46,14.00,646.6477
913174560146208,91001,2,201404,46,37.15,607.8220
932665072907077,93001,1,201404,30,15.32,675.6572
389480780600722,93001,1,201404,24,28.00,666.2465
389480780600722,93001,2,201404,23,28.00,666.2465
220407962907996,93001,1,201404,49,15.50,1662.8630
220407962907996,93001,3,201404,23,12.00,1966.9780
220407962907996,93001,4,201404,21,8.75,1966.9780
842473022909572,93001,2,201404,38,15.00,1790.8342
242381036904379,91001,3,201404,37,11.80,2468.0994
306708322491394,91001,1,201404,24,8.00,2035.9369
306708322491394,91001,2,201404,51,7.50,1731.2122
459630313970762,91001,1,201404,50,17.50,1445.7397
529276109400761,93001,1,201404,24,20.00,1811.3977
220407942960492,93001,3,201404,22,8.00,2110.0194
602704162792637,93001,2,201404,43,24.00,1743.0357
602704162792637,93001,3,201404,17,7.60,1718.0637
279986305049717,91001,1,201404,25,17.00,1824.5009
062762690117407,91001,1,201404,63,11.00,2782.2286
062762690117407,91001,2,201404,56,13.50,2538.7690
770099860269230,91001,2,201404,38,26.25,3670.9628
373922305022119,93001,1,201404,61,18.00,869.4244
744091891369160,91001,1,201404,23,12.00,808.1171
184011161360700,91001,2,201404,33,21.00,740.1774
294630313970663,91001,2,201404,68,43.00,1113.4674
202702653995013,93001,1,201404,43,11.16,495.1490
506705243997143,91001,1,201404,69,19.80,392.1016
379916304098829,91001,3,201404,17,9.00,351.6624
240107905849099,93001,3,201404,55,9.10,2522.1702
240407962907976,93001,2,201404,23,8.00,493.9615
626470729400799,93001,2,201404,37,26.00,453.4646
824119360477405,91001,2,201404,73,11.00,453.4279
793044513429080,93001,1,201404,62,13.86,436.8101
793044513429080,93001,2,201404,60,14.55,422.8317
793044513429080,93001,3,201404,36,14.36,422.6745
689360610900724,93001,1,201404,22,9.25,591.7393
006334660785297,91001,3,201404,30,10.00,501.8345
006334660785297,91001,4,201404,21,9.00,598.2708
006334660785297,91001,5,201404,23,8.50,598.2708
996134160946403,91001,1,201404,58,26.00,435.6754
774050605569190,91002,1,201404,24,8.75,487.8670
774050605569190,91002,3,201404,68,20.00,295.4946
650007905340897,91001,1,201404,38,17.00,446.7752
650007905340897,91001,2,201404,38,18.75,455.8918
264579069000915,91001,1,201404,57,13.00,300.1086
576996200014059,91001,1,201404,53,36.00,328.8798
110820487550165,91001,1,201404,38,31.00,3082.6924
902705855995963,93001,1,201404,61,30.00,2263.6230
902705855995963,93001,2,201404,29,18.00,3119.1913
078665250786891,93001,1,201404,55,10.50,2076.9121
806704125994055,91001,2,201404,19,19.64,2257.2782
578922207094529,93001,1,201404,37,14.85,2486.9497
578922207094529,93001,2,201404,38,18.50,2508.1370
570932206032559,93001,3,201404,44,20.00,2355.7148
202705365993205,93001,1,201404,58,17.00,2216.3625
365891012909375,93001,1,201404,47,15.00,381.8923
365891012909375,93001,2,201404,43,13.00,319.1863
530864078552529,93001,2,201404,31,18.48,311.5251
650607949252396,91001,1,201404,37,16.00,335.2205
162430020540004,93001,1,201404,58,22.23,492.8798
606908580996752,91001,1,201404,68,8.00,387.2392
720787006909063,91001,1,201404,62,32.43,388.7819
068912103004279,93001,1,201404,71,15.00,453.3611
097802707054457,93001,2,201404,57,14.00,2985.4972
459220345870920,93001,2,201404,71,10.00,3190.0323
011480240982396,93001,1,201404,59,8.70,3072.0102
620145009706760,91001,1,201404,50,10.33,3610.4734
323090529500947,93001,1,201404,52,11.35,2359.2921
323090529500947,93001,2,201404,49,11.25,2326.6013
323090529500947,93001,3,201404,22,9.00,2135.2143
323090529500947,93001,4,201404,19,9.05,1964.7229
802602170990805,93001,3,201404,17,8.00,2311.2637
302603490998325,93001,1,201404,47,18.75,2131.7210
602904760999915,93001,1,201404,33,7.45,2680.0262
002606350995165,93001,1,201404,54,20.07,2174.6928
098956302056507,91001,1,201404,32,11.00,1766.0430
098956302056507,91001,2,201404,33,11.46,1766.0430
098956302056507,91001,3,201404,34,11.46,1766.0430
802907790998465,93001,2,201404,42,17.00,1930.9955
061972508095589,93001,1,201404,54,25.50,2174.6928
092926307000509,91001,2,201404,66,10.50,2057.0216
620066689500994,93001,1,201404,59,10.00,2041.5781
953056347069060,91001,1,201404,66,35.00,2617.2452
369098409600931,91001,2,201404,61,10.00,2959.1029
041630260960697,93001,1,201404,46,15.25,3161.2035
967016603029460,93001,1,201404,51,20.00,3426.8895
967016603029460,93001,2,201404,47,9.50,3249.5608
310161006802240,93001,3,201404,21,11.00,3541.6772
200609906355971,93001,1,201404,63,29.26,3125.0042
200609906355971,93001,2,201404,59,18.10,2834.5515
094982405093679,93001,1,201404,35,19.00,3344.2519
202908310069246,93001,3,201404,29,15.75,2641.7814
202908310069246,93001,4,201404,31,18.50,3249.3119
202908310069246,93001,5,201404,35,8.25,3017.5880
402909460366216,93001,1,201404,45,9.00,5797.8356
964026423026950,93001,1,201404,68,11.00,2678.4148
092630260952574,93001,1,201404,54,9.00,2949.7755
988096135028220,93002,1,201404,37,8.50,2628.6449
760120082904890,93001,1,201404,52,36.00,3028.7419
016460260969492,93001,5,201404,47,17.75,3369.3128
016460260969492,93001,6,201404,47,26.36,2936.2182
250866097402329,93001,2,201404,49,9.00,3052.2047
170260098006286,91001,1,201404,38,8.00,3017.5880
646210644690960,91001,1,201404,40,14.00,3277.2242
016460660949462,91001,3,201404,22,9.25,3150.1383
036750660974568,91002,1,201404,34,15.50,3249.3119
978066745066350,91001,1,201404,50,23.00,2899.9494
160389026702294,91001,1,201404,37,22.00,2513.3197
160389026702294,91001,2,201404,38,16.00,3017.5880
096726705042637,91001,1,201404,57,36.72,2432.3884
096726705042637,91001,2,201404,55,16.00,3033.2608
606902520783496,91001,3,201404,27,12.00,3008.9209
978066045069350,91002,2,201404,24,14.00,6868.3364
988096335069220,91001,1,201404,24,9.00,3150.1383
660496026907491,91001,2,201404,38,22.00,2673.6131
520869094306269,91001,1,201404,41,17.00,3114.4362
520869094306269,91001,2,201404,35,16.68,3278.3500
034350260019803,93001,1,201404,34,49.01,3015.1264
763097549600976,91001,1,201404,54,18.50,3173.1780
763097549600976,91001,3,201404,17,8.20,2916.6542
467096359600908,91001,1,201404,21,8.50,3112.9534
467096359600908,91001,2,201404,20,8.50,3520.6174
095966403007689,91001,1,201404,24,9.00,3718.3320
706908630990456,91002,1,201404,18,8.50,1974.3388
045096141020300,93001,1,201404,25,22.00,3632.9787
200609930137695,93001,1,201404,34,14.80,3888.2074
006902220993966,91001,2,201404,29,15.00,3276.9322
935096805029680,93001,1,201404,57,25.00,2787.1824
092912007097639,93001,3,201404,25,17.00,3008.6360
067450260018700,93001,3,201404,21,2.10,4184.6753
616269320519009,93001,1,201404,50,16.00,3173.3749
200609958831777,93001,2,201404,25,8.00,3414.2594
097866400034639,91001,2,201404,50,14.77,3295.3939
406903600983476,91002,1,201404,32,10.00,3734.7923
406903600983476,91002,2,201404,23,9.50,3333.2801
630365092306059,91001,3,201404,28,9.50,3915.5114
627095009600964,93001,1,201404,49,9.00,3156.7440
090952600067649,93001,2,201404,23,11.00,3367.2803
600609957734070,91001,1,201404,31,17.50,3256.2008
600609957734070,91001,2,201404,29,24.00,3376.0038
846779560709004,91001,2,201404,85,18.28,3187.5130
090966708027639,91001,1,201404,46,11.00,3161.2035
090966708027639,91001,2,201404,55,10.00,3058.7210
096066198020730,93001,1,201404,29,23.00,3775.3087
602907700499586,93001,2,201404,51,16.17,2899.5981
200609958770946,93001,3,201404,29,9.00,3128.5811
802903000996636,93001,1,201404,38,25.00,2925.1509
600609967936849,91001,1,201404,47,14.07,2808.8492
196520820230009,93001,2,201404,39,55.00,3154.8380
170867096502299,93001,1,201404,25,13.00,3376.0038
077950260982196,93001,1,201404,33,15.00,3385.7490
186809520979001,93001,1,201404,68,9.00,2705.1127
421091309600766,93001,4,201404,20,9.85,2744.6609
911016801068430,91002,1,201404,33,25.00,3012.2196
911016801068430,91002,2,201404,33,16.00,2957.9904
310864091106018,91002,2,201404,23,8.50,2791.4975
700067094906159,91001,2,201404,43,35.00,3011.9619
925026145069560,91001,1,201404,37,18.00,3195.2780
925026145069560,91001,2,201404,36,35.00,3100.0939
025960660939098,91001,2,201404,55,11.00,2594.3680
025960660939098,91001,3,201404,54,17.75,3134.4613
160301016909194,91001,1,201404,48,20.39,3124.8232
200609980037472,93001,1,201404,56,10.80,3591.7036
228093789600916,93001,1,201404,57,25.00,3062.1754
005100260013104,93001,1,201404,46,11.50,2942.8756
639400011530920,93001,1,201404,48,35.00,3070.9105
150360094002319,93001,4,201404,26,10.00,3955.4505
660842022904792,93001,2,201404,70,12.00,3172.2009
986096666029520,93001,2,201404,46,35.00,3304.2427
046086170060740,91001,2,201404,49,10.00,3304.2427
480367096006749,91001,1,201404,34,45.67,3772.8881
958046699069590,91001,2,201404,53,10.35,3291.5628
669850995490960,91001,1,201404,42,25.00,3881.2880
669850995490960,91001,3,201404,24,16.00,3418.9558
669850995490960,91001,4,201404,19,2.34,3145.9610
690864090906929,91001,2,201404,77,8.75,3278.5900
660719056909890,91001,4,201404,21,15.00,3709.6165
095966604093659,91002,2,201404,26,10.00,3279.5754
946056858069950,91001,1,201404,51,15.50,3332.3166
946056858069950,91001,2,201404,44,14.50,3760.3720
020110260987798,93001,1,201404,49,8.86,3010.3481
096912902000619,93001,1,201404,64,10.10,3088.5049
760168005506030,91001,2,201404,44,14.00,2686.9382
948028632069650,91001,1,201404,41,22.00,1937.8099
034370280982794,93001,1,201404,42,16.00,1781.8738
034370280982794,93001,2,201404,32,11.50,1732.1081
034370280982794,93001,3,201404,31,8.85,1792.6187
828579420699002,93001,1,201404,62,15.45,1660.3141
108720660280005,91001,2,201404,55,15.00,1716.7620
022088175060600,91001,1,201404,23,11.00,1816.0707
810884093402509,93001,3,201404,31,8.00,1732.1081
096972007054889,93001,1,201404,53,40.71,1909.0288
602909870999778,93001,1,201404,33,2.25,1795.5932
306900980994338,91001,1,201404,70,18.60,1802.2537
082301250985997,93001,1,201404,45,15.00,720.0849
082301250985997,93001,2,201404,40,11.00,451.2334
082301250985997,93001,3,201404,18,7.50,742.0381
895579820329100,93001,1,201404,23,10.50,636.9864
895579820329100,93001,2,201404,45,14.00,737.9942
937025850129890,93001,1,201404,37,11.00,501.0390
005349520129103,93001,1,201404,28,8.00,672.0755
005349520129103,93001,4,201404,21,9.00,458.1397
510940390160061,91001,1,201404,66,6.80,539.5332
960109140500136,91002,2,201404,55,10.00,620.7722
960109140500136,91002,3,201404,27,15.00,713.0590
960109140500136,91002,4,201404,23,14.00,722.8102
610509896829571,91001,1,201404,58,15.00,578.3823
451613046809490,91001,2,201404,51,28.00,651.6631
519450301230961,91001,2,201404,71,18.28,570.7917
610509962907926,91001,2,201404,62,14.00,635.1356
610509962907926,91001,3,201404,17,8.00,1023.8611
210600079935725,93001,2,201404,35,13.25,1221.7766
261755056002204,91001,1,201404,59,36.00,1082.9915
659790735590961,91001,2,201404,44,18.00,1122.8660
659790735590961,91001,3,201404,22,6.00,1230.3612
095571660959397,91002,2,201404,26,9.50,1307.4277
126250660630100,91001,1,201404,50,7.50,1237.7951
126250660630100,91001,2,201404,55,24.00,1082.9915
192916007097639,91002,2,201404,19,21.55,1133.1955
117670760390101,91001,1,201404,46,16.20,3236.8533
117670760390101,91001,5,201404,18,7.25,2801.2440
767196839700931,91001,1,201404,33,14.00,3080.3272
210700048086720,93001,1,201404,35,15.00,2491.5756
767870838580921,93001,1,201404,55,27.99,2655.2936
767870838580921,93001,2,201404,62,11.00,2760.8129
075881270968378,93001,2,201404,62,25.00,2790.8374
210709743274773,93001,2,201404,33,11.50,3000.1349
323193297700918,93001,2,201404,64,13.00,2886.5924
092311270908383,93001,1,201404,60,15.00,2760.8129
198982406070704,93001,1,201404,23,8.00,3393.5041
960017609129390,93001,3,201404,36,13.00,2491.5756
837889720859108,93001,1,201404,62,25.00,2767.8809
610709738845694,91001,1,201404,39,20.00,2485.2132
718390133280961,91001,1,201404,41,10.00,3521.3928
718390133280961,91001,2,201404,51,10.00,2909.4706
718390133280961,91001,3,201404,22,8.25,3242.7121
718390133280961,91001,6,201404,19,8.25,2983.7899
718390133280961,91001,7,201404,40,8.25,3521.3928
718390133280961,91001,8,201404,21,13.15,3156.4172
530573095416438,91001,2,201404,23,7.85,3863.8388
610709815835977,91001,1,201404,53,8.00,2884.1095
934047027169370,91001,1,201404,31,14.81,3090.9716
610709903091976,91001,1,201404,34,16.00,3007.8156
610709903091976,91001,2,201404,27,13.00,3082.0748
170873098712249,93001,2,201404,46,38.34,3152.5861
362102530700121,91001,3,201404,43,18.00,2999.8783
921007641169350,91001,1,201404,47,19.45,3152.5861
921007641169350,91001,3,201404,20,8.50,3521.2275
500673091116429,91001,1,201404,45,82.00,3292.2408
871847086907697,91001,2,201404,59,9.50,2861.9842
261195039700955,91001,2,201404,33,22.10,3140.9900
071555026909193,91001,1,201404,28,4.90,3927.6848
071555026909193,91001,2,201404,25,4.94,3927.6848
198916504006729,91001,2,201404,40,10.50,3571.3437
199942602023737,93001,1,201404,44,4.90,3681.2116
820191549700968,93001,3,201404,18,2.25,2956.8998
847369960329102,91001,2,201404,61,20.00,2790.8374
936027832169940,91001,1,201404,56,26.40,2824.3638
971288006909992,91001,1,201404,45,8.75,3300.5987
971288006909992,91001,2,201404,17,7.75,2856.4107
329199529700933,93001,1,201404,39,12.50,3323.2068
771725066909994,91002,1,201404,50,21.00,3128.3517
270172003012000,93001,1,201404,27,13.86,3835.9509
270172003012000,93001,2,201404,25,8.25,3835.9509
943007818129780,93001,1,201404,67,9.00,2637.9137
196936207093799,91001,1,201404,31,17.29,3024.2239
771399026909396,91001,1,201404,51,34.00,2987.8868
771399026909396,91001,3,201404,18,8.25,2833.7250
028190649700978,93001,1,201404,53,12.00,3011.8067
267190229700977,91001,1,201404,68,10.00,2502.5824
192906202077779,91001,1,201404,43,23.00,3217.0822
192906202077779,91001,2,201404,43,14.25,2764.1956
271077026909792,91001,1,201404,58,45.00,2779.9585
271077026909792,91001,2,201404,58,13.00,2988.7018
789230581190961,91001,1,201404,53,26.00,2884.1095
789230581190961,91001,2,201404,59,7.93,2861.9842
210709967533298,93001,3,201404,63,27.00,2927.4006
260188001416950,91001,3,201404,16,7.25,3909.5603
260188001416950,91001,4,201404,17,7.50,4763.0471
420589096212339,93001,1,201404,45,10.05,2745.6840
581186082907094,93001,1,201404,30,10.50,3145.0874
977068891169830,91001,1,201404,53,17.40,2833.0191
381600086909691,91001,1,201404,53,17.00,2813.1341
606900631990818,91001,2,201404,53,9.50,2812.3244
210809985931691,93001,1,201404,28,28.40,6000.6744
702900191992848,93001,1,201404,25,2.13,3751.3828
827191949800920,93001,1,201404,51,12.00,2833.5890
691154086909466,91001,1,201404,59,28.00,1195.5336
406605161994869,91001,1,201404,48,11.00,1208.4135
706902161993929,91001,2,201404,58,15.50,1303.4081
080197006012770,93001,1,201404,38,17.50,1229.0698
991449046909596,91001,1,201404,36,20.00,1423.5176
506904491999469,91001,1,201404,70,16.50,1320.8005
506904491999469,91001,2,201404,61,11.00,1258.1399
691961046909296,91001,1,201404,22,10.50,1448.1302
524196749900958,93001,1,201404,23,12.00,1528.8884
524196749900958,93001,2,201404,23,8.00,1569.3322
010197005116720,91001,1,201404,54,11.00,1425.6323
210909989920696,93001,2,201404,59,17.70,1266.7559
829195999900966,93001,2,201404,33,15.50,1245.7210
210909962931791,93001,2,201404,26,21.00,1391.2405
198966708022969,91001,1,201404,55,18.50,1264.6245
140108005026260,91001,2,201404,80,11.00,1123.1423
550609093126509,91001,1,201404,43,11.50,1933.9701
550609093126509,91001,2,201404,43,10.00,2047.5479
550609093126509,91001,4,201404,23,11.00,1703.5990
