,Codes:,Business_Income
920,339940.0,7184045848.771206
921,33995.0,7184045848.771206
922,339950.0,7184045848.771206
923,33999.0,7184045848.771206
924,339991.0,1197340974.795201
925,339992.0,1197340974.795201
926,339993.0,1197340974.795201
927,339994.0,1197340974.795201
928,339995.0,1197340974.795201
929,339999.0,1197340974.795201
930,42.0,825007726668.6008
931,423.0,275002575556.20026
932,4231.0,30555841728.466694
933,42311.0,7638960432.116673
934,423110.0,7638960432.116673
935,42312.0,7638960432.116673
936,423120.0,7638960432.116673
937,42313.0,7638960432.116673
938,423130.0,7638960432.116673
939,42314.0,7638960432.116673
940,423140.0,7638960432.116673
941,4232.0,30555841728.466694
942,42321.0,15277920864.233347
943,423210.0,15277920864.233347
944,42322.0,15277920864.233347
945,423220.0,15277920864.233347
946,4233.0,30555841728.466694
947,42331.0,7638960432.116673
948,423310.0,7638960432.116673
949,42332.0,7638960432.116673
950,423320.0,7638960432.116673
951,42333.0,7638960432.116673
952,423330.0,7638960432.116673
953,42339.0,7638960432.116673
954,423390.0,7638960432.116673
955,4234.0,30555841728.466694
956,42341.0,4365120246.923814
957,423410.0,4365120246.923814
958,42342.0,4365120246.923814
959,423420.0,4365120246.923814
960,42343.0,4365120246.923814
961,423430.0,4365120246.923814
962,42344.0,4365120246.923814
963,423440.0,4365120246.923814
964,42345.0,4365120246.923814
965,423450.0,4365120246.923814
966,42346.0,4365120246.923814
967,423460.0,4365120246.923814
968,42349.0,4365120246.923814
969,423490.0,4365120246.923814
970,4235.0,30555841728.466694
971,42351.0,15277920864.233347
972,423510.0,15277920864.233347
973,42352.0,15277920864.233347
974,423520.0,15277920864.233347
975,4236.0,30555841728.466694
976,42361.0,10185280576.155565
977,423610.0,10185280576.155565
978,42362.0,10185280576.155565
979,423620.0,10185280576.155565
980,42369.0,10185280576.155565
981,423690.0,10185280576.155565
982,4237.0,30555841728.466694
983,42371.0,7638960432.116673
984,423710.0,7638960432.116673
985,42372.0,7638960432.116673
986,423720.0,7638960432.116673
987,42373.0,7638960432.116673
988,423730.0,7638960432.116673
989,42374.0,7638960432.116673
990,423740.0,7638960432.116673
991,4238.0,30555841728.466694
992,42381.0,5092640288.077783
993,423810.0,5092640288.077783
994,42382.0,5092640288.077783
995,423820.0,5092640288.077783
996,42383.0,5092640288.077783
997,423830.0,5092640288.077783
998,42384.0,5092640288.077783
999,423840.0,5092640288.077783
1000,42385.0,5092640288.077783
1001,423850.0,5092640288.077783
1002,42386.0,5092640288.077783
1003,423860.0,5092640288.077783
1004,4239.0,30555841728.466694
1005,42391.0,6111168345.693338
1006,423910.0,6111168345.693338
1007,42392.0,6111168345.693338
1008,423920.0,6111168345.693338
1009,42393.0,6111168345.693338
1010,423930.0,6111168345.693338
1011,42394.0,6111168345.693338
1012,423940.0,6111168345.693338
1013,42399.0,6111168345.693338
1014,423990.0,6111168345.693338
1015,424.0,275002575556.20026
1016,4241.0,30555841728.466694
1017,42411.0,10185280576.155565
1018,424110.0,10185280576.155565
1019,42412.0,10185280576.155565
1020,424120.0,10185280576.155565
1021,42413.0,10185280576.155565
1022,424130.0,10185280576.155565
1023,4242.0,30555841728.466694
1024,42421.0,30555841728.466694
1025,424210.0,30555841728.466694
1026,4243.0,30555841728.466694
1027,42431.0,7638960432.116673
1028,424310.0,7638960432.116673
1029,42432.0,7638960432.116673
1030,424320.0,7638960432.116673
1031,42433.0,7638960432.116673
1032,424330.0,7638960432.116673
1033,42434.0,7638960432.116673
1034,424340.0,7638960432.116673
1035,4244.0,30555841728.466694
1036,42441.0,3395093525.385188
1037,424410.0,3395093525.385188
1038,42442.0,3395093525.385188
1039,424420.0,3395093525.385188
1040,42443.0,3395093525.385188
1041,424430.0,3395093525.385188
1042,42444.0,3395093525.385188
1043,424440.0,3395093525.385188
1044,42445.0,3395093525.385188
1045,424450.0,3395093525.385188
1046,42446.0,3395093525.385188
1047,424460.0,3395093525.385188
1048,42447.0,3395093525.385188
1049,424470.0,3395093525.385188
1050,42448.0,3395093525.385188
1051,424480.0,3395093525.385188
1052,42449.0,3395093525.385188
1053,424490.0,3395093525.385188
1054,4245.0,30555841728.466694
1055,42451.0,10185280576.155565
1056,424510.0,10185280576.155565
1057,42452.0,10185280576.155565
1058,424520.0,10185280576.155565
1059,42459.0,10185280576.155565
1060,424590.0,10185280576.155565
1061,4246.0,30555841728.466694
1062,42461.0,15277920864.233347
1063,424610.0,15277920864.233347
1064,42469.0,15277920864.233347
1065,424690.0,15277920864.233347
1066,4247.0,30555841728.466694
1067,42471.0,15277920864.233347
1068,424710.0,15277920864.233347
1069,42472.0,15277920864.233347
1070,424720.0,15277920864.233347
1071,4248.0,30555841728.466694
1072,42481.0,15277920864.233347
1073,424810.0,15277920864.233347
1074,42482.0,15277920864.233347
1075,424820.0,15277920864.233347
1076,4249.0,30555841728.466694
1077,42491.0,5092640288.077783
1078,424910.0,5092640288.077783
1079,42492.0,5092640288.077783
1080,424920.0,5092640288.077783
1081,42493.0,5092640288.077783
1082,424930.0,5092640288.077783
1083,42494.0,5092640288.077783
1084,424940.0,5092640288.077783
1085,42495.0,5092640288.077783
1086,424950.0,5092640288.077783
1087,42499.0,5092640288.077783
1088,424990.0,5092640288.077783
1089,425.0,275002575556.20026
1090,4251.0,275002575556.20026
1091,42511.0,137501287778.10013
1092,425110.0,137501287778.10013
1093,42512.0,137501287778.10013
1094,425120.0,137501287778.10013
1095,44.0,932374278189.0088
1096,441.0,77697856515.75073
1097,4411.0,25899285505.250244
1098,44111.0,12949642752.625122
1099,441110.0,12949642752.625122
1100,44112.0,12949642752.625122
1101,441120.0,12949642752.625122
1102,4412.0,25899285505.250244
1103,44121.0,12949642752.625122
1104,441210.0,12949642752.625122
1105,44122.0,12949642752.625122
1106,441222.0,6474821376.312561
1107,441228.0,6474821376.312561
1108,4413.0,25899285505.250244
1109,44131.0,12949642752.625122
1110,441310.0,12949642752.625122
1111,44132.0,12949642752.625122
1112,441320.0,12949642752.625122
1113,442.0,77697856515.75073
1114,4421.0,38848928257.87537
1115,44211.0,38848928257.87537
1116,442110.0,38848928257.87537
1117,4422.0,38848928257.87537
1118,44221.0,19424464128.937683
1119,442210.0,19424464128.937683
1120,44229.0,19424464128.937683
1121,442291.0,9712232064.468842
1122,442299.0,9712232064.468842
1123,443.0,77697856515.75073
1124,4431.0,77697856515.75073
1125,44314.0,77697856515.75073
1126,443141.0,38848928257.87537
1127,443142.0,38848928257.87537
1128,444.0,77697856515.75073
1129,4441.0,38848928257.87537
1130,44411.0,9712232064.468842
1131,444110.0,9712232064.468842
1132,44412.0,9712232064.468842
1133,444120.0,9712232064.468842
1134,44413.0,9712232064.468842
1135,444130.0,9712232064.468842
1136,44419.0,9712232064.468842
1137,444190.0,9712232064.468842
1138,4442.0,38848928257.87537
1139,44421.0,19424464128.937683
1140,444210.0,19424464128.937683
1141,44422.0,19424464128.937683
1142,444220.0,19424464128.937683
1143,445.0,77697856515.75073
1144,4451.0,25899285505.250244
1145,44511.0,12949642752.625122
1146,445110.0,12949642752.625122
1147,44512.0,12949642752.625122
1148,445120.0,12949642752.625122
1149,4452.0,25899285505.250244
1150,44521.0,6474821376.312561
1151,445210.0,6474821376.312561
1152,44522.0,6474821376.312561
1153,445220.0,6474821376.312561
1154,44523.0,6474821376.312561
1155,445230.0,6474821376.312561
1156,44529.0,6474821376.312561
1157,445291.0,2158273792.104187
1158,445292.0,2158273792.104187
1159,445299.0,2158273792.104187
1160,4453.0,25899285505.250244
1161,44531.0,25899285505.250244
1162,445310.0,25899285505.250244
1163,446.0,77697856515.75073
1164,4461.0,77697856515.75073
1165,44611.0,19424464128.937683
1166,446110.0,19424464128.937683
1167,44612.0,19424464128.937683
1168,446120.0,19424464128.937683
1169,44613.0,19424464128.937683
1170,446130.0,19424464128.937683
1171,44619.0,19424464128.937683
1172,446191.0,9712232064.468842
1173,446199.0,9712232064.468842
1174,447.0,77697856515.75073
1175,4471.0,77697856515.75073
1176,44711.0,38848928257.87537
1177,447110.0,38848928257.87537
1178,44719.0,38848928257.87537
1179,447190.0,38848928257.87537
1180,448.0,77697856515.75073
1181,4481.0,25899285505.250244
1182,44811.0,4316547584.208374
1183,448110.0,4316547584.208374
1184,44812.0,4316547584.208374
1185,448120.0,4316547584.208374
1186,44813.0,4316547584.208374
1187,448130.0,4316547584.208374
1188,44814.0,4316547584.208374
1189,448140.0,4316547584.208374
1190,44815.0,4316547584.208374
1191,448150.0,4316547584.208374
1192,44819.0,4316547584.208374
1193,448190.0,4316547584.208374
1194,4482.0,25899285505.250244
1195,44821.0,25899285505.250244
1196,448210.0,25899285505.250244
1197,4483.0,25899285505.250244
1198,44831.0,12949642752.625122
1199,448310.0,12949642752.625122
1200,44832.0,12949642752.625122
1201,448320.0,12949642752.625122
1202,451.0,77697856515.75073
1203,4511.0,38848928257.87537
1204,45111.0,9712232064.468842
1205,451110.0,9712232064.468842
1206,45112.0,9712232064.468842
1207,451120.0,9712232064.468842
1208,45113.0,9712232064.468842
1209,451130.0,9712232064.468842
1210,45114.0,9712232064.468842
1211,451140.0,9712232064.468842
1212,4512.0,38848928257.87537
1213,45121.0,38848928257.87537
1214,451211.0,19424464128.937683
1215,451212.0,19424464128.937683
1216,452.0,77697856515.75073
1217,4521.0,38848928257.87537
1218,45211.0,38848928257.87537
1219,452111.0,19424464128.937683
1220,452112.0,19424464128.937683
1221,4529.0,38848928257.87537
1222,45291.0,19424464128.937683
1223,452910.0,19424464128.937683
1224,45299.0,19424464128.937683
1225,452990.0,19424464128.937683
1226,453.0,77697856515.75073
1227,4531.0,19424464128.937683
1228,45311.0,19424464128.937683
1229,453110.0,19424464128.937683
1230,4532.0,19424464128.937683
1231,45321.0,9712232064.468842
1232,453210.0,9712232064.468842
1233,45322.0,9712232064.468842
1234,453220.0,9712232064.468842
1235,4533.0,19424464128.937683
1236,45331.0,19424464128.937683
1237,453310.0,19424464128.937683
1238,4539.0,19424464128.937683
1239,45391.0,4856116032.234421
1240,453910.0,4856116032.234421
1241,45392.0,4856116032.234421
1242,453920.0,4856116032.234421
1243,45393.0,4856116032.234421
1244,453930.0,4856116032.234421
1245,45399.0,4856116032.234421
1246,453991.0,2428058016.1172104
1247,453998.0,2428058016.1172104
1248,454.0,77697856515.75073
1249,4541.0,25899285505.250244
1250,45411.0,25899285505.250244
1251,454111.0,8633095168.416748
1252,454112.0,8633095168.416748
1253,454113.0,8633095168.416748
1254,4542.0,25899285505.250244
1255,45421.0,25899285505.250244
1256,454210.0,25899285505.250244
1257,4543.0,25899285505.250244
1258,45431.0,12949642752.625122
1259,454310.0,12949642752.625122
1260,45439.0,12949642752.625122
1261,454390.0,12949642752.625122
1262,48.0,404916758794.9121
1263,481.0,36810614435.9011
1264,4811.0,18405307217.95055
1265,48111.0,18405307217.95055
1266,481111.0,9202653608.975275
1267,481112.0,9202653608.975275
1268,4812.0,18405307217.95055
1269,48121.0,18405307217.95055
1270,481211.0,6135102405.983517
1271,481212.0,6135102405.983517
1272,481219.0,6135102405.983517
1273,482.0,36810614435.9011
1274,4821.0,36810614435.9011
1275,48211.0,36810614435.9011
1276,482111.0,18405307217.95055
1277,482112.0,18405307217.95055
1278,483.0,36810614435.9011
1279,4831.0,18405307217.95055
1280,48311.0,18405307217.95055
1281,483111.0,4601326804.4876375
1282,483112.0,4601326804.4876375
1283,483113.0,4601326804.4876375
1284,483114.0,4601326804.4876375
1285,4832.0,18405307217.95055
1286,48321.0,18405307217.95055
1287,483211.0,9202653608.975275
1288,483212.0,9202653608.975275
1289,484.0,36810614435.9011
1290,4841.0,18405307217.95055
1291,48411.0,9202653608.975275
1292,484110.0,9202653608.975275
1293,48412.0,9202653608.975275
1294,484121.0,4601326804.4876375
1295,484122.0,4601326804.4876375
1296,4842.0,18405307217.95055
1297,48421.0,6135102405.983517
1298,484210.0,6135102405.983517
1299,48422.0,6135102405.983517
1300,484220.0,6135102405.983517
1301,48423.0,6135102405.983517
1302,484230.0,6135102405.983517
1303,485.0,36810614435.9011
1304,4851.0,6135102405.983517
1305,48511.0,6135102405.983517
1306,485111.0,1533775601.4958792
1307,485112.0,1533775601.4958792
1308,485113.0,1533775601.4958792
1309,485119.0,1533775601.4958792
1310,4852.0,6135102405.983517
1311,48521.0,6135102405.983517
1312,485210.0,6135102405.983517
1313,4853.0,6135102405.983517
1314,48531.0,3067551202.9917583
1315,485310.0,3067551202.9917583
1316,48532.0,3067551202.9917583
1317,485320.0,3067551202.9917583
1318,4854.0,6135102405.983517
1319,48541.0,6135102405.983517
1320,485410.0,6135102405.983517
1321,4855.0,6135102405.983517
1322,48551.0,6135102405.983517
1323,485510.0,6135102405.983517
1324,4859.0,6135102405.983517
1325,48599.0,6135102405.983517
1326,485991.0,3067551202.9917583
1327,485999.0,3067551202.9917583
1328,486.0,36810614435.9011
1329,4861.0,12270204811.967033
1330,48611.0,12270204811.967033
1331,486110.0,12270204811.967033
1332,4862.0,12270204811.967033
1333,48621.0,12270204811.967033
1334,486210.0,12270204811.967033
1335,4869.0,12270204811.967033
1336,48691.0,6135102405.983517
1337,486910.0,6135102405.983517
1338,48699.0,6135102405.983517
1339,486990.0,6135102405.983517
1340,487.0,36810614435.9011
1341,4871.0,12270204811.967033
1342,48711.0,12270204811.967033
1343,487110.0,12270204811.967033
1344,4872.0,12270204811.967033
1345,48721.0,12270204811.967033
1346,487210.0,12270204811.967033
1347,4879.0,12270204811.967033
1348,48799.0,12270204811.967033
1349,487990.0,12270204811.967033
1350,488.0,36810614435.9011
1351,4881.0,6135102405.983517
1352,48811.0,3067551202.9917583
1353,488111.0,1533775601.4958792
1354,488119.0,1533775601.4958792
1355,48819.0,3067551202.9917583
1356,488190.0,3067551202.9917583
1357,4882.0,6135102405.983517
1358,48821.0,6135102405.983517
1359,488210.0,6135102405.983517
1360,4883.0,6135102405.983517
1361,48831.0,1533775601.4958792
1362,488310.0,1533775601.4958792
1363,48832.0,1533775601.4958792
1364,488320.0,1533775601.4958792
1365,48833.0,1533775601.4958792
1366,488330.0,1533775601.4958792
1367,48839.0,1533775601.4958792
1368,488390.0,1533775601.4958792
1369,4884.0,6135102405.983517
1370,48841.0,3067551202.9917583
1371,488410.0,3067551202.9917583
1372,48849.0,3067551202.9917583
1373,488490.0,3067551202.9917583
1374,4885.0,6135102405.983517
1375,48851.0,6135102405.983517
1376,488510.0,6135102405.983517
1377,4889.0,6135102405.983517
1378,48899.0,6135102405.983517
1379,488991.0,3067551202.9917583
1380,488999.0,3067551202.9917583
1381,491.0,36810614435.9011
1382,4911.0,36810614435.9011
1383,49111.0,36810614435.9011
1384,491110.0,36810614435.9011
1385,492.0,36810614435.9011
1386,4921.0,18405307217.95055
1387,49211.0,18405307217.95055
1388,492110.0,18405307217.95055
1389,4922.0,18405307217.95055
1390,49221.0,18405307217.95055
1391,492210.0,18405307217.95055
1392,493.0,36810614435.9011
1393,4931.0,36810614435.9011
1394,49311.0,9202653608.975275
1395,493110.0,9202653608.975275
1396,49312.0,9202653608.975275
1397,493120.0,9202653608.975275
1398,49313.0,9202653608.975275
1399,493130.0,9202653608.975275
1400,49319.0,9202653608.975275
1401,493190.0,9202653608.975275
1402,51.0,471434625364.8704
1403,511.0,78572437560.81174
1404,5111.0,39286218780.40587
1405,51111.0,7857243756.081174
1406,511110.0,7857243756.081174
1407,51112.0,7857243756.081174
1408,511120.0,7857243756.081174
1409,51113.0,7857243756.081174
1410,511130.0,7857243756.081174
1411,51114.0,7857243756.081174
1412,511140.0,7857243756.081174
1413,51119.0,7857243756.081174
1414,511191.0,3928621878.040587
1415,511199.0,3928621878.040587
1416,5112.0,39286218780.40587
1417,51121.0,39286218780.40587
1418,511210.0,39286218780.40587
1419,512.0,78572437560.81174
1420,5121.0,39286218780.40587
1421,51211.0,9821554695.101467
1422,512110.0,9821554695.101467
1423,51212.0,9821554695.101467
1424,512120.0,9821554695.101467
1425,51213.0,9821554695.101467
1426,512131.0,4910777347.550734
1427,512132.0,4910777347.550734
1428,51219.0,9821554695.101467
1429,512191.0,4910777347.550734
1430,512199.0,4910777347.550734
1431,5122.0,39286218780.40587
1432,51221.0,7857243756.081174
1433,512210.0,7857243756.081174
1434,51222.0,7857243756.081174
1435,512220.0,7857243756.081174
1436,51223.0,7857243756.081174
1437,512230.0,7857243756.081174
1438,51224.0,7857243756.081174
1439,512240.0,7857243756.081174
1440,51229.0,7857243756.081174
1441,512290.0,7857243756.081174
1442,515.0,78572437560.81174
1443,5151.0,39286218780.40587
1444,51511.0,19643109390.202934
1445,515111.0,9821554695.101467
1446,515112.0,9821554695.101467
1447,51512.0,19643109390.202934
1448,515120.0,19643109390.202934
1449,5152.0,39286218780.40587
1450,51521.0,39286218780.40587
1451,515210.0,39286218780.40587
1452,517.0,78572437560.81174
1453,5171.0,19643109390.202934
1454,51711.0,19643109390.202934
1455,517110.0,19643109390.202934
1456,5172.0,19643109390.202934
1457,51721.0,19643109390.202934
1458,517210.0,19643109390.202934
1459,5174.0,19643109390.202934
1460,51741.0,19643109390.202934
1461,517410.0,19643109390.202934
1462,5179.0,19643109390.202934
1463,51791.0,19643109390.202934
1464,517911.0,9821554695.101467
1465,517919.0,9821554695.101467
1466,518.0,78572437560.81174
1467,5182.0,78572437560.81174
1468,51821.0,78572437560.81174
1469,518210.0,78572437560.81174
1470,519.0,78572437560.81174
1471,5191.0,78572437560.81174
1472,51911.0,19643109390.202934
1473,519110.0,19643109390.202934
1474,51912.0,19643109390.202934
1475,519120.0,19643109390.202934
1476,51913.0,19643109390.202934
1477,519130.0,19643109390.202934
1478,51919.0,19643109390.202934
1479,519190.0,19643109390.202934
1480,52.0,1268588409020.7515
1481,521.0,253717681804.1503
1482,5211.0,253717681804.1503
1483,52111.0,253717681804.1503
1484,521110.0,253717681804.1503
1485,522.0,253717681804.1503
1486,5221.0,84572560601.38344
1487,52211.0,21143140150.34586
1488,522110.0,21143140150.34586
1489,52212.0,21143140150.34586
1490,522120.0,21143140150.34586
1491,52213.0,21143140150.34586
1492,522130.0,21143140150.34586
1493,52219.0,21143140150.34586
1494,522190.0,21143140150.34586
1495,5222.0,84572560601.38344
1496,52221.0,28190853533.79448
1497,522210.0,28190853533.79448
1498,52222.0,28190853533.79448
1499,522220.0,28190853533.79448
1500,52229.0,28190853533.79448
1501,522291.0,5638170706.758896
1502,522292.0,5638170706.758896
1503,522293.0,5638170706.758896
1504,522294.0,5638170706.758896
1505,522298.0,5638170706.758896
1506,5223.0,84572560601.38344
1507,52231.0,28190853533.79448
1508,522310.0,28190853533.79448
1509,52232.0,28190853533.79448
1510,522320.0,28190853533.79448
1511,52239.0,28190853533.79448
1512,522390.0,28190853533.79448
1513,523.0,253717681804.1503
1514,5231.0,84572560601.38344
1515,52311.0,21143140150.34586
1516,523110.0,21143140150.34586
1517,52312.0,21143140150.34586
1518,523120.0,21143140150.34586
1519,52313.0,21143140150.34586
1520,523130.0,21143140150.34586
1521,52314.0,21143140150.34586
1522,523140.0,21143140150.34586
1523,5232.0,84572560601.38344
1524,52321.0,84572560601.38344
1525,523210.0,84572560601.38344
1526,5239.0,84572560601.38344
1527,52391.0,21143140150.34586
1528,523910.0,21143140150.34586
1529,52392.0,21143140150.34586
1530,523920.0,21143140150.34586
1531,52393.0,21143140150.34586
1532,523930.0,21143140150.34586
1533,52399.0,21143140150.34586
1534,523991.0,10571570075.17293
1535,523999.0,10571570075.17293
1536,524.0,253717681804.1503
1537,5241.0,126858840902.07515
1538,52411.0,42286280300.69172
1539,524113.0,21143140150.34586
1540,524114.0,21143140150.34586
1541,52412.0,42286280300.69172
1542,524126.0,14095426766.89724
1543,524127.0,14095426766.89724
1544,524128.0,14095426766.89724
1545,52413.0,42286280300.69172
1546,524130.0,42286280300.69172
1547,5242.0,126858840902.07515
1548,52421.0,63429420451.037575
1549,524210.0,63429420451.037575
1550,52429.0,63429420451.037575
1551,524291.0,21143140150.34586
1552,524292.0,21143140150.34586
1553,524298.0,21143140150.34586
1554,525.0,253717681804.1503
1555,5251.0,126858840902.07515
1556,52511.0,42286280300.69172
1557,525110.0,42286280300.69172
1558,52512.0,42286280300.69172
1559,525120.0,42286280300.69172
1560,52519.0,42286280300.69172
1561,525190.0,42286280300.69172
1562,5259.0,126858840902.07515
1563,52591.0,42286280300.69172
1564,525910.0,42286280300.69172
1565,52592.0,42286280300.69172
1566,525920.0,42286280300.69172
1567,52599.0,42286280300.69172
1568,525990.0,42286280300.69172
1569,53.0,806491079723.3124
1570,531.0,268830359907.77078
1571,5311.0,89610119969.25693
1572,53111.0,22402529992.31423
1573,531110.0,22402529992.31423
1574,53112.0,22402529992.31423
1575,531120.0,22402529992.31423
1576,53113.0,22402529992.31423
1577,531130.0,22402529992.31423
1578,53119.0,22402529992.31423
1579,531190.0,22402529992.31423
1580,5312.0,89610119969.25693
1581,53121.0,89610119969.25693
1582,531210.0,89610119969.25693
1583,5313.0,89610119969.25693
1584,53131.0,29870039989.752308
1585,531311.0,14935019994.876154
1586,531312.0,14935019994.876154
1587,53132.0,29870039989.752308
1588,531320.0,29870039989.752308
1589,53139.0,29870039989.752308
1590,531390.0,29870039989.752308
1591,532.0,268830359907.77078
1592,5321.0,67207589976.942696
1593,53211.0,33603794988.471348
1594,532111.0,16801897494.235674
1595,532112.0,16801897494.235674
1596,53212.0,33603794988.471348
1597,532120.0,33603794988.471348
1598,5322.0,67207589976.942696
1599,53221.0,16801897494.235674
1600,532210.0,16801897494.235674
1601,53222.0,16801897494.235674
1602,532220.0,16801897494.235674
1603,53223.0,16801897494.235674
1604,532230.0,16801897494.235674
1605,53229.0,16801897494.235674
1606,532291.0,5600632498.078558
1607,532292.0,5600632498.078558
1608,532299.0,5600632498.078558
1609,5323.0,67207589976.942696
1610,53231.0,67207589976.942696
1611,532310.0,67207589976.942696
1612,5324.0,67207589976.942696
1613,53241.0,22402529992.31423
1614,532411.0,11201264996.157116
1615,532412.0,11201264996.157116
1616,53242.0,22402529992.31423
1617,532420.0,22402529992.31423
1618,53249.0,22402529992.31423
1619,532490.0,22402529992.31423
1620,533.0,268830359907.77078
1621,5331.0,268830359907.77078
1622,53311.0,268830359907.77078
1623,533110.0,268830359907.77078
1624,54.0,1850256423453.099
1625,541.0,1850256423453.099
1626,5411.0,205584047050.34436
1627,54111.0,68528015683.44812
1628,541110.0,68528015683.44812
1629,54112.0,68528015683.44812
1630,541120.0,68528015683.44812
1631,54119.0,68528015683.44812
1632,541191.0,34264007841.72406
1633,541199.0,34264007841.72406
1634,5412.0,205584047050.34436
1635,54121.0,205584047050.34436
1636,541211.0,51396011762.58609
1637,541213.0,51396011762.58609
1638,541214.0,51396011762.58609
1639,541219.0,51396011762.58609
1640,5413.0,205584047050.34436
1641,54131.0,25698005881.293045
1642,541310.0,25698005881.293045
1643,54132.0,25698005881.293045
1644,541320.0,25698005881.293045
1645,54133.0,25698005881.293045
1646,541330.0,25698005881.293045
1647,54134.0,25698005881.293045
1648,541340.0,25698005881.293045
1649,54135.0,25698005881.293045
1650,541350.0,25698005881.293045
1651,54136.0,25698005881.293045
1652,541360.0,25698005881.293045
1653,54137.0,25698005881.293045
1654,541370.0,25698005881.293045
1655,54138.0,25698005881.293045
1656,541380.0,25698005881.293045
1657,5414.0,205584047050.34436
1658,54141.0,51396011762.58609
1659,541410.0,51396011762.58609
1660,54142.0,51396011762.58609
1661,541420.0,51396011762.58609
1662,54143.0,51396011762.58609
1663,541430.0,51396011762.58609
1664,54149.0,51396011762.58609
1665,541490.0,51396011762.58609
1666,5415.0,205584047050.34436
1667,54151.0,205584047050.34436
1668,541511.0,51396011762.58609
1669,541512.0,51396011762.58609
1670,541513.0,51396011762.58609
1671,541519.0,51396011762.58609
1672,5416.0,205584047050.34436
1673,54161.0,68528015683.44812
1674,541611.0,13705603136.689625
1675,541612.0,13705603136.689625
1676,541613.0,13705603136.689625
1677,541614.0,13705603136.689625
1678,541618.0,13705603136.689625
1679,54162.0,68528015683.44812
1680,541620.0,68528015683.44812
1681,54169.0,68528015683.44812
1682,541690.0,68528015683.44812
1683,5417.0,205584047050.34436
1684,54171.0,102792023525.17218
1685,541711.0,51396011762.58609
1686,541712.0,51396011762.58609
1687,54172.0,102792023525.17218
1688,541720.0,102792023525.17218
1689,5418.0,205584047050.34436
1690,54181.0,25698005881.293045
1691,541810.0,25698005881.293045
1692,54182.0,25698005881.293045
1693,541820.0,25698005881.293045
1694,54183.0,25698005881.293045
1695,541830.0,25698005881.293045
1696,54184.0,25698005881.293045
1697,541840.0,25698005881.293045
1698,54185.0,25698005881.293045
1699,541850.0,25698005881.293045
1700,54186.0,25698005881.293045
1701,541860.0,25698005881.293045
1702,54187.0,25698005881.293045
1703,541870.0,25698005881.293045
1704,54189.0,25698005881.293045
1705,541890.0,25698005881.293045
1706,5419.0,205584047050.34436
1707,54191.0,41116809410.06887
1708,541910.0,41116809410.06887
1709,54192.0,41116809410.06887
1710,541921.0,20558404705.034435
1711,541922.0,20558404705.034435
1712,54193.0,41116809410.06887
1713,541930.0,41116809410.06887
1714,54194.0,41116809410.06887
1715,541940.0,41116809410.06887
1716,54199.0,41116809410.06887
1717,541990.0,41116809410.06887
1718,55.0,85094515039.77768
1719,551.0,85094515039.77768
1720,5511.0,85094515039.77768
1721,55111.0,85094515039.77768
1722,551111.0,28364838346.59256
1723,551112.0,28364838346.59256
1724,551114.0,28364838346.59256
1725,56.0,-7196653442.257479
1726,561.0,-3598326721.1287394
1727,5611.0,-449790840.1410924
1728,56111.0,-449790840.1410924
1729,561110.0,-449790840.1410924
1730,5612.0,-449790840.1410924
1731,56121.0,-449790840.1410924
1732,561210.0,-449790840.1410924
1733,5613.0,-449790840.1410924
1734,56131.0,-149930280.0470308
1735,561311.0,-74965140.0235154
1736,561312.0,-74965140.0235154
1737,56132.0,-149930280.0470308
1738,561320.0,-149930280.0470308
1739,56133.0,-149930280.0470308
1740,561330.0,-149930280.0470308
1741,5614.0,-449790840.1410924
1742,56141.0,-74965140.0235154
1743,561410.0,-74965140.0235154
1744,56142.0,-74965140.0235154
1745,561421.0,-37482570.0117577
1746,561422.0,-37482570.0117577
1747,56143.0,-74965140.0235154
1748,561431.0,-37482570.0117577
1749,561439.0,-37482570.0117577
1750,56144.0,-74965140.0235154
1751,561440.0,-74965140.0235154
1752,56145.0,-74965140.0235154
1753,561450.0,-74965140.0235154
1754,56149.0,-74965140.0235154
1755,561491.0,-24988380.00783847
1756,561492.0,-24988380.00783847
1757,561499.0,-24988380.00783847
1758,5615.0,-449790840.1410924
1759,56151.0,-149930280.0470308
1760,561510.0,-149930280.0470308
1761,56152.0,-149930280.0470308
1762,561520.0,-149930280.0470308
1763,56159.0,-149930280.0470308
1764,561591.0,-74965140.0235154
1765,561599.0,-74965140.0235154
1766,5616.0,-449790840.1410924
1767,56161.0,-224895420.0705462
1768,561611.0,-74965140.0235154
1769,561612.0,-74965140.0235154
1770,561613.0,-74965140.0235154
1771,56162.0,-224895420.0705462
1772,561621.0,-112447710.0352731
1773,561622.0,-112447710.0352731
1774,5617.0,-449790840.1410924
1775,56171.0,-89958168.02821848
1776,561710.0,-89958168.02821848
1777,56172.0,-89958168.02821848
1778,561720.0,-89958168.02821848
1779,56173.0,-89958168.02821848
1780,561730.0,-89958168.02821848
1781,56174.0,-89958168.02821848
1782,561740.0,-89958168.02821848
1783,56179.0,-89958168.02821848
1784,561790.0,-89958168.02821848
1785,5619.0,-449790840.1410924
1786,56191.0,-149930280.0470308
1787,561910.0,-149930280.0470308
1788,56192.0,-149930280.0470308
1789,561920.0,-149930280.0470308
1790,56199.0,-149930280.0470308
1791,561990.0,-149930280.0470308
1792,562.0,-3598326721.1287394
1793,5621.0,-1199442240.3762465
1794,56211.0,-1199442240.3762465
