age	hours_pct	mean_hrs	num_obs
"54"	98.00000	3354.92017	251269.83000
"54"	99.00000	3619.38770	352271.36000
"54"	100.00000	4299.27539	372534.70000
"55"	1.00000	0.00000	2503532.06000
"55"	7.00000	22.62838	44767.87000
"55"	8.00000	195.55797	375481.13000
"55"	9.00000	381.89972	352794.10000
"55"	10.00000	509.94611	362937.96000
"55"	11.00000	650.80060	404874.76000
"55"	12.00000	779.34363	327379.13000
"55"	13.00000	894.80402	417158.78000
"55"	14.00000	1032.13672	744421.25000
"55"	16.00000	1110.11157	290118.25000
"55"	17.00000	1218.76514	403886.78000
"55"	18.00000	1290.17822	436498.90000
"55"	19.00000	1375.41821	257241.71000
"55"	20.00000	1457.73450	369406.68000
"55"	21.00000	1554.18787	727125.48000
"55"	23.00000	1598.57812	359408.24000
"55"	24.00000	1662.93726	362200.68000
"55"	25.00000	1762.26123	462132.31000
"55"	26.00000	1819.99133	948391.79000
"55"	28.00000	1839.72534	85397.58000
"55"	29.00000	1895.46753	486816.39000
"55"	30.00000	1924.00000	208597.52000
"55"	31.00000	1971.55237	492254.18000
"55"	32.00000	1999.04065	306753.59000
"55"	33.00000	2079.46069	15200388.51000
"55"	74.00000	2099.42822	29675.22000
"55"	75.00000	2176.01123	336782.38000
"55"	76.00000	2327.33032	2013208.31000
"55"	81.00000	2389.04297	176774.18000
"55"	82.00000	2488.33960	470707.46000
"55"	83.00000	2595.64795	2879604.97000
"55"	91.00000	2698.14062	282114.20000
"55"	92.00000	2852.73804	849248.40000
"55"	94.00000	3097.46069	1618741.40000
"55"	98.00000	3352.84570	194018.29000
"55"	99.00000	3611.79736	289630.08000
"55"	100.00000	4245.20215	323438.62000
"56"	1.00000	0.00000	2637463.54000
"56"	8.00000	57.47627	128125.44000
"56"	9.00000	252.42459	338255.70000
"56"	10.00000	429.33670	427910.56000
"56"	11.00000	522.39868	267957.01000
"56"	12.00000	649.74298	380925.19000
"56"	13.00000	781.13452	379480.77000
"56"	14.00000	863.40491	287557.98000
"56"	15.00000	1018.20209	889593.64000
"56"	17.00000	1092.63501	180733.17000
"56"	18.00000	1186.89160	292136.67000
"56"	19.00000	1261.12598	346282.26000
"56"	20.00000	1309.98340	345041.65000
"56"	21.00000	1409.14246	373486.96000
"56"	22.00000	1540.45374	732486.26000
"56"	24.00000	1597.86035	277330.28000
"56"	25.00000	1663.97974	376688.36000
"56"	26.00000	1745.38916	306939.75000
"56"	27.00000	1817.90039	1008459.33000
"56"	29.00000	1839.26990	84868.56000
"56"	30.00000	1873.78857	297827.39000
"56"	31.00000	1921.76660	371195.07000
"56"	32.00000	1972.92456	542281.06000
"56"	33.00000	1998.85693	283904.94000
"56"	34.00000	2038.82825	185180.89000
"56"	35.00000	2080.00000	13837211.07000
"56"	75.00000	2167.70630	331768.55000
"56"	76.00000	2255.06006	321123.97000
"56"	77.00000	2339.10156	1525829.80000
"56"	81.00000	2405.96899	198213.58000
"56"	82.00000	2492.83203	443685.58000
"56"	83.00000	2596.21973	2786808.73000
"56"	91.00000	2698.22534	278296.42000
"56"	92.00000	2851.78906	724394.63000
"56"	94.00000	3101.14307	1457800.52000
"56"	98.00000	3347.19946	217752.24000
"56"	99.00000	3613.82056	299312.20000
"56"	100.00000	4295.56738	322352.77000
"57"	1.00000	0.00000	2959095.04000
"57"	10.00000	125.45277	309638.81000
"57"	11.00000	314.36282	327171.40000
"57"	12.00000	436.67111	312556.48000
"57"	13.00000	560.73804	368264.63000
"57"	14.00000	681.71710	294334.83000
"57"	15.00000	782.55005	337686.50000
"57"	16.00000	904.74432	401592.47000
"57"	17.00000	1032.19348	679638.02000
"57"	19.00000	1106.68054	232204.69000
"57"	20.00000	1212.43872	367212.00000
"57"	21.00000	1288.85596	370892.50000
"57"	22.00000	1373.40906	231576.44000
"57"	23.00000	1454.07971	327016.01000
"57"	24.00000	1554.73364	626546.34000
"57"	26.00000	1598.31348	325700.93000
"57"	27.00000	1665.05225	384809.88000
"57"	28.00000	1743.96521	274073.93000
"57"	29.00000	1816.83862	948274.69000
"57"	31.00000	1838.60901	106323.15000
"57"	32.00000	1872.49158	241248.62000
"57"	33.00000	1920.50061	352279.83000
"57"	34.00000	1971.71558	457822.92000
"57"	35.00000	1998.79126	270245.70000
"57"	36.00000	2079.55591	13022949.24000
"57"	76.00000	2168.10303	265838.90000
"57"	77.00000	2255.96826	290315.63000
"57"	78.00000	2339.90430	1380349.40000
"57"	82.00000	2467.25317	501773.15000
"57"	83.00000	2515.40039	69058.38000
"57"	84.00000	2599.61670	2423367.31000
"57"	91.00000	2695.03589	233272.53000
"57"	92.00000	2849.20508	672477.75000
"57"	94.00000	3099.07983	1361148.00000
"57"	98.00000	3353.78296	202794.30000
"57"	99.00000	3637.88745	323737.90000
"57"	100.00000	4333.09424	316843.50000
"58"	1.00000	0.00000	2823991.29000
"58"	10.00000	102.47129	244740.14000
"58"	11.00000	292.44656	301186.43000
"58"	12.00000	425.85342	407939.49000
"58"	13.00000	525.81604	218158.45000
"58"	14.00000	615.31415	304677.97000
"58"	15.00000	727.43982	337326.00000
"58"	16.00000	832.42932	304497.01000
"58"	17.00000	953.70715	306870.96000
"58"	18.00000	1039.42175	638204.64000
"58"	20.00000	1108.91357	243442.72000
"58"	21.00000	1217.68518	358171.88000
"58"	22.00000	1289.51221	337778.09000
"58"	23.00000	1376.78430	219863.41000
"58"	24.00000	1454.50403	307581.81000
"58"	25.00000	1554.54041	580523.32000
"58"	26.00000	1598.46936	240316.80000
"58"	27.00000	1656.50928	248374.45000
"58"	28.00000	1696.12964	173457.81000
"58"	29.00000	1807.65454	1019797.32000
"58"	32.00000	1861.30530	314902.58000
"58"	33.00000	1912.90527	240518.79000
"58"	34.00000	1961.54382	630321.07000
"58"	36.00000	1999.49817	274243.33000
"58"	37.00000	2079.60718	12195199.14000
"58"	77.00000	2181.17432	347848.49000
"58"	78.00000	2331.33398	1335251.10000
"58"	82.00000	2408.54175	165383.18000
"58"	83.00000	2493.43872	320781.44000
"58"	84.00000	2596.14575	2281982.25000
"58"	91.00000	2700.29761	225178.43000
"58"	92.00000	2850.53394	709293.38000
"58"	94.00000	2954.83521	143769.92000
"58"	95.00000	3119.90576	1076576.92000
"58"	98.00000	3355.59546	161455.00000
"58"	99.00000	3622.24536	295709.94000
"58"	100.00000	4327.41895	283447.31000
"59"	1.00000	0.00000	2824577.70000
"59"	11.00000	139.68433	286529.78000
"59"	12.00000	318.59396	268760.92000
"59"	13.00000	436.30869	350618.02000
"59"	14.00000	530.61060	202239.50000
"59"	15.00000	628.74670	282950.88000
"59"	16.00000	768.14160	407649.40000
"59"	17.00000	852.61609	211459.64000
"59"	18.00000	933.30682	240974.13000
"59"	19.00000	1032.88477	689462.64000
"59"	21.00000	1097.97546	146463.56000
"59"	22.00000	1209.61792	352344.50000
"59"	23.00000	1288.76819	377059.70000
"59"	24.00000	1348.45081	102356.16000
"59"	25.00000	1419.19519	301964.21000
"59"	26.00000	1542.85815	655120.31000
"59"	28.00000	1596.57471	248295.73000
"59"	29.00000	1662.58728	268499.42000
"59"	30.00000	1741.29053	207339.85000
"59"	31.00000	1816.11768	822700.03000
"59"	33.00000	1838.69592	65769.83000
"59"	34.00000	1871.02563	233577.09000
"59"	35.00000	1920.66382	328192.16000
"59"	36.00000	1971.46570	438637.88000
"59"	37.00000	1998.56042	258792.26000
"59"	38.00000	2034.59216	107541.15000
"59"	39.00000	2079.98950	10937923.71000
"59"	78.00000	2189.56104	335067.31000
"59"	79.00000	2332.68945	1097868.75000
"59"	83.00000	2461.57886	423868.23000
"59"	84.00000	2596.91797	2060787.99000
"59"	91.00000	2646.07788	16578.53000
"59"	92.00000	2813.96265	762465.53000
"59"	94.00000	2919.38647	76973.89000
"59"	95.00000	3114.90088	1041997.79000
"59"	98.00000	3359.72754	147668.50000
"59"	99.00000	3629.08862	220955.62000
"59"	100.00000	4318.60107	269165.78000
"60"	1.00000	0.00000	2848660.01000
"60"	11.00000	39.29307	122047.82000
"60"	12.00000	192.68605	258641.21000
"60"	13.00000	344.99911	321661.25000
"60"	14.00000	456.49783	257945.87000
"60"	15.00000	522.32001	241610.07000
"60"	16.00000	617.56488	255692.87000
"60"	17.00000	739.70435	352272.09000
"60"	18.00000	811.13605	225181.52000
"60"	19.00000	888.72974	236103.11000
"60"	20.00000	1021.58575	845191.59000
"60"	23.00000	1097.68091	223808.89000
"60"	24.00000	1186.50171	274051.16000
"60"	25.00000	1254.72205	330260.34000
"60"	26.00000	1299.73376	243683.09000
"60"	27.00000	1377.46521	226991.89000
"60"	28.00000	1465.17651	292952.68000
"60"	29.00000	1558.38062	471984.90000
"60"	30.00000	1598.09448	245489.05000
"60"	31.00000	1655.76660	239050.38000
"60"	32.00000	1687.46106	110832.36000
"60"	33.00000	1758.53418	298737.29000
"60"	34.00000	1819.88000	688645.12000
"60"	36.00000	1838.10229	83559.66000
"60"	37.00000	1894.28015	382731.94000
"60"	38.00000	1934.51917	152341.02000
"60"	39.00000	1976.00000	307023.90000
"60"	40.00000	2002.27905	244080.82000
"60"	41.00000	2079.69116	10034986.26000
"60"	78.00000	2165.49658	253761.96000
"60"	79.00000	2256.61646	265401.41000
"60"	80.00000	2339.04810	1006243.41000
"60"	84.00000	2463.07031	390958.39000
"60"	85.00000	2595.27783	1843753.22000
"60"	92.00000	2702.37158	183672.81000
"60"	93.00000	2853.71240	557476.74000
"60"	95.00000	3105.58105	1013761.74000
"60"	98.00000	3232.88867	33425.53000
"60"	99.00000	3548.29614	316817.56000
"60"	100.00000	4292.25732	219155.08000
"61"	1.00000	0.00000	2902107.60000
"61"	12.00000	23.86727	75397.32000
"61"	13.00000	173.77670	274146.55000
"61"	14.00000	305.36761	213680.69000
"61"	15.00000	398.22906	262725.34000
"61"	16.00000	501.56195	280222.90000
"61"	17.00000	586.83417	242310.34000
"61"	18.00000	678.03455	258832.95000
"61"	19.00000	765.56250	204934.58000
"61"	20.00000	815.79114	249535.76000
"61"	21.00000	921.92072	327059.01000
"61"	22.00000	1031.03308	709367.35000
"61"	25.00000	1106.44519	197327.66000
"61"	26.00000	1216.94348	351513.50000
"61"	27.00000	1277.09399	133910.03000
"61"	28.00000	1312.38477	265066.91000
"61"	29.00000	1420.11011	266996.40000
"61"	30.00000	1541.07825	631440.57000
"61"	32.00000	1598.56250	254960.90000
"61"	33.00000	1657.03784	223713.50000
"61"	34.00000	1681.13123	94145.35000
"61"	35.00000	1761.88867	268696.03000
"61"	36.00000	1819.97864	642731.52000
"61"	38.00000	1837.93188	78450.33000
"61"	39.00000	1895.72668	315249.19000
"61"	40.00000	1935.19751	176361.52000
"61"	41.00000	1975.96948	355790.41000
"61"	42.00000	1999.62366	189352.94000
"61"	43.00000	2079.60767	9215555.14000
"61"	80.00000	2166.82031	160791.92000
"61"	81.00000	2257.38818	232809.57000
"61"	82.00000	2339.85596	913816.92000
"61"	85.00000	2388.77905	70707.12000
"61"	86.00000	2476.27612	299632.97000
"61"	87.00000	2595.52515	1476680.20000
"61"	93.00000	2721.69507	205213.73000
"61"	94.00000	2860.00000	393166.38000
"61"	95.00000	3106.73975	835356.61000
"61"	98.00000	3207.19800	14974.06000
"61"	99.00000	3505.42212	260649.60000
"61"	100.00000	4283.63867	226489.87000
"62"	1.00000	0.00000	3084554.96000
"62"	14.00000	33.21964	87369.25000
"62"	15.00000	187.66917	278622.17000
"62"	16.00000	306.45877	241662.13000
"62"	17.00000	374.27615	227883.15000
"62"	18.00000	457.17358	269964.68000
"62"	19.00000	514.54633	226270.93000
"62"	20.00000	556.42719	111555.40000
"62"	21.00000	627.35443	247948.07000
"62"	22.00000	710.47583	221554.20000
"62"	23.00000	787.63007	308320.70000
"62"	24.00000	829.87390	143209.84000
"62"	25.00000	921.05249	316299.08000
"62"	26.00000	994.65771	129407.84000
"62"	27.00000	1038.78723	763009.50000
"62"	30.00000	1094.53455	192814.18000
"62"	31.00000	1184.25415	247268.27000
"62"	32.00000	1243.99133	161241.06000
"62"	33.00000	1289.05701	404025.29000
"62"	34.00000	1326.97241	32628.83000
"62"	35.00000	1405.02148	294365.80000
"62"	36.00000	1490.66833	194355.15000
"62"	37.00000	1559.06201	554145.08000
"62"	39.00000	1598.32190	195519.55000
"62"	40.00000	1658.72986	182867.71000
"62"	41.00000	1706.64307	185813.54000
"62"	42.00000	1811.65442	698153.44000
"62"	45.00000	1864.25708	213694.28000
"62"	46.00000	1920.09229	210814.81000
"62"	47.00000	1973.01904	293360.08000
"62"	48.00000	1999.18372	160417.55000
"62"	49.00000	2079.53735	7585164.87000
"62"	82.00000	2167.32178	156269.40000
"62"	83.00000	2251.78735	172831.54000
"62"	84.00000	2338.64893	736519.80000
"62"	87.00000	2467.65332	247780.39000
"62"	88.00000	2597.46631	1275504.20000
"62"	94.00000	2800.10864	452041.88000
"62"	96.00000	3095.97437	709903.68000
"62"	99.00000	3518.21460	270726.39000
"62"	100.00000	4360.37500	144147.03000
"63"	1.00000	0.00000	3202182.16000
"63"	17.00000	36.53273	101296.46000
"63"	18.00000	148.08839	187272.89000
"63"	19.00000	274.81485	198643.22000
"63"	20.00000	336.35922	196491.62000
"63"	21.00000	402.84995	202691.76000
"63"	22.00000	474.05222	186286.62000
"63"	23.00000	515.49176	230034.94000
"63"	24.00000	574.61072	159316.84000
"63"	25.00000	631.88055	194221.93000
"63"	26.00000	700.85199	183553.72000
"63"	27.00000	773.82776	232113.61000
"63"	28.00000	800.97034	157918.18000
"63"	29.00000	850.71381	210439.29000
"63"	30.00000	929.01813	242372.78000
"63"	31.00000	1033.64880	786646.31000
"63"	35.00000	1097.05505	160698.84000
"63"	36.00000	1176.69067	197365.29000
"63"	37.00000	1243.46838	162478.42000
"63"	38.00000	1292.77856	353995.53000
"63"	39.00000	1319.02649	25105.67000
"63"	40.00000	1407.21973	269626.09000
"63"	41.00000	1489.39661	122008.56000
"63"	42.00000	1558.47668	401634.13000
"63"	44.00000	1602.09302	170249.74000
"63"	45.00000	1666.53955	207195.98000
"63"	46.00000	1733.38696	180579.12000
"63"	47.00000	1817.14172	554135.11000
"63"	49.00000	1837.80896	43722.38000
"63"	50.00000	1890.55212	247001.21000
"63"	51.00000	1959.70166	297116.90000
"63"	52.00000	1999.06799	67683.41000
"63"	53.00000	2079.69727	5904074.58000
"63"	83.00000	2164.53906	118003.64000
"63"	84.00000	2252.58716	183293.09000
"63"	85.00000	2338.92090	576525.68000
"63"	88.00000	2455.28247	207505.06000
"63"	89.00000	2595.33984	1010559.33000
"63"	94.00000	2698.42578	97857.57000
"63"	95.00000	2851.93799	240596.85000
"63"	96.00000	3104.19556	603999.76000
"63"	99.00000	3499.00342	202657.79000
"63"	100.00000	4351.14160	114250.08000
"64"	1.00000	0.00000	3139017.46000
"64"	19.00000	64.64684	167794.54000
"64"	20.00000	214.36757	214373.11000
"64"	21.00000	306.52545	173503.56000
"64"	22.00000	365.29361	143380.07000
"64"	23.00000	413.71683	175000.97000
"64"	24.00000	473.08963	166189.82000
"64"	25.00000	517.61188	203928.75000
"64"	26.00000	574.89862	191942.55000
"64"	27.00000	627.72766	128617.87000
"64"	28.00000	695.25665	187930.06000
"64"	29.00000	774.83514	237633.27000
"64"	30.00000	799.66559	121805.22000
"64"	31.00000	834.98022	145188.76000
"64"	32.00000	905.99084	194834.65000
"64"	33.00000	978.89893	185450.75000
"64"	34.00000	1039.20154	670284.15000
"64"	38.00000	1091.10254	178730.57000
"64"	39.00000	1181.06140	197379.52000
"64"	40.00000	1245.45276	141078.66000
"64"	41.00000	1290.64575	314678.84000
"64"	42.00000	1333.12805	42871.73000
"64"	43.00000	1401.19495	178184.67000
"64"	44.00000	1494.10986	161415.05000
"64"	45.00000	1559.92480	370541.07000
"64"	47.00000	1597.48193	149449.11000
"64"	48.00000	1658.53918	187084.66000
"64"	49.00000	1715.00012	178314.24000
"64"	50.00000	1817.44287	489575.75000
"64"	52.00000	1839.36108	30253.64000
"64"	53.00000	1892.78406	198550.23000
"64"	54.00000	1960.58960	241086.36000
"64"	55.00000	1999.08301	80456.72000
"64"	56.00000	2079.33423	5021276.98000
"64"	84.00000	2098.79565	20714.74000
"64"	85.00000	2218.33716	177669.71000
"64"	86.00000	2339.04614	479886.50000
"64"	88.00000	2389.31689	35356.31000
"64"	89.00000	2475.84106	179978.75000
"64"	90.00000	2599.01392	790528.94000
"64"	94.00000	2697.71606	98689.77000
"64"	95.00000	2849.16235	255171.68000
"64"	96.00000	2969.04077	61664.27000
"64"	97.00000	3120.00000	456306.81000
"64"	99.00000	3384.72510	66501.29000
"64"	100.00000	4023.86353	172176.85000
"65"	1.00000	0.00000	3033485.85000
"65"	20.00000	31.13593	96511.28000
"65"	21.00000	152.06694	158618.94000
"65"	22.00000	259.18008	161481.46000
"65"	23.00000	308.96597	208208.89000
"65"	24.00000	353.95383	98575.33000
"65"	25.00000	402.05295	213191.29000
"65"	26.00000	463.93744	187536.91000
"65"	27.00000	516.36212	226553.37000
"65"	29.00000	571.81995	191073.75000
"65"	30.00000	630.24475	181573.89000
"65"	31.00000	675.48621	100444.93000
"65"	32.00000	731.71045	152847.31000
"65"	33.00000	779.95996	150370.39000
"65"	34.00000	815.29791	254064.67000
"65"	35.00000	863.16858	85538.05000
"65"	36.00000	915.65363	147121.10000
"65"	37.00000	963.46912	139551.63000
"65"	38.00000	1036.00830	727806.68000
"65"	42.00000	1066.12317	58239.26000
"65"	43.00000	1123.06848	155015.04000
"65"	44.00000	1196.82581	151936.30000
"65"	45.00000	1247.21692	169461.54000
"65"	46.00000	1295.59314	336822.22000
"65"	48.00000	1367.58435	156358.89000
"65"	49.00000	1434.24194	117628.76000
"65"	50.00000	1541.53625	456840.87000
"65"	52.00000	1576.29578	10983.83000
"65"	53.00000	1634.43286	237392.48000
"65"	54.00000	1700.36658	78600.82000
"65"	55.00000	1808.93225	580983.94000
"65"	58.00000	1863.32275	96642.97000
"65"	59.00000	1916.88196	137181.68000
"65"	60.00000	1972.65710	209838.87000
"65"	61.00000	1997.67322	93770.72000
"65"	62.00000	2079.52661	3890200.05000
"65"	87.00000	2207.55225	164747.07000
"65"	88.00000	2339.11841	396691.08000
"65"	90.00000	2460.63843	102411.25000
"65"	91.00000	2594.42212	587163.73000
"65"	95.00000	2804.16919	303550.39000
"65"	97.00000	3093.90039	387408.12000
"65"	99.00000	3498.06177	133826.44000
"65"	100.00000	4375.63086	101868.51000
"66"	1.00000	0.00000	2772853.58000
"66"	22.00000	14.34945	54313.22000
"66"	23.00000	77.65889	131015.13000
"66"	24.00000	206.62053	130820.20000
"66"	25.00000	276.27856	148668.44000
"66"	26.00000	317.15787	110331.38000
"66"	27.00000	367.62485	124651.66000
"66"	28.00000	407.39999	127072.94000
"66"	29.00000	462.68381	205140.99000
"66"	30.00000	501.60626	48904.14000
"66"	31.00000	520.00000	171110.75000
"66"	32.00000	559.20422	87950.29000
"66"	33.00000	610.10016	188371.22000
"66"	34.00000	637.62891	83710.18000
"66"	35.00000	694.42096	138017.99000
"66"	36.00000	770.57672	216428.28000
"66"	37.00000	798.78790	144834.02000
"66"	39.00000	831.05505	138690.56000
"66"	40.00000	901.82721	141890.74000
"66"	41.00000	963.25043	102659.56000
"66"	42.00000	1033.17126	616109.66000
"66"	46.00000	1069.21765	38715.26000
"66"	47.00000	1122.49231	117772.60000
"66"	48.00000	1196.39172	135109.71000
"66"	49.00000	1245.09216	148222.17000
"66"	50.00000	1292.16589	270673.72000
"66"	52.00000	1374.90601	109707.91000
"66"	53.00000	1438.52576	137043.26000
"66"	54.00000	1552.52051	413801.87000
"66"	57.00000	1596.82556	90062.27000
"66"	58.00000	1657.38623	155818.69000
"66"	59.00000	1712.61145	91221.44000
"66"	60.00000	1816.04041	386606.03000
"66"	63.00000	1888.28552	133101.36000
"66"	64.00000	1958.31555	186958.75000
"66"	65.00000	1999.53149	56802.70000
"66"	66.00000	2079.32300	2867687.76000
"66"	88.00000	2181.28174	101446.15000
"66"	89.00000	2332.17505	336875.78000
"66"	91.00000	2391.51147	33479.32000
"66"	92.00000	2583.64526	538634.84000
"66"	96.00000	2782.60791	161008.29000
"66"	97.00000	3105.49390	278654.36000
"66"	99.00000	3340.32300	48870.36000
"66"	100.00000	3961.67847	123997.51000
"67"	1.00000	0.00000	2374361.79000
"67"	22.00000	7.95225	19693.00000
"67"	23.00000	66.04626	110419.85000
"67"	24.00000	186.30618	106867.08000
"67"	25.00000	275.96112	142816.07000
"67"	26.00000	315.94370	104021.79000
"67"	27.00000	355.30725	90111.55000
"67"	28.00000	393.32156	103083.83000
"67"	29.00000	425.01355	104364.70000
"67"	30.00000	483.06247	137478.71000
"67"	31.00000	518.85559	139835.34000
"67"	32.00000	549.44049	49349.24000
"67"	33.00000	606.65900	164685.20000
"67"	34.00000	637.94403	61992.98000
"67"	35.00000	678.87860	99632.81000
"67"	36.00000	729.98071	110679.96000
"67"	37.00000	777.68109	184381.59000
"67"	38.00000	798.71942	103542.16000
"67"	39.00000	828.96198	99136.96000
"67"	40.00000	861.68750	63471.77000
"67"	41.00000	902.40753	90533.44000
"67"	42.00000	951.70630	112019.94000
"67"	43.00000	1033.41479	626160.69000
"67"	48.00000	1066.79431	46807.20000
"67"	49.00000	1116.02136	85300.23000
"67"	50.00000	1189.17944	131862.55000
"67"	51.00000	1244.89734	166528.47000
"67"	52.00000	1254.76831	27994.54000
"67"	53.00000	1296.78943	267554.10000
"67"	55.00000	1373.63574	67604.48000
"67"	56.00000	1441.09021	107942.64000
"67"	57.00000	1552.75916	344748.25000
"67"	60.00000	1602.64209	85967.25000
"67"	61.00000	1663.37842	108452.66000
"67"	62.00000	1730.63599	105514.35000
"67"	63.00000	1818.61597	364072.11000
"67"	66.00000	1883.40112	99033.21000
"67"	67.00000	1961.04736	165083.03000
"67"	68.00000	2000.00000	41814.82000
"67"	69.00000	2079.35938	2363708.71000
"67"	90.00000	2134.34619	17716.73000
"67"	91.00000	2316.14551	238860.45000
"67"	93.00000	2469.32397	100752.26000
"67"	94.00000	2594.58252	293128.62000
"67"	96.00000	2697.87427	37115.37000
"67"	97.00000	2858.09399	91317.79000
"67"	98.00000	3112.00317	201324.98000
"67"	99.00000	3362.68555	23309.72000
"67"	100.00000	4043.14111	95541.52000
"68"	1.00000	0.00000	2162938.43000
"68"	24.00000	42.39952	78019.77000
"68"	25.00000	174.10620	112661.40000
"68"	26.00000	257.65948	77397.78000
"68"	27.00000	296.25989	110264.23000
"68"	28.00000	326.20853	76640.33000
"68"	29.00000	371.10190	108062.93000
"68"	30.00000	407.63290	124958.22000
"68"	31.00000	431.59476	44306.10000
"68"	32.00000	471.21213	91994.14000
"68"	33.00000	516.46875	181452.32000
"68"	34.00000	524.77979	13231.89000
"68"	35.00000	575.99487	115416.41000
"68"	36.00000	622.94025	73342.63000
"68"	37.00000	642.57428	85493.89000
"68"	38.00000	707.50824	116322.42000
"68"	39.00000	772.90759	189122.06000
"68"	41.00000	799.84967	77608.91000
"68"	42.00000	829.94006	84306.52000
"68"	43.00000	905.93689	110260.91000
"68"	44.00000	979.98273	120635.15000
"68"	45.00000	1039.36255	455386.95000
"68"	50.00000	1072.94202	61860.48000
"68"	51.00000	1136.58838	89315.88000
"68"	52.00000	1194.61853	92827.14000
"68"	53.00000	1244.11475	137382.96000
"68"	54.00000	1294.03589	218207.43000
"68"	56.00000	1326.66089	21047.99000
"68"	57.00000	1402.06433	102543.78000
"68"	58.00000	1478.38025	84669.22000
"68"	59.00000	1559.51489	283044.73000
"68"	62.00000	1639.15369	147013.81000
"68"	63.00000	1683.15405	34640.39000
"68"	64.00000	1807.02441	331829.62000
"68"	67.00000	1864.42822	66069.67000
"68"	68.00000	1917.50269	67266.57000
"68"	69.00000	1982.73975	134652.85000
"68"	70.00000	2079.56836	1884398.26000
"68"	90.00000	2166.78906	41636.67000
"68"	91.00000	2322.68774	183998.39000
"68"	93.00000	2576.53345	306055.70000
"68"	96.00000	2805.58057	121524.24000
"68"	97.00000	3093.58325	180768.46000
"68"	99.00000	3525.34082	78022.98000
"68"	100.00000	4297.01074	54516.58000
"69"	1.00000	0.00000	1985283.68000
"69"	25.00000	43.45492	41950.13000
"69"	26.00000	166.20901	90198.39000
"69"	27.00000	258.57431	74731.65000
"69"	28.00000	299.18265	87256.22000
"69"	29.00000	328.20245	71174.66000
"69"	30.00000	364.55695	86046.60000
"69"	31.00000	406.58389	134154.43000
"69"	32.00000	440.43417	29394.30000
"69"	33.00000	477.08914	82386.60000
"69"	34.00000	516.19269	180063.38000
"69"	36.00000	549.78937	60988.74000
"69"	37.00000	594.56616	74588.49000
"69"	38.00000	624.17822	82197.22000
"69"	39.00000	653.21002	78807.57000
"69"	40.00000	719.13110	84821.19000
"69"	41.00000	776.94061	151364.91000
"69"	42.00000	798.82245	72941.54000
"69"	43.00000	829.99774	84706.40000
"69"	44.00000	838.16516	19442.82000
"69"	45.00000	883.51221	74227.19000
"69"	46.00000	943.20734	108665.09000
"69"	47.00000	996.59961	66029.32000
"69"	48.00000	1038.99719	396323.95000
"69"	53.00000	1092.34900	83295.76000
"69"	54.00000	1185.13574	119616.90000
"69"	55.00000	1246.58752	108741.54000
"69"	56.00000	1250.00000	10630.10000
"69"	57.00000	1296.79004	189470.89000
"69"	59.00000	1374.62671	60330.30000
"69"	60.00000	1440.45361	95454.16000
"69"	61.00000	1551.34314	254707.25000
"69"	64.00000	1600.09387	44803.63000
"69"	65.00000	1663.47119	82217.02000
"69"	66.00000	1751.13831	94777.56000
"69"	67.00000	1820.00000	265733.50000
"69"	70.00000	1863.77905	50445.20000
"69"	71.00000	1944.09924	113796.07000
"69"	72.00000	2012.01672	47501.49000
"69"	73.00000	2079.97363	1447209.62000
"69"	90.00000	2180.13525	23856.79000
"69"	91.00000	2326.86914	180876.54000
"69"	93.00000	2468.23706	42875.79000
"69"	94.00000	2599.26880	242971.63000
"69"	97.00000	2789.76538	82510.14000
"69"	98.00000	3102.01440	141749.75000
"69"	99.00000	3341.42456	22816.62000
"69"	100.00000	3888.24878	75917.93000
"70"	1.00000	0.00000	1697752.49000
"70"	25.00000	35.59584	37760.26000
"70"	26.00000	146.75923	69278.37000
"70"	27.00000	250.42221	87746.03000
"70"	28.00000	287.60223	65180.23000
"70"	29.00000	315.68292	77972.06000
"70"	30.00000	352.23093	63789.72000
"70"	31.00000	378.59866	55824.63000
"70"	32.00000	408.76724	91224.88000
"70"	33.00000	437.11160	50839.99000
"70"	34.00000	474.46674	59145.42000
"70"	35.00000	517.00885	99954.04000
"70"	36.00000	550.66931	43182.99000
"70"	37.00000	595.73279	68764.04000
"70"	38.00000	627.85431	79696.99000
"70"	39.00000	693.31610	55390.44000
"70"	40.00000	771.50555	185802.04000
"70"	42.00000	799.82593	62807.37000
"70"	43.00000	830.88464	79898.09000
"70"	44.00000	838.48413	22030.49000
"70"	45.00000	896.21832	66177.27000
"70"	46.00000	950.54797	68378.79000
"70"	47.00000	994.12903	69661.89000
"70"	48.00000	1039.46387	343949.73000
"70"	52.00000	1050.00000	4187.09000
"70"	53.00000	1108.90771	88197.65000
"70"	54.00000	1193.99243	91540.34000
"70"	55.00000	1244.34741	112910.40000
"70"	57.00000	1274.48242	56589.62000
"70"	58.00000	1299.89465	168623.47000
"70"	60.00000	1349.43811	33979.55000
"70"	61.00000	1435.89331	89895.00000
"70"	62.00000	1506.75867	48525.55000
"70"	63.00000	1559.59729	185370.80000
"70"	65.00000	1598.56897	45451.96000
"70"	66.00000	1662.93494	78768.60000
"70"	67.00000	1723.97156	48542.58000
"70"	68.00000	1816.58533	217134.20000
"70"	71.00000	1864.45117	49316.73000
"70"	72.00000	1948.30505	109799.83000
"70"	73.00000	1997.92236	29153.85000
"70"	74.00000	2079.46729	1295396.64000
