,Codes:,Interest_Income
1798,5622.0,1359337529.6160524
1799,56221.0,1359337529.6160524
1800,562211.0,339834382.4040131
1801,562212.0,339834382.4040131
1802,562213.0,339834382.4040131
1803,562219.0,339834382.4040131
1804,5629.0,1359337529.6160524
1805,56291.0,453112509.87201744
1806,562910.0,453112509.87201744
1807,56292.0,453112509.87201744
1808,562920.0,453112509.87201744
1809,56299.0,453112509.87201744
1810,562991.0,226556254.93600872
1811,562998.0,226556254.93600872
1812,61.0,6440019880.3781595
1813,611.0,6440019880.3781595
1814,6111.0,920002840.0540228
1815,61111.0,920002840.0540228
1816,611110.0,920002840.0540228
1817,6112.0,920002840.0540228
1818,61121.0,920002840.0540228
1819,611210.0,920002840.0540228
1820,6113.0,920002840.0540228
1821,61131.0,920002840.0540228
1822,611310.0,920002840.0540228
1823,6114.0,920002840.0540228
1824,61141.0,306667613.35134095
1825,611410.0,306667613.35134095
1826,61142.0,306667613.35134095
1827,611420.0,306667613.35134095
1828,61143.0,306667613.35134095
1829,611430.0,306667613.35134095
1830,6115.0,920002840.0540228
1831,61151.0,920002840.0540228
1832,611511.0,230000710.0135057
1833,611512.0,230000710.0135057
1834,611513.0,230000710.0135057
1835,611519.0,230000710.0135057
1836,6116.0,920002840.0540228
1837,61161.0,230000710.0135057
1838,611610.0,230000710.0135057
1839,61162.0,230000710.0135057
1840,611620.0,230000710.0135057
1841,61163.0,230000710.0135057
1842,611630.0,230000710.0135057
1843,61169.0,230000710.0135057
1844,611691.0,76666903.33783524
1845,611692.0,76666903.33783524
1846,611699.0,76666903.33783524
1847,6117.0,920002840.0540228
1848,61171.0,920002840.0540228
1849,611710.0,920002840.0540228
1850,62.0,6440019880.3781595
1851,621.0,1610004970.0945399
1852,6211.0,230000710.0135057
1853,62111.0,230000710.0135057
1854,621111.0,115000355.00675285
1855,621112.0,115000355.00675285
1856,6212.0,230000710.0135057
1857,62121.0,230000710.0135057
1858,621210.0,230000710.0135057
1859,6213.0,230000710.0135057
1860,62131.0,46000142.00270114
1861,621310.0,46000142.00270114
1862,62132.0,46000142.00270114
1863,621320.0,46000142.00270114
1864,62133.0,46000142.00270114
1865,621330.0,46000142.00270114
1866,62134.0,46000142.00270114
1867,621340.0,46000142.00270114
1868,62139.0,46000142.00270114
1869,621391.0,23000071.00135057
1870,621399.0,23000071.00135057
1871,6214.0,230000710.0135057
1872,62141.0,76666903.33783524
1873,621410.0,76666903.33783524
1874,62142.0,76666903.33783524
1875,621420.0,76666903.33783524
1876,62149.0,76666903.33783524
1877,621491.0,19166725.83445881
1878,621492.0,19166725.83445881
1879,621493.0,19166725.83445881
1880,621498.0,19166725.83445881
1881,6215.0,230000710.0135057
1882,62151.0,230000710.0135057
1883,621511.0,115000355.00675285
1884,621512.0,115000355.00675285
1885,6216.0,230000710.0135057
1886,62161.0,230000710.0135057
1887,621610.0,230000710.0135057
1888,6219.0,230000710.0135057
1889,62191.0,115000355.00675285
1890,621910.0,115000355.00675285
1891,62199.0,115000355.00675285
1892,621991.0,57500177.503376424
1893,621999.0,57500177.503376424
1894,622.0,1610004970.0945399
1895,6221.0,536668323.36484665
1896,62211.0,536668323.36484665
1897,622110.0,536668323.36484665
1898,6222.0,536668323.36484665
1899,62221.0,536668323.36484665
1900,622210.0,536668323.36484665
1901,6223.0,536668323.36484665
1902,62231.0,536668323.36484665
1903,622310.0,536668323.36484665
1904,623.0,1610004970.0945399
1905,6231.0,402501242.52363497
1906,62311.0,402501242.52363497
1907,623110.0,402501242.52363497
1908,6232.0,402501242.52363497
1909,62321.0,201250621.26181749
1910,623210.0,201250621.26181749
1911,62322.0,201250621.26181749
1912,623220.0,201250621.26181749
1913,6233.0,402501242.52363497
1914,62331.0,402501242.52363497
1915,623311.0,201250621.26181749
1916,623312.0,201250621.26181749
1917,6239.0,402501242.52363497
1918,62399.0,402501242.52363497
1919,623990.0,402501242.52363497
1920,624.0,1610004970.0945399
1921,6241.0,402501242.52363497
1922,62411.0,134167080.84121166
1923,624110.0,134167080.84121166
1924,62412.0,134167080.84121166
1925,624120.0,134167080.84121166
1926,62419.0,134167080.84121166
1927,624190.0,134167080.84121166
1928,6242.0,402501242.52363497
1929,62421.0,134167080.84121166
1930,624210.0,134167080.84121166
1931,62422.0,134167080.84121166
1932,624221.0,67083540.42060583
1933,624229.0,67083540.42060583
1934,62423.0,134167080.84121166
1935,624230.0,134167080.84121166
1936,6243.0,402501242.52363497
1937,62431.0,402501242.52363497
1938,624310.0,402501242.52363497
1939,6244.0,402501242.52363497
1940,62441.0,402501242.52363497
1941,624410.0,402501242.52363497
1942,71.0,11497535492.957747
1943,711.0,3832511830.9859157
1944,7111.0,766502366.1971831
1945,71111.0,191625591.54929578
1946,711110.0,191625591.54929578
1947,71112.0,191625591.54929578
1948,711120.0,191625591.54929578
1949,71113.0,191625591.54929578
1950,711130.0,191625591.54929578
1951,71119.0,191625591.54929578
1952,711190.0,191625591.54929578
1953,7112.0,766502366.1971831
1954,71121.0,766502366.1971831
1955,711211.0,255500788.73239437
1956,711212.0,255500788.73239437
1957,711219.0,255500788.73239437
1958,7113.0,766502366.1971831
1959,71131.0,383251183.09859157
1960,711310.0,383251183.09859157
1961,71132.0,383251183.09859157
1962,711320.0,383251183.09859157
1963,7114.0,766502366.1971831
1964,71141.0,766502366.1971831
1965,711410.0,766502366.1971831
1966,7115.0,766502366.1971831
1967,71151.0,766502366.1971831
1968,711510.0,766502366.1971831
1969,712.0,3832511830.9859157
1970,7121.0,3832511830.9859157
1971,71211.0,958127957.7464789
1972,712110.0,958127957.7464789
1973,71212.0,958127957.7464789
1974,712120.0,958127957.7464789
1975,71213.0,958127957.7464789
1976,712130.0,958127957.7464789
1977,71219.0,958127957.7464789
1978,712190.0,958127957.7464789
1979,713.0,3832511830.9859157
1980,7131.0,1277503943.6619718
1981,71311.0,638751971.8309859
1982,713110.0,638751971.8309859
1983,71312.0,638751971.8309859
1984,713120.0,638751971.8309859
1985,7132.0,1277503943.6619718
1986,71321.0,638751971.8309859
1987,713210.0,638751971.8309859
1988,71329.0,638751971.8309859
1989,713290.0,638751971.8309859
1990,7139.0,1277503943.6619718
1991,71391.0,212917323.94366196
1992,713910.0,212917323.94366196
1993,71392.0,212917323.94366196
1994,713920.0,212917323.94366196
1995,71393.0,212917323.94366196
1996,713930.0,212917323.94366196
1997,71394.0,212917323.94366196
1998,713940.0,212917323.94366196
1999,71395.0,212917323.94366196
2000,713950.0,212917323.94366196
2001,71399.0,212917323.94366196
2002,713990.0,212917323.94366196
2003,72.0,11497535492.957747
2004,721.0,5748767746.478873
2005,7211.0,1916255915.4929578
2006,72111.0,638751971.8309859
2007,721110.0,638751971.8309859
2008,72112.0,638751971.8309859
2009,721120.0,638751971.8309859
2010,72119.0,638751971.8309859
2011,721191.0,319375985.91549295
2012,721199.0,319375985.91549295
2013,7212.0,1916255915.4929578
2014,72121.0,1916255915.4929578
2015,721211.0,958127957.7464789
2016,721214.0,958127957.7464789
2017,7213.0,1916255915.4929578
2018,72131.0,1916255915.4929578
2019,721310.0,1916255915.4929578
2020,722.0,5748767746.478873
2021,7223.0,1916255915.4929578
2022,72231.0,638751971.8309859
2023,722310.0,638751971.8309859
2024,72232.0,638751971.8309859
2025,722320.0,638751971.8309859
2026,72233.0,638751971.8309859
2027,722330.0,638751971.8309859
2028,7224.0,1916255915.4929578
2029,72241.0,1916255915.4929578
2030,722410.0,1916255915.4929578
2031,7225.0,1916255915.4929578
2032,72251.0,1916255915.4929578
2033,722511.0,479063978.87323946
2034,722513.0,479063978.87323946
2035,722514.0,479063978.87323946
2036,722515.0,479063978.87323946
2037,81.0,104000321.04958518
2038,811.0,26000080.262396295
2039,8111.0,6500020.065599074
2040,81111.0,2166673.3551996914
2041,811111.0,541668.3387999228
2042,811112.0,541668.3387999228
2043,811113.0,541668.3387999228
2044,811118.0,541668.3387999228
2045,81112.0,2166673.3551996914
2046,811121.0,1083336.6775998457
2047,811122.0,1083336.6775998457
2048,81119.0,2166673.3551996914
2049,811191.0,722224.4517332305
2050,811192.0,722224.4517332305
2051,811198.0,722224.4517332305
2052,8112.0,6500020.065599074
2053,81121.0,6500020.065599074
2054,811211.0,1625005.0163997684
2055,811212.0,1625005.0163997684
2056,811213.0,1625005.0163997684
2057,811219.0,1625005.0163997684
2058,8113.0,6500020.065599074
2059,81131.0,6500020.065599074
2060,811310.0,6500020.065599074
2061,8114.0,6500020.065599074
2062,81141.0,1625005.0163997684
2063,811411.0,812502.5081998842
2064,811412.0,812502.5081998842
2065,81142.0,1625005.0163997684
2066,811420.0,1625005.0163997684
2067,81143.0,1625005.0163997684
2068,811430.0,1625005.0163997684
2069,81149.0,1625005.0163997684
2070,811490.0,1625005.0163997684
2071,812.0,26000080.262396295
2072,8121.0,6500020.065599074
2073,81211.0,3250010.032799537
2074,812111.0,1083336.6775998457
2075,812112.0,1083336.6775998457
2076,812113.0,1083336.6775998457
2077,81219.0,3250010.032799537
2078,812191.0,1625005.0163997684
2079,812199.0,1625005.0163997684
2080,8122.0,6500020.065599074
2081,81221.0,3250010.032799537
2082,812210.0,3250010.032799537
2083,81222.0,3250010.032799537
2084,812220.0,3250010.032799537
2085,8123.0,6500020.065599074
2086,81231.0,2166673.3551996914
2087,812310.0,2166673.3551996914
2088,81232.0,2166673.3551996914
2089,812320.0,2166673.3551996914
2090,81233.0,2166673.3551996914
2091,812331.0,1083336.6775998457
2092,812332.0,1083336.6775998457
2093,8129.0,6500020.065599074
2094,81291.0,1625005.0163997684
2095,812910.0,1625005.0163997684
2096,81292.0,1625005.0163997684
2097,812921.0,812502.5081998842
2098,812922.0,812502.5081998842
2099,81293.0,1625005.0163997684
2100,812930.0,1625005.0163997684
2101,81299.0,1625005.0163997684
2102,812990.0,1625005.0163997684
2103,813.0,26000080.262396295
2104,8131.0,5200016.052479259
2105,81311.0,5200016.052479259
2106,813110.0,5200016.052479259
2107,8132.0,5200016.052479259
2108,81321.0,5200016.052479259
2109,813211.0,1733338.684159753
2110,813212.0,1733338.684159753
2111,813219.0,1733338.684159753
2112,8133.0,5200016.052479259
2113,81331.0,5200016.052479259
2114,813311.0,1733338.684159753
2115,813312.0,1733338.684159753
2116,813319.0,1733338.684159753
2117,8134.0,5200016.052479259
2118,81341.0,5200016.052479259
2119,813410.0,5200016.052479259
2120,8139.0,5200016.052479259
2121,81391.0,1040003.2104958517
2122,813910.0,1040003.2104958517
2123,81392.0,1040003.2104958517
2124,813920.0,1040003.2104958517
2125,81393.0,1040003.2104958517
2126,813930.0,1040003.2104958517
2127,81394.0,1040003.2104958517
2128,813940.0,1040003.2104958517
2129,81399.0,1040003.2104958517
2130,813990.0,1040003.2104958517
2131,814.0,26000080.262396295
2132,8141.0,26000080.262396295
2133,81411.0,26000080.262396295
2134,814110.0,26000080.262396295
