tax_exempt_general_partners,partnership_general_partners,individual_general_partners,s_corporations,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,c_corporations,corporate_limited_partners,sole_proprietorships,tax_exempt_limited_partners
0,157104.1049,100200998.1,6546435501,201382325.8,947860.4426,62034125.86,598496467.4,3086572.97,10051186671,172306545.4,3856151030,0.99009399
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
0,7481.147851,4771476.099,311735023.9,9589634.561,45136.21155,2954005.993,28499831.78,146979.6653,478627936.7,8205073.591,183626239.5,0.047147333
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,5610.860888,3578607.074,233801267.9,7192225.921,33852.15866,2215504.495,21374873.83,110234.7489,358970952.5,6153805.193,137719679.6,0.0353605
0,1870.286963,1192869.025,77933755.97,2397408.64,11284.05289,738501.4983,7124957.945,36744.91631,119656984.2,2051268.398,45906559.88,0.011786833
0,1870.286963,1192869.025,77933755.97,2397408.64,11284.05289,738501.4983,7124957.945,36744.91631,119656984.2,2051268.398,45906559.88,0.011786833
0,1870.286963,1192869.025,77933755.97,2397408.64,11284.05289,738501.4983,7124957.945,36744.91631,119656984.2,2051268.398,45906559.88,0.011786833
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
0,22443.44355,14314428.3,935205071.6,28768903.68,135408.6347,8862017.98,85499495.34,440938.9958,1435883810,24615220.77,550878718.6,0.141441999
633269373.3,682954349.9,5799403539,69466384512,2209668697,10842826580,17569090135,38433059042,363740412.3,1.23619E+11,11433114415,86404300269,3269681448
215724519.3,232649809.2,1975578788,69466384512,752728203.3,3693631258,5984946824,13092300904,123908922.4,1.23619E+11,3894714028,60630522129,1113823735
33385239.38,36004574.7,305737942.8,0,116491214.5,571621455.6,926222401.7,2026147056,19175979.84,0,602740757.3,17757411884,172373878.2
33385239.38,36004574.7,305737942.8,0,116491214.5,571621455.6,926222401.7,2026147056,19175979.84,0,602740757.3,17757411884,172373878.2
16692619.69,18002287.35,152868971.4,0,58245607.25,285810727.8,463111200.9,1013073528,9587989.921,0,301370378.6,16411296444,86186939.12
16692619.69,18002287.35,152868971.4,0,58245607.25,285810727.8,463111200.9,1013073528,9587989.921,0,301370378.6,1346115440,86186939.12
33385239.33,36004574.64,305737942.3,69466384512,116491214.3,571621454.6,926222400.2,2026147053,19175979.81,1.23619E+11,602740756.3,29171651972,172373878
33385239.33,36004574.64,305737942.3,69466384512,116491214.3,571621454.6,926222400.2,2026147053,19175979.81,1.23619E+11,602740756.3,29171651972,172373878
33385239.33,36004574.64,305737942.3,69466384512,116491214.3,571621454.6,926222400.2,2026147053,19175979.81,1.23619E+11,602740756.3,29171651972,172373878
6728375.447,7256269.563,61617640.18,0,23477340.34,115203120.8,186668485.3,408344476.6,3864677.754,0,121474825,17010038681,34739788.94
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4482625000,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4482625000,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4376855863,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4376855863,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4978287459,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,4978287459,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,0,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,0,6947957.789
1345675.089,1451253.913,12323528.04,0,4695468.069,23040624.17,37333697.06,81668895.33,772935.5508,0,24294965,3172270358,6947957.789
672837.5447,725626.9563,6161764.018,0,2347734.034,11520312.08,18666848.53,40834447.66,386467.7754,0,12147482.5,1130506922,3473978.894
672837.5447,725626.9563,6161764.018,0,2347734.034,11520312.08,18666848.53,40834447.66,386467.7754,0,12147482.5,2041763436,3473978.894
77078846.22,83126289.59,705878655.2,0,268951446.1,1319742590,2138434691,4677907969,44272931.06,0,1391589906,1711943897,397971675.5
25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
25692948.74,27708763.2,235292885.1,0,89650482.02,439914196.5,712811563.8,1559302656,14757643.69,0,463863302.1,570647965.8,132657225.2
6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
6423237.185,6927190.799,58823221.27,0,22412620.51,109978549.1,178202890.9,389825664.1,3689410.922,0,115965825.5,142661991.4,33164306.29
57307184.84,61803385.45,524812196.3,0,199962129.6,981212566.5,1589900188,3477967689,32916385.86,0,1034630173,465574849.6,295887101.2
57307184.84,61803385.45,524812196.3,0,199962129.6,981212566.5,1589900188,3477967689,32916385.86,0,1034630173,465574849.6,295887101.2
28653592.42,30901692.72,262406098.1,0,99981064.78,490606283.3,794950094.2,1738983845,16458192.93,0,517315086.4,232787424.8,147943550.6
28653592.42,30901692.72,262406098.1,0,99981064.78,490606283.3,794950094.2,1738983845,16458192.93,0,517315086.4,232787424.8,147943550.6
5758031.785,6209794.788,52731351.49,0,20091517.33,98588914.47,159747784.6,349454410.5,3307326.935,0,103956134.6,1346319151,29729733.5
5758031.785,6209794.788,52731351.49,0,20091517.33,98588914.47,159747784.6,349454410.5,3307326.935,0,103956134.6,1346319151,29729733.5
5758031.785,6209794.788,52731351.49,0,20091517.33,98588914.47,159747784.6,349454410.5,3307326.935,0,103956134.6,1346319151,29729733.5
2081602.324,2244920.443,19063059.73,0,7263341.146,35641156.77,57750872.54,126332250.4,1195641.096,0,37581475.67,233251770.5,10747679.88
1040801.162,1122460.222,9531529.864,0,3631670.573,17820578.39,28875436.27,63166125.2,597820.5481,0,18790737.83,116625885.3,5373839.94
1040801.162,1122460.222,9531529.864,0,3631670.573,17820578.39,28875436.27,63166125.2,597820.5481,0,18790737.83,116625885.3,5373839.94
1040801.162,1122460.222,9531529.864,0,3631670.573,17820578.39,28875436.27,63166125.2,597820.5481,0,18790737.83,116625885.3,5373839.94
520400.5811,561230.1108,4765764.932,0,1815835.287,8910289.193,14437718.14,31583062.6,298910.2741,0,9395368.916,58312942.64,2686919.97
520400.5811,561230.1108,4765764.932,0,1815835.287,8910289.193,14437718.14,31583062.6,298910.2741,0,9395368.916,58312942.64,2686919.97
190883596.7,205859920.3,1748088654,0,666050698.5,3268305437,5295773422,11584707633,109640669.7,0,3446233298,298167808.4,985565671.1
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
63627865.57,68619973.42,582696218,0,222016899.5,1089435146,1765257807,3861569211,36546889.89,0,1148744433,99389269.48,328521890.4
215964162.3,232908254.1,1977773409,0,753564390.3,3697734422,5991595353,13106844816,124046569.7,0,3899040569,3943094381,1115061054
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
26995520.29,29113531.76,247221676.2,0,94195548.79,462216802.7,748949419.1,1638355602,15505821.21,0,487380071.1,492886797.7,139382631.8
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
53991040.59,58227063.52,494443352.3,0,188391097.6,924433605.4,1497898838,3276711204,31011642.43,0,974760142.3,985773595.3,278765263.6
10697094.91,11536366.36,97962688.04,0,37325404.89,183155462.5,296774536.3,649205689.5,6144250.576,0,193126519.5,19820453447,55230987.38
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
445712.2878,480681.9318,4081778.668,0,1555225.204,7631477.606,12365605.68,27050237.06,256010.4407,0,8046938.313,825852227,2301291.141
445712.2878,480681.9318,4081778.668,0,1555225.204,7631477.606,12365605.68,27050237.06,256010.4407,0,8046938.313,825852227,2301291.141
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
891424.5755,961363.8637,8163557.337,0,3110450.408,15262955.21,24731211.36,54100474.13,512020.8814,0,16093876.63,1651704454,4602582.282
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
2674273.727,2884091.591,24490672.01,0,9331351.223,45788865.64,74193634.07,162301422.4,1536062.644,0,48281629.88,4955113362,13807746.84
0,9691350988,6519014166,31882434005,25931009500,11603062973,6131293155,11127654069,1803356593,50396608470,8841215717,37721346154,1318665544
0,3113487351,2094328042,8330145478,8330713660,3727652609,1969767033,3574920589,579354513.9,10842612589,2840369040,23711779315,423640470.3
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,155674367.5,104716402.1,416507273.9,416535683,186382630.4,98488351.64,178746029.5,28967725.69,542130629.5,142018452,1185588966,21182023.52
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,207565823.4,139621869.5,555343031.9,555380910.7,248510173.9,131317802.2,238328039.3,38623634.26,722840839.3,189357936,1580785288,28242698.02
0,207565823.4,139621869.5,555343031.9,555380910.7,248510173.9,131317802.2,238328039.3,38623634.26,722840839.3,189357936,1580785288,28242698.02
0,207565823.4,139621869.5,555343031.9,555380910.7,248510173.9,131317802.2,238328039.3,38623634.26,722840839.3,189357936,1580785288,28242698.02
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,311348735.1,209432804.2,833014547.8,833071366,372765260.9,196976703.3,357492058.9,57935451.39,1084261259,284036904,2371177931,42364047.03
0,311348735.1,209432804.2,833014547.8,833071366,372765260.9,196976703.3,357492058.9,57935451.39,1084261259,284036904,2371177931,42364047.03
0,311348735.1,209432804.2,833014547.8,833071366,372765260.9,196976703.3,357492058.9,57935451.39,1084261259,284036904,2371177931,42364047.03
0,311348735.1,209432804.2,833014547.8,833071366,372765260.9,196976703.3,357492058.9,57935451.39,1084261259,284036904,2371177931,42364047.03
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,622697470.1,418865608.5,1666029096,1666142732,745530521.7,393953406.6,714984117.8,115870902.8,2168522518,568073807.9,4742355863,84728094.06
0,10696243.92,7194968.554,0,28619787.16,12806180.67,6767044.882,12281476.78,1990346.032,0,9757958.404,24776053.5,1455397.531
0,10696243.92,7194968.554,0,28619787.16,12806180.67,6767044.882,12281476.78,1990346.032,0,9757958.404,24776053.5,1455397.531
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,2674060.979,1798742.139,0,7154946.79,3201545.168,1691761.22,3070369.195,497586.508,0,2439489.601,6194013.375,363849.3828
0,6567167394,4417491155,23552288527,17571676052,7862604183,4154759077,7540452003,1222011733,39553995881,5991088719,12738223823,893569676.1
0,2189055798,1472497052,7850762842,5857225351,2620868061,1384919692,2513484001,407337244.3,13184665294,1997029573,4246074608,297856558.7
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,2189055798,1472497052,7850762842,5857225351,2620868061,1384919692,2513484001,407337244.3,13184665294,1997029573,4246074608,297856558.7
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,1094527899,736248525.8,3925381421,2928612675,1310434031,692459846.2,1256742000,203668622.2,6592332647,998514786.5,2123037304,148928279.3
0,2189055798,1472497052,7850762842,5857225351,2620868061,1384919692,2513484001,407337244.3,13184665294,1997029573,4246074608,297856558.7
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
0,364842633,245416175.3,1308460474,976204225.1,436811343.5,230819948.7,418914000.2,67889540.72,2197444216,332838262.2,707679101.3,49642759.78
50886743.6,17963978036,10670348246,1.04332E+11,11959786867,10239759484,15606566832,1.24474E+11,66071423.15,1.69743E+11,23207125125,56259028248,1595237123
41429188.36,14625283073,8687210777,40704863862,9737000795,8336649085,12706008505,1.0134E+11,53791719.45,80125152409,18893965111,20523151311,1298754343
13809729.45,4875094358,2895736926,13568287954,3245666932,2778883028,4235336168,33779888465,17930573.15,26708384136,6297988370,16352525049,432918114.5
4603243.151,1625031453,965245641.9,4522762651,1081888977,926294342.8,1411778723,11259962822,5976857.716,8902794712,2099329457,5450841683,144306038.2
4603243.151,1625031453,965245641.9,4522762651,1081888977,926294342.8,1411778723,11259962822,5976857.716,8902794712,2099329457,5450841683,144306038.2
4603243.151,1625031453,965245641.9,4522762651,1081888977,926294342.8,1411778723,11259962822,5976857.716,8902794712,2099329457,5450841683,144306038.2
4603243.151,1625031453,965245641.9,4522762651,1081888977,926294342.8,1411778723,11259962822,5976857.716,8902794712,2099329457,5450841683,144306038.2
4603243.151,1625031453,965245641.9,4522762651,1081888977,926294342.8,1411778723,11259962822,5976857.716,8902794712,2099329457,5450841683,144306038.2
2301621.576,812515726.3,482622820.9,2261381326,540944488.6,463147171.4,705889361.4,5629981411,2988428.858,4451397356,1049664728,2725420842,72153019.08
2301621.576,812515726.3,482622820.9,2261381326,540944488.6,463147171.4,705889361.4,5629981411,2988428.858,4451397356,1049664728,2725420842,72153019.08
