NAICS,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,s_corporations,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,c_corporations,corporate_limited_partners,sole_proprietorships,tax_exempt_limited_partners
[[54111]],9590.71948,152598665.2,3171289659,2485821427,97761113.94,191528184.3,159617347.2,3043768283,23571678.43,4377577699,331643111,4815458816,31704995.5
[[541110]],9590.71948,152598665.2,3171289659,2485821427,97761113.94,191528184.3,159617347.2,3043768283,23571678.43,4377577699,331643111,4815458816,31704995.5
[[54112]],9590.71948,152598665.2,3171289659,2485821427,97761113.94,191528184.3,159617347.2,3043768283,23571678.43,4377577699,331643111,4815458816,31704995.5
[[541120]],9590.71948,152598665.2,3171289659,2485821427,97761113.94,191528184.3,159617347.2,3043768283,23571678.43,4377577699,331643111,4815458816,31704995.5
[[54119]],9590.71948,152598665.2,3171289659,2485821427,97761113.94,191528184.3,159617347.2,3043768283,23571678.43,4377577699,331643111,4815458816,31704995.5
[[541191]],4795.35974,76299332.61,1585644830,1242910713,48880556.97,95764092.17,79808673.6,1521884142,11785839.22,2188788850,165821555.5,2407729408,15852497.75
[[541199]],4795.35974,76299332.61,1585644830,1242910713,48880556.97,95764092.17,79808673.6,1521884142,11785839.22,2188788850,165821555.5,2407729408,15852497.75
[[5412]],7639.202461,121547929.9,2525996493,7457464280,77868708.78,152556080.9,127138452.3,2424423132,18775319.65,13132733097,264160460,5565148135,25253671.55
[[54121]],7639.202461,121547929.9,2525996493,7457464280,77868708.78,152556080.9,127138452.3,2424423132,18775319.65,13132733097,264160460,5565148135,25253671.55
[[541211]],1909.800615,30386982.47,631499123.2,1864366070,19467177.2,38139020.23,31784613.09,606105783,4693829.912,3283183274,66040115.01,882730443.9,6313417.888
[[541213]],1909.800615,30386982.47,631499123.2,1864366070,19467177.2,38139020.23,31784613.09,606105783,4693829.912,3283183274,66040115.01,826133222.8,6313417.888
[[541214]],1909.800615,30386982.47,631499123.2,1864366070,19467177.2,38139020.23,31784613.09,606105783,4693829.912,3283183274,66040115.01,826133222.8,6313417.888
[[541219]],1909.800615,30386982.47,631499123.2,1864366070,19467177.2,38139020.23,31784613.09,606105783,4693829.912,3283183274,66040115.01,6334684137,6313417.888
[[5413]],3238.557535,51528934.63,1070868984,7457464280,33011599.69,64674506.01,53898976.37,1027808052,7959594.373,13132733097,111987979.5,9705418700,10706021.83
[[54131]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,5952198392,1338252.729
[[541310]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,5952198392,1338252.729
[[54132]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,690698296.7,1338252.729
[[541320]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,690698296.7,1338252.729
[[54133]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,5996767267,1338252.729
[[541330]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,5996767267,1338252.729
[[54134]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,94755939.59,1338252.729
[[541340]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,94755939.59,1338252.729
[[54135]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,690698296.7,1338252.729
[[541350]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,690698296.7,1338252.729
[[54136]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,94755939.59,1338252.729
[[541360]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,94755939.59,1338252.729
[[54137]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,244055394.2,1338252.729
[[541370]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,244055394.2,1338252.729
[[54138]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,428583092.1,1338252.729
[[541380]],404.8196919,6441116.829,133858623,932183035,4126449.962,8084313.252,6737372.046,128476006.6,994949.2967,1641591637,13998497.44,428583092.1,1338252.729
[[5414]],2449.529795,38974654.39,809967231.9,7457464280,24968800.5,48917497.28,40767269.71,777397474.1,6020354.234,13132733097,84703726.71,1395978847,8097654.331
[[54141]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[541410]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[54142]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[541420]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[54143]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[541430]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[54149]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[541490]],612.3824487,9743663.598,202491808,1864366070,6242200.126,12229374.32,10191817.43,194349368.5,1505088.559,3283183274,21175931.68,348994711.8,2024413.583
[[5415]],1556.488607,24765408.3,514672150.9,7457464280,15865760.68,31083323.56,25904478.06,493976564,3825474.095,13132733097,53822731.96,936610303.4,5145439.233
[[54151]],1556.488607,24765408.3,514672150.9,7457464280,15865760.68,31083323.56,25904478.06,493976564,3825474.095,13132733097,53822731.96,936610303.4,5145439.233
[[541511]],389.1221517,6191352.075,128668037.7,1864366070,3966440.171,7770830.891,6476119.516,123494141,956368.5237,3283183274,13455682.99,234152575.8,1286359.808
[[541512]],389.1221517,6191352.075,128668037.7,1864366070,3966440.171,7770830.891,6476119.516,123494141,956368.5237,3283183274,13455682.99,234152575.8,1286359.808
[[541513]],389.1221517,6191352.075,128668037.7,1864366070,3966440.171,7770830.891,6476119.516,123494141,956368.5237,3283183274,13455682.99,234152575.8,1286359.808
[[541519]],389.1221517,6191352.075,128668037.7,1864366070,3966440.171,7770830.891,6476119.516,123494141,956368.5237,3283183274,13455682.99,234152575.8,1286359.808
[[5416]],24105.82894,383549673,7970889590,7457464280,245718029.3,481397215.2,401190805,7650370521,59246321.34,13132733097,833569590,20033154388,79689036.88
[[54161]],8035.276314,127849891,2656963197,2485821427,81906009.76,160465738.4,133730268.3,2550123507,19748773.78,4377577699,277856530,6677718129,26563012.29
[[541611]],1607.055263,25569978.2,531392639.3,497164285.3,16381201.95,32093147.68,26746053.66,510024701.4,3949754.756,875515539.8,55571306,1335543626,5312602.458
[[541612]],1607.055263,25569978.2,531392639.3,497164285.3,16381201.95,32093147.68,26746053.66,510024701.4,3949754.756,875515539.8,55571306,1335543626,5312602.458
[[541613]],1607.055263,25569978.2,531392639.3,497164285.3,16381201.95,32093147.68,26746053.66,510024701.4,3949754.756,875515539.8,55571306,1335543626,5312602.458
[[541614]],1607.055263,25569978.2,531392639.3,497164285.3,16381201.95,32093147.68,26746053.66,510024701.4,3949754.756,875515539.8,55571306,1335543626,5312602.458
[[541618]],1607.055263,25569978.2,531392639.3,497164285.3,16381201.95,32093147.68,26746053.66,510024701.4,3949754.756,875515539.8,55571306,1335543626,5312602.458
[[54162]],8035.276314,127849891,2656963197,2485821427,81906009.76,160465738.4,133730268.3,2550123507,19748773.78,4377577699,277856530,6677718129,26563012.29
[[541620]],8035.276314,127849891,2656963197,2485821427,81906009.76,160465738.4,133730268.3,2550123507,19748773.78,4377577699,277856530,6677718129,26563012.29
[[54169]],8035.276314,127849891,2656963197,2485821427,81906009.76,160465738.4,133730268.3,2550123507,19748773.78,4377577699,277856530,6677718129,26563012.29
[[541690]],8035.276314,127849891,2656963197,2485821427,81906009.76,160465738.4,133730268.3,2550123507,19748773.78,4377577699,277856530,6677718129,26563012.29
[[5417]],3226.049346,51329915.89,1066732997,7457464280,32884099.93,64424715.5,53690803.88,1023838379,7928852.257,13132733097,111555451.5,2001467681,10664672.26
[[54171]],1613.024673,25664957.94,533366498.5,3728732140,16442049.96,32212357.75,26845401.94,511919189.3,3964426.129,6566366549,55777725.74,1000733841,5332336.132
[[541711]],806.5123366,12832478.97,266683249.2,1864366070,8221024.982,16106178.88,13422700.97,255959594.6,1982213.064,3283183274,27888862.87,500366920.3,2666168.066
[[541712]],806.5123366,12832478.97,266683249.2,1864366070,8221024.982,16106178.88,13422700.97,255959594.6,1982213.064,3283183274,27888862.87,500366920.3,2666168.066
[[54172]],1613.024673,25664957.94,533366498.5,3728732140,16442049.96,32212357.75,26845401.94,511919189.3,3964426.129,6566366549,55777725.74,1000733841,5332336.132
[[541720]],1613.024673,25664957.94,533366498.5,3728732140,16442049.96,32212357.75,26845401.94,511919189.3,3964426.129,6566366549,55777725.74,1000733841,5332336.132
[[5418]],11077.52584,176255354.1,3662920518,7457464280,112916582.4,221219942.5,184362111,3515630073,27225890.36,13132733097,383056259.9,416811317.7,36620079.22
[[54181]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541810]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[54182]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541820]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[54183]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541830]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[54184]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541840]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[54185]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541850]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[54186]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541860]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[54187]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541870]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[54189]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[541890]],1384.69073,22031919.26,457865064.7,932183035,14114572.8,27652492.81,23045263.87,439453759.1,3403236.295,1641591637,47882032.49,52101414.72,4577509.902
[[5419]],13207.38271,210143668.2,4367183953,7457464280,134626859.7,263753520.8,219809097.3,4191574227,32460565.53,13132733097,456705828.9,43532589178,43660958.94
[[54191]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,4576401690,8732191.788
[[541910]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,4576401690,8732191.788
[[54192]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,4333694923,8732191.788
[[541921]],1320.738271,21014366.82,436718395.3,745746428,13462685.97,26375352.08,21980909.73,419157422.7,3246056.553,1313273310,45670582.89,2166847462,4366095.894
[[541922]],1320.738271,21014366.82,436718395.3,745746428,13462685.97,26375352.08,21980909.73,419157422.7,3246056.553,1313273310,45670582.89,2166847462,4366095.894
[[54193]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,4333694923,8732191.788
[[541930]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,4333694923,8732191.788
[[54194]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,4333694923,8732191.788
[[541940]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,4333694923,8732191.788
[[54199]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,25955102718,8732191.788
[[541990]],2641.476542,42028733.64,873436790.6,1491492856,26925371.94,52750704.17,43961819.46,838314845.5,6492113.105,2626546619,91341165.78,25955102718,8732191.788
[[55]],36718037.65,1387648393,392880759.2,15362989591,10123036536,906003818.8,16996815181,7952697969,540337869.1,1.92E+11,7740688619,0,296312394.4
[[551]],36718037.65,1387648393,392880759.2,15362989591,10123036536,906003818.8,16996815181,7952697969,540337869.1,1.92E+11,7740688619,0,296312394.4
[[5511]],36718037.65,1387648393,392880759.2,15362989591,10123036536,906003818.8,16996815181,7952697969,540337869.1,1.92E+11,7740688619,0,296312394.4
[[55111]],36718037.65,1387648393,392880759.2,15362989591,10123036536,906003818.8,16996815181,7952697969,540337869.1,1.92E+11,7740688619,0,296312394.4
[[551111]],32020101.16,1210103937,342613125.9,13397352155,8827831624,790083996.5,14822135832,6935179812,471203646.4,1.85E+11,6750296271,0,258400324.5
[[551112]],4697936.488,177544455.9,50267633.36,1965637436,1295204912,115919822.3,2174679349,1017518156,69134222.69,7452159718,990392347.7,0,37912069.89
[[551114]],0,0,0,0,0,0,0,0,0,0,0,0,0
[[56]],4172156.332,439206664.6,2174480438,49185320511,905754209.1,1908430791,3950571546,10420397219,31281433.61,93983302517,1352802853,49435402442,371804682.9
[[561]],2296676.74,241773234.4,1197001801,30688810869,498596998.6,1050547549,2174699378,5736190596,17219714.52,48267509601,744687063.5,39454532104,204669983.4
[[5611]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56111]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[561110]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[5612]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56121]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[561210]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[5613]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56131]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561311]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561312]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[56132]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561320]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[56133]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561330]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[5614]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56141]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561410]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[56142]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561421]],23923.71605,2518471.192,12468768.76,319675113.2,5193718.735,10943203.63,22653118.52,59751985.38,179372.0263,502786558.3,7757156.911,410984709.4,2131978.994
[[561422]],23923.71605,2518471.192,12468768.76,319675113.2,5193718.735,10943203.63,22653118.52,59751985.38,179372.0263,502786558.3,7757156.911,410984709.4,2131978.994
[[56143]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561431]],23923.71605,2518471.192,12468768.76,319675113.2,5193718.735,10943203.63,22653118.52,59751985.38,179372.0263,502786558.3,7757156.911,410984709.4,2131978.994
[[561439]],23923.71605,2518471.192,12468768.76,319675113.2,5193718.735,10943203.63,22653118.52,59751985.38,179372.0263,502786558.3,7757156.911,410984709.4,2131978.994
[[56144]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561440]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[56145]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561450]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[56149]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561491]],15949.14403,1678980.794,8312512.507,213116742.1,3462479.157,7295469.088,15102079.01,39834656.92,119581.3509,335191038.9,5171437.941,273989806.3,1421319.329
[[561492]],15949.14403,1678980.794,8312512.507,213116742.1,3462479.157,7295469.088,15102079.01,39834656.92,119581.3509,335191038.9,5171437.941,273989806.3,1421319.329
[[561499]],15949.14403,1678980.794,8312512.507,213116742.1,3462479.157,7295469.088,15102079.01,39834656.92,119581.3509,335191038.9,5171437.941,273989806.3,1421319.329
[[5615]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56151]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561510]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[56152]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561520]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[56159]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561591]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561599]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[5616]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56161]],143542.2963,15110827.15,74812612.57,1918050679,31162312.41,65659221.79,135918711.1,358511912.3,1076232.158,3016719350,46542941.47,2465908256,12791873.96
[[561611]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561612]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[561613]],47847.43209,5036942.383,24937537.52,639350226.4,10387437.47,21886407.26,45306237.04,119503970.8,358744.0526,1005573117,15514313.82,821969418.8,4263957.987
[[56162]],143542.2963,15110827.15,74812612.57,1918050679,31162312.41,65659221.79,135918711.1,358511912.3,1076232.158,3016719350,46542941.47,2465908256,12791873.96
[[561621]],71771.14814,7555413.575,37406306.28,959025339.7,15581156.21,32829610.9,67959355.56,179255956.1,538116.0789,1508359675,23271470.73,1232954128,6395936.981
[[561622]],71771.14814,7555413.575,37406306.28,959025339.7,15581156.21,32829610.9,67959355.56,179255956.1,538116.0789,1508359675,23271470.73,1232954128,6395936.981
[[5617]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56171]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[561710]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[56172]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[561720]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[56173]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[561730]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[56174]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[561740]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[56179]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[561790]],57416.91851,6044330.86,29925045.03,767220271.7,12464924.96,26263688.72,54367484.45,143404764.9,430492.8631,1206687740,18617176.59,986363302.6,5116749.584
[[5619]],287084.5926,30221654.3,149625225.1,3836101359,62324624.82,131318443.6,271837422.3,717023824.6,2152464.315,6033438700,93085882.94,4931816513,25583747.92
[[56191]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561910]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[56192]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561920]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[56199]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[561990]],95694.86419,10073884.77,49875075.04,1278700453,20774874.94,43772814.53,90612474.08,239007941.5,717488.1052,2011146233,31028627.65,1643938838,8527915.974
[[562]],1875479.592,197433430.2,977478636.6,18496509642,407157210.6,857883241.8,1775872168,4684206622,14061719.09,45715792916,608115789.7,4246743783,167134699.5
[[5621]],625159.8639,65811143.4,325826212.2,6165503214,135719070.2,285961080.6,591957389.2,1561402207,4687239.696,15238597639,202705263.2,1415581261,55711566.5
[[56211]],625159.8639,65811143.4,325826212.2,6165503214,135719070.2,285961080.6,591957389.2,1561402207,4687239.696,15238597639,202705263.2,1415581261,55711566.5
[[562111]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[562112]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[562119]],208386.6213,21937047.8,108608737.4,2055167738,45239690.06,95320360.2,197319129.7,520467402.5,1562413.232,5079532546,67568421.08,471860420.3,18570522.17
[[5622]],625159.8639,65811143.4,325826212.2,6165503214,135719070.2,285961080.6,591957389.2,1561402207,4687239.696,15238597639,202705263.2,1415581261,55711566.5
[[56221]],625159.8639,65811143.4,325826212.2,6165503214,135719070.2,285961080.6,591957389.2,1561402207,4687239.696,15238597639,202705263.2,1415581261,55711566.5
