YEAR,TAB_NUM,INDY_CD,AC,WT_CT_IND,WT_CT,TOT_ASSTS_IND,TOT_ASSTS,CASH_IND,CASH,TRD_NOTES_ACCTS_RCV_IND,TRD_NOTES_ACCTS_RCV,BAD_DBT_ALLW_IND,BAD_DBT_ALLW,INVNTRY_IND,INVNTRY,GVT_OBLGNS_IND,GVT_OBLGNS,TX_EXMT_SEC_IND,TX_EXMT_SEC,OTHR_CUR_ASSTS_IND,OTHR_CUR_ASSTS,LNS_TO_STKHDR_IND,LNS_TO_STKHDR,MRTG_RE_LNS_IND,MRTG_RE_LNS,OTHR_INVSMTS_IND,OTHR_INVSMTS,DPRCBL_ASSTS_IND,DPRCBL_ASSTS,ACCUM_DPR_IND,ACCUM_DPR,DPTBL_ASSTS_IND,DPTBL_ASSTS,ACCUM_DPLTN_IND,ACCUM_DPLTN,LAND_IND,LAND,INTNGBL_ASSTS_IND,INTNGBL_ASSTS,ACCUM_AMORT_IND,ACCUM_AMORT,COMP_OTHR_ASSTS_IND,COMP_OTHR_ASSTS,TOT_LBLTS_IND,TOT_LBLTS,ACCTS_PYBL_IND,ACCTS_PYBL,MRTG_LT_1YR_IND,MRTG_LT_1YR,COMP_OTHR_CUR_LBLTS_IND,COMP_OTHR_CUR_LBLTS,LNS_FRM_STKHDR_IND,LNS_FRM_STKHDR,MRTG_GT_1YR_IND,MRTG_GT_1YR,COMP_OTHR_LBLTS_IND,COMP_OTHR_LBLTS,COMP_NET_WRTH_IND,COMP_NET_WRTH,CAP_STCK_IND,CAP_STCK,PD_CAP_SRPLS_IND,PD_CAP_SRPLS,COMP_RTND_ERNGS_UNAPPR_IND,COMP_RTND_ERNGS_UNAPPR,CST_TRSRY_STCK_IND,CST_TRSRY_STCK,COMP_TOT_RCPTS_IND,COMP_TOT_RCPTS,GRS_RCPTS_IND,GRS_RCPTS,COMP_TX_EXMT_INTRST_IND,COMP_TX_EXMT_INTRST,NET_GN_LSS_POS_IND,NET_GN_LSS_POS,COMP_OTHR_RCPTS_IND,COMP_OTHR_RCPTS,COMP_TOT_DED_IND,COMP_TOT_DED,CST_OF_GDS_IND,CST_OF_GDS,CMPNSTN_OFFCRS_IND,CMPNSTN_OFFCRS,SLRS_WGS_IND,SLRS_WGS,RPRS_IND,RPRS,BAD_DBT_DED_IND,BAD_DBT_DED,RNTS_PD_IND,RNTS_PD,TX_PD_IND,TX_PD,INTRST_PD_IND,INTRST_PD,TOT_AMORT_IND,TOT_AMORT,NET_DPR_IND,NET_DPR,DPLTN_IND,DPLTN,ADVRTSNG_IND,ADVRTSNG,PNSN_PRFT_SHRNG_PLNS_IND,PNSN_PRFT_SHRNG_PLNS,EMP_BNFT_PRG_IND,EMP_BNFT_PRG,NET_GN_LSS_NEG_IND,NET_GN_LSS_NEG,COMP_OTHR_DED_IND,COMP_OTHR_DED,COMP_TOT_RCPTS_LS_TOT_DED_IND,COMP_TOT_RCPTS_LS_TOT_DED,S_NET_INCM_IND,S_NET_INCM,S_NET_INCM_POS_IND,S_NET_INCM_POS,S_NET_INCM_NEG_IND,S_NET_INCM_NEG,NET_INCM_POS_IND,NET_INCM_POS,S_PORT_INCM_IND,S_PORT_INCM,S_DIV_INCM_IND,S_DIV_INCM,S_INTRST_INCM_IND,S_INTRST_INCM,S_RYLTS_INCM_IND,S_RYLTS_INCM,S_NET_STCG_LSS_IND,S_NET_STCG_LSS,S_NET_LTCG_LSS_IND,S_NET_LTCG_LSS,S_NET_INCM_RNTL_RE_IND,S_NET_INCM_RNTL_RE,S_NET_INCM_RNTL_RE_POS_IND,S_NET_INCM_RNTL_RE_POS,S_NET_INCM_RNTL_RE_NEG_IND,S_NET_INCM_RNTL_RE_NEG,S_NET_INCM_OTHR_RNTL_IND,S_NET_INCM_OTHR_RNTL,S_NET_INCM_OTHR_RNTL_POS_IND,S_NET_INCM_OTHR_RNTL_POS,S_NET_INCM_OTHR_RNTL_NEG_IND,S_NET_INCM_OTHR_RNTL_NEG,a.comp_tx_bfr_crs_IND,a.comp_tx_bfr_crs,a.incm_tx_IND,a.incm_tx,S_EX_NET_PSV_INCM_TX_IND,S_EX_NET_PSV_INCM_TX
2011,4,23,7,0,20435,0,43669654,0,7689207,0,14162434,0,76230,0,4358825,1,3800,1,8965,0,5612108,0,911405,1,127801,0,1967062,0,20648339,0,14908342,1,32389,1,7257,0,1873817,0,372115,0,160436,0,1053651,0,43669654,0,7850682,0,3053431,0,6030348,0,2424498,0,5034098,0,801684,0,18474912,0,614749,0,3815164,0,14751524,0,706525,0,110073458,0,109292467,0,4438,0,152760,0,623793,0,103484777,0,81865596,0,2957523,0,5635111,0,603365,0,177756,0,1720111,0,1896093,0,374686,0,22639,0,1199356,1,183,0,386504,0,370980,0,910544,1,666,0,5363665,0,6588681,0,6754391,0,6763523,1,9132,0,6584243,0,187167,0,10351,0,57977,1,276,1,152,0,118411,0,-17586,0,36582,0,54168,1,567,1,567,0,0,1,9,1,9,0,0
2011,4,23,6,0,17029,0,12122107,0,3320495,0,2755674,1,896,0,1362703,0,0,0,0,0,1048595,0,349096,0,0,0,400761,0,9200870,0,7191624,0,0,0,0,0,562461,0,145042,0,19195,0,188124,0,12122107,0,1572399,0,1237961,0,1209245,0,1362342,0,1374784,0,211436,0,5153940,0,408328,0,2423628,0,2408877,1,86893,0,38395514,0,37838705,0,0,0,137179,0,419630,0,35696610,0,25511702,0,1559252,0,2648277,0,171805,0,103314,0,610662,0,797948,0,239654,0,9004,0,543547,0,0,0,153544,0,95997,0,453321,1,53686,0,2744897,0,2698904,0,2791205,0,2794727,1,3523,0,2698904,0,88090,1,496,0,15640,0,0,0,0,1,71954,1,5859,1,15935,1,10075,1,-1648,0,0,1,1648,0,0,0,0,0,0
2011,4,23,5,0,23705,0,8331334,0,2407748,0,1323591,1,2619,0,939430,0,0,0,0,0,455287,0,644320,0,0,1,129308,0,9528945,0,7755220,0,0,0,0,0,561749,0,119045,0,61050,0,40799,0,8331334,0,896543,0,783263,0,575992,0,915836,0,1754966,0,76994,0,3327739,0,230761,0,628418,0,2599614,1,131054,0,34949713,0,34843626,1,4666,0,32825,0,68597,0,31849182,0,20879832,0,1795039,0,2589674,0,361124,0,45291,0,656020,0,926315,0,181284,1,8163,0,539564,0,0,0,190610,0,48700,0,269351,0,0,0,3358216,0,3100531,0,3116367,0,3116367,0,0,0,3095866,0,6836,1,286,0,5555,0,0,0,0,1,994,1,13666,1,20597,1,6931,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,23,4,0,43360,0,6795093,0,1873946,0,1076863,1,13718,0,365119,0,0,0,0,0,303148,0,925323,1,45989,1,98237,0,9308017,0,7706178,1,249,0,0,0,290116,0,257883,0,206544,0,176642,0,6795093,0,535230,0,583258,0,725572,0,1242548,0,1213776,0,84411,0,2410299,0,308550,0,538308,0,1832766,1,269325,0,36792690,0,36551876,1,82,0,42595,0,198136,0,34043430,0,20952596,0,2197188,0,2972868,0,216369,0,46852,0,902219,0,921456,0,182063,0,8909,0,498631,0,0,0,198753,0,93946,0,356266,0,0,0,4495314,0,2749260,0,2776514,0,2776514,0,0,0,2749177,0,10782,1,106,0,7130,0,0,1,9,1,3537,1,16554,1,23256,1,6701,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,23,3,0,175033,0,4850595,0,1852778,0,344787,1,10465,0,174644,0,0,0,0,0,178665,0,585822,0,0,1,34715,0,12574974,0,11120797,0,0,0,0,0,75219,0,257052,0,163015,0,66217,0,4850595,0,411751,0,480041,0,861885,0,1529858,0,1498230,0,154307,0,-85476,0,293544,0,1001808,0,-1223176,0,157652,0,60515643,0,60233030,1,270,0,43041,0,239302,0,54949876,0,30010593,0,4194116,0,4678710,0,366724,0,35921,0,1189820,0,1481405,0,225125,0,16447,0,790045,0,0,0,481442,0,97002,0,816880,1,14223,0,10551423,0,5565767,0,5574132,0,5574132,0,0,0,5565497,0,8714,1,123,0,7766,0,0,0,0,1,825,1,-79,1,2001,1,2079,0,0,0,0,0,0,1,1082,0,0,1,1082
2011,4,23,2,0,56686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8160507,0,7875265,1,3,0,147617,0,137622,0,6917935,0,3425911,0,325258,0,458243,0,52117,1,849,0,136653,0,105513,0,43810,1,808,0,97647,0,0,0,42308,1,1535,0,36826,0,0,0,2190457,0,1242572,0,1256531,0,1256531,0,0,0,1242568,0,10319,1,49,0,477,0,0,0,0,1,9793,1,5,1,5,0,0,1,3639,1,3681,1,42,1,879,1,879,0,0
2011,4,23,1,0,343370,0,220580282,0,43390225,0,71794457,0,376398,0,14999017,0,218321,0,673555,0,23744971,0,4375979,0,465983,0,22250347,0,106108858,0,78853749,0,328101,0,93146,0,5748204,0,2326701,0,956429,0,4435288,0,220580282,0,44940704,0,11926617,0,39112020,0,10475658,0,21139483,0,4800826,0,88184973,0,3090463,0,14786410,0,74083872,0,3775772,0,584985454,0,579125726,0,98434,0,1042852,0,4718442,0,548644393,0,425212524,0,17921683,0,29185020,0,2364217,0,666071,0,9137765,0,9605236,0,1869486,0,154423,0,7128650,0,21713,0,1812511,0,1762540,0,6126203,0,87332,0,35589018,0,36341061,0,37617385,0,37633430,0,16044,0,36242627,0,1303595,0,120021,0,513768,0,22465,0,-16115,0,663457,0,48382,0,199635,0,151253,0,22781,0,39759,0,16978,0,9164,0,3274,1,1355
2011,4,31,12,0,380,0,108452381,0,11314952,0,19636994,0,471175,0,20427744,0,451447,0,726361,0,4974593,0,392707,0,16972,0,15533601,0,60575638,0,37095975,0,353566,0,86567,0,1685718,0,6815280,0,1498790,0,4699317,0,108452381,0,9843884,0,4134050,0,10870981,0,1182960,0,15886279,0,5489372,0,61044855,0,1959772,0,5818126,0,57889182,0,4622226,0,161760240,0,159153228,0,39341,0,496461,0,2071210,0,149721786,0,114908554,0,1327686,0,9767891,0,621228,0,140536,0,1228410,0,2141289,0,927249,0,339117,0,4397362,0,44301,0,2144947,0,948101,0,1883971,0,13431,0,8887712,0,12038454,0,13956847,0,13958505,0,1658,0,11999113,0,1943875,0,995752,0,270433,0,149474,0,-1518,0,529734,0,44505,0,47028,0,2523,0,-30646,0,15854,0,46500,0,23987,0,21583,0,2404
2011,4,31,11,0,467,0,32185179,0,3880881,0,7373131,0,142358,0,7954716,0,25576,0,151101,0,1310913,0,223259,0,3331,0,2672275,0,20470950,0,13667803,0,2524,0,806,0,521592,0,1137466,0,315679,0,584109,0,32185179,0,3467796,0,2121611,0,3110572,0,664279,0,3261129,0,1032400,0,18527393,0,253151,0,1197344,0,17982207,0,905308,0,62293856,0,61693086,0,11803,0,51708,0,537258,0,57737273,0,45216729,0,813561,0,3618814,0,187551,0,35563,0,593891,0,1056034,0,248053,0,75858,0,1632990,0,9583,0,423759,0,335243,0,772254,0,3013,0,2714377,0,4556583,0,5546135,0,5546135,0,0,0,4544780,0,988156,0,223600,0,52972,0,10004,0,-327,0,701906,0,11914,0,15389,0,3474,0,1284,0,2052,0,768,0,3296,0,1488,0,1742
2011,4,31,10,0,1095,0,37242053,0,4336510,0,8626072,0,145457,0,10145832,1,27764,1,109726,0,1290866,0,214385,1,47520,0,2210363,0,24663911,0,16278645,1,18474,1,3018,0,529262,0,1132755,0,430975,0,746710,0,37242053,0,4618299,0,2745387,0,3237583,0,766770,0,4261862,0,871421,0,20740731,0,521150,0,1726224,0,19565281,0,1071925,0,75041735,0,74491175,0,6172,0,70221,0,474168,0,69593014,0,54328481,0,1155122,0,4523087,0,239258,0,57494,0,864069,0,1096513,0,355797,0,54880,0,1781771,0,3,0,567269,0,314542,0,821473,0,4441,0,3428814,0,5448721,0,5903869,0,5903869,0,0,0,5442549,0,450261,0,120360,0,93262,0,8744,0,38402,0,189493,0,10218,0,12384,0,2166,0,841,1,7861,1,7020,0,11235,1,9472,1,1763
2011,4,31,9,0,3199,0,49245878,0,6092109,0,12430830,0,164779,0,12883420,1,30304,0,145430,0,2222785,0,451099,1,43959,0,2770448,0,34099761,0,23803877,1,29130,1,9670,0,669255,0,1218528,0,502487,0,639633,0,49245878,0,5910109,0,3804074,0,4133233,0,1335215,0,5007141,0,923140,0,28132966,0,656936,0,2325606,0,26674529,0,1524105,0,105541878,0,104651240,0,7611,0,121687,0,761340,0,97409046,0,74104308,0,2275676,0,6767417,0,364988,0,109631,0,1374084,0,1716980,0,505789,0,87084,0,2485676,1,10755,0,603317,0,419837,0,1449913,0,5812,0,5127779,0,8132833,0,8880389,0,8881091,1,702,0,8125222,0,740661,0,214666,0,93699,0,8536,0,3699,0,420060,0,11513,0,13067,0,1555,0,2993,0,5142,1,2149,0,2371,1,791,1,1580
2011,4,31,8,0,4466,0,32028699,0,5144504,0,8407701,0,92742,0,8200543,1,1,0,0,0,908198,0,404432,1,24100,0,1319231,0,24704627,0,18148663,0,0,0,0,0,348069,0,741559,0,249504,0,316644,0,32028699,0,4260878,0,2261514,0,2425718,0,1098729,0,4139961,0,540500,0,17301400,0,504828,0,1739699,0,15920029,0,863156,0,72675748,0,72057363,0,1521,0,115356,0,501508,0,66479592,0,50092797,0,2033490,0,4449830,0,301184,0,82947,0,1255151,0,1310713,0,377746,0,47526,0,1401044,1,587,0,295571,0,234419,0,950341,1,312,0,3645934,0,6196156,0,6401430,0,6401430,0,0,0,6194635,0,198476,0,18220,0,31891,1,937,0,674,0,146753,0,13707,0,13793,1,86,1,-5387,1,3031,1,8418,1,3058,1,3058,0,0
2011,4,31,7,0,15864,0,36558785,0,6685946,0,9797937,0,71053,0,8268496,0,0,1,23392,0,1422585,0,754454,1,30093,0,1437425,0,29906646,0,22993957,0,0,0,0,0,471083,0,1723959,0,987396,0,89174,0,36558785,0,4971466,0,2133901,0,2493573,0,2392665,0,5156282,0,438226,0,18972672,0,793532,0,2196216,0,17542485,0,1559561,0,94695546,0,94015425,0,4809,0,248461,0,426852,0,86673314,0,61933067,0,3685167,0,7269017,0,612999,0,79277,0,1893208,0,1972370,0,524818,0,103506,0,1639798,0,0,0,515837,0,485096,0,1233345,1,50,0,4725758,0,8022233,0,8291225,0,8291225,0,0,0,8017424,0,249886,0,36059,0,44050,1,453,0,10389,0,158935,0,22213,0,22458,1,245,1,1701,1,1701,0,0,1,4533,1,4533,0,0
2011,4,31,6,0,8940,0,6385733,0,1286075,0,1924370,1,4937,0,883042,0,0,0,0,0,129933,0,90510,0,0,0,297128,0,9036350,0,7725528,0,0,0,0,1,23718,0,396712,0,169473,0,217835,0,6385733,0,974902,0,691138,0,388071,0,574297,0,1440516,1,26820,0,2289990,0,280288,0,639826,0,1535603,0,165726,0,20405710,0,20311304,1,367,0,48042,0,45997,0,18614670,0,11763878,0,1028581,0,1747913,0,227463,0,22294,0,689982,0,522278,0,130278,0,21914,0,425651,0,0,0,102393,0,91739,0,257673,0,0,0,1582633,0,1791040,0,1812987,0,1812987,0,0,0,1790672,0,9113,1,1038,0,5336,0,0,0,0,1,2739,1,13201,1,13201,0,0,0,0,0,0,0,0,1,7064,1,7064,0,0
2011,4,31,5,0,10231,0,3703852,0,819120,0,1043944,0,0,0,547309,1,6719,0,0,0,90763,0,210094,0,0,1,36589,0,4014166,0,3366947,0,0,0,0,1,116862,0,387452,0,194122,0,-8095,0,3703852,0,677844,0,290588,0,338299,1,522379,0,578440,1,18769,0,1277533,0,118120,0,164721,0,995997,1,1305,0,13797942,0,13645471,0,0,1,26771,0,125701,0,12423964,0,8312401,0,923822,0,1054965,0,103304,0,18466,0,391704,0,271780,0,66824,1,23632,0,126814,0,0,0,88003,0,19519,0,92059,0,0,0,930670,0,1373979,0,1457844,0,1457844,0,0,0,1373979,0,83865,1,4,0,1242,0,0,1,-2,1,82622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,31,4,0,15362,0,2533097,0,721805,0,511524,0,0,0,218712,0,0,0,0,0,112717,1,106426,1,10005,1,23085,0,3993976,0,3318479,0,0,0,0,1,11772,0,213166,0,126125,1,54514,0,2533097,0,326820,0,124441,0,109516,0,219379,0,729426,1,6082,0,1017432,0,193374,0,424866,0,516717,1,117524,0,10446215,0,10422119,0,0,1,854,0,23242,0,9367094,0,4981574,0,970278,0,927724,0,95348,1,10565,0,415158,0,303116,0,55592,1,19134,0,188142,1,2502,0,58887,1,22741,0,74828,0,0,0,1241505,0,1079121,0,1082865,0,1082865,0,0,0,1079121,0,3744,1,994,0,2697,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,31,3,0,29613,0,956142,0,325109,0,145770,0,0,0,88724,0,0,0,0,0,25559,1,38220,0,0,1,1631,0,3356773,0,3040679,0,0,0,0,0,0,0,30065,0,17252,1,2221,0,956142,0,323224,0,149442,0,152371,0,480016,0,333776,1,47558,0,-530247,0,279672,0,270663,0,-1030371,1,50210,0,8058125,0,7956274,0,0,1,8758,0,93093,0,7132193,0,3110934,0,723124,0,949956,0,59021,1,11437,0,491981,0,215407,0,52128,1,3966,0,120109,0,0,0,42810,1,25928,0,73077,0,0,0,1252317,0,925931,0,926789,0,926789,0,0,0,925931,0,857,1,2,0,256,0,0,0,0,1,599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,31,2,0,9235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4075534,0,3486435,0,0,0,435810,0,153289,0,3116489,0,1980071,0,126225,0,238019,0,24876,0,7088,0,101443,0,74758,0,23519,0,2675,0,68806,0,0,0,23960,0,16367,0,40830,0,5,0,387847,0,959045,0,2468706,0,2468706,0,0,0,959045,0,1509462,1,200,0,7233,1,809,1,44,0,1501176,1,28,1,28,0,0,1,171,1,171,0,0,1,10453,1,9875,0,577
2011,4,31,1,0,98853,0,309291800,0,40607011,0,69898272,0,1092502,0,69618536,0,541810,0,1156011,0,12488910,0,2885587,0,175980,0,26301776,0,214822797,0,149440554,0,403693,0,100060,0,4377331,0,13796941,0,4491802,0,7342063,0,309291800,0,35375222,0,18456146,0,27259917,0,9236690,0,40794813,0,9394288,0,168774725,0,5560821,0,16503292,0,157591659,0,10881048,0,628792530,0,621883121,0,71624,0,1624129,0,5213656,0,578268434,0,430732794,0,15062732,0,41314632,0,2837219,0,575299,0,9299080,0,10681239,0,3267793,0,779293,0,14268162,0,67732,0,4866752,0,2913530,0,7649762,0,27065,0,33925348,0,50524095,0,56729084,0,56731444,1,2361,0,50452471,0,6178357,0,1610895,0,603072,0,178958,0,51362,0,3734071,0,127299,0,137348,0,10049,0,-29043,0,35812,0,64855,0,65997,0,57864,0,8067
2011,4,41,12,0,454,0,139736508,0,9824641,0,28037206,0,439224,0,37545479,0,55388,0,755489,0,4621162,0,643786,0,32555,0,19197801,0,48761886,0,25032406,0,99110,0,75128,0,3355606,0,9249531,0,1506356,0,4609982,0,139736508,0,23197584,0,10943809,0,11787199,0,2111704,0,21178080,0,4948548,0,65569584,0,1229043,0,4814300,0,62035272,0,2509031,0,406357614,0,401763492,0,54597,0,421894,0,4117632,0,394757302,0,340474015,0,1581714,0,20788701,0,1279168,0,271954,0,3607602,0,3740670,0,1232653,0,426422,0,4283474,0,1975,0,2385180,0,791660,0,2114629,0,16842,0,11760641,0,11600313,0,14989527,0,15116022,0,126495,0,11545716,0,3496980,0,1284549,0,422028,0,51546,0,-829,0,1739684,0,73127,0,101902,0,28774,0,-126296,0,40361,0,166656,0,15393,0,1546,0,13839
2011,4,41,11,0,723,0,49063913,0,4167506,0,11949313,0,239018,0,16395333,0,16039,0,182911,0,2334083,0,388484,0,43646,0,3434875,0,15427750,0,8910020,0,4454,0,1034,0,938797,0,2422569,0,486518,0,994742,0,49063913,0,8486568,0,7973166,0,4052374,0,1364509,0,5910064,0,874193,0,20403039,0,514139,0,1495994,0,19054860,0,661954,0,160672515,0,158928230,0,9286,0,84778,0,1650221,0,156062057,0,133694828,0,1087083,0,8607967,0,474879,0,110974,0,1558679,0,1338020,0,524612,0,168372,0,1470485,0,135,0,971248,0,299232,0,823745,0,8677,0,4923120,0,4610458,0,4985520,0,4990843,0,5323,0,4601172,0,356398,0,62298,0,106344,0,18229,0,-3303,0,172829,0,22576,0,38201,0,15626,0,5375,0,9980,0,4605,0,7926,0,4300,0,3542
2011,4,41,10,0,1748,0,59926184,0,6339624,0,13927838,0,273875,0,23086038,1,21258,1,34633,0,2703062,0,346420,0,110791,0,2674701,0,17273377,0,9982476,1,4305,1,765,0,1225693,0,1856198,0,486903,0,1066265,0,59926184,0,10771380,0,12725519,0,4303127,0,2583001,0,6298313,0,604610,0,22640235,0,914597,0,2184636,0,20448393,0,907392,0,210721731,0,208305483,0,6639,0,177655,0,2231954,0,204170297,0,176532500,0,1704965,0,10591584,0,485275,0,166895,0,2010937,0,1651419,0,682709,0,135777,0,1603391,1,45,0,1234391,0,283556,0,958821,0,5468,0,6122564,0,6551434,0,7016313,0,7023013,1,6700,0,6544795,0,452565,0,46880,0,110439,0,4420,0,-6625,0,297450,0,27579,0,31079,0,3499,0,-8626,0,6054,1,14680,0,7621,0,5104,1,2517
2011,4,41,9,0,6359,0,96989864,0,11433370,0,21742819,0,288237,0,40512729,1,14792,1,70928,0,3406636,0,990959,0,117168,0,3963388,0,25783523,0,16394226,1,1435,1,1270,0,1325911,0,3936843,0,1031240,0,1404336,0,96989864,0,16199488,0,24440195,0,6318259,0,4021303,0,8379584,0,1274268,0,36356767,0,2163959,0,3904174,0,31880426,0,1591792,0,369428210,0,364486765,0,9296,0,242578,0,4689571,0,358725296,0,305340823,0,3696018,0,20964783,0,928168,0,236722,0,4182680,0,3626095,0,1070186,0,255109,0,2120867,0,0,0,2842174,0,476059,0,1649412,0,13553,0,11322647,0,10702914,0,11782226,0,11783122,1,896,0,10693618,0,1055479,0,138700,0,175729,0,8909,0,19972,0,712169,0,29172,0,56119,0,26947,0,3957,0,5590,1,1633,0,12322,1,7351,1,4971
2011,4,41,8,0,9608,0,67547648,0,8448452,0,14123212,0,207312,0,30110138,0,0,1,48319,0,2451699,0,811540,1,10721,0,2516330,0,17991101,0,12444016,1,1195,1,531,0,1051328,0,2803471,0,694138,0,526140,0,67547648,0,12078257,0,15381704,0,4234860,0,3553183,0,6520858,0,1147433,0,24631353,0,2143891,0,2995565,0,20932827,0,1440930,0,240519500,0,237267973,1,2067,0,148765,0,3100695,0,232944750,0,196724106,0,3017031,0,13553747,0,629964,0,227139,0,2728950,0,2282228,0,881321,0,165096,0,1275151,0,0,0,1693698,0,331110,0,1085988,1,3878,0,8345343,0,7574750,0,8114817,0,8114817,0,0,0,7572683,0,520881,0,33159,0,90535,0,1,0,-5686,0,402871,0,16003,0,18518,1,2515,1,5250,1,5250,0,0,1,60,1,50,0,0
2011,4,41,7,0,47071,0,102273111,0,15056867,0,23329894,0,400667,0,37633946,1,56866,1,8591,0,4044781,0,1927980,1,187268,0,3821170,0,34002218,0,22807425,1,184757,1,33426,0,1869887,0,3839583,0,1687181,0,1237999,0,102273111,0,20866388,0,12439597,0,6263236,0,5624670,0,13231979,0,1853055,0,41994186,0,3123650,0,5163254,0,35779573,0,2072291,0,414325708,0,411216078,0,6789,0,242170,0,2860672,0,397708915,0,325569559,0,7697501,0,24797153,0,1221599,0,643193,0,5995537,0,4576459,0,1499256,0,261352,0,2065668,0,0,0,2066161,0,710376,0,1752906,1,2036,0,18850160,0,16616793,0,18035684,0,18035684,0,0,0,16610004,0,1350791,0,108917,0,159319,1,223,0,40751,0,1041581,0,46161,0,46443,1,283,0,28728,1,29636,1,908,1,137,1,137,0,0
2011,4,41,6,0,33824,0,24159075,0,4379122,0,4045336,1,5257,0,8032527,1,801,1,10085,0,671523,0,668532,1,5686,0,1007005,0,11540579,0,8225537,0,0,0,0,0,640479,0,1637443,0,748162,0,498915,0,24159075,0,4340774,0,1595834,0,1398339,0,2431251,0,4031419,0,391813,0,9969646,0,982918,0,2416600,0,7306284,0,736157,0,112250823,0,111609514,1,32,0,86351,0,554926,0,107305122,0,85324723,0,3210821,0,6681244,0,397883,0,93036,0,1974909,0,1483996,0,351794,0,97391,0,569902,0,0,0,791389,0,174081,0,385967,0,0,0,5767985,0,4945701,0,5241218,0,5241218,0,0,0,4945668,0,281379,0,10245,0,29453,1,124,1,-259,0,241817,1,14171,1,14171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,41,5,0,51033,0,18045048,0,4248580,0,2233499,1,4107,0,6204959,0,0,0,0,0,406139,0,631982,0,0,0,730436,0,7780650,0,5562223,0,0,0,0,0,270644,0,1307531,0,569281,0,366241,0,18045048,0,2585614,0,642628,0,956798,0,2981255,0,2676346,0,-19336,0,8221743,0,1111638,0,2419500,0,5180101,1,489496,0,76034618,0,75368804,0,0,1,24706,0,641107,0,71994768,0,53190769,0,3137278,0,5003760,0,287690,0,119287,0,2342261,0,1214949,0,234315,0,89346,0,407654,0,0,0,452277,0,106002,0,187806,0,0,0,5221371,0,4039850,0,4065853,0,4065853,0,0,0,4039850,0,22979,1,8167,0,16396,0,0,1,57,1,-1642,1,3025,1,3025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,41,4,0,72507,0,11892134,0,2632345,0,1020127,0,0,0,5031168,0,0,0,0,0,196178,0,252486,1,6938,0,271922,0,6647608,0,5071019,0,0,0,0,0,171937,0,1157670,0,602627,0,177401,0,11892134,0,1954944,0,506831,0,1104386,0,2340307,0,1298235,0,142360,0,4545072,0,1095129,0,1530673,0,2023739,1,104469,0,74073781,0,73330668,0,0,1,17278,0,725835,0,70347192,0,52328489,0,2933603,0,4044310,0,318327,0,77493,0,2900241,0,1261634,0,161820,0,70603,0,319145,0,0,0,534990,0,125448,0,203868,1,1082,0,5066140,0,3726589,0,3771660,0,3771660,0,0,0,3726589,0,23047,1,2513,0,11037,0,0,1,7400,1,2097,1,22024,1,22024,0,0,0,0,0,0,0,0,4,,0,0,4,
2011,4,41,3,0,146422,0,4867917,0,1548447,0,373928,1,113,0,1385786,0,0,0,0,0,131682,0,249923,1,2,0,110689,0,4376889,0,3681786,0,0,0,0,1,6022,0,932940,0,637106,0,70615,0,4867917,0,579583,0,413772,0,584776,0,2043279,0,524346,0,197673,0,524488,0,629082,0,829195,0,-899172,1,34617,0,58836310,0,58467090,0,0,1,21766,0,347454,0,54567603,0,37744033,0,3121280,0,3128835,0,202625,0,53768,0,2220809,0,923806,0,129902,0,31150,0,353072,0,0,0,491178,0,129381,0,151752,0,0,0,5886011,0,4268707,0,4309880,0,4309880,0,0,0,4268707,0,39634,1,438,0,3929,0,0,1,2119,1,33148,1,1539,1,2609,1,1070,0,0,0,0,0,0,0,0,0,0,0,0
2011,4,41,2,0,39506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12361611,0,11989051,0,24,0,116255,0,256280,0,10976046,0,7874015,0,415906,0,554513,0,43389,0,25277,0,397948,0,186245,0,43600,0,4943,0,65729,1,193,0,80986,0,32090,0,29202,1,1513,0,1220498,0,1385565,0,2841898,0,2848545,1,6647,0,1385541,0,1461398,1,901,0,1291,0,0,1,2130,0,1457076,1,-5050,1,2041,1,7091,0,9,0,9,0,0,0,0,0,0,0,0
