Codes:,depreciation,total_net_income,total_net_loss
56161,39942238.8037,309956358.718,83375522.4797
561611,13314079.6012,103318786.239,27791840.8266
561612,13314079.6012,103318786.239,27791840.8266
561613,13314079.6012,103318786.239,27791840.8266
56162,39942238.8037,309956358.718,83375522.4797
561621,19971119.4018,154978179.359,41687761.2398
561622,19971119.4018,154978179.359,41687761.2398
5617,79884477.6073,619912717.436,166751044.959
56171,15976895.5215,123982543.487,33350208.9919
561710,15976895.5215,123982543.487,33350208.9919
56172,15976895.5215,123982543.487,33350208.9919
561720,15976895.5215,123982543.487,33350208.9919
56173,15976895.5215,123982543.487,33350208.9919
561730,15976895.5215,123982543.487,33350208.9919
56174,15976895.5215,123982543.487,33350208.9919
561740,15976895.5215,123982543.487,33350208.9919
56179,15976895.5215,123982543.487,33350208.9919
561790,15976895.5215,123982543.487,33350208.9919
5619,79884477.6073,619912717.436,166751044.959
56191,26628159.2024,206637572.479,55583681.6531
561910,26628159.2024,206637572.479,55583681.6531
56192,26628159.2024,206637572.479,55583681.6531
561920,26628159.2024,206637572.479,55583681.6531
56199,26628159.2024,206637572.479,55583681.6531
561990,26628159.2024,206637572.479,55583681.6531
562,385178563.394,2989029872.68,804022632.002
5621,128392854.465,996343290.894,268007544.001
56211,128392854.465,996343290.894,268007544.001
562111,42797618.1549,332114430.298,89335848.0002
562112,42797618.1549,332114430.298,89335848.0002
562119,42797618.1549,332114430.298,89335848.0002
5622,128392854.465,996343290.894,268007544.001
56221,128392854.465,996343290.894,268007544.001
562211,32098213.6162,249085822.723,67001886.0002
562212,32098213.6162,249085822.723,67001886.0002
562213,32098213.6162,249085822.723,67001886.0002
562219,32098213.6162,249085822.723,67001886.0002
5629,128392854.465,996343290.894,268007544.001
56291,42797618.1549,332114430.298,89335848.0002
562910,42797618.1549,332114430.298,89335848.0002
56292,42797618.1549,332114430.298,89335848.0002
562920,42797618.1549,332114430.298,89335848.0002
56299,42797618.1549,332114430.298,89335848.0002
562991,21398809.0775,166057215.149,44667924.0001
562998,21398809.0775,166057215.149,44667924.0001
61,131529279.317,1020682307.83,274554524.557
611,131529279.317,1020682307.83,274554524.557
6111,18789897.0454,145811758.261,39222074.9367
61111,18789897.0454,145811758.261,39222074.9367
611110,18789897.0454,145811758.261,39222074.9367
6112,18789897.0454,145811758.261,39222074.9367
61121,18789897.0454,145811758.261,39222074.9367
611210,18789897.0454,145811758.261,39222074.9367
6113,18789897.0454,145811758.261,39222074.9367
61131,18789897.0454,145811758.261,39222074.9367
611310,18789897.0454,145811758.261,39222074.9367
6114,18789897.0454,145811758.261,39222074.9367
61141,6263299.01512,48603919.4205,13074024.9789
611410,6263299.01512,48603919.4205,13074024.9789
61142,6263299.01512,48603919.4205,13074024.9789
611420,6263299.01512,48603919.4205,13074024.9789
61143,6263299.01512,48603919.4205,13074024.9789
611430,6263299.01512,48603919.4205,13074024.9789
6115,18789897.0454,145811758.261,39222074.9367
61151,18789897.0454,145811758.261,39222074.9367
611511,4697474.26134,36452939.5654,9805518.73417
611512,4697474.26134,36452939.5654,9805518.73417
611513,4697474.26134,36452939.5654,9805518.73417
611519,4697474.26134,36452939.5654,9805518.73417
6116,18789897.0454,145811758.261,39222074.9367
61161,4697474.26134,36452939.5654,9805518.73417
611610,4697474.26134,36452939.5654,9805518.73417
61162,4697474.26134,36452939.5654,9805518.73417
611620,4697474.26134,36452939.5654,9805518.73417
61163,4697474.26134,36452939.5654,9805518.73417
611630,4697474.26134,36452939.5654,9805518.73417
61169,4697474.26134,36452939.5654,9805518.73417
611691,1565824.75378,12150979.8551,3268506.24472
611692,1565824.75378,12150979.8551,3268506.24472
611699,1565824.75378,12150979.8551,3268506.24472
6117,18789897.0454,145811758.261,39222074.9367
61171,18789897.0454,145811758.261,39222074.9367
611710,18789897.0454,145811758.261,39222074.9367
62,1078263448.97,8367448154.95,2250769639.4
621,1078263448.97,8367448154.95,2250769639.4
6212,1078263448.97,8367448154.95,2250769639.4
62121,1078263448.97,8367448154.95,2250769639.4
621210,1078263448.97,8367448154.95,2250769639.4
71,452428799.647,3510899426.72,944400932.077
711,118209222.008,917317133.89,246750205.848
7111,23641844.4016,183463426.778,49350041.1697
71111,5910461.10041,45865856.6945,12337510.2924
711110,5910461.10041,45865856.6945,12337510.2924
71112,5910461.10041,45865856.6945,12337510.2924
711120,5910461.10041,45865856.6945,12337510.2924
71113,5910461.10041,45865856.6945,12337510.2924
711130,5910461.10041,45865856.6945,12337510.2924
71119,5910461.10041,45865856.6945,12337510.2924
711190,5910461.10041,45865856.6945,12337510.2924
7112,23641844.4016,183463426.778,49350041.1697
71121,23641844.4016,183463426.778,49350041.1697
711211,7880614.80055,61154475.5927,16450013.7232
711212,7880614.80055,61154475.5927,16450013.7232
711219,7880614.80055,61154475.5927,16450013.7232
7113,23641844.4016,183463426.778,49350041.1697
71131,11820922.2008,91731713.389,24675020.5848
711310,11820922.2008,91731713.389,24675020.5848
71132,11820922.2008,91731713.389,24675020.5848
711320,11820922.2008,91731713.389,24675020.5848
7114,23641844.4016,183463426.778,49350041.1697
71141,23641844.4016,183463426.778,49350041.1697
711410,23641844.4016,183463426.778,49350041.1697
7115,23641844.4016,183463426.778,49350041.1697
71151,23641844.4016,183463426.778,49350041.1697
711510,23641844.4016,183463426.778,49350041.1697
713,334219577.639,2593582292.83,697650726.228
7131,111406525.88,864527430.943,232550242.076
71311,55703262.9398,432263715.471,116275121.038
713110,55703262.9398,432263715.471,116275121.038
71312,55703262.9398,432263715.471,116275121.038
713120,55703262.9398,432263715.471,116275121.038
7132,111406525.88,864527430.943,232550242.076
71321,55703262.9398,432263715.471,116275121.038
713210,55703262.9398,432263715.471,116275121.038
71329,55703262.9398,432263715.471,116275121.038
713290,55703262.9398,432263715.471,116275121.038
7139,111406525.88,864527430.943,232550242.076
71391,18567754.3133,144087905.157,38758373.6793
713910,18567754.3133,144087905.157,38758373.6793
71392,18567754.3133,144087905.157,38758373.6793
713920,18567754.3133,144087905.157,38758373.6793
71393,18567754.3133,144087905.157,38758373.6793
713930,18567754.3133,144087905.157,38758373.6793
71394,18567754.3133,144087905.157,38758373.6793
713940,18567754.3133,144087905.157,38758373.6793
71395,18567754.3133,144087905.157,38758373.6793
713950,18567754.3133,144087905.157,38758373.6793
71399,18567754.3133,144087905.157,38758373.6793
713990,18567754.3133,144087905.157,38758373.6793
72,1805110741.29,14007866589.6,3767992373.4
721,704261315.354,5465148660.44,1470076712.99
7211,234753771.785,1821716220.15,490025570.996
72111,78251257.2615,607238740.049,163341856.999
721110,78251257.2615,607238740.049,163341856.999
72112,78251257.2615,607238740.049,163341856.999
721120,78251257.2615,607238740.049,163341856.999
72119,78251257.2615,607238740.049,163341856.999
721191,39125628.6308,303619370.025,81670928.4993
721199,39125628.6308,303619370.025,81670928.4993
7212,234753771.785,1821716220.15,490025570.996
72121,234753771.785,1821716220.15,490025570.996
721211,117376885.892,910858110.074,245012785.498
721214,117376885.892,910858110.074,245012785.498
7213,234753771.785,1821716220.15,490025570.996
72131,234753771.785,1821716220.15,490025570.996
721310,234753771.785,1821716220.15,490025570.996
722,1100849425.94,8542717929.19,2297915660.41
7223,366949808.646,2847572643.06,765971886.804
72231,122316602.882,949190881.021,255323962.268
722310,122316602.882,949190881.021,255323962.268
72232,122316602.882,949190881.021,255323962.268
722320,122316602.882,949190881.021,255323962.268
72233,122316602.882,949190881.021,255323962.268
722330,122316602.882,949190881.021,255323962.268
7224,366949808.646,2847572643.06,765971886.804
72241,366949808.646,2847572643.06,765971886.804
722410,366949808.646,2847572643.06,765971886.804
7225,366949808.646,2847572643.06,765971886.804
72251,366949808.646,2847572643.06,765971886.804
722511,91737452.1614,711893160.766,191492971.701
722513,91737452.1614,711893160.766,191492971.701
722514,91737452.1614,711893160.766,191492971.701
722515,91737452.1614,711893160.766,191492971.701
81,436827571.422,3389832104.58,911834891.875
811,186260869.152,1445405728.45,388801372.888
8111,46565217.2881,361351432.114,97200343.2221
81111,15521739.096,120450477.371,32400114.4074
811111,3880434.77401,30112619.3428,8100028.60184
811112,3880434.77401,30112619.3428,8100028.60184
811113,3880434.77401,30112619.3428,8100028.60184
811118,3880434.77401,30112619.3428,8100028.60184
81112,15521739.096,120450477.371,32400114.4074
811121,7760869.54802,60225238.6856,16200057.2037
811122,7760869.54802,60225238.6856,16200057.2037
81119,15521739.096,120450477.371,32400114.4074
811191,5173913.03201,40150159.1237,10800038.1358
811192,5173913.03201,40150159.1237,10800038.1358
811198,5173913.03201,40150159.1237,10800038.1358
8112,46565217.2881,361351432.114,97200343.2221
81121,46565217.2881,361351432.114,97200343.2221
811211,11641304.322,90337858.0284,24300085.8055
811212,11641304.322,90337858.0284,24300085.8055
811213,11641304.322,90337858.0284,24300085.8055
811219,11641304.322,90337858.0284,24300085.8055
8113,46565217.2881,361351432.114,97200343.2221
81131,46565217.2881,361351432.114,97200343.2221
811310,46565217.2881,361351432.114,97200343.2221
8114,46565217.2881,361351432.114,97200343.2221
81141,11641304.322,90337858.0284,24300085.8055
811411,5820652.16101,45168929.0142,12150042.9028
811412,5820652.16101,45168929.0142,12150042.9028
81142,11641304.322,90337858.0284,24300085.8055
811420,11641304.322,90337858.0284,24300085.8055
81143,11641304.322,90337858.0284,24300085.8055
811430,11641304.322,90337858.0284,24300085.8055
81149,11641304.322,90337858.0284,24300085.8055
811490,11641304.322,90337858.0284,24300085.8055
812,200902925.8,1559029769.03,419365236.1
8121,50225731.4499,389757442.258,104841309.025
81211,25112865.725,194878721.129,52420654.5125
812111,8370955.24166,64959573.7096,17473551.5042
812112,8370955.24166,64959573.7096,17473551.5042
812113,8370955.24166,64959573.7096,17473551.5042
81219,25112865.725,194878721.129,52420654.5125
812191,12556432.8625,97439360.5644,26210327.2562
812199,12556432.8625,97439360.5644,26210327.2562
8122,50225731.4499,389757442.258,104841309.025
81221,25112865.725,194878721.129,52420654.5125
812210,25112865.725,194878721.129,52420654.5125
81222,25112865.725,194878721.129,52420654.5125
812220,25112865.725,194878721.129,52420654.5125
8123,50225731.4499,389757442.258,104841309.025
81231,16741910.4833,129919147.419,34947103.0083
812310,16741910.4833,129919147.419,34947103.0083
81232,16741910.4833,129919147.419,34947103.0083
812320,16741910.4833,129919147.419,34947103.0083
81233,16741910.4833,129919147.419,34947103.0083
812331,8370955.24166,64959573.7096,17473551.5042
812332,8370955.24166,64959573.7096,17473551.5042
8129,50225731.4499,389757442.258,104841309.025
81291,12556432.8625,97439360.5644,26210327.2562
812910,12556432.8625,97439360.5644,26210327.2562
81292,12556432.8625,97439360.5644,26210327.2562
812921,6278216.43124,48719680.2822,13105163.6281
812922,6278216.43124,48719680.2822,13105163.6281
81293,12556432.8625,97439360.5644,26210327.2562
812930,12556432.8625,97439360.5644,26210327.2562
81299,12556432.8625,97439360.5644,26210327.2562
812990,12556432.8625,97439360.5644,26210327.2562
813,49663776.4694,385396607.093,103668282.887
8131,9932755.29388,77079321.4186,20733656.5775
81311,9932755.29388,77079321.4186,20733656.5775
813110,9932755.29388,77079321.4186,20733656.5775
8132,9932755.29388,77079321.4186,20733656.5775
81321,9932755.29388,77079321.4186,20733656.5775
813211,3310918.43129,25693107.1395,6911218.85915
813212,3310918.43129,25693107.1395,6911218.85915
813219,3310918.43129,25693107.1395,6911218.85915
8133,9932755.29388,77079321.4186,20733656.5775
81331,9932755.29388,77079321.4186,20733656.5775
813311,3310918.43129,25693107.1395,6911218.85915
813312,3310918.43129,25693107.1395,6911218.85915
813319,3310918.43129,25693107.1395,6911218.85915
8134,9932755.29388,77079321.4186,20733656.5775
81341,9932755.29388,77079321.4186,20733656.5775
813410,9932755.29388,77079321.4186,20733656.5775
8139,9932755.29388,77079321.4186,20733656.5775
81391,1986551.05878,15415864.2837,4146731.31549
813910,1986551.05878,15415864.2837,4146731.31549
81392,1986551.05878,15415864.2837,4146731.31549
813920,1986551.05878,15415864.2837,4146731.31549
81393,1986551.05878,15415864.2837,4146731.31549
813930,1986551.05878,15415864.2837,4146731.31549
81394,1986551.05878,15415864.2837,4146731.31549
813940,1986551.05878,15415864.2837,4146731.31549
81399,1986551.05878,15415864.2837,4146731.31549
813990,1986551.05878,15415864.2837,4146731.31549
