Codes:,land_net,inventories_income,accumulated_depreciation_income,land_income,inventories_net,accumulated_depreciation_net,depreciable_assets_net,depreciable_assets_income
335210,1519895771.3,322260757.23,1968798356.27,869601053.894,493594202.216,2815929549.36,8767887754.28,5312174400.42
33522,1519895771.3,322260757.23,1968798356.27,869601053.894,493594202.216,2815929549.36,8767887754.28,5312174400.42
335221,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
335222,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
335224,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
335228,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
3353,3039791542.6,644521514.46,3937596712.54,1739202107.79,987188404.432,5631859098.72,17535775508.6,10624348800.8
33531,3039791542.6,644521514.46,3937596712.54,1739202107.79,987188404.432,5631859098.72,17535775508.6,10624348800.8
335311,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
335312,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
335313,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
335314,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
3359,3039791542.6,644521514.46,3937596712.54,1739202107.79,987188404.432,5631859098.72,17535775508.6,10624348800.8
33591,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
335911,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
335912,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
33592,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
335921,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
335929,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
33593,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
335931,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
335932,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
33599,759947885.651,161130378.615,984399178.134,434800526.947,246797101.108,1407964774.68,4383943877.14,2656087200.21
335991,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
335999,379973942.826,80565189.3075,492199589.067,217400263.473,123398550.554,703982387.34,2191971938.57,1328043600.1
336,21497781480.2,4558135807.33,27847170602.6,12299852256.0,6981518403.76,39829203593.3,124015171661.0,75136707793.5
3361,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
33611,1535555820.02,325581129.095,1989083614.47,878560875.43,498679885.983,2844943113.81,8858226547.2,5366907699.54
336111,767777910.008,162790564.548,994541807.237,439280437.715,249339942.991,1422471556.91,4429113273.6,2683453849.77
336112,767777910.008,162790564.548,994541807.237,439280437.715,249339942.991,1422471556.91,4429113273.6,2683453849.77
33612,1535555820.02,325581129.095,1989083614.47,878560875.43,498679885.983,2844943113.81,8858226547.2,5366907699.54
336120,1535555820.02,325581129.095,1989083614.47,878560875.43,498679885.983,2844943113.81,8858226547.2,5366907699.54
3362,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
33621,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
336211,767777910.008,162790564.548,994541807.237,439280437.715,249339942.991,1422471556.91,4429113273.6,2683453849.77
336212,767777910.008,162790564.548,994541807.237,439280437.715,249339942.991,1422471556.91,4429113273.6,2683453849.77
336213,767777910.008,162790564.548,994541807.237,439280437.715,249339942.991,1422471556.91,4429113273.6,2683453849.77
336214,767777910.008,162790564.548,994541807.237,439280437.715,249339942.991,1422471556.91,4429113273.6,2683453849.77
3363,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
33631,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336310,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
33632,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336320,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
33633,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336330,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
33634,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336340,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
33635,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336350,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
33636,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336360,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
33637,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336370,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
33639,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
336390,383888955.004,81395282.2738,497270903.618,219640218.858,124669971.496,711235778.453,2214556636.8,1341726924.88
3364,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
33641,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
336411,511851940.005,108527043.032,663027871.491,292853625.143,166226628.661,948314371.27,2952742182.4,1788969233.18
336412,511851940.005,108527043.032,663027871.491,292853625.143,166226628.661,948314371.27,2952742182.4,1788969233.18
336413,511851940.005,108527043.032,663027871.491,292853625.143,166226628.661,948314371.27,2952742182.4,1788969233.18
336414,511851940.005,108527043.032,663027871.491,292853625.143,166226628.661,948314371.27,2952742182.4,1788969233.18
336415,511851940.005,108527043.032,663027871.491,292853625.143,166226628.661,948314371.27,2952742182.4,1788969233.18
336419,511851940.005,108527043.032,663027871.491,292853625.143,166226628.661,948314371.27,2952742182.4,1788969233.18
3365,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
33651,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
336510,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
3366,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
33661,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
336611,1535555820.02,325581129.095,1989083614.47,878560875.43,498679885.983,2844943113.81,8858226547.2,5366907699.54
336612,1535555820.02,325581129.095,1989083614.47,878560875.43,498679885.983,2844943113.81,8858226547.2,5366907699.54
3369,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
33699,3071111640.03,651162258.19,3978167228.95,1757121750.86,997359771.966,5689886227.62,17716453094.4,10733815399.1
336991,1023703880.01,217054086.063,1326055742.98,585707250.287,332453257.322,1896628742.54,5905484364.8,3577938466.36
336992,1023703880.01,217054086.063,1326055742.98,585707250.287,332453257.322,1896628742.54,5905484364.8,3577938466.36
336999,1023703880.01,217054086.063,1326055742.98,585707250.287,332453257.322,1896628742.54,5905484364.8,3577938466.36
337,1048112001.33,222229295.974,1357672824.91,599672239.48,340379924.003,1941849968.47,6046288538.38,3663247077.43
3371,349370667.109,74076431.9912,452557608.305,199890746.493,113459974.668,647283322.823,2015429512.79,1221082359.14
33711,174685333.555,37038215.9956,226278804.152,99945373.2467,56729987.3338,323641661.411,1007714756.4,610541179.572
337110,174685333.555,37038215.9956,226278804.152,99945373.2467,56729987.3338,323641661.411,1007714756.4,610541179.572
33712,174685333.555,37038215.9956,226278804.152,99945373.2467,56729987.3338,323641661.411,1007714756.4,610541179.572
337121,34937066.7109,7407643.19912,45255760.8305,19989074.6493,11345997.4668,64728332.2823,201542951.279,122108235.914
337122,34937066.7109,7407643.19912,45255760.8305,19989074.6493,11345997.4668,64728332.2823,201542951.279,122108235.914
337124,34937066.7109,7407643.19912,45255760.8305,19989074.6493,11345997.4668,64728332.2823,201542951.279,122108235.914
337125,34937066.7109,7407643.19912,45255760.8305,19989074.6493,11345997.4668,64728332.2823,201542951.279,122108235.914
337127,34937066.7109,7407643.19912,45255760.8305,19989074.6493,11345997.4668,64728332.2823,201542951.279,122108235.914
3372,349370667.109,74076431.9912,452557608.305,199890746.493,113459974.668,647283322.823,2015429512.79,1221082359.14
33721,349370667.109,74076431.9912,452557608.305,199890746.493,113459974.668,647283322.823,2015429512.79,1221082359.14
337211,87342666.7773,18519107.9978,113139402.076,49972686.6233,28364993.6669,161820830.706,503857378.198,305270589.786
337212,87342666.7773,18519107.9978,113139402.076,49972686.6233,28364993.6669,161820830.706,503857378.198,305270589.786
337214,87342666.7773,18519107.9978,113139402.076,49972686.6233,28364993.6669,161820830.706,503857378.198,305270589.786
337215,87342666.7773,18519107.9978,113139402.076,49972686.6233,28364993.6669,161820830.706,503857378.198,305270589.786
3379,349370667.109,74076431.9912,452557608.305,199890746.493,113459974.668,647283322.823,2015429512.79,1221082359.14
33791,174685333.555,37038215.9956,226278804.152,99945373.2467,56729987.3338,323641661.411,1007714756.4,610541179.572
337910,174685333.555,37038215.9956,226278804.152,99945373.2467,56729987.3338,323641661.411,1007714756.4,610541179.572
33792,174685333.555,37038215.9956,226278804.152,99945373.2467,56729987.3338,323641661.411,1007714756.4,610541179.572
337920,174685333.555,37038215.9956,226278804.152,99945373.2467,56729987.3338,323641661.411,1007714756.4,610541179.572
339,5835107719.51,1237207358.37,7558512039.92,3338528811.17,1894982138.93,10810775686.9,33661235516.8,20394233891.9
3391,2917553859.76,618603679.185,3779256019.96,1669264405.59,947491069.466,5405387843.47,16830617758.4,10197116946.0
33911,2917553859.76,618603679.185,3779256019.96,1669264405.59,947491069.466,5405387843.47,16830617758.4,10197116946.0
339112,583510771.951,123720735.837,755851203.992,333852881.117,189498213.893,1081077568.69,3366123551.68,2039423389.19
339113,583510771.951,123720735.837,755851203.992,333852881.117,189498213.893,1081077568.69,3366123551.68,2039423389.19
339114,583510771.951,123720735.837,755851203.992,333852881.117,189498213.893,1081077568.69,3366123551.68,2039423389.19
339115,583510771.951,123720735.837,755851203.992,333852881.117,189498213.893,1081077568.69,3366123551.68,2039423389.19
339116,583510771.951,123720735.837,755851203.992,333852881.117,189498213.893,1081077568.69,3366123551.68,2039423389.19
3399,2917553859.76,618603679.185,3779256019.96,1669264405.59,947491069.466,5405387843.47,16830617758.4,10197116946.0
33991,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
339910,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
33992,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
339920,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
33993,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
339930,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
33994,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
339940,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
33995,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
339950,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
33999,486258976.626,103100613.197,629876003.327,278210734.264,157915178.244,900897973.912,2805102959.73,1699519490.99
339991,81043162.771,17183435.5329,104979333.888,46368455.7107,26319196.3741,150149662.319,467517159.956,283253248.499
339992,81043162.771,17183435.5329,104979333.888,46368455.7107,26319196.3741,150149662.319,467517159.956,283253248.499
339993,81043162.771,17183435.5329,104979333.888,46368455.7107,26319196.3741,150149662.319,467517159.956,283253248.499
339994,81043162.771,17183435.5329,104979333.888,46368455.7107,26319196.3741,150149662.319,467517159.956,283253248.499
339995,81043162.771,17183435.5329,104979333.888,46368455.7107,26319196.3741,150149662.319,467517159.956,283253248.499
339999,81043162.771,17183435.5329,104979333.888,46368455.7107,26319196.3741,150149662.319,467517159.956,283253248.499
42,45047072242.5,9551249425.12,58351765601.5,25773465678.8,14629275313.2,83459263612.1,259864972677.0,157443627714.0
423,17162188080.2,3638867763.75,22231055787.0,9819263349.15,5573511482.62,31796596489.9,99004248545.4,59983413268.3
4231,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42311,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423110,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42312,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423120,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42313,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423130,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42314,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423140,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
4232,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42321,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
423210,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
42322,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
423220,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
4233,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42331,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423310,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42332,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423320,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42333,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423330,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42339,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423390,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
4234,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42341,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
423410,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
42342,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
423420,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
42343,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
423430,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
42344,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
423440,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
42345,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
423450,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
42346,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
423460,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
42349,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
423490,272415683.813,57759805.7739,352873901.381,155861323.002,88468436.232,504707880.792,1571496008.66,952117670.926
4235,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42351,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
423510,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
42352,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
423520,953454893.345,202159320.208,1235058654.83,545514630.508,309639526.812,1766477582.77,5500236030.3,3332411848.24
4236,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42361,635636595.563,134772880.139,823372436.556,363676420.339,206426351.208,1177651721.85,3666824020.2,2221607898.83
423610,635636595.563,134772880.139,823372436.556,363676420.339,206426351.208,1177651721.85,3666824020.2,2221607898.83
42362,635636595.563,134772880.139,823372436.556,363676420.339,206426351.208,1177651721.85,3666824020.2,2221607898.83
423620,635636595.563,134772880.139,823372436.556,363676420.339,206426351.208,1177651721.85,3666824020.2,2221607898.83
42369,635636595.563,134772880.139,823372436.556,363676420.339,206426351.208,1177651721.85,3666824020.2,2221607898.83
423690,635636595.563,134772880.139,823372436.556,363676420.339,206426351.208,1177651721.85,3666824020.2,2221607898.83
4237,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42371,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423710,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42372,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423720,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42373,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423730,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
42374,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
423740,476727446.673,101079660.104,617529327.417,272757315.254,154819763.406,883238791.386,2750118015.15,1666205924.12
4238,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42381,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
423810,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
42382,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
423820,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
42383,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
423830,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
42384,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
423840,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
42385,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
423850,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
42386,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
423860,317818297.782,67386440.0695,411686218.278,181838210.169,103213175.604,588825860.924,1833412010.1,1110803949.41
4239,1906909786.69,404318640.417,2470117309.67,1091029261.02,619279053.624,3532955165.54,11000472060.6,6664823696.48
42391,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
423910,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
42392,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
423920,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
42393,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
423930,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
42394,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
423940,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
42399,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
423990,381381957.338,80863728.0834,494023461.934,218205852.203,123855810.725,706591033.108,2200094412.12,1332964739.3
424,27825336310.8,5899755837.87,36043574451.3,15920132312.8,9036425350.36,51552342086.8,160517207893.0,97252089270.8
4242,27825336310.8,5899755837.87,36043574451.3,15920132312.8,9036425350.36,51552342086.8,160517207893.0,97252089270.8
42421,27825336310.8,5899755837.87,36043574451.3,15920132312.8,9036425350.36,51552342086.8,160517207893.0,97252089270.8
424210,27825336310.8,5899755837.87,36043574451.3,15920132312.8,9036425350.36,51552342086.8,160517207893.0,97252089270.8
425,59547851.5745,12625823.4954,77135363.1695,34070016.8156,19338480.208,110325035.45,343516238.726,208125174.572
4251,59547851.5745,12625823.4954,77135363.1695,34070016.8156,19338480.208,110325035.45,343516238.726,208125174.572
42511,29773925.7873,6312911.74769,38567681.5847,17035008.4078,9669240.10401,55162517.7251,171758119.363,104062587.286
425110,29773925.7873,6312911.74769,38567681.5847,17035008.4078,9669240.10401,55162517.7251,171758119.363,104062587.286
42512,29773925.7873,6312911.74769,38567681.5847,17035008.4078,9669240.10401,55162517.7251,171758119.363,104062587.286
425120,29773925.7873,6312911.74769,38567681.5847,17035008.4078,9669240.10401,55162517.7251,171758119.363,104062587.286
44.45,42058425500.6,8917572050.44,54480419352.7,24063525822.7,13658696453.7,77922161113.3,242624238368.0,146998034658.0
441,5243786847.54,1111830661.12,6792544015.84,3000207418.9,1702947553.69,9715228250.08,30250057507.0,18327513490.5
4411,1747928949.18,370610220.374,2264181338.61,1000069139.63,567649184.563,3238409416.69,10083352502.3,6109171163.51
44111,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
441110,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
44112,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
441120,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
4412,1747928949.18,370610220.374,2264181338.61,1000069139.63,567649184.563,3238409416.69,10083352502.3,6109171163.51
44121,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
441210,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
44122,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
441222,436982237.295,92652555.0934,566045334.653,250017284.908,141912296.141,809602354.174,2520838125.59,1527292790.88
441228,436982237.295,92652555.0934,566045334.653,250017284.908,141912296.141,809602354.174,2520838125.59,1527292790.88
4413,1747928949.18,370610220.374,2264181338.61,1000069139.63,567649184.563,3238409416.69,10083352502.3,6109171163.51
44131,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
441310,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
44132,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
441320,873964474.59,185305110.187,1132090669.31,500034569.816,283824592.282,1619204708.35,5041676251.17,3054585581.75
442,1240272018.25,262972637.546,1606587475.91,709615668.754,402784907.321,2297867190.23,7154810248.28,4334863869.83
4421,620136009.127,131486318.773,803293737.956,354807834.377,201392453.66,1148933595.12,3577405124.14,2167431934.91
44211,620136009.127,131486318.773,803293737.956,354807834.377,201392453.66,1148933595.12,3577405124.14,2167431934.91
442110,620136009.127,131486318.773,803293737.956,354807834.377,201392453.66,1148933595.12,3577405124.14,2167431934.91
4422,620136009.127,131486318.773,803293737.956,354807834.377,201392453.66,1148933595.12,3577405124.14,2167431934.91
44221,310068004.564,65743159.3865,401646868.978,177403917.189,100696226.83,574466797.558,1788702562.07,1083715967.46
442210,310068004.564,65743159.3865,401646868.978,177403917.189,100696226.83,574466797.558,1788702562.07,1083715967.46
44229,310068004.564,65743159.3865,401646868.978,177403917.189,100696226.83,574466797.558,1788702562.07,1083715967.46
442291,155034002.282,32871579.6932,200823434.489,88701958.5943,50348113.4151,287233398.779,894351281.035,541857983.729
442299,155034002.282,32871579.6932,200823434.489,88701958.5943,50348113.4151,287233398.779,894351281.035,541857983.729
443,912875138.798,193555268.092,1182493633.23,522297119.158,296461036.583,1691294973.48,5266141864.32,3190581903.48
4431,912875138.798,193555268.092,1182493633.23,522297119.158,296461036.583,1691294973.48,5266141864.32,3190581903.48
44314,912875138.798,193555268.092,1182493633.23,522297119.158,296461036.583,1691294973.48,5266141864.32,3190581903.48
443141,456437569.399,96777634.0458,591246816.617,261148559.579,148230518.291,845647486.74,2633070932.16,1595290951.74
443142,456437569.399,96777634.0458,591246816.617,261148559.579,148230518.291,845647486.74,2633070932.16,1595290951.74
444,3980271561.29,843929795.413,5155848351.8,2277293226.18,1292614271.97,7374297971.97,22961162824.4,13911412278.3
4441,3980271561.29,843929795.413,5155848351.8,2277293226.18,1292614271.97,7374297971.97,22961162824.4,13911412278.3
44413,1204683715.39,255426913.92,1560488135.74,689253992.472,391227417.463,2231932304.73,6949510483.14,4210479504.13
444130,1204683715.39,255426913.92,1560488135.74,689253992.472,391227417.463,2231932304.73,6949510483.14,4210479504.13
