Codes:,tax_exempt_general_partners,partnership_general_partners,individual_general_partners,other_limited_partners,corporate_general_partners,partnership_limited_partners,individual_limited_partners,other_general_partners,corporate_limited_partners,tax_exempt_limited_partners
445220,146.43533755,7349.82283336,5654.57288795,9131.36743595,6540.63776133,24081.5061997,20201.4521852,672.228672117,16466.9595636,5520.24992227
44523,146.43533755,7349.82283336,5654.57288795,9131.36743595,6540.63776133,24081.5061997,20201.4521852,672.228672117,16466.9595636,5520.24992227
445230,146.43533755,7349.82283336,5654.57288795,9131.36743595,6540.63776133,24081.5061997,20201.4521852,672.228672117,16466.9595636,5520.24992227
44529,146.43533755,7349.82283336,5654.57288795,9131.36743595,6540.63776133,24081.5061997,20201.4521852,672.228672117,16466.9595636,5520.24992227
445291,48.8117791832,2449.94094445,1884.85762932,3043.78914532,2180.21258711,8027.16873323,6733.81739506,224.076224039,5488.98652121,1840.08330742
445292,48.8117791832,2449.94094445,1884.85762932,3043.78914532,2180.21258711,8027.16873323,6733.81739506,224.076224039,5488.98652121,1840.08330742
445299,48.8117791832,2449.94094445,1884.85762932,3043.78914532,2180.21258711,8027.16873323,6733.81739506,224.076224039,5488.98652121,1840.08330742
4453,14842584.5502,744972959.794,573143597.637,925549088.728,662954520.466,2440884815.41,2047605223.66,68136633.342,1669079634.03,559528714.723
44531,14842584.5502,744972959.794,573143597.637,925549088.728,662954520.466,2440884815.41,2047605223.66,68136633.342,1669079634.03,559528714.723
445310,14842584.5502,744972959.794,573143597.637,925549088.728,662954520.466,2440884815.41,2047605223.66,68136633.342,1669079634.03,559528714.723
446,8073407.59395,405217186.438,311753108.628,503438940.587,360604451.461,1327683729.07,1113765025.64,37061928.8838,907871546.682,304347491.45
4461,8073407.59395,405217186.438,311753108.628,503438940.587,360604451.461,1327683729.07,1113765025.64,37061928.8838,907871546.682,304347491.45
44611,2018351.89849,101304296.61,77938277.1569,125859735.147,90151112.8652,331920932.269,278441256.41,9265482.22094,226967886.67,76086872.8625
446110,2018351.89849,101304296.61,77938277.1569,125859735.147,90151112.8652,331920932.269,278441256.41,9265482.22094,226967886.67,76086872.8625
44612,2018351.89849,101304296.61,77938277.1569,125859735.147,90151112.8652,331920932.269,278441256.41,9265482.22094,226967886.67,76086872.8625
446120,2018351.89849,101304296.61,77938277.1569,125859735.147,90151112.8652,331920932.269,278441256.41,9265482.22094,226967886.67,76086872.8625
44613,2018351.89849,101304296.61,77938277.1569,125859735.147,90151112.8652,331920932.269,278441256.41,9265482.22094,226967886.67,76086872.8625
446130,2018351.89849,101304296.61,77938277.1569,125859735.147,90151112.8652,331920932.269,278441256.41,9265482.22094,226967886.67,76086872.8625
44619,2018351.89849,101304296.61,77938277.1569,125859735.147,90151112.8652,331920932.269,278441256.41,9265482.22094,226967886.67,76086872.8625
446191,1009175.94924,50652148.3048,38969138.5785,62929867.5734,45075556.4326,165960466.134,139220628.205,4632741.11047,113483943.335,38043436.4313
446199,1009175.94924,50652148.3048,38969138.5785,62929867.5734,45075556.4326,165960466.134,139220628.205,4632741.11047,113483943.335,38043436.4313
447,3790213.91283,190236873.325,146358394.016,236348933.789,169292580.989,623306241.288,522878059.441,17399423.5838,426217471.031,142881686.946
4471,3790213.91283,190236873.325,146358394.016,236348933.789,169292580.989,623306241.288,522878059.441,17399423.5838,426217471.031,142881686.946
44711,1895106.95641,95118436.6627,73179197.0081,118174466.894,84646290.4944,311653120.644,261439029.72,8699711.79188,213108735.515,71440843.4731
447110,1895106.95641,95118436.6627,73179197.0081,118174466.894,84646290.4944,311653120.644,261439029.72,8699711.79188,213108735.515,71440843.4731
44719,1895106.95641,95118436.6627,73179197.0081,118174466.894,84646290.4944,311653120.644,261439029.72,8699711.79188,213108735.515,71440843.4731
447190,1895106.95641,95118436.6627,73179197.0081,118174466.894,84646290.4944,311653120.644,261439029.72,8699711.79188,213108735.515,71440843.4731
448,8654746.74143,434395524.205,334201409.953,539689899.197,386570375.013,1423285805.17,1193963529.55,39730634.7419,973244348.046,326262538.988
4481,2884915.58048,144798508.068,111400469.984,179896633.066,128856791.671,474428601.725,397987843.183,13243544.914,324414782.682,108754179.663
44811,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
448110,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
44812,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
448120,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
44813,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
448130,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
44814,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
448140,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
44815,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
448150,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
44819,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
448190,480819.263413,24133084.6781,18566744.9974,29982772.1776,21476131.9452,79071433.6208,66331307.1972,2207257.48566,54069130.447,18125696.6105
4482,2884915.58048,144798508.068,111400469.984,179896633.066,128856791.671,474428601.725,397987843.183,13243544.914,324414782.682,108754179.663
44821,2884915.58048,144798508.068,111400469.984,179896633.066,128856791.671,474428601.725,397987843.183,13243544.914,324414782.682,108754179.663
448210,2884915.58048,144798508.068,111400469.984,179896633.066,128856791.671,474428601.725,397987843.183,13243544.914,324414782.682,108754179.663
4483,2884915.58048,144798508.068,111400469.984,179896633.066,128856791.671,474428601.725,397987843.183,13243544.914,324414782.682,108754179.663
44831,1442457.79024,72399254.0342,55700234.9922,89948316.5328,64428395.8355,237214300.862,198993921.592,6621772.45699,162207391.341,54377089.8314
448310,1442457.79024,72399254.0342,55700234.9922,89948316.5328,64428395.8355,237214300.862,198993921.592,6621772.45699,162207391.341,54377089.8314
44832,1442457.79024,72399254.0342,55700234.9922,89948316.5328,64428395.8355,237214300.862,198993921.592,6621772.45699,162207391.341,54377089.8314
448320,1442457.79024,72399254.0342,55700234.9922,89948316.5328,64428395.8355,237214300.862,198993921.592,6621772.45699,162207391.341,54377089.8314
451,2845697.01996,142830066.049,109886052.681,177451054.748,127105066.97,467979051.883,392577455.99,13063507.4906,320004573.637,107275736.964
4511,1422848.50998,71415033.0245,54943026.3406,88725527.3742,63552533.4851,233989525.941,196288727.995,6531753.74532,160002286.819,53637868.482
45111,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
451110,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
45112,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
451120,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
45113,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
451130,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
45114,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
451140,355712.127495,17853758.2561,13735756.5852,22181381.8436,15888133.3713,58497381.4853,49072181.9987,1632938.43633,40000571.7046,13409467.1205
4512,1422848.50998,71415033.0245,54943026.3406,88725527.3742,63552533.4851,233989525.941,196288727.995,6531753.74532,160002286.819,53637868.482
45121,1422848.50998,71415033.0245,54943026.3406,88725527.3742,63552533.4851,233989525.941,196288727.995,6531753.74532,160002286.819,53637868.482
451211,711424.25499,35707516.5122,27471513.1703,44362763.6871,31776266.7426,116994762.971,98144363.9974,3265876.87266,80001143.4093,26818934.241
451212,711424.25499,35707516.5122,27471513.1703,44362763.6871,31776266.7426,116994762.971,98144363.9974,3265876.87266,80001143.4093,26818934.241
452,22829781.9195,1145863117.74,881567714.731,1423612160.0,1019708331.36,3754391146.5,3149477138.24,104802804.031,2567256660.89,860626294.001
4521,11414890.9597,572931558.871,440783857.365,711806079.999,509854165.681,1877195573.25,1574738569.12,52401402.0155,1283628330.44,430313147.001
45211,11414890.9597,572931558.871,440783857.365,711806079.999,509854165.681,1877195573.25,1574738569.12,52401402.0155,1283628330.44,430313147.001
452111,5707445.47986,286465779.435,220391928.683,355903039.999,254927082.841,938597786.624,787369284.561,26200701.0077,641814165.222,215156573.5
452112,5707445.47986,286465779.435,220391928.683,355903039.999,254927082.841,938597786.624,787369284.561,26200701.0077,641814165.222,215156573.5
4529,11414890.9597,572931558.871,440783857.365,711806079.999,509854165.681,1877195573.25,1574738569.12,52401402.0155,1283628330.44,430313147.001
45291,5707445.47986,286465779.435,220391928.683,355903039.999,254927082.841,938597786.624,787369284.561,26200701.0077,641814165.222,215156573.5
452910,5707445.47986,286465779.435,220391928.683,355903039.999,254927082.841,938597786.624,787369284.561,26200701.0077,641814165.222,215156573.5
45299,5707445.47986,286465779.435,220391928.683,355903039.999,254927082.841,938597786.624,787369284.561,26200701.0077,641814165.222,215156573.5
452990,5707445.47986,286465779.435,220391928.683,355903039.999,254927082.841,938597786.624,787369284.561,26200701.0077,641814165.222,215156573.5
453,3551681.96868,178264575.116,137147528.068,221474635.934,158638383.257,584079312.953,489971441.783,16304414.5869,399394055.695,133889622.816
4531,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
45311,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
453110,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
4532,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
45321,443960.246085,22283071.8895,17143441.0085,27684329.4917,19829797.9071,73009914.1191,61246430.2229,2038051.82337,49924256.9619,16736202.852
453210,443960.246085,22283071.8895,17143441.0085,27684329.4917,19829797.9071,73009914.1191,61246430.2229,2038051.82337,49924256.9619,16736202.852
45322,443960.246085,22283071.8895,17143441.0085,27684329.4917,19829797.9071,73009914.1191,61246430.2229,2038051.82337,49924256.9619,16736202.852
453220,443960.246085,22283071.8895,17143441.0085,27684329.4917,19829797.9071,73009914.1191,61246430.2229,2038051.82337,49924256.9619,16736202.852
4533,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
45331,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
453310,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
4539,887920.49217,44566143.7789,34286882.0169,55368658.9834,39659595.8143,146019828.238,122492860.446,4076103.64673,99848513.9238,33472405.7041
45391,221980.123042,11141535.9447,8571720.50423,13842164.7459,9914898.95356,36504957.0596,30623215.1114,1019025.91168,24962128.4809,8368101.42602
453910,221980.123042,11141535.9447,8571720.50423,13842164.7459,9914898.95356,36504957.0596,30623215.1114,1019025.91168,24962128.4809,8368101.42602
45392,221980.123042,11141535.9447,8571720.50423,13842164.7459,9914898.95356,36504957.0596,30623215.1114,1019025.91168,24962128.4809,8368101.42602
453920,221980.123042,11141535.9447,8571720.50423,13842164.7459,9914898.95356,36504957.0596,30623215.1114,1019025.91168,24962128.4809,8368101.42602
45393,221980.123042,11141535.9447,8571720.50423,13842164.7459,9914898.95356,36504957.0596,30623215.1114,1019025.91168,24962128.4809,8368101.42602
453930,221980.123042,11141535.9447,8571720.50423,13842164.7459,9914898.95356,36504957.0596,30623215.1114,1019025.91168,24962128.4809,8368101.42602
45399,221980.123042,11141535.9447,8571720.50423,13842164.7459,9914898.95356,36504957.0596,30623215.1114,1019025.91168,24962128.4809,8368101.42602
453991,110990.061521,5570767.97237,4285860.25212,6921082.37293,4957449.47678,18252478.5298,15311607.5557,509512.955841,12481064.2405,4184050.71301
453998,110990.061521,5570767.97237,4285860.25212,6921082.37293,4957449.47678,18252478.5298,15311607.5557,509512.955841,12481064.2405,4184050.71301
454,5596806.89903,280912652.839,216119640.791,349003875.146,249985332.497,920403109.61,772106165.441,25692801.5654,629372625.719,210985772.74
4541,1865602.29968,93637550.9463,72039880.2637,116334625.049,83328444.1657,306801036.537,257368721.814,8564267.18848,209790875.24,70328590.9132
45411,1865602.29968,93637550.9463,72039880.2637,116334625.049,83328444.1657,306801036.537,257368721.814,8564267.18848,209790875.24,70328590.9132
454111,621867.433226,31212516.9821,24013293.4212,38778208.3495,27776148.0552,102267012.179,85789573.9379,2854755.72949,69930291.7466,23442863.6377
454112,621867.433226,31212516.9821,24013293.4212,38778208.3495,27776148.0552,102267012.179,85789573.9379,2854755.72949,69930291.7466,23442863.6377
454113,621867.433226,31212516.9821,24013293.4212,38778208.3495,27776148.0552,102267012.179,85789573.9379,2854755.72949,69930291.7466,23442863.6377
4542,1865602.29968,93637550.9463,72039880.2637,116334625.049,83328444.1657,306801036.537,257368721.814,8564267.18848,209790875.24,70328590.9132
45421,1865602.29968,93637550.9463,72039880.2637,116334625.049,83328444.1657,306801036.537,257368721.814,8564267.18848,209790875.24,70328590.9132
454210,1865602.29968,93637550.9463,72039880.2637,116334625.049,83328444.1657,306801036.537,257368721.814,8564267.18848,209790875.24,70328590.9132
4543,1865602.29968,93637550.9463,72039880.2637,116334625.049,83328444.1657,306801036.537,257368721.814,8564267.18848,209790875.24,70328590.9132
45431,932801.149839,46818775.4731,36019940.1318,58167312.5243,41664222.0829,153400518.268,128684360.907,4282133.59424,104895437.62,35164295.4566
454310,932801.149839,46818775.4731,36019940.1318,58167312.5243,41664222.0829,153400518.268,128684360.907,4282133.59424,104895437.62,35164295.4566
45439,932801.149839,46818775.4731,36019940.1318,58167312.5243,41664222.0829,153400518.268,128684360.907,4282133.59424,104895437.62,35164295.4566
454390,932801.149839,46818775.4731,36019940.1318,58167312.5243,41664222.0829,153400518.268,128684360.907,4282133.59424,104895437.62,35164295.4566
48.49,44355458.7425,2226271123.52,1712777657.6,2765903356.01,1981167887.66,7294320295.71,6119046767.89,203618959.949,4987863979.83,1672091052.42
481,21424794.9316,1075344582.96,827314407.69,1336000435.64,956953595.375,3523338974.08,2955652492.28,98353045.7075,2409262939.53,807661760.71
4811,10712397.4658,537672291.48,413657203.845,668000217.821,478476797.687,1761669487.04,1477826246.14,49176522.8537,1204631469.77,403830880.355
48111,10712397.4658,537672291.48,413657203.845,668000217.821,478476797.687,1761669487.04,1477826246.14,49176522.8537,1204631469.77,403830880.355
481111,5356198.73289,268836145.74,206828601.922,334000108.911,239238398.844,880834743.52,738913123.071,24588261.4269,602315734.884,201915440.177
481112,5356198.73289,268836145.74,206828601.922,334000108.911,239238398.844,880834743.52,738913123.071,24588261.4269,602315734.884,201915440.177
4812,10712397.4658,537672291.48,413657203.845,668000217.821,478476797.687,1761669487.04,1477826246.14,49176522.8537,1204631469.77,403830880.355
48121,10712397.4658,537672291.48,413657203.845,668000217.821,478476797.687,1761669487.04,1477826246.14,49176522.8537,1204631469.77,403830880.355
481211,3570799.15526,179224097.16,137885734.615,222666739.274,159492265.896,587223162.347,492608748.714,16392174.2846,401543823.256,134610293.452
481212,3570799.15526,179224097.16,137885734.615,222666739.274,159492265.896,587223162.347,492608748.714,16392174.2846,401543823.256,134610293.452
481219,3570799.15526,179224097.16,137885734.615,222666739.274,159492265.896,587223162.347,492608748.714,16392174.2846,401543823.256,134610293.452
484,8439826.16859,423608318.33,325902292.646,526287951.6,376970795.855,1387941801.51,1164314213.01,38744016.5273,949076080.731,318160565.139
4841,4219913.0843,211804159.165,162951146.323,263143975.8,188485397.927,693970900.754,582157106.505,19372008.2637,474538040.365,159080282.569
48411,2109956.54215,105902079.582,81475573.1616,131571987.9,94242698.9637,346985450.377,291078553.252,9686004.13183,237269020.183,79540141.2847
484110,2109956.54215,105902079.582,81475573.1616,131571987.9,94242698.9637,346985450.377,291078553.252,9686004.13183,237269020.183,79540141.2847
48412,2109956.54215,105902079.582,81475573.1616,131571987.9,94242698.9637,346985450.377,291078553.252,9686004.13183,237269020.183,79540141.2847
484121,1054978.27107,52951039.7912,40737786.5808,65785993.95,47121349.4818,173492725.189,145539276.626,4843002.06591,118634510.091,39770070.6423
484122,1054978.27107,52951039.7912,40737786.5808,65785993.95,47121349.4818,173492725.189,145539276.626,4843002.06591,118634510.091,39770070.6423
4842,4219913.0843,211804159.165,162951146.323,263143975.8,188485397.927,693970900.754,582157106.505,19372008.2637,474538040.365,159080282.569
48421,1406637.69477,70601386.3883,54317048.7744,87714658.6001,62828465.9758,231323633.585,194052368.835,6457336.08789,158179346.788,53026760.8565
484210,1406637.69477,70601386.3883,54317048.7744,87714658.6001,62828465.9758,231323633.585,194052368.835,6457336.08789,158179346.788,53026760.8565
48422,1406637.69477,70601386.3883,54317048.7744,87714658.6001,62828465.9758,231323633.585,194052368.835,6457336.08789,158179346.788,53026760.8565
484220,1406637.69477,70601386.3883,54317048.7744,87714658.6001,62828465.9758,231323633.585,194052368.835,6457336.08789,158179346.788,53026760.8565
48423,1406637.69477,70601386.3883,54317048.7744,87714658.6001,62828465.9758,231323633.585,194052368.835,6457336.08789,158179346.788,53026760.8565
484230,1406637.69477,70601386.3883,54317048.7744,87714658.6001,62828465.9758,231323633.585,194052368.835,6457336.08789,158179346.788,53026760.8565
485,1119908.19592,56209976.1396,43245043.3592,69834873.2117,50021490.4274,184170546.635,154496668.975,5141070.5369,125936015.758,42217768.1626
4851,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
48511,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
485111,46662.8414968,2342082.33915,1801876.80663,2909786.38382,2084228.76781,7673772.77645,6437361.20731,214211.272371,5247333.98993,1759073.67344
485112,46662.8414968,2342082.33915,1801876.80663,2909786.38382,2084228.76781,7673772.77645,6437361.20731,214211.272371,5247333.98993,1759073.67344
485113,46662.8414968,2342082.33915,1801876.80663,2909786.38382,2084228.76781,7673772.77645,6437361.20731,214211.272371,5247333.98993,1759073.67344
485119,46662.8414968,2342082.33915,1801876.80663,2909786.38382,2084228.76781,7673772.77645,6437361.20731,214211.272371,5247333.98993,1759073.67344
4852,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
48521,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
485210,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
4853,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
48531,93325.6829936,4684164.6783,3603753.61327,5819572.76765,4168457.53562,15347545.5529,12874722.4146,428422.544742,10494667.9799,3518147.34688
485310,93325.6829936,4684164.6783,3603753.61327,5819572.76765,4168457.53562,15347545.5529,12874722.4146,428422.544742,10494667.9799,3518147.34688
48532,93325.6829936,4684164.6783,3603753.61327,5819572.76765,4168457.53562,15347545.5529,12874722.4146,428422.544742,10494667.9799,3518147.34688
485320,93325.6829936,4684164.6783,3603753.61327,5819572.76765,4168457.53562,15347545.5529,12874722.4146,428422.544742,10494667.9799,3518147.34688
4854,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
48541,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
485410,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
4855,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
48551,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
485510,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
4859,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
48599,186651.365987,9368329.3566,7207507.22653,11639145.5353,8336915.07124,30695091.1058,25749444.8292,856845.089484,20989335.9597,7036294.69377
485991,93325.6829936,4684164.6783,3603753.61327,5819572.76765,4168457.53562,15347545.5529,12874722.4146,428422.544742,10494667.9799,3518147.34688
485999,93325.6829936,4684164.6783,3603753.61327,5819572.76765,4168457.53562,15347545.5529,12874722.4146,428422.544742,10494667.9799,3518147.34688
486,3605183.52495,180949903.442,139213480.553,224810868.682,161028068.05,592877722.412,497352236.262,16550019.7853,405410417.445,135906499.117
4861,1201727.84165,60316634.4807,46404493.5177,74936956.2275,53676022.6832,197625907.471,165784078.754,5516673.26177,135136805.815,45302166.3722
48611,1201727.84165,60316634.4807,46404493.5177,74936956.2275,53676022.6832,197625907.471,165784078.754,5516673.26177,135136805.815,45302166.3722
486110,1201727.84165,60316634.4807,46404493.5177,74936956.2275,53676022.6832,197625907.471,165784078.754,5516673.26177,135136805.815,45302166.3722
4862,1201727.84165,60316634.4807,46404493.5177,74936956.2275,53676022.6832,197625907.471,165784078.754,5516673.26177,135136805.815,45302166.3722
48621,1201727.84165,60316634.4807,46404493.5177,74936956.2275,53676022.6832,197625907.471,165784078.754,5516673.26177,135136805.815,45302166.3722
486210,1201727.84165,60316634.4807,46404493.5177,74936956.2275,53676022.6832,197625907.471,165784078.754,5516673.26177,135136805.815,45302166.3722
4869,1201727.84165,60316634.4807,46404493.5177,74936956.2275,53676022.6832,197625907.471,165784078.754,5516673.26177,135136805.815,45302166.3722
48691,600863.920825,30158317.2404,23202246.7588,37468478.1137,26838011.3416,98812953.7353,82892039.3769,2758336.63088,67568402.9075,22651083.1861
486910,600863.920825,30158317.2404,23202246.7588,37468478.1137,26838011.3416,98812953.7353,82892039.3769,2758336.63088,67568402.9075,22651083.1861
48699,600863.920825,30158317.2404,23202246.7588,37468478.1137,26838011.3416,98812953.7353,82892039.3769,2758336.63088,67568402.9075,22651083.1861
486990,600863.920825,30158317.2404,23202246.7588,37468478.1137,26838011.3416,98812953.7353,82892039.3769,2758336.63088,67568402.9075,22651083.1861
487,8113838.37519,407246471.747,313314335.605,505960110.172,362410320.856,1334332630.39,1119342644.46,37247531.1492,912418072.48,305871631.871
4871,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
48711,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
487110,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
4872,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
48721,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
487210,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
4879,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
48799,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
487990,2704612.79173,135748823.916,104438111.868,168653370.057,120803440.285,444777543.465,373114214.819,12415843.7164,304139357.493,101957210.624
493,1651907.54628,82911870.9009,63788097.7426,103009116.704,73783617.0983,271658620.677,227888512.902,7583276.24245,185760453.881,62272827.4236
4931,1651907.54628,82911870.9009,63788097.7426,103009116.704,73783617.0983,271658620.677,227888512.902,7583276.24245,185760453.881,62272827.4236
49311,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
493110,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
49312,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
493120,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
49313,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
493130,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
49319,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
493190,412976.88657,20727967.7252,15947024.4357,25752279.1761,18445904.2746,67914655.1692,56972128.2256,1895819.06061,46440113.4702,15568206.8559
51,118045625.473,5924897965.19,4558309520.84,7361050948.75,5272591223.19,19412776377.9,16284956203.6,541902353.549,13274477143.7,4450028017.45
511,25375910.7969,1273657381.57,979886000.197,1582382841.37,1133432975.7,4173105777.63,3500727742.34,116491108.664,2853574171.2,956609053.169
5111,5385630.82058,270313389.101,207965116.427,335835425.52,240553003.825,885674893.542,742973419.733,24723372.8935,605625434.619,203024957.064
51111,2276986.65916,114285587.2,87925409.5666,141987597.935,101703217.093,374453798.288,314121153.343,10452775.5658,256051905.712,85836763.4379
511110,2276986.65916,114285587.2,87925409.5666,141987597.935,101703217.093,374453798.288,314121153.343,10452775.5658,256051905.712,85836763.4379
51112,1452349.04751,72895711.9913,56082184.0225,90565112.3557,64870195.8264,238840932.639,200358467.637,6667179.43901,163319683.88,54749965.7579
511120,1452349.04751,72895711.9913,56082184.0225,90565112.3557,64870195.8264,238840932.639,200358467.637,6667179.43901,163319683.88,54749965.7579
51113,1656295.11392,83132089.9092,63957522.8379,103282715.229,73979590.9053,272380162.615,228493798.753,7603417.8887,186253845.026,62438227.868
511130,1656295.11392,83132089.9092,63957522.8379,103282715.229,73979590.9053,272380162.615,228493798.753,7603417.8887,186253845.026,62438227.868
