,Codes:,Financial_Income
1793,621610.0,24014937411.950005
1794,6219.0,24014937411.950005
1795,62191.0,12007468705.975002
1796,621910.0,12007468705.975002
1797,62199.0,12007468705.975002
1798,621991.0,6003734352.987501
1799,621999.0,6003734352.987501
1800,622.0,168104561883.65002
1801,6221.0,56034853961.216675
1802,62211.0,56034853961.216675
1803,622110.0,56034853961.216675
1804,6222.0,56034853961.216675
1805,62221.0,56034853961.216675
1806,622210.0,56034853961.216675
1807,6223.0,56034853961.216675
1808,62231.0,56034853961.216675
1809,622310.0,56034853961.216675
1810,623.0,168104561883.65002
1811,6231.0,42026140470.912506
1812,62311.0,42026140470.912506
1813,623110.0,42026140470.912506
1814,6232.0,42026140470.912506
1815,62321.0,21013070235.456253
1816,623210.0,21013070235.456253
1817,62322.0,21013070235.456253
1818,623220.0,21013070235.456253
1819,6233.0,42026140470.912506
1820,62331.0,42026140470.912506
1821,623311.0,21013070235.456253
1822,623312.0,21013070235.456253
1823,6239.0,42026140470.912506
1824,62399.0,42026140470.912506
1825,623990.0,42026140470.912506
1826,624.0,168104561883.65002
1827,6241.0,42026140470.912506
1828,62411.0,14008713490.304169
1829,624110.0,14008713490.304169
1830,62412.0,14008713490.304169
1831,624120.0,14008713490.304169
1832,62419.0,14008713490.304169
1833,624190.0,14008713490.304169
1834,6242.0,42026140470.912506
1835,62421.0,14008713490.304169
1836,624210.0,14008713490.304169
1837,62422.0,14008713490.304169
1838,624221.0,7004356745.152084
1839,624229.0,7004356745.152084
1840,62423.0,14008713490.304169
1841,624230.0,14008713490.304169
1842,6243.0,42026140470.912506
1843,62431.0,42026140470.912506
1844,624310.0,42026140470.912506
1845,6244.0,42026140470.912506
1846,62441.0,42026140470.912506
1847,624410.0,42026140470.912506
1848,71.0,278488343875.3421
1849,711.0,92829447958.44737
1850,7111.0,18565889591.689476
1851,71111.0,4641472397.922369
1852,711110.0,4641472397.922369
1853,71112.0,4641472397.922369
1854,711120.0,4641472397.922369
1855,71113.0,4641472397.922369
1856,711130.0,4641472397.922369
1857,71119.0,4641472397.922369
1858,711190.0,4641472397.922369
1859,7112.0,18565889591.689476
1860,71121.0,18565889591.689476
1861,711211.0,6188629863.896492
1862,711212.0,6188629863.896492
1863,711219.0,6188629863.896492
1864,7113.0,18565889591.689476
1865,71131.0,9282944795.844738
1866,711310.0,9282944795.844738
1867,71132.0,9282944795.844738
1868,711320.0,9282944795.844738
1869,7114.0,18565889591.689476
1870,71141.0,18565889591.689476
1871,711410.0,18565889591.689476
1872,7115.0,18565889591.689476
1873,71151.0,18565889591.689476
1874,711510.0,18565889591.689476
1875,712.0,92829447958.44737
1876,7121.0,92829447958.44737
1877,71211.0,23207361989.611843
1878,712110.0,23207361989.611843
1879,71212.0,23207361989.611843
1880,712120.0,23207361989.611843
1881,71213.0,23207361989.611843
1882,712130.0,23207361989.611843
1883,71219.0,23207361989.611843
1884,712190.0,23207361989.611843
1885,713.0,92829447958.44737
1886,7131.0,30943149319.482456
1887,71311.0,15471574659.741228
1888,713110.0,15471574659.741228
1889,71312.0,15471574659.741228
1890,713120.0,15471574659.741228
1891,7132.0,30943149319.482456
1892,71321.0,15471574659.741228
1893,713210.0,15471574659.741228
1894,71329.0,15471574659.741228
1895,713290.0,15471574659.741228
1896,7139.0,30943149319.482456
1897,71391.0,5157191553.247076
1898,713910.0,5157191553.247076
1899,71392.0,5157191553.247076
1900,713920.0,5157191553.247076
1901,71393.0,5157191553.247076
1902,713930.0,5157191553.247076
1903,71394.0,5157191553.247076
1904,713940.0,5157191553.247076
1905,71395.0,5157191553.247076
1906,713950.0,5157191553.247076
1907,71399.0,5157191553.247076
1908,713990.0,5157191553.247076
1909,72.0,278488343875.3421
1910,721.0,139244171937.67105
1911,7211.0,46414723979.22369
1912,72111.0,15471574659.741228
1913,721110.0,15471574659.741228
1914,72112.0,15471574659.741228
1915,721120.0,15471574659.741228
1916,72119.0,15471574659.741228
1917,721191.0,7735787329.870614
1918,721199.0,7735787329.870614
1919,7212.0,46414723979.22369
1920,72121.0,46414723979.22369
1921,721211.0,23207361989.611843
1922,721214.0,23207361989.611843
1923,7213.0,46414723979.22369
1924,72131.0,46414723979.22369
1925,721310.0,46414723979.22369
1926,722.0,139244171937.67105
1927,7223.0,46414723979.22369
1928,72231.0,15471574659.741228
1929,722310.0,15471574659.741228
1930,72232.0,15471574659.741228
1931,722320.0,15471574659.741228
1932,72233.0,15471574659.741228
1933,722330.0,15471574659.741228
1934,7224.0,46414723979.22369
1935,72241.0,46414723979.22369
1936,722410.0,46414723979.22369
1937,7225.0,46414723979.22369
1938,72251.0,46414723979.22369
1939,722511.0,11603680994.805922
1940,722513.0,11603680994.805922
1941,722514.0,11603680994.805922
1942,722515.0,11603680994.805922
1943,81.0,389093958226.3423
1944,811.0,97273489556.58557
1945,8111.0,24318372389.146393
1946,81111.0,8106124129.715465
1947,811111.0,2026531032.4288661
1948,811112.0,2026531032.4288661
1949,811113.0,2026531032.4288661
1950,811118.0,2026531032.4288661
1951,81112.0,8106124129.715465
1952,811121.0,4053062064.8577323
1953,811122.0,4053062064.8577323
1954,81119.0,8106124129.715465
1955,811191.0,2702041376.5718217
1956,811192.0,2702041376.5718217
1957,811198.0,2702041376.5718217
1958,8112.0,24318372389.146393
1959,81121.0,24318372389.146393
1960,811211.0,6079593097.286598
1961,811212.0,6079593097.286598
1962,811213.0,6079593097.286598
1963,811219.0,6079593097.286598
1964,8113.0,24318372389.146393
1965,81131.0,24318372389.146393
1966,811310.0,24318372389.146393
1967,8114.0,24318372389.146393
1968,81141.0,6079593097.286598
1969,811411.0,3039796548.643299
1970,811412.0,3039796548.643299
1971,81142.0,6079593097.286598
1972,811420.0,6079593097.286598
1973,81143.0,6079593097.286598
1974,811430.0,6079593097.286598
1975,81149.0,6079593097.286598
1976,811490.0,6079593097.286598
1977,812.0,97273489556.58557
1978,8121.0,24318372389.146393
1979,81211.0,12159186194.573196
1980,812111.0,4053062064.8577323
1981,812112.0,4053062064.8577323
1982,812113.0,4053062064.8577323
1983,81219.0,12159186194.573196
1984,812191.0,6079593097.286598
1985,812199.0,6079593097.286598
1986,8122.0,24318372389.146393
1987,81221.0,12159186194.573196
1988,812210.0,12159186194.573196
1989,81222.0,12159186194.573196
1990,812220.0,12159186194.573196
1991,8123.0,24318372389.146393
1992,81231.0,8106124129.715465
1993,812310.0,8106124129.715465
1994,81232.0,8106124129.715465
1995,812320.0,8106124129.715465
1996,81233.0,8106124129.715465
1997,812331.0,4053062064.8577323
1998,812332.0,4053062064.8577323
1999,8129.0,24318372389.146393
2000,81291.0,6079593097.286598
2001,812910.0,6079593097.286598
2002,81292.0,6079593097.286598
2003,812921.0,3039796548.643299
2004,812922.0,3039796548.643299
2005,81293.0,6079593097.286598
2006,812930.0,6079593097.286598
2007,81299.0,6079593097.286598
2008,812990.0,6079593097.286598
2009,813.0,97273489556.58557
2010,8131.0,19454697911.317116
2011,81311.0,19454697911.317116
2012,813110.0,19454697911.317116
2013,8132.0,19454697911.317116
2014,81321.0,19454697911.317116
2015,813211.0,6484899303.772372
2016,813212.0,6484899303.772372
2017,813219.0,6484899303.772372
2018,8133.0,19454697911.317116
2019,81331.0,19454697911.317116
2020,813311.0,6484899303.772372
2021,813312.0,6484899303.772372
2022,813319.0,6484899303.772372
2023,8134.0,19454697911.317116
2024,81341.0,19454697911.317116
2025,813410.0,19454697911.317116
2026,8139.0,19454697911.317116
2027,81391.0,3890939582.263423
2028,813910.0,3890939582.263423
2029,81392.0,3890939582.263423
2030,813920.0,3890939582.263423
2031,81393.0,3890939582.263423
2032,813930.0,3890939582.263423
2033,81394.0,3890939582.263423
2034,813940.0,3890939582.263423
2035,81399.0,3890939582.263423
2036,813990.0,3890939582.263423
2037,814.0,97273489556.58557
2038,8141.0,97273489556.58557
2039,81411.0,97273489556.58557
2040,814110.0,97273489556.58557
2041,92.0,1537830647667.215
2042,921.0,192228830958.4019
2043,9211.0,192228830958.4019
2044,92111.0,32038138493.066982
2045,921110.0,32038138493.066982
2046,92112.0,32038138493.066982
2047,921120.0,32038138493.066982
2048,92113.0,32038138493.066982
2049,921130.0,32038138493.066982
2050,92114.0,32038138493.066982
2051,921140.0,32038138493.066982
2052,92115.0,32038138493.066982
2053,921150.0,32038138493.066982
2054,92119.0,32038138493.066982
2055,921190.0,32038138493.066982
2056,922.0,192228830958.4019
2057,9221.0,192228830958.4019
2058,92211.0,27461261565.485985
2059,922110.0,27461261565.485985
2060,92212.0,27461261565.485985
2061,922120.0,27461261565.485985
2062,92213.0,27461261565.485985
2063,922130.0,27461261565.485985
2064,92214.0,27461261565.485985
2065,922140.0,27461261565.485985
2066,92215.0,27461261565.485985
2067,922150.0,27461261565.485985
2068,92216.0,27461261565.485985
2069,922160.0,27461261565.485985
2070,92219.0,27461261565.485985
2071,922190.0,27461261565.485985
2072,923.0,192228830958.4019
2073,9231.0,192228830958.4019
2074,92311.0,48057207739.60047
2075,923110.0,48057207739.60047
2076,92312.0,48057207739.60047
2077,923120.0,48057207739.60047
2078,92313.0,48057207739.60047
2079,923130.0,48057207739.60047
2080,92314.0,48057207739.60047
2081,923140.0,48057207739.60047
2082,924.0,192228830958.4019
2083,9241.0,192228830958.4019
2084,92411.0,96114415479.20094
2085,924110.0,96114415479.20094
2086,92412.0,96114415479.20094
2087,924120.0,96114415479.20094
2088,925.0,192228830958.4019
2089,9251.0,192228830958.4019
2090,92511.0,96114415479.20094
2091,925110.0,96114415479.20094
2092,92512.0,96114415479.20094
2093,925120.0,96114415479.20094
2094,926.0,192228830958.4019
2095,9261.0,192228830958.4019
2096,92611.0,38445766191.680374
2097,926110.0,38445766191.680374
2098,92612.0,38445766191.680374
2099,926120.0,38445766191.680374
2100,92613.0,38445766191.680374
2101,926130.0,38445766191.680374
2102,92614.0,38445766191.680374
2103,926140.0,38445766191.680374
2104,92615.0,38445766191.680374
2105,926150.0,38445766191.680374
2106,927.0,192228830958.4019
2107,9271.0,192228830958.4019
2108,92711.0,192228830958.4019
2109,927110.0,192228830958.4019
2110,928.0,192228830958.4019
2111,9281.0,192228830958.4019
2112,92811.0,96114415479.20094
2113,928110.0,96114415479.20094
2114,92812.0,96114415479.20094
2115,928120.0,96114415479.20094
