NAICS,Mainframes,PCs,DASDs,Printers,Terminals,Tape drives,Storage devices,System integrators,Communications,Nonelectro medical instruments,Electro medical instruments,Nonmedical instruments,Photocopy and related equipment,Office and accounting equipment,Nuclear fuel,Other fabricated metals,Steam engines,Internal combustion engines,Metalworking machinery,Special industrial machinery,General industrial equipment,Electric transmission and distribution,Light trucks (including utility vehicles),"Other trucks, buses and truck trailers",Autos,Aircraft,Ships and boats,Railroad equipment,Household furniture,Other furniture,Other agricultural machinery,Farm tractors,Other construction machinery,Construction tractors,Mining and oilfield machinery,Service industry machinery,Household appliances,Other electrical,Other,Office,Hospitals,Special care,Medical buildings,Multimerchandise shopping,Food and beverage establishments,Warehouses,Mobile structures,Other commercial,Manufacturing,Electric,Wind and solar,Gas,Petroleum pipelines,Communication,Petroleum and natural gas,Mining,Religious,Educational and vocational,Lodging,Amusement and recreation,Air transportation,Other transportation,Other railroad,Track replacement,Local transit structures,Other land transportation,Farm,Water supply,Sewage and waste disposal,Public safety,Highway and conservation and development,Prepackaged software,Custom software,Own account software,Pharmaceutical and medicine manufacturing,"Chemical manufacturing, ex. pharma and med",Semiconductor and other component manufacturing,Computers and peripheral equipment manufacturing,Communications equipment manufacturing,Navigational and other instruments manufacturing,"Other computer and electronic manufacturing, n.e.c.",Motor vehicles and parts manufacturing,Aerospace products and parts manufacturing,Other manufacturing,Scientific research and development services,Software publishers,Financial and real estate services,Computer systems design and related services,"All other nonmanufacturing, n.e.c.",Private universities and colleges,Other nonprofit institutions,Theatrical movies,Long-lived television programs,Books,Music,Other entertainment originals
[[443141]],602927.3646,9236334.096,0,2974726.737,3835644.298,0,1372621.873,6984264.98,21672601.84,1537963.656,155364.2618,3171426.445,1545090.457,1626335.988,0,9049611.91,0,173893.9444,1378323.313,11740691.97,64107000.35,3593333.064,14031245.81,6972862.098,5078558.392,2344717.529,52738.3274,0,642837.4502,130247989.7,-4.40E-09,2081025.892,2589879.483,48462.2468,1242914.094,28646889.3,577270.881,1187325.047,48381001.27,39029213,0,-4.40E-09,202401.1484,583331512.6,127662386.3,148057865.4,239460.5136,360547713.3,11097854.52,1425.3602,-1.10E-09,356340.05,133983.8588,28507.204,0,1.10E-09,8.79E-09,215229.3902,1.76E-08,23062328.04,2.75E-10,300751.0022,0,0,0,567293.3596,913655.8882,269393.0778,124006.3374,0,1575023.021,12473327.11,12001532.88,6790415.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[443142]],602927.3646,9236334.096,0,2974726.737,3835644.298,0,1372621.873,6984264.98,21672601.84,1537963.656,155364.2618,3171426.445,1545090.457,1626335.988,0,9049611.91,0,173893.9444,1378323.313,11740691.97,64107000.35,3593333.064,14031245.81,6972862.098,5078558.392,2344717.529,52738.3274,0,642837.4502,130247989.7,-4.40E-09,2081025.892,2589879.483,48462.2468,1242914.094,28646889.3,577270.881,1187325.047,48381001.27,39029213,0,-4.40E-09,202401.1484,583331512.6,127662386.3,148057865.4,239460.5136,360547713.3,11097854.52,1425.3602,-1.10E-09,356340.05,133983.8588,28507.204,0,1.10E-09,8.79E-09,215229.3902,1.76E-08,23062328.04,2.75E-10,300751.0022,0,0,0,567293.3596,913655.8882,269393.0778,124006.3374,0,1575023.021,12473327.11,12001532.88,6790415.993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444]],5947695.875,91113638.94,0,29344778.47,37837469.5,0,13540499.12,68897659.08,213793654.3,15171545.74,1532621.396,31285161.52,15241849.48,16043312.04,0,89271681.12,0,1715411.104,13596742.11,115818371,632396145.8,35447142.56,138413991,68785173.1,50098440.67,23129928.4,520247.6298,0,6341396.784,1284856977,-4.34E-08,20528690.26,25548376.84,478065.3895,12260971.17,282592888.2,5694602.434,11712602.04,477263926.9,385011367.5,0,-4.34E-08,1996626.039,5754388729,1259350783,1460546008,2362205.454,3556694012,109476974.2,14060.74675,-1.08E-08,3515186.688,1321710.195,281214.935,0,1.08E-08,8.67E-08,2123172.759,1.73E-07,227502882.4,2.71E-09,2966817.564,0,0,0,5596177.207,9012938.667,2657481.136,1223284.967,0,15537125.16,123045594.8,118391487.6,66985397.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4441]],5947695.875,91113638.94,0,29344778.47,37837469.5,0,13540499.12,68897659.08,213793654.3,15171545.74,1532621.396,31285161.52,15241849.48,16043312.04,0,89271681.12,0,1715411.104,13596742.11,115818371,632396145.8,35447142.56,138413991,68785173.1,50098440.67,23129928.4,520247.6298,0,6341396.784,1284856977,-4.34E-08,20528690.26,25548376.84,478065.3895,12260971.17,282592888.2,5694602.434,11712602.04,477263926.9,385011367.5,0,-4.34E-08,1996626.039,5754388729,1259350783,1460546008,2362205.454,3556694012,109476974.2,14060.74675,-1.08E-08,3515186.688,1321710.195,281214.935,0,1.08E-08,8.67E-08,2123172.759,1.73E-07,227502882.4,2.71E-09,2966817.564,0,0,0,5596177.207,9012938.667,2657481.136,1223284.967,0,15537125.16,123045594.8,118391487.6,66985397.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44411]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444110]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44412]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444120]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44413]],1800151.637,27576791.03,0,8881599.209,11452028.5,0,4098217.556,20852820.38,64707578.33,4591876.16,463868.8614,9468882.722,4613154.549,4855728.173,0,27019297.26,0,519192.6706,4115240.266,35054016.62,191403357,10728563.3,41892890.57,20818774.96,15162979.39,7000589.698,157460.0722,0,1919310.61,388879566,-1.31E-08,6213289.337,7732566.25,144693.0393,3710950.891,85530608.96,1723549.439,3544979.464,144450465.7,116528964.8,0,-1.31E-08,604306.2231,1741644581,381159766.7,442054257.9,714953.8415,1076482167,33134706.01,4255.677628,-3.28E-09,1063919.407,400033.697,85113.55256,0,3.28E-09,2.63E-08,642607.3218,5.25E-08,68856864.02,8.20E-10,897947.9795,0,0,0,1693759.696,2727889.359,804323.0717,370243.9536,0,4702523.779,37241434.92,35832805.63,20274048.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444130]],1800151.637,27576791.03,0,8881599.209,11452028.5,0,4098217.556,20852820.38,64707578.33,4591876.16,463868.8614,9468882.722,4613154.549,4855728.173,0,27019297.26,0,519192.6706,4115240.266,35054016.62,191403357,10728563.3,41892890.57,20818774.96,15162979.39,7000589.698,157460.0722,0,1919310.61,388879566,-1.31E-08,6213289.337,7732566.25,144693.0393,3710950.891,85530608.96,1723549.439,3544979.464,144450465.7,116528964.8,0,-1.31E-08,604306.2231,1741644581,381159766.7,442054257.9,714953.8415,1076482167,33134706.01,4255.677628,-3.28E-09,1063919.407,400033.697,85113.55256,0,3.28E-09,2.63E-08,642607.3218,5.25E-08,68856864.02,8.20E-10,897947.9795,0,0,0,1693759.696,2727889.359,804323.0717,370243.9536,0,4702523.779,37241434.92,35832805.63,20274048.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44419]],4147544.239,63536847.91,0,20463179.26,26385441.01,0,9442281.565,48044838.7,149086076,10579669.58,1068752.534,21816278.8,10628694.93,11187583.87,0,62252383.86,0,1196218.433,9481501.841,80764354.36,440992788.8,24718579.26,96521100.44,47966398.15,34935461.28,16129338.71,362787.5575,0,4422086.174,895977411.3,-3.02E-08,14315400.92,17815810.6,333372.3502,8550020.275,197062279.2,3971052.994,8167622.579,332813461.2,268482402.7,0,-3.02E-08,1392319.815,4012744148,878191015.9,1018491750,1647251.613,2480211845,76342268.19,9805.069122,-7.56E-09,2451267.281,921676.4975,196101.3824,0,7.56E-09,6.05E-08,1480565.437,1.21E-07,158646018.4,1.89E-09,2068869.585,0,0,0,3902417.511,6285049.307,1853158.064,853041.0136,0,10834601.38,85804159.89,82558682.01,46711349.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444190]],4147544.239,63536847.91,0,20463179.26,26385441.01,0,9442281.565,48044838.7,149086076,10579669.58,1068752.534,21816278.8,10628694.93,11187583.87,0,62252383.86,0,1196218.433,9481501.841,80764354.36,440992788.8,24718579.26,96521100.44,47966398.15,34935461.28,16129338.71,362787.5575,0,4422086.174,895977411.3,-3.02E-08,14315400.92,17815810.6,333372.3502,8550020.275,197062279.2,3971052.994,8167622.579,332813461.2,268482402.7,0,-3.02E-08,1392319.815,4012744148,878191015.9,1018491750,1647251.613,2480211845,76342268.19,9805.069122,-7.56E-09,2451267.281,921676.4975,196101.3824,0,7.56E-09,6.05E-08,1480565.437,1.21E-07,158646018.4,1.89E-09,2068869.585,0,0,0,3902417.511,6285049.307,1853158.064,853041.0136,0,10834601.38,85804159.89,82558682.01,46711349.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4442]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44421]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444210]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44422]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[444220]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445]],9951353.278,152446263,0,49098047.97,63307545.32,0,22655208.53,115275723.6,357707627.9,25384184.84,2564296.708,52344588.76,25501813.13,26842775.63,0,149364401.8,0,2870130.26,22749311.16,193780843.9,1058089988,59308183.48,231586576,115087518.3,83821918.98,38699707.19,870449.3411,0,10610071.7,2149751090,-7.26E-08,34347460.49,42746120.35,799872.3675,20514373.66,472818671.8,9527891.436,19596873,798531405,644179563.7,0,-7.26E-08,3340643.417,9627922534,2107075547,2443704185,3952310.522,5950862209,183170772.2,23525.65787,-1.81E-08,5881414.467,2211411.84,470513.1573,0,1.81E-08,1.45E-07,3552374.338,2.90E-07,380645144.3,4.53E-09,4963913.81,0,0,0,9363211.831,15079946.69,4446349.337,2046732.234,0,25995851.94,205873032,198086039.2,112076234.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4451]],392.684917,6015.598728,0,1937.431257,2498.144472,0,893.984811,4548.832372,14115.30535,1001.671455,101.1883119,2065.54123,1006.313121,1059.228109,0,5893.987087,0,113.2566427,897.6981435,7646.68005,41752.71117,2340.327839,9138.511401,4541.405706,3307.650967,1527.10801,34.34832607,0,418.6782448,84830.15373,-2.86E-12,1355.36638,1686.78131,31.56332666,809.5064955,18657.63939,375.9749205,773.3015032,31510.41167,25419.61796,0,-2.86E-12,131.8233055,379922.193,83146.15742,96429.67628,155.959967,234823.7237,7228.001805,0.928333137,-7.16E-13,232.0832843,87.26331488,18.56666274,0,7.16E-13,5.73E-12,140.1783037,1.15E-11,15020.43016,1.79E-13,195.8782919,0,0,0,369.4765885,595.0615409,175.4549629,80.76498292,0,1025.808116,8123.843282,7816.565014,4422.579065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44511]],196.3424585,3007.799364,0,968.7156285,1249.072236,0,446.9924055,2274.416186,7057.652674,500.8357274,50.59415597,1032.770615,503.1565603,529.6140547,0,2946.993544,0,56.62832136,448.8490718,3823.340025,20876.35559,1170.163919,4569.255701,2270.702853,1653.825484,763.5540052,17.17416304,0,209.3391224,42415.07687,-1.43E-12,677.68319,843.390655,15.78166333,404.7532478,9328.819694,187.9874603,386.6507516,15755.20584,12709.80898,0,-1.43E-12,65.91165273,189961.0965,41573.07871,48214.83814,77.97998351,117411.8618,3614.000903,0.464166569,-3.58E-13,116.0416421,43.63165744,9.283331371,0,3.58E-13,2.86E-12,70.08915185,5.73E-12,7510.215079,8.95E-14,97.93914596,0,0,0,184.7382943,297.5307704,87.72748145,40.38249146,0,512.9040582,4061.921641,3908.282507,2211.289532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445110]],196.3424585,3007.799364,0,968.7156285,1249.072236,0,446.9924055,2274.416186,7057.652674,500.8357274,50.59415597,1032.770615,503.1565603,529.6140547,0,2946.993544,0,56.62832136,448.8490718,3823.340025,20876.35559,1170.163919,4569.255701,2270.702853,1653.825484,763.5540052,17.17416304,0,209.3391224,42415.07687,-1.43E-12,677.68319,843.390655,15.78166333,404.7532478,9328.819694,187.9874603,386.6507516,15755.20584,12709.80898,0,-1.43E-12,65.91165273,189961.0965,41573.07871,48214.83814,77.97998351,117411.8618,3614.000903,0.464166569,-3.58E-13,116.0416421,43.63165744,9.283331371,0,3.58E-13,2.86E-12,70.08915185,5.73E-12,7510.215079,8.95E-14,97.93914596,0,0,0,184.7382943,297.5307704,87.72748145,40.38249146,0,512.9040582,4061.921641,3908.282507,2211.289532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44512]],196.3424585,3007.799364,0,968.7156285,1249.072236,0,446.9924055,2274.416186,7057.652674,500.8357274,50.59415597,1032.770615,503.1565603,529.6140547,0,2946.993544,0,56.62832136,448.8490718,3823.340025,20876.35559,1170.163919,4569.255701,2270.702853,1653.825484,763.5540052,17.17416304,0,209.3391224,42415.07687,-1.43E-12,677.68319,843.390655,15.78166333,404.7532478,9328.819694,187.9874603,386.6507516,15755.20584,12709.80898,0,-1.43E-12,65.91165273,189961.0965,41573.07871,48214.83814,77.97998351,117411.8618,3614.000903,0.464166569,-3.58E-13,116.0416421,43.63165744,9.283331371,0,3.58E-13,2.86E-12,70.08915185,5.73E-12,7510.215079,8.95E-14,97.93914596,0,0,0,184.7382943,297.5307704,87.72748145,40.38249146,0,512.9040582,4061.921641,3908.282507,2211.289532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445120]],196.3424585,3007.799364,0,968.7156285,1249.072236,0,446.9924055,2274.416186,7057.652674,500.8357274,50.59415597,1032.770615,503.1565603,529.6140547,0,2946.993544,0,56.62832136,448.8490718,3823.340025,20876.35559,1170.163919,4569.255701,2270.702853,1653.825484,763.5540052,17.17416304,0,209.3391224,42415.07687,-1.43E-12,677.68319,843.390655,15.78166333,404.7532478,9328.819694,187.9874603,386.6507516,15755.20584,12709.80898,0,-1.43E-12,65.91165273,189961.0965,41573.07871,48214.83814,77.97998351,117411.8618,3614.000903,0.464166569,-3.58E-13,116.0416421,43.63165744,9.283331371,0,3.58E-13,2.86E-12,70.08915185,5.73E-12,7510.215079,8.95E-14,97.93914596,0,0,0,184.7382943,297.5307704,87.72748145,40.38249146,0,512.9040582,4061.921641,3908.282507,2211.289532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[4452]],392.684917,6015.598728,0,1937.431257,2498.144472,0,893.984811,4548.832372,14115.30535,1001.671455,101.1883119,2065.54123,1006.313121,1059.228109,0,5893.987087,0,113.2566427,897.6981435,7646.68005,41752.71117,2340.327839,9138.511401,4541.405706,3307.650967,1527.10801,34.34832607,0,418.6782448,84830.15373,-2.86E-12,1355.36638,1686.78131,31.56332666,809.5064955,18657.63939,375.9749205,773.3015032,31510.41167,25419.61796,0,-2.86E-12,131.8233055,379922.193,83146.15742,96429.67628,155.959967,234823.7237,7228.001805,0.928333137,-7.16E-13,232.0832843,87.26331488,18.56666274,0,7.16E-13,5.73E-12,140.1783037,1.15E-11,15020.43016,1.79E-13,195.8782919,0,0,0,369.4765885,595.0615409,175.4549629,80.76498292,0,1025.808116,8123.843282,7816.565014,4422.579065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44521]],98.17122924,1503.899682,0,484.3578143,624.536118,0,223.4962027,1137.208093,3528.826337,250.4178637,25.29707798,516.3853075,251.5782801,264.8070273,0,1473.496772,0,28.31416068,224.4245359,1911.670012,10438.17779,585.0819596,2284.62785,1135.351427,826.9127418,381.7770026,8.587081518,0,104.6695612,21207.53843,-7.16E-13,338.841595,421.6953275,7.890831665,202.3766239,4664.409847,93.99373013,193.3253758,7877.602918,6354.90449,0,-7.16E-13,32.95582637,94980.54825,20786.53936,24107.41907,38.98999176,58705.93092,1807.000451,0.232083284,-1.79E-13,58.02082107,21.81582872,4.641665685,0,1.79E-13,1.43E-12,35.04457592,2.86E-12,3755.107539,4.47E-14,48.96957298,0,0,0,92.36914714,148.7653852,43.86374073,20.19124573,0,256.4520291,2030.960821,1954.141253,1105.644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445210]],98.17122924,1503.899682,0,484.3578143,624.536118,0,223.4962027,1137.208093,3528.826337,250.4178637,25.29707798,516.3853075,251.5782801,264.8070273,0,1473.496772,0,28.31416068,224.4245359,1911.670012,10438.17779,585.0819596,2284.62785,1135.351427,826.9127418,381.7770026,8.587081518,0,104.6695612,21207.53843,-7.16E-13,338.841595,421.6953275,7.890831665,202.3766239,4664.409847,93.99373013,193.3253758,7877.602918,6354.90449,0,-7.16E-13,32.95582637,94980.54825,20786.53936,24107.41907,38.98999176,58705.93092,1807.000451,0.232083284,-1.79E-13,58.02082107,21.81582872,4.641665685,0,1.79E-13,1.43E-12,35.04457592,2.86E-12,3755.107539,4.47E-14,48.96957298,0,0,0,92.36914714,148.7653852,43.86374073,20.19124573,0,256.4520291,2030.960821,1954.141253,1105.644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44522]],98.17122924,1503.899682,0,484.3578143,624.536118,0,223.4962027,1137.208093,3528.826337,250.4178637,25.29707798,516.3853075,251.5782801,264.8070273,0,1473.496772,0,28.31416068,224.4245359,1911.670012,10438.17779,585.0819596,2284.62785,1135.351427,826.9127418,381.7770026,8.587081518,0,104.6695612,21207.53843,-7.16E-13,338.841595,421.6953275,7.890831665,202.3766239,4664.409847,93.99373013,193.3253758,7877.602918,6354.90449,0,-7.16E-13,32.95582637,94980.54825,20786.53936,24107.41907,38.98999176,58705.93092,1807.000451,0.232083284,-1.79E-13,58.02082107,21.81582872,4.641665685,0,1.79E-13,1.43E-12,35.04457592,2.86E-12,3755.107539,4.47E-14,48.96957298,0,0,0,92.36914714,148.7653852,43.86374073,20.19124573,0,256.4520291,2030.960821,1954.141253,1105.644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445220]],98.17122924,1503.899682,0,484.3578143,624.536118,0,223.4962027,1137.208093,3528.826337,250.4178637,25.29707798,516.3853075,251.5782801,264.8070273,0,1473.496772,0,28.31416068,224.4245359,1911.670012,10438.17779,585.0819596,2284.62785,1135.351427,826.9127418,381.7770026,8.587081518,0,104.6695612,21207.53843,-7.16E-13,338.841595,421.6953275,7.890831665,202.3766239,4664.409847,93.99373013,193.3253758,7877.602918,6354.90449,0,-7.16E-13,32.95582637,94980.54825,20786.53936,24107.41907,38.98999176,58705.93092,1807.000451,0.232083284,-1.79E-13,58.02082107,21.81582872,4.641665685,0,1.79E-13,1.43E-12,35.04457592,2.86E-12,3755.107539,4.47E-14,48.96957298,0,0,0,92.36914714,148.7653852,43.86374073,20.19124573,0,256.4520291,2030.960821,1954.141253,1105.644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44523]],98.17122924,1503.899682,0,484.3578143,624.536118,0,223.4962027,1137.208093,3528.826337,250.4178637,25.29707798,516.3853075,251.5782801,264.8070273,0,1473.496772,0,28.31416068,224.4245359,1911.670012,10438.17779,585.0819596,2284.62785,1135.351427,826.9127418,381.7770026,8.587081518,0,104.6695612,21207.53843,-7.16E-13,338.841595,421.6953275,7.890831665,202.3766239,4664.409847,93.99373013,193.3253758,7877.602918,6354.90449,0,-7.16E-13,32.95582637,94980.54825,20786.53936,24107.41907,38.98999176,58705.93092,1807.000451,0.232083284,-1.79E-13,58.02082107,21.81582872,4.641665685,0,1.79E-13,1.43E-12,35.04457592,2.86E-12,3755.107539,4.47E-14,48.96957298,0,0,0,92.36914714,148.7653852,43.86374073,20.19124573,0,256.4520291,2030.960821,1954.141253,1105.644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445230]],98.17122924,1503.899682,0,484.3578143,624.536118,0,223.4962027,1137.208093,3528.826337,250.4178637,25.29707798,516.3853075,251.5782801,264.8070273,0,1473.496772,0,28.31416068,224.4245359,1911.670012,10438.17779,585.0819596,2284.62785,1135.351427,826.9127418,381.7770026,8.587081518,0,104.6695612,21207.53843,-7.16E-13,338.841595,421.6953275,7.890831665,202.3766239,4664.409847,93.99373013,193.3253758,7877.602918,6354.90449,0,-7.16E-13,32.95582637,94980.54825,20786.53936,24107.41907,38.98999176,58705.93092,1807.000451,0.232083284,-1.79E-13,58.02082107,21.81582872,4.641665685,0,1.79E-13,1.43E-12,35.04457592,2.86E-12,3755.107539,4.47E-14,48.96957298,0,0,0,92.36914714,148.7653852,43.86374073,20.19124573,0,256.4520291,2030.960821,1954.141253,1105.644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[44529]],98.17122924,1503.899682,0,484.3578143,624.536118,0,223.4962027,1137.208093,3528.826337,250.4178637,25.29707798,516.3853075,251.5782801,264.8070273,0,1473.496772,0,28.31416068,224.4245359,1911.670012,10438.17779,585.0819596,2284.62785,1135.351427,826.9127418,381.7770026,8.587081518,0,104.6695612,21207.53843,-7.16E-13,338.841595,421.6953275,7.890831665,202.3766239,4664.409847,93.99373013,193.3253758,7877.602918,6354.90449,0,-7.16E-13,32.95582637,94980.54825,20786.53936,24107.41907,38.98999176,58705.93092,1807.000451,0.232083284,-1.79E-13,58.02082107,21.81582872,4.641665685,0,1.79E-13,1.43E-12,35.04457592,2.86E-12,3755.107539,4.47E-14,48.96957298,0,0,0,92.36914714,148.7653852,43.86374073,20.19124573,0,256.4520291,2030.960821,1954.141253,1105.644766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445291]],32.72374308,501.299894,0,161.4526048,208.178706,0,74.49873425,379.0693643,1176.275446,83.47262124,8.432359328,172.1284358,83.85942671,88.26900911,0,491.1655906,0,9.43805356,74.80817863,637.2233375,3479.392598,195.0273199,761.5426168,378.4504755,275.6375806,127.2590009,2.862360506,0,34.88985373,7069.179478,-2.39E-13,112.9471983,140.5651092,2.630277222,67.45887463,1554.803282,31.33124338,64.44179193,2625.867639,2118.301497,0,-2.39E-13,10.98527546,31660.18275,6928.846452,8035.806357,12.99666392,19568.64364,602.3334838,0.077361095,-5.96E-14,19.34027369,7.271942907,1.547221895,0,5.96E-14,4.77E-13,11.68152531,9.54E-13,1251.702513,1.49E-14,16.32319099,0,0,0,30.78971571,49.58846174,14.62124691,6.730415244,0,85.4840097,676.9869402,651.3804178,368.5482554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445292]],32.72374308,501.299894,0,161.4526048,208.178706,0,74.49873425,379.0693643,1176.275446,83.47262124,8.432359328,172.1284358,83.85942671,88.26900911,0,491.1655906,0,9.43805356,74.80817863,637.2233375,3479.392598,195.0273199,761.5426168,378.4504755,275.6375806,127.2590009,2.862360506,0,34.88985373,7069.179478,-2.39E-13,112.9471983,140.5651092,2.630277222,67.45887463,1554.803282,31.33124338,64.44179193,2625.867639,2118.301497,0,-2.39E-13,10.98527546,31660.18275,6928.846452,8035.806357,12.99666392,19568.64364,602.3334838,0.077361095,-5.96E-14,19.34027369,7.271942907,1.547221895,0,5.96E-14,4.77E-13,11.68152531,9.54E-13,1251.702513,1.49E-14,16.32319099,0,0,0,30.78971571,49.58846174,14.62124691,6.730415244,0,85.4840097,676.9869402,651.3804178,368.5482554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
[[445299]],32.72374308,501.299894,0,161.4526048,208.178706,0,74.49873425,379.0693643,1176.275446,83.47262124,8.432359328,172.1284358,83.85942671,88.26900911,0,491.1655906,0,9.43805356,74.80817863,637.2233375,3479.392598,195.0273199,761.5426168,378.4504755,275.6375806,127.2590009,2.862360506,0,34.88985373,7069.179478,-2.39E-13,112.9471983,140.5651092,2.630277222,67.45887463,1554.803282,31.33124338,64.44179193,2625.867639,2118.301497,0,-2.39E-13,10.98527546,31660.18275,6928.846452,8035.806357,12.99666392,19568.64364,602.3334838,0.077361095,-5.96E-14,19.34027369,7.271942907,1.547221895,0,5.96E-14,4.77E-13,11.68152531,9.54E-13,1251.702513,1.49E-14,16.32319099,0,0,0,30.78971571,49.58846174,14.62124691,6.730415244,0,85.4840097,676.9869402,651.3804178,368.5482554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
