HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PESF1
310764091107019,90001,3,201206,19,0
800600040613621,88002,1,201206,31,0
508901320982926,88001,2,201206,29,1
901056165089630,88001,1,201206,45,2
065520860930598,88002,2,201206,24,0
070590860961794,88001,1,201206,24,0
800609982905699,88001,3,201206,45,0
716799010629007,89001,1,201206,34,0
996029110869004,89001,2,201206,36,1
648096519600949,90001,1,201206,38,2
306909160798186,90001,1,201206,47,4
306909160798186,90001,3,201206,20,0
306909160798186,90001,4,201206,16,0
060465076909593,90001,2,201206,31,0
807907880899046,90001,1,201206,44,1
100600044798712,89001,2,201206,50,2
100600044798712,89001,4,201206,21,0
126100920380005,89001,1,201206,43,3
996749430289007,89002,1,201206,43,2
095090460011607,90001,1,201206,33,1
095090460011607,90001,3,201206,50,2
699670706330970,90001,2,201206,39,2
906769770789000,90001,1,201206,48,1
080967096007779,90001,2,201206,35,2
933056743019300,89001,2,201206,35,2
370960098401029,89001,4,201206,44,0
833092919600838,89001,1,201206,42,0
833092919600838,89001,2,201206,18,0
886949040689001,90001,1,201206,31,0
900765096805909,90001,1,201206,29,2
900765096805909,90001,3,201206,16,0
947076914059490,90001,1,201206,44,3
947076914059490,90001,4,201206,42,0
836089060279004,90001,3,201206,25,0
928076804069030,90001,2,201206,40,2
160214076909391,90001,1,201206,31,0
092957701084698,90001,1,201206,40,3
006001708026621,89001,1,201206,31,2
560130041905190,89001,1,201206,35,4
560130041905190,89001,2,201206,16,0
005100260013104,89001,2,201206,45,2
005100260013104,89001,4,201206,24,0
659850995490920,89001,1,201206,46,3
659850995490920,89001,2,201206,22,0
659850995490920,89001,3,201206,19,0
098952208094657,89001,1,201206,39,5
098952208094657,89001,2,201206,21,0
820097429600995,89001,2,201206,46,2
820097429600995,89001,3,201206,16,0
300609985994935,89001,1,201206,44,3
776589230049009,89001,2,201206,39,1
400609940315091,90001,2,201206,48,2
068620560942097,90001,3,201206,21,0
405907480590676,90001,2,201206,27,0
405907480590676,90001,3,201206,26,0
560130045906190,90001,1,201206,41,2
105903150690406,90001,1,201206,50,2
460999085908595,90001,1,201206,38,1
629400011530970,90001,2,201206,45,0
807906290596656,90001,1,201206,32,0
678092959600566,90001,1,201206,25,0
700963098907139,90001,2,201206,44,3
004660860953490,88001,2,201206,47,2
308901700799836,88001,1,201206,40,2
068620860982097,88001,3,201206,17,0
926229850479009,90001,3,201206,22,0
005073107048641,89001,2,201206,34,4
760729096909297,90001,1,201206,41,1
260863038909097,88001,2,201206,46,2
008906820993376,88001,3,201206,23,0
560507023001808,89001,1,201206,28,0
700965096903059,89001,1,201206,21,0
095480160995596,89001,2,201206,34,1
422092949600941,89001,1,201206,46,2
422092949600941,89001,2,201206,17,0
610690854550040,90001,2,201206,39,3
610690854550040,90001,4,201206,18,0
610690854550040,90001,5,201206,17,0
983076824049650,90001,2,201206,36,2
983076824049650,90001,3,201206,17,0
983076824049650,90001,4,201206,18,0
689360458720940,90001,3,201206,29,3
400609927252097,90001,1,201206,45,2
976139870689009,90001,1,201206,27,3
780968093907169,90001,1,201206,34,5
876789220109001,89001,1,201206,34,2
099973707001668,89001,2,201206,46,1
099973707001668,89001,3,201206,18,0
760760073908199,89001,2,201206,36,2
906189550609008,90001,1,201206,26,0
906189550609008,90001,2,201206,21,0
976679970179000,90001,2,201206,23,1
976679970179000,90001,5,201206,23,1
034480860980397,88001,1,201206,27,2
901002770105646,89001,2,201206,38,1
100600064277519,89001,2,201206,38,3
100600064277519,89001,3,201206,19,0
801909060897956,89001,3,201206,29,2
910066823029120,89001,2,201206,34,1
860016063001904,89001,1,201206,49,1
860016063001904,89001,4,201206,15,0
091926006031629,90001,1,201206,48,3
091926006031629,90001,2,201206,26,0
760577098907196,88001,1,201206,47,0
092998305039639,88001,1,201206,35,0
740960092407679,90001,2,201206,24,0
899050754740950,90001,1,201206,37,2
401901270895138,89001,2,201206,20,0
093921107054818,89001,1,201206,37,2
200809969410173,89002,1,201206,26,0
099912600013847,89001,1,201206,50,0
798379330469008,89001,1,201206,47,1
930091589800893,89001,2,201206,41,3
889810245680940,90001,1,201206,39,1
889810245680940,90001,2,201206,20,1
480089064909491,90001,2,201206,49,2
008015905090831,90001,1,201206,48,1
580139095001008,90001,2,201206,35,1
580139095001008,90001,3,201206,18,0
096955802024838,90001,1,201206,29,4
280532085908496,90001,1,201206,33,2
780215016907493,90001,2,201206,36,2
899980910530970,90001,2,201206,39,2
150988099907309,90001,1,201206,32,2
800809981846295,88002,2,201206,34,1
402905070995778,89001,1,201206,49,0
780341004909396,90001,1,201206,24,3
848499960239006,90001,2,201206,40,2
938889710859008,89001,2,201206,37,1
085460380978493,89001,1,201206,42,2
907098865049760,90001,2,201206,27,0
440098689800970,90001,1,201206,31,1
680807044909098,90001,1,201206,23,0
600809915835977,90001,3,201206,35,0
934048727079370,90001,1,201206,48,5
740783094707239,90001,1,201206,26,3
407908450896388,90001,2,201206,28,5
938839970329001,90001,3,201206,20,0
071058189080530,88002,1,201206,25,0
290884097202569,89001,1,201206,49,0
400809977906496,90001,1,201206,45,0
006940280014601,89001,1,201206,28,1
879920202840930,89001,2,201206,50,3
889490279090940,90001,2,201206,25,3
020790580995895,90001,4,201206,16,0
968899970099003,90001,1,201206,36,1
909098983079960,90001,2,201206,34,3
097480880989195,88001,2,201206,40,4
889910190000980,88001,1,201206,44,4
966018952039560,89001,2,201206,39,0
654002420800174,90001,1,201206,46,3
200809992941497,89001,1,201206,38,5
200809992941497,89001,4,201206,19,0
200809992941497,89001,5,201206,16,0
560988094603359,89001,2,201206,40,2
915018904059860,90001,1,201206,47,3
915018904059860,90001,3,201206,19,2
915018904059860,90001,4,201206,17,0
440983095403549,89001,5,201206,38,2
400809991273298,90001,3,201206,30,2
938219010539005,89001,2,201206,30,3
097988708055889,88001,2,201206,26,1
965029410179104,89252,1,201206,19,0
965029410179104,89252,2,201206,19,0
965029410179104,89252,3,201206,18,0
110500062907916,89001,3,201206,17,0
110509896829581,89001,2,201206,36,2
911192968500858,89001,1,201206,31,2
529450301230911,89001,2,201206,49,0
529450301230911,89001,3,201206,27,0
052131150923094,89001,2,201206,45,6
052131150923094,89001,3,201206,24,0
052131150923094,89001,5,201206,20,0
005349520129103,89001,1,201206,38,0
210509958698145,89001,1,201206,27,0
210509958698145,89001,3,201206,23,0
951285092907196,89001,4,201206,24,0
402901641993405,89001,2,201206,49,4
402901641993405,89001,4,201206,21,0
696025970139550,89001,2,201206,45,1
599650059270631,89001,3,201206,16,0
636190728500899,89001,1,201206,50,3
310509994691300,89001,2,201206,31,0
151963093900094,89001,1,201206,37,2
059661350940697,89001,2,201206,38,0
579400364410931,89001,2,201206,22,0
125890640190105,90001,1,201206,25,0
194894901030567,90001,1,201206,44,4
194894901030567,90001,3,201206,18,0
194894901030567,90001,8,201206,21,0
451100250500133,90001,2,201206,48,4
451100250500133,90001,3,201206,22,0
451100250500133,90001,5,201206,15,0
105003021103455,90001,1,201206,44,2
951606075808695,90001,2,201206,48,2
925898650199105,90001,2,201206,40,2
980758095115659,90001,1,201206,44,0
757195759500812,90001,1,201206,27,0
195955707017528,90001,2,201206,38,1
705902571891755,90001,1,201206,43,1
965079550699106,90001,2,201206,44,1
190866404034519,90001,1,201206,41,2
640050094316149,90001,2,201206,44,1
666190729500299,90001,2,201206,40,3
666190729500299,90001,3,201206,17,0
569750157720961,90001,1,201206,46,0
195966709066507,90001,2,201206,25,0
195956602009579,90001,2,201206,19,0
906907521990655,90001,1,201206,34,4
192907607096590,90001,1,201206,25,0
192907607096590,90001,5,201206,50,4
192907607096590,90001,7,201206,15,0
710509962907906,90001,1,201206,44,2
043201750925992,90001,1,201206,34,1
043201750925992,90001,3,201206,47,3
043201750925992,90001,6,201206,28,1
067095106180560,88001,3,201206,29,0
067095106180560,88001,4,201206,25,0
509240092350981,88001,3,201206,45,0
509240092350981,88001,4,201206,44,0
509240092350981,88001,5,201206,43,0
043201850905992,88001,2,201206,47,2
195958707017522,88001,1,201206,49,2
569400364410981,88001,2,201206,44,2
481190259500733,88001,2,201206,37,2
070852096918969,88001,2,201206,42,2
102001201056591,89001,1,201206,41,3
090085116120280,89001,2,201206,27,3
049571250989592,89001,1,201206,46,2
502906131996425,89261,3,201206,27,0
865449440829106,90001,2,201206,29,3
599020689810651,90001,2,201206,40,2
599020689810651,90001,3,201206,18,0
093621550996697,90001,2,201206,46,2
093621550996697,90001,3,201206,16,0
967035962159960,90001,1,201206,46,3
967035962159960,90001,3,201206,25,0
967035962159960,90001,4,201206,23,2
599790266360951,90001,2,201206,30,1
958035813169320,90001,2,201206,27,2
265195949500979,90261,1,201206,29,0
506909591997245,90001,2,201206,39,1
725103590600279,89001,2,201206,46,3
725103590600279,89001,3,201206,17,0
194923107035606,89001,2,201206,48,4
503900271693146,89001,1,201206,44,2
756409530479107,89001,4,201206,34,1
561647034907590,90001,2,201206,36,3
689180597600941,90001,2,201206,50,2
206005721205546,90001,2,201206,28,4
886919560339101,90001,1,201206,47,2
830865091116939,90001,4,201206,25,0
195957007074648,90001,2,201206,34,3
710609905457784,90001,2,201206,30,1
710609905457784,90001,4,201206,19,0
308009831201156,88001,1,201206,38,2
587191479600774,88001,1,201206,23,1
953056847189060,88001,1,201206,34,6
708900961995186,88001,2,201206,37,3
708900961995186,88001,3,201206,15,0
966229110729107,89002,1,201206,29,0
210609913127594,89001,4,201206,29,3
699690113040971,90001,2,201206,48,3
699690113040971,90001,4,201206,23,0
810609973396894,88001,1,201206,47,3
004931160991893,89001,1,201206,36,4
047194059600983,90001,3,201206,49,5
047194059600983,90001,4,201206,43,1
047194059600983,90001,5,201206,29,3
916869570979101,90001,2,201206,31,1
067561860987199,88001,2,201206,30,3
801007131102656,89001,2,201206,28,0
976819210949109,89001,1,201206,25,0
008056142120380,89001,1,201206,25,2
861613075001703,90001,2,201206,50,2
861613075001703,90001,3,201206,21,0
861613075001703,90001,4,201206,18,0
876819260949109,90001,1,201206,41,0
710609960492380,90001,1,201206,47,2
710609960492380,90001,3,201206,22,0
710609960492380,90001,4,201206,17,0
740963094713239,89002,1,201206,21,2
199934302013689,90001,2,201206,43,4
199934302013689,90001,4,201206,16,0
699480780600951,90001,2,201206,47,8
699480780600951,90001,6,201206,16,0
161909006909693,90001,1,201206,35,2
810609938845694,88001,2,201206,27,2
991066944159060,90001,2,201206,42,4
197947004058638,90001,1,201206,43,3
699470317810971,90001,2,201206,44,2
080791360999593,89001,2,201206,48,0
210609904488398,89001,2,201206,47,6
028198849600934,89001,1,201206,45,0
194982008038649,89001,2,201206,39,2
910967096213459,89001,1,201206,42,2
996469730519102,89001,2,201206,44,0
166960160850104,90001,2,201206,31,2
191968605048699,88002,2,201206,37,3
162924507040669,90001,1,201206,42,4
162924507040669,90001,3,201206,16,0
004606271994526,90001,1,201206,48,0
550161000916850,90001,2,201206,38,1
307901701899836,90001,2,201206,32,0
307007051104327,90001,1,201206,37,1
307007051104327,90001,3,201206,16,0
502907171996967,89001,3,201206,24,1
502907171996967,89001,4,201206,22,0
410709937808196,90001,1,201206,40,1
720630313970011,89001,1,201206,34,1
217767310399103,89001,1,201206,32,2
197761709050763,89001,1,201206,33,3
971057789117530,89001,1,201206,42,4
934047927117370,89001,3,201206,17,0
413197438700072,89001,2,201206,47,0
320279093111838,89001,2,201206,42,3
110709863719333,89001,1,201206,27,0
413197439700172,89001,1,201206,49,0
943057286119840,89001,2,201206,49,4
943057286119840,89001,3,201206,19,0
935037744119350,89001,1,201206,43,0
323193297700918,89001,2,201206,44,2
210709853453443,89001,1,201206,48,3
210709853453443,89001,3,201206,20,1
034371270982784,89001,2,201206,28,1
320179093112839,89002,1,201206,24,2
671807042904098,89001,2,201206,34,1
210709948086740,89001,2,201206,30,0
423197439700972,89001,1,201206,31,0
910273000913060,89001,2,201206,43,2
031691370020900,89001,3,201206,28,0
092311370978373,89001,2,201206,40,3
310709763719383,89001,2,201206,42,2
671807043801098,89001,1,201206,33,2
603900911389037,89001,1,201206,28,0
603900911389037,89001,4,201206,15,0
310709803091936,89001,2,201206,38,3
310709803091936,89001,3,201206,15,0
039331370997186,89001,2,201206,33,2
197933805088786,89001,2,201206,41,4
055791470018301,90001,2,201206,27,0
197008340619109,90001,2,201206,46,2
197008340619109,90001,4,201206,19,0
193874404073724,90001,2,201206,31,2
085461470958483,90001,2,201206,45,2
085461470958483,90001,3,201206,23,0
085461470958483,90001,4,201206,20,0
571388084904897,90001,1,201206,26,0
571388084904897,90001,2,201206,25,0
848193579700488,90001,1,201206,42,0
759430773420941,90001,1,201206,29,0
034371470952794,90001,1,201206,40,0
305904531674537,90001,1,201206,48,5
910773090915067,90001,2,201206,33,4
085461570928483,90001,4,201206,24,0
247838850459106,90001,3,201206,23,0
247838850459106,90001,4,201206,21,0
247838850459106,90001,5,201206,18,0
798150937580951,90001,2,201206,37,2
190173006316730,90002,1,201206,29,0
371544056704393,90001,1,201206,30,0
055791670968371,90001,2,201206,32,0
197736805088787,90001,3,201206,17,0
197736805088787,90001,4,201206,17,0
197736805088787,90001,5,201206,17,0
034371670982774,90001,2,201206,36,6
034371670982774,90001,5,201206,19,0
034371670982774,90001,6,201206,18,0
034371670982774,90001,7,201206,16,0
034371670982774,90001,8,201206,15,0
450078093616848,90001,2,201206,25,0
137838960329101,90001,1,201206,29,3
933027181168930,90001,2,201206,48,3
933027181168930,90001,6,201206,28,1
006906691495777,90001,1,201206,23,0
006906691495777,90001,2,201206,23,0
868193579700988,90001,1,201206,33,0
933027981178930,90001,1,201206,32,0
779870838580971,90001,2,201206,29,1
810709763719373,88002,1,201206,30,1
193718609033777,88001,2,201206,25,1
810709748086790,88001,1,201206,43,2
480198687700970,88001,1,201206,43,4
337818580759109,88001,2,201206,40,1
337818580759109,88001,3,201206,17,0
888193578700488,88001,3,201206,16,0
190873096318738,88001,2,201206,41,1
190873096318738,88001,3,201206,19,1
971665078809097,88001,3,201206,18,0
971665078809097,88001,4,201206,24,0
008906691985777,88001,1,201206,39,3
709770560960981,88001,1,201206,40,4
709770560960981,88001,2,201206,19,0
709770560960981,88001,3,201206,22,1
719480780600981,88001,1,201206,36,0
397009380619109,88001,2,201206,32,1
740673094718239,88001,1,201206,32,1
677249380349107,88001,4,201206,32,1
799420462090911,89001,2,201206,49,3
422196029700749,89002,1,201206,28,0
834191739700672,89001,2,201206,46,0
771127083906493,89001,2,201206,24,0
403902171697837,89001,2,201206,31,0
020241470939694,90001,1,201206,29,0
827139340259102,90001,2,201206,46,2
549193439700905,90001,1,201206,38,2
193935504009756,90001,1,201206,34,1
362102530700121,90001,2,201206,39,2
500673091116429,90001,1,201206,42,1
192968400042794,88001,2,201206,28,0
389196329700736,88001,2,201206,35,2
789410581840981,88001,2,201206,42,3
210709941982193,89001,1,201206,44,7
967469550939101,90001,1,201206,38,0
996037941159560,90001,2,201206,26,2
799650169340951,90001,1,201206,47,2
177540260210107,90001,2,201206,47,3
177540260210107,90001,3,201206,20,0
710172004716520,90001,1,201206,42,4
043261570996992,90001,1,201206,43,2
810706965826498,88001,1,201206,23,0
688162659700948,88002,1,201206,46,1
162952701084799,89001,2,201206,34,3
192926507040769,90001,1,201206,49,0
771264056909092,90001,2,201206,23,1
201904801895677,89001,2,201206,36,3
612198079700854,89001,2,201206,50,2
612198079700854,89001,4,201206,23,0
197981600052748,89001,2,201206,36,2
002601170997690,89001,1,201206,44,5
002601170997690,89001,5,201206,19,1
002111270980698,89001,1,201206,25,1
856101040700125,90001,2,201206,37,2
071152085001604,90001,3,201206,29,0
620870090016769,90001,2,201206,42,2
861196209700910,90001,2,201206,33,1
199995508009778,90001,2,201206,50,2
098067155180740,88001,2,201206,44,2
810709991316990,88001,1,201206,50,3
956007809129570,89001,1,201206,42,2
017551370995196,89001,1,201206,44,2
645087921159170,90001,2,201206,35,3
018411570692795,90001,2,201206,23,0
980027977159280,90001,1,201206,46,0
570976099711719,89001,2,201206,42,0
056871270019009,89001,2,201206,38,2
957389050759106,90001,1,201206,39,2
977469070389103,90001,2,201206,40,1
799600373840971,90001,3,201206,22,0
071234084909497,90001,2,201206,28,1
957809710809103,89001,1,201206,43,2
084751270981696,89001,2,201206,44,1
084751270981696,89001,3,201206,24,0
310979090311129,89001,2,201206,20,0
520978093513069,89001,1,201206,36,3
107005404036761,90001,1,201206,28,0
107005404036761,90001,2,201206,26,0
269199939700931,90001,2,201206,47,1
269199939700931,90001,3,201206,16,0
608903841994847,88001,1,201206,37,0
608903841994847,88001,3,201206,18,1
271722074909792,90001,1,201206,42,2
271722074909792,90001,2,201206,22,0
410709932027090,90001,2,201206,22,2
771646066909699,90001,2,201206,29,1
610977092311159,89001,1,201206,37,1
210709944710070,89001,2,201206,34,2
410709969744491,90001,1,201206,24,0
410709969744491,90001,3,201206,23,0
191975605075798,90001,1,201206,50,0
505909751897617,90001,2,201206,33,2
199962704005789,89001,2,201206,28,1
066691570994394,90001,1,201206,39,2
267190229700977,90001,2,201206,48,2
110700005257415,89001,2,201206,37,2
015105750700142,89001,2,201206,44,4
015105750700142,89001,3,201206,15,0
799230581190911,89001,1,201206,41,4
043681270989294,89001,2,201206,32,4
108023006022781,89001,1,201206,27,1
260178000213820,89001,2,201206,44,3
260178000213820,89001,3,201206,21,0
310709924931583,89001,2,201206,45,3
194933201053798,89001,4,201206,22,0
012017195140380,90001,2,201206,46,3
194926403086799,90001,1,201206,41,1
371298046909694,90001,1,201206,25,2
199927808012768,90001,2,201206,27,0
207906281891897,90001,2,201206,50,3
207906281891897,90001,3,201206,17,0
207906281891897,90001,4,201206,20,0
207906281891897,90001,5,201206,19,0
710709989628182,90001,1,201206,48,4
710709989628182,90001,4,201206,18,1
710709989628182,90001,5,201206,18,1
197968705089709,88001,3,201206,18,1
571608078909997,88001,1,201206,49,0
810709977065899,88001,1,201206,33,5
810709977065899,88001,2,201206,19,0
810709977065899,88001,3,201206,18,0
099077117160590,90001,1,201206,49,3
099077117160590,90001,4,201206,19,0
099077117160590,90001,5,201206,15,0
710950799710061,90001,2,201206,28,1
410709912608892,90001,2,201206,42,4
410709912608892,90001,3,201206,20,0
981606073908695,89001,2,201206,49,2
909018963159490,90001,1,201206,50,3
781521077908795,90001,2,201206,22,2
908907521990658,88002,1,201206,25,1
988179610269108,89001,2,201206,44,4
190912807008829,89001,1,201206,46,0
538109970800114,89001,2,201206,39,0
107093509018841,89001,1,201206,47,5
107093509018841,89001,4,201206,18,0
460981092613949,89001,2,201206,31,0
016461380999492,89001,1,201206,42,1
016461380999492,89001,2,201206,16,0
948929130469106,89001,4,201206,21,0
948929130469106,89001,6,201206,18,0
946048981159410,90001,2,201206,45,1
908899770909101,90001,1,201206,31,1
999008981179700,90001,2,201206,21,0
999008981179700,90001,3,201206,18,0
196984509053809,90001,2,201206,43,2
196984509053809,90001,3,201206,18,0
681547045001300,90001,2,201206,28,1
560980094717439,90001,2,201206,47,3
560980094717439,90001,3,201206,19,0
000184006612300,89001,1,201206,38,2
202901021998568,89001,3,201206,21,1
810740637400081,88001,1,201206,46,1
810182004718850,88001,2,201206,35,3
021571880018804,88001,2,201206,42,3
810809980622992,88001,2,201206,43,2
669193679800989,90001,2,201206,32,0
928869510869104,89001,1,201206,31,0
048271580997994,90001,1,201206,49,1
306901281995098,90001,3,201206,42,1
270985096417499,90001,1,201206,38,2
270985096417499,90001,3,201206,16,0
002909901998658,89001,2,201206,37,1
190938807042809,88001,1,201206,33,1
101900621891808,89001,2,201206,29,2
991008744139500,89001,2,201206,34,2
310809999139989,89001,1,201206,39,2
345194959800706,90001,1,201206,39,2
504906491790358,90001,2,201206,28,0
959103990800191,90001,3,201206,27,1
981319095001909,90001,1,201206,43,2
788469750209105,90001,2,201206,33,2
056196209800807,90001,1,201206,28,2
002905551991398,89001,1,201206,29,0
918259850649100,90001,2,201206,38,0
602902641995518,89001,1,201206,32,3
810809995033496,88001,2,201206,50,1
401002781101518,89001,2,201206,29,0
401002781101518,89001,3,201206,16,0
613196459800595,89001,2,201206,50,2
110809902782768,89001,1,201206,34,3
110809902782768,89001,3,201206,19,0
748369910329102,89001,2,201206,49,3
748369910329102,89001,3,201206,15,0
615197059800890,89001,1,201206,24,0
936028532129940,89001,1,201206,32,3
003908151596848,89002,1,201206,23,0
008058186140410,90001,1,201206,41,3
581897054904197,90001,1,201206,25,2
982058607149850,90001,1,201206,30,2
191974508014827,90001,1,201206,45,2
881721054907491,90001,2,201206,50,3
881721054907491,90001,4,201206,26,3
788709250829107,90001,1,201206,47,2
653194299800823,90001,1,201206,50,1
281432065908399,90001,3,201206,25,0
281432065908399,90001,4,201206,23,0
281432065908399,90001,5,201206,19,0
075171780979895,90001,1,201206,42,0
381001068909497,88001,2,201206,27,0
937068953179020,90001,2,201206,44,2
978078945179670,90001,2,201206,26,3
097791280986991,89001,3,201206,49,2
330988096313409,89001,2,201206,21,0
706906971999198,90001,1,201206,38,0
729193949800922,89001,2,201206,35,3
191972508095889,89002,2,201206,37,2
906909721996678,90002,1,201206,42,3
198902504039889,89001,1,201206,45,2
066621380991791,89001,2,201206,24,0
878519240329109,90001,2,201206,45,1
931028859149270,90001,1,201206,31,3
889120973250941,90001,1,201206,47,3
889120973250941,90001,3,201206,16,0
410809940613296,90001,1,201206,31,4
903058983159700,90001,1,201206,49,3
961008807169750,90001,2,201206,41,3
107067401049851,90001,1,201206,38,0
907005611104478,90001,2,201206,46,2
710800047561419,90001,1,201206,47,3
710800047561419,90001,3,201206,17,0
810809912572993,88001,1,201206,30,5
981543044909890,90001,3,201206,21,1
821193159800969,89001,2,201206,24,2
032371180994992,89001,2,201206,42,0
032028147140390,90001,1,201206,37,3
899950342990911,89001,2,201206,40,1
950986096713779,89001,2,201206,18,0
708600191992848,88001,2,201206,30,2
899560754480911,89001,4,201206,27,2
064471180998595,89001,2,201206,30,2
402908281994448,89002,2,201206,24,1
540986065717849,90001,1,201206,50,2
540986065717849,90001,2,201206,37,2
540986065717849,90001,4,201206,19,0
540986065717849,90001,5,201206,16,0
540986065717849,90001,6,201206,15,1
937088956179600,90001,1,201206,47,0
989919530339101,89001,1,201206,37,2
199936705075999,90001,2,201206,33,3
989139030949103,89001,2,201206,49,0
190990066617269,90001,1,201206,33,2
162945208035979,90001,2,201206,24,1
967191629900932,90001,2,201206,48,2
192916906037929,90001,2,201206,30,0
810909994631691,88001,2,201206,22,1
810909994631691,88001,4,201206,20,1
142199679900959,90001,1,201206,41,4
190926909087909,90001,1,201206,49,2
197904608007979,90001,1,201206,50,3
197904608007979,90001,2,201206,24,0
191968202029939,88001,2,201206,44,3
691080043908395,89001,1,201206,34,1
402903201994879,89001,2,201206,40,1
402903201994879,89001,3,201206,19,0
402903201994879,89001,4,201206,15,0
210909987320494,89001,1,201206,40,3
923049984139280,89001,2,201206,47,2
969629250959101,90001,2,201206,25,2
989009710349101,89001,2,201206,20,0
959829830429105,89001,1,201206,17,0
959829830429105,89001,3,201206,18,0
959829830429105,89001,5,201206,34,2
889009760349101,90001,2,201206,43,4
889009760349101,90001,4,201206,16,0
999409270019101,90001,1,201206,20,0
991085048909793,88001,2,201206,48,1
969519210929104,89001,1,201206,48,1
190982006030949,89002,2,201206,31,2
053771590994796,90001,2,201206,45,2
999030672510971,90001,1,201206,49,3
011201290981196,89002,1,201206,20,0
011201290981196,89002,2,201206,21,0
791685057908494,90001,1,201206,38,4
407908671895549,90001,3,201206,16,1
108900401791069,88001,1,201206,41,2
108900401791069,88001,4,201206,15,0
440191049900907,90001,3,201206,20,0
206909481996729,90001,2,201206,46,0
208907011991579,88002,2,201206,20,0
055811390991298,89001,1,201206,22,0
055811390991298,89001,2,201206,24,0
055811390991298,89001,3,201206,20,0
066194459900900,90001,4,201206,26,0
801907781897909,89001,2,201206,49,3
801907781897909,89001,3,201206,18,0
979799050889107,90001,2,201206,29,2
955099905179400,90001,2,201206,36,3
072791890988290,88001,1,201206,27,1
208901552992500,88001,1,201206,42,1
902362046909799,90001,2,201206,37,2
820009918260195,88001,2,201206,35,1
099580617680972,90001,2,201206,37,2
099580617680972,90001,3,201206,17,0
930199210526202,89001,1,201206,40,0
930199210526202,89001,2,201206,38,1
930199210526202,89001,3,201206,20,0
960329170929202,90001,2,201206,22,1
299902104097037,89001,1,201206,21,0
820089320079207,89001,2,201206,28,0
908070807229320,89001,2,201206,35,2
075642300991892,89001,1,201206,25,2
962050914239780,89001,2,201206,36,4
810259840649200,90001,2,201206,38,2
420009923251096,90001,2,201206,49,2
420009923251096,90001,3,201206,20,0
246295139000902,90001,2,201206,50,2
246295139000902,90001,3,201206,18,0
207045806059051,90001,2,201206,29,3
102520025906693,90001,5,201206,16,0
102520025906693,90001,6,201206,15,0
095012600965593,90001,2,201206,39,3
602139096907091,90001,2,201206,30,0
037072700970298,90001,2,201206,43,2
037072700970298,90001,3,201206,21,0
009060139280110,88002,1,201206,31,0
270503098728009,88001,1,201206,40,2
980609095028799,88001,1,201206,40,2
402120058909698,88001,2,201206,23,0
608902142990580,88001,4,201206,22,0
820009958214096,88001,2,201206,32,3
629260849000961,89001,1,201206,40,1
629260849000961,89001,3,201206,16,0
048962500991096,90001,1,201206,25,2
908902772995640,88002,2,201206,22,0
423297269000930,89001,2,201206,18,0
004742300996792,89001,2,201206,44,2
099460945940952,90001,1,201206,29,2
144292629000907,90001,1,201206,24,0
093182500997593,90001,1,201206,36,0
913030978259950,90001,1,201206,34,1
001905022896320,89001,1,201206,43,1
298942805027069,89001,1,201206,42,3
298942805027069,89001,3,201206,17,0
720009980364064,90001,1,201206,35,3
298947805027068,90001,1,201206,42,5
944000981279620,90001,1,201206,30,2
065772100997996,89001,1,201206,27,0
102900112999630,89001,1,201206,31,0
102900112999630,89001,2,201206,40,2
930529930779208,89001,2,201206,32,3
925030862249540,90001,1,201206,30,0
120000023981511,89001,2,201206,36,2
299981800001068,89001,1,201206,40,3
299922506037009,89001,2,201206,47,2
299922506037009,89001,4,201206,23,0
086562560698992,90001,1,201206,42,1
086562560698992,90001,2,201206,16,0
951046957259420,90001,1,201206,30,0
568299979600914,90001,1,201206,41,2
568299979600914,90001,2,201206,17,0
568299979600914,90001,3,201206,16,0
926389270899205,90001,2,201206,26,3
120609903699088,89001,1,201206,33,2
679700327590932,89001,1,201206,48,3
948006985239220,89001,1,201206,37,2
028422460987192,90001,1,201206,36,2
028422460987192,90001,3,201206,15,0
699140187620972,90001,1,201206,41,3
292918208024679,88001,1,201206,22,1
053912160994696,89001,3,201206,21,0
956036874229620,89001,1,201206,24,0
062599034909768,90001,2,201206,42,4
624016957259270,90001,2,201206,41,0
925086954259230,90001,2,201206,46,0
362274066909596,90001,2,201206,36,2
420609940228295,90001,1,201206,29,2
106606132996406,90001,2,201206,15,0
699470975010672,90261,1,201206,43,2
089268759600918,88001,1,201206,37,1
265988007019689,88001,1,201206,37,2
220609978715594,89001,1,201206,46,4
220609978715594,89001,3,201206,19,0
294961605024628,89001,2,201206,47,1
290964094421129,89001,2,201206,22,0
876139820689209,89001,2,201206,49,3
876139820689209,89001,3,201206,22,0
876139820689209,89001,4,201206,19,0
862719033906698,89001,1,201206,44,0
679020829980932,89001,1,201206,33,3
956229730729200,89001,1,201206,42,1
071642460983896,90001,1,201206,21,0
190766093625009,90001,2,201206,22,0
654295599600885,90001,4,201206,19,0
610670486130062,90001,2,201206,44,3
610670486130062,90001,3,201206,23,0
610670486130062,90001,5,201206,16,0
659360610900962,90001,1,201206,31,2
689440422910962,90001,2,201206,24,0
976989330399202,89001,1,201206,49,1
938096992239370,89001,2,201206,41,4
938096992239370,89001,7,201206,19,0
053162360994997,89001,1,201206,21,0
294984008096699,90001,1,201206,42,2
508909192999156,88001,1,201206,28,0
462809082907298,89001,1,201206,41,2
