HRHHID,HRHHID2,OCCURNUM,YYYYMM,PRTAGE,PESF1
599210498600734,86001,1,201006,31,0
406707994991475,87001,1,201006,40,1
754361024909878,87001,1,201006,26,0
950764580926500,85001,1,201006,39,0
575983905096065,86002,1,201006,30,0
636571909000662,86001,1,201006,28,2
733050974539200,86001,3,201006,37,1
025345300797093,86001,4,201006,21,0
405813038909970,85001,4,201006,20,2
605233001409365,86001,3,201006,22,0
056335200113200,86001,2,201006,37,3
574928104075059,85001,2,201006,30,2
107608265944310,87001,2,201006,24,0
290900061956504,87001,3,201006,35,4
084910972170615,86001,3,201006,22,0
084910972170615,86001,4,201006,20,0
250007968328197,86001,1,201006,31,2
677572889000813,87001,1,201006,44,0
578927608017038,87001,2,201006,25,0
688566504000828,85002,2,201006,35,0
250107906437193,86001,2,201006,42,2
660110011458490,85001,1,201006,44,5
660110011458490,85001,3,201006,22,0
660110011458490,85001,5,201006,15,0
110390726930185,85001,2,201006,19,0
099675810113203,85001,2,201006,37,3
704700345996741,87001,2,201006,30,1
615155088909173,85001,1,201006,35,3
550101073034814,87001,4,201006,26,0
040917074051279,86001,2,201006,18,0
450107941638898,87001,2,201006,35,3
104081191520290,86001,1,201006,43,1
110919077553149,86001,1,201006,39,0
666573819100981,87001,2,201006,40,3
666573819100981,87001,3,201006,21,1
666573819100981,87001,4,201006,17,0
571936608086119,87001,2,201006,34,2
093976500035149,87001,2,201006,33,2
800209998506171,85001,2,201006,22,0
905902070894352,87001,1,201006,24,0
140366092904194,86001,2,201006,36,0
098914504006529,87001,3,201006,18,0
140867095708479,85003,1,201006,32,0
140867095708479,85003,2,201006,28,0
560599056909292,87001,2,201006,25,0
699050049980950,87001,2,201006,39,1
699050049980950,87001,3,201006,17,0
922016489018430,86002,1,201006,19,0
922016489018430,86002,2,201006,20,1
922016489018430,86002,3,201006,21,1
922016489018430,86002,4,201006,20,1
186930320340005,86001,1,201006,29,1
360741016909096,87001,2,201006,41,2
060842065908291,87001,1,201006,22,1
060842065908291,87001,3,201006,43,3
915016928059230,87001,3,201006,16,0
260759026909697,87001,2,201006,44,2
260759026909697,87001,5,201006,17,0
087490560992292,87001,3,201006,16,0
270163005102360,86001,1,201006,44,0
400809906437193,87002,1,201006,29,4
980235086909892,87001,2,201006,29,2
910009010800110,86001,2,201006,32,2
955089861069890,87001,3,201006,26,0
955089861069890,87001,4,201006,28,0
508901230793839,85001,1,201006,38,2
996020870128550,86001,4,201006,20,0
996020870128550,86001,5,201006,42,3
800968280679109,85001,3,201006,34,0
053311610989881,87001,1,201006,26,0
299810809950651,87001,5,201006,44,3
580127005116630,87001,1,201006,27,0
268194459200986,87001,1,201006,32,3
112850840760106,87001,2,201006,24,0
610209916596074,87001,1,201006,33,0
152270140860109,87001,2,201006,42,1
502603441990243,86002,1,201006,28,0
113640020130106,86001,2,201006,31,1
470739090115909,87001,5,201006,21,1
810309935649095,85001,3,201006,29,0
940738093411459,86001,1,201006,27,1
210509915983193,86001,3,201006,18,0
451190259500333,87001,3,201006,17,0
196914806044559,87001,1,201006,37,1
196914806044559,87001,2,201006,37,4
196914806044559,87001,3,201006,16,0
074891550993893,87001,2,201006,33,1
074891550993893,87001,4,201006,30,0
640868098012879,86001,2,201006,38,3
042026107180710,85001,2,201006,35,2
196995608017748,87001,2,201006,44,2
195938903046809,85001,1,201006,43,2
110220260720204,87001,1,201006,34,1
621106964108689,87001,2,201006,41,5
009172210695795,86001,1,201006,39,2
120200091336218,86001,1,201006,32,2
000123005326470,87001,2,201006,31,2
863439060559207,87001,2,201006,26,0
936004741259910,87001,2,201006,28,0
291996004001469,87001,4,201006,32,1
291996004001469,87001,6,201006,24,0
050849092328329,85001,1,201006,29,0
856469060709206,87001,1,201006,27,0
297998409014679,85001,2,201006,20,0
297998409014679,85001,3,201006,18,0
295948805003629,85001,2,201006,17,0
295948805003629,85001,3,201006,17,0
362659096909291,87001,3,201006,17,0
942299279700956,87001,2,201006,19,1
872384026001201,87001,2,201006,34,2
204005403087851,87001,2,201006,37,3
082845064909297,87001,1,201006,28,0
792252038909291,85001,3,201006,17,0
971009932259500,87001,1,201006,22,1
932089849289120,85001,2,201006,27,1
932089849289120,85001,3,201006,21,1
428390179100916,86001,2,201006,20,0
428390179100916,86001,3,201006,19,0
204905933490242,87001,1,201006,35,3
027693820939096,85001,4,201006,18,1
399050323630953,87001,1,201006,23,0
399050323630953,87001,2,201006,23,0
992073851369050,87001,2,201006,29,0
133143094907694,87001,2,201006,31,2
843159260629302,87001,4,201006,15,0
392902305043479,86001,1,201006,31,0
443183028909595,85001,1,201006,43,0
430409940899399,87001,1,201006,43,2
430409940899399,87001,2,201006,16,0
319304510500151,86001,1,201006,21,0
830509932663399,85001,2,201006,21,0
830509932663399,85001,3,201006,20,0
307005707054651,87001,2,201006,39,0
980662095434039,87001,3,201006,18,0
980662095434039,87001,5,201006,21,0
960967091531929,86001,1,201006,35,1
063115036909195,87001,3,201006,21,0
699250848460913,86001,2,201006,23,0
500064099232659,86001,1,201006,28,0
263642051905899,86001,3,201006,16,0
394932709029729,86001,2,201006,20,0
957789350459308,87001,1,201006,44,1
799140449840913,86001,1,201006,37,3
799140449840913,86001,2,201006,16,0
283677094909665,87001,2,201006,39,0
830882092936799,87001,1,201006,39,0
858829740969304,87001,1,201006,41,3
858829740969304,87001,3,201006,17,0
316404750200121,86001,2,201006,38,1
289200989550944,87001,3,201006,36,4
289200989550944,87001,5,201006,21,0
608607704999582,85001,2,201006,43,2
608607704999582,85001,3,201006,15,0
908092942459270,87001,3,201006,18,0
076944620958592,87001,2,201006,30,0
002904084990312,86001,1,201006,24,1
402908204995826,86001,2,201006,43,2
038734280011607,86001,2,201006,33,1
938028950459390,87001,3,201006,17,0
938028950459390,87001,4,201006,19,2
684097096909895,87001,2,201006,20,0
810850873570064,87001,1,201006,34,1
140809973320106,86001,1,201006,35,3
024504180995899,86001,1,201006,38,3
020980090341989,86001,3,201006,30,1
490964709089849,87002,1,201006,24,2
616048963449230,87001,1,201006,23,0
820186007548490,85001,5,201006,23,2
967099352469420,87001,1,201006,35,4
006904734991169,87001,1,201006,43,0
606604115993940,87001,3,201006,42,2
606604115993940,87001,4,201006,18,0
169560802210945,87001,1,201006,34,1
169560802210945,87001,3,201006,15,0
596944000011109,87001,1,201006,24,2
599966707076119,87001,1,201006,38,3
915775048909999,85001,2,201006,40,5
915775048909999,85001,3,201006,18,0
591938608086119,85001,4,201006,15,0
310360677190015,86001,1,201006,41,2
850309917996592,85001,1,201006,35,2
598986705046369,87001,1,201006,44,2
026615430982798,87001,2,201006,29,2
908900165992444,85002,2,201006,32,1
908903305999074,85001,2,201006,40,2
908903305999074,85001,3,201006,15,0
561924809033489,87001,1,201006,30,2
720559090954079,87001,2,201006,28,0
965329150929502,87001,2,201006,35,2
208902215991015,85001,1,201006,26,2
480306074909774,87001,1,201006,38,2
480306074909774,87001,2,201006,15,0
505704650597309,87001,2,201006,26,2
725029755059470,87001,1,201006,39,0
445071329900466,87001,1,201006,29,0
445071329900466,87001,2,201006,31,0
508703440790249,85001,2,201006,34,2
911172969000658,86001,2,201006,31,1
175905402031030,87001,1,201006,30,0
009750666900781,85001,2,201006,16,0
410007973396874,87001,1,201006,24,1
187150183390741,87001,3,201006,27,0
118050754740741,87001,1,201006,33,1
610107905457774,87001,3,201006,17,0
610107930465795,87001,2,201006,27,0
610107930465795,87001,3,201006,27,0
080904066624194,87001,3,201006,23,0
520106496757791,87001,1,201006,40,1
199810950470752,87001,2,201006,32,1
500936074425459,87001,1,201006,22,1
420306424344085,87001,1,201006,27,0
019982530795098,87001,1,201006,19,0
663271939300737,87001,3,201006,19,0
544889120567202,86001,3,201006,20,0
104700032797104,87001,2,201006,42,2
847309740847205,87001,3,201006,21,0
139870740431203,87001,2,201006,44,2
372988103078189,85001,1,201006,41,3
071813610116004,87001,1,201006,37,2
239750666900743,87001,1,201006,22,0
733053974319200,86001,2,201006,34,2
351372619300848,87001,2,201006,31,0
004934140771893,86001,3,201006,22,0
766094826489010,85001,4,201006,22,0
766094826489010,85001,6,201006,18,0
090964079941779,86001,1,201006,18,0
067495600699744,87001,1,201006,39,2
755429038909775,85001,1,201006,26,0
925109310477502,86001,2,201006,33,2
120967062752044,86001,2,201006,40,3
720822091906495,86001,2,201006,26,2
249000144660930,86001,2,201006,24,1
096953309069235,86001,1,201006,29,0
703909220693752,86001,1,201006,44,1
950082795039400,86001,3,201006,23,0
950082795039400,86001,4,201006,16,0
152330640990006,87001,2,201006,36,3
763099099200242,87001,1,201006,35,3
852339660999006,87001,2,201006,37,2
095926702037299,87001,2,201006,42,1
700209995287234,87001,1,201006,23,0
492099670909002,87001,1,201006,28,3
907903590696362,87001,2,201006,37,0
919062951079800,87001,2,201006,38,2
389095969200463,85001,1,201006,24,1
389095969200463,85001,5,201006,44,4
389095969200463,85001,7,201006,42,0
300209943924380,86001,3,201006,32,0
610923097503049,86001,2,201006,25,2
299430320490970,87001,2,201006,35,3
299430320490970,87001,4,201006,15,0
701206903709092,87001,3,201006,16,0
200209980305195,86001,2,201006,40,2
638072939019230,86001,1,201006,30,2
299380980460630,86001,2,201006,35,3
095963709066408,86001,3,201006,20,0
290946099503819,86001,2,201006,42,3
290946099503819,86001,3,201006,20,0
444096409400931,87001,2,201006,26,2
004430540691694,87001,1,201006,29,2
100409831145589,86001,1,201006,43,2
370446090101439,86001,1,201006,28,2
370446090101439,86001,2,201006,39,0
200409892216397,86001,4,201006,22,0
610144097302069,86001,2,201006,28,2
440770504750030,86001,1,201006,36,0
934408630379001,86001,2,201006,37,4
540415033905991,86001,2,201006,30,2
941093148400966,87001,2,201006,28,4
941093148400966,87001,3,201006,16,0
034699440119006,87001,1,201006,44,2
942094399400264,87001,1,201006,23,2
957001620400132,87001,1,201006,34,0
006035007013443,87001,2,201006,37,5
006035007013443,87001,3,201006,19,0
096845605051495,87001,4,201006,17,0
993054915058140,87001,2,201006,24,0
610444097305069,87001,2,201006,30,0
929034946059940,87001,1,201006,35,2
030074141060630,87001,2,201006,40,1
030074141060630,87001,5,201006,41,2
661094569400459,87001,2,201006,15,0
096946605051494,87001,2,201006,28,0
052084273070240,87001,2,201006,37,2
480442092307759,87001,1,201006,25,1
952084473079240,87001,2,201006,24,1
916054095089640,85003,1,201006,19,0
640123098907792,85001,1,201006,26,1
987091629400732,85001,1,201006,39,4
987091629400732,85001,3,201006,16,0
154260920660002,86002,1,201006,25,1
154260920660002,86002,3,201006,16,0
100400037808116,86001,1,201006,31,1
619091759400818,86001,1,201006,24,0
619091759400818,86001,2,201006,21,0
499960615770910,86001,1,201006,30,3
057910240968196,86001,2,201006,44,3
057910240968196,86001,4,201006,18,0
074440340974696,86001,1,201006,41,2
946044744039760,86002,1,201006,28,2
479670464440930,86002,2,201006,21,0
904839730689001,86001,4,201006,19,1
963084981039700,86001,2,201006,28,4
005011704081411,86002,1,201006,21,0
080946097001209,86001,1,201006,21,0
618006500400128,86001,2,201006,39,0
026910840014802,85001,2,201006,34,2
200509932705493,86001,1,201006,43,2
966068559500996,87001,1,201006,32,1
089780550996590,87001,1,201006,41,1
550682066909890,87001,1,201006,32,2
850952091103769,86001,1,201006,21,1
850952091103769,86001,2,201006,17,0
400500085954519,87001,2,201006,42,3
908045959039270,86001,1,201006,29,1
400509958214096,87001,1,201006,38,1
599610199140670,87001,2,201006,40,2
090994000042587,87001,2,201006,36,5
692095913059390,87001,2,201006,44,2
098956302056507,87001,1,201006,19,0
250505036907698,87001,2,201006,21,1
606900520795385,87001,2,201006,16,0
188098329500778,85001,2,201006,26,0
920005884089090,85001,3,201006,16,0
589000492080980,85001,7,201006,15,0
099938001032519,85001,1,201006,43,0
034960150995093,86001,3,201006,18,0
001095405081541,87001,2,201006,24,0
201006880105315,86001,2,201006,23,2
923085965039180,86001,1,201006,29,0
349090869500970,87001,2,201006,31,4
017075171080370,85001,2,201006,30,0
090956098903699,86001,1,201006,24,0
090956098903699,86001,2,201006,21,0
090956098903699,86001,4,201006,30,0
002035401086521,87001,2,201006,19,0
600506906459892,87001,3,201006,42,0
062065969500984,87001,2,201006,32,2
935249270619008,87001,5,201006,23,0
701900960595186,86002,2,201006,39,5
701900960595186,86002,8,201006,20,0
699780093250910,86001,1,201006,42,0
400609915983143,87001,2,201006,25,0
866439040559007,87001,2,201006,33,2
649570717440950,87001,1,201006,40,1
042250660955795,87001,3,201006,24,0
042250660955795,87001,4,201006,21,0
957056697069930,87001,1,201006,44,1
957056697069930,87001,3,201006,18,0
095570660969397,87001,1,201006,18,0
095570660969397,87001,5,201006,20,0
773099289600605,87001,1,201006,41,3
773099289600605,87001,5,201006,21,0
773099289600605,87001,6,201006,29,1
366029480179004,85001,2,201006,39,0
626019480579003,85001,4,201006,31,0
025340160997093,86001,2,201006,43,4
400609995685996,87001,2,201006,30,2
400609995685996,87001,5,201006,43,1
760341002907396,86001,2,201006,23,0
919016566049430,87001,2,201006,33,2
041160460956399,87001,4,201006,26,0
097905707054656,87001,1,201006,27,0
679510487140950,87001,1,201006,27,0
679510487140950,87001,2,201006,30,0
094966701036607,87001,3,201006,24,0
560495066909196,87001,1,201006,36,2
952086973079240,87001,2,201006,35,1
285094829600737,85003,2,201006,17,0
926709550129003,87001,2,201006,30,0
310161006802240,86002,3,201006,43,3
003600360010602,86001,2,201006,30,3
091913302048618,86001,2,201006,36,2
689100601120960,87001,2,201006,31,0
038470560996495,87001,2,201006,28,1
921036915079960,87001,1,201006,24,1
630969091507129,87001,2,201006,21,3
937000940600197,86001,1,201006,35,2
004003909097671,86001,2,201006,38,3
960079093001704,86001,2,201006,20,0
092994508043609,87001,1,201006,41,1
092994508043609,87001,2,201006,22,0
705907090899946,87001,4,201006,36,0
705907090899946,87001,5,201006,27,1
689400399980980,85001,4,201006,17,0
800609944016299,85001,2,201006,38,3
610640114480010,86001,1,201006,44,0
818092928600353,86001,3,201006,15,0
100609880217058,86001,2,201006,41,0
100609880217058,86001,4,201006,23,0
927056934018620,86001,4,201006,27,3
201903250094766,86001,2,201006,41,2
712092569600043,86001,2,201006,42,1
629570198940910,86001,1,201006,28,0
070910160978099,86261,1,201006,40,1
000267099102896,86001,2,201006,26,1
093652806057646,86001,1,201006,41,3
093652806057646,86001,3,201006,18,0
617240932180920,86001,1,201006,44,0
090712807008622,86001,1,201006,32,0
306897720909001,86001,2,201006,38,3
999006381027700,86001,2,201006,42,2
946046081028410,86001,1,201006,28,0
656248920629003,86001,1,201006,41,0
656248920629003,86001,2,201006,15,0
520669094302268,86001,5,201006,19,1
520669094302268,86001,6,201006,34,0
096822705042637,86001,1,201006,35,2
939000070600118,86001,2,201006,41,2
300609649252326,86002,2,201006,36,2
093653806057644,86001,1,201006,24,0
660545083604793,86001,2,201006,23,0
044410360968166,86001,2,201006,26,0
960235083708892,86001,4,201006,20,0
803903290875826,86001,1,201006,34,6
092630360942584,86001,1,201006,39,2
093853806057646,86001,2,201006,40,2
300609883456567,86001,5,201006,17,0
300609982329508,86001,4,201006,18,0
203908310199246,86001,1,201006,26,0
203908310199246,86001,2,201006,25,0
094933201092681,86001,1,201006,31,2
978066745039350,86002,1,201006,27,0
610490356220040,87001,4,201006,17,0
006024705042632,87001,1,201006,43,1
170760098004286,87001,1,201006,21,0
946046581047410,87001,2,201006,42,1
988076820047010,87001,2,201006,32,3
618210644690940,87001,1,201006,23,0
400609883456547,87001,1,201006,37,1
044410460968186,87001,4,201006,23,0
044410460968186,87001,6,201006,17,0
044410460968186,87001,7,201006,16,0
092824809058637,87001,1,201006,28,0
804903290785826,87001,2,201006,21,0
090814807008629,87001,4,201006,28,2
090814807008629,87001,8,201006,42,0
760120084809890,87261,1,201006,20,0
404909460296216,87001,1,201006,34,1
669570198940940,87001,2,201006,36,0
922016389056430,87001,2,201006,44,2
041290560938362,87001,1,201006,22,2
805902170460806,87001,2,201006,41,5
805902170460806,87001,6,201006,19,0
960235085703892,87001,2,201006,34,2
805903290375826,87001,2,201006,40,2
560234075800296,87001,1,201006,44,2
560234075800296,87001,2,201006,18,0
500609824831952,87001,2,201006,43,2
070910560978089,87001,1,201006,42,1
070910560978089,87001,2,201006,16,0
405909460886216,87001,1,201006,33,0
416869450449001,87001,1,201006,36,0
094935201092686,87001,1,201006,43,2
942066996059140,87001,2,201006,42,0
646210644690960,87001,2,201006,26,0
316287060879000,87001,1,201006,40,4
637800018720960,87001,2,201006,18,1
637800018720960,87001,5,201006,37,2
637800018720960,87001,9,201006,17,0
657210644690960,87001,2,201006,41,2
657210644690960,87001,3,201006,19,0
041290660938382,87001,4,201006,38,1
999006581068700,87001,1,201006,31,1
460661092606948,87001,1,201006,27,0
460661092606948,87001,2,201006,25,0
460661092606948,87001,3,201006,22,0
290362098506389,87001,1,201006,26,0
669970109080960,87001,3,201006,19,0
070910660968099,87001,3,201006,15,0
406909460796216,87001,1,201006,33,1
760120087001800,87001,1,201006,27,0
606800018720970,87001,1,201006,44,2
407909460266216,87001,1,201006,44,2
560563098507476,87001,1,201006,19,1
560563098507476,87001,7,201006,24,2
878091707600102,87001,2,201006,29,1
877095637600654,87001,1,201006,38,2
907908000381976,87001,1,201006,34,2
036750760974588,87001,5,201006,28,0
036750760974588,87001,6,201006,24,1
610210644690080,85001,3,201006,24,1
610210644690080,85001,4,201006,25,0
284094616600069,85001,4,201006,19,0
284094616600069,85001,5,201006,15,0
284094616600069,85251,2,201006,21,1
065240860923267,85001,1,201006,39,3
065240860923267,85001,3,201006,21,0
708904560365836,85001,3,201006,19,0
092628809058636,85001,3,201006,21,0
808903290665826,85001,2,201006,30,1
888091706600802,85001,2,201006,43,2
808902170860806,85001,1,201006,41,1
696970109080980,85001,1,201006,32,2
070910860908079,85002,3,201006,21,0
070910860908079,85002,4,201006,16,0
808902170970806,85001,2,201006,35,3
658830557640980,85001,2,201006,37,3
658830557640980,85001,4,201006,34,3
408908140781646,85001,2,201006,35,2
408908140781646,85001,3,201006,30,2
800609864814174,85002,2,201006,15,0
094818604014687,85001,5,201006,32,3
116289080879000,85001,2,201006,40,2
116289080879000,85001,3,201006,19,0
946749170219001,87001,1,201006,29,2
924016971079140,87001,3,201006,39,3
800609962437493,85001,2,201006,33,4
200609915607698,86001,1,201006,37,4
760252035001201,87001,1,201006,43,3
760252035001201,87001,3,201006,15,0
039410260014005,86002,1,201006,36,4
039410260014005,86002,2,201006,29,0
326090289600944,86001,2,201006,40,2
995086932059800,87001,2,201006,21,0
699190886860970,87001,2,201006,22,0
081770160998395,86001,2,201006,24,0
918066055029310,86001,2,201006,22,0
360603022902595,86001,2,201006,37,2
067450260938790,86001,1,201006,38,2
200609958831777,86001,2,201006,22,0
703908310597586,86002,1,201006,32,1
300609958831757,86001,3,201006,30,0
062280460901095,87001,1,201006,37,1
936858850719007,87001,2,201006,30,1
060901095908091,87001,2,201006,38,4
600609847360394,87001,1,201006,31,2
909006401079190,87001,1,201006,40,3
760785008809496,85002,1,201006,28,1
008900900291916,85001,2,201006,41,2
316269380519009,85001,2,201006,42,2
065950360995899,86001,1,201006,37,2
087610460982290,87001,2,201006,37,2
945095049600926,87001,2,201006,35,0
002940160026307,86002,2,201006,26,2
946779510709004,86001,2,201006,24,0
060842063001201,86001,1,201006,38,3
095943700047675,86001,2,201006,27,3
300609925380683,86001,2,201006,38,4
704903680492706,87001,1,201006,22,1
460274064909998,87001,1,201006,39,2
205904800892616,87001,1,201006,35,2
906907240494686,87001,2,201006,32,4
680760097207379,87001,1,201006,37,4
060474078002705,85001,2,201006,42,2
060474078002705,85001,3,201006,17,0
800609975740447,85001,5,201006,25,3
095948700047674,85001,3,201006,16,2
944006419019450,86001,1,201006,32,4
659480939660920,86001,2,201006,35,1
403902250598496,86001,2,201006,33,0
300609949225854,86001,2,201006,32,4
003905360695986,86001,2,201006,26,0
044056128040920,87001,1,201006,29,1
660398064909997,87001,1,201006,34,4
905909360698676,87001,1,201006,31,0
506907770796086,87001,2,201006,24,0
660355096909098,87001,4,201006,18,0
408901500999446,85001,1,201006,33,0
524093269600909,86001,1,201006,37,2
225099539600913,86001,1,201006,42,2
225099539600913,86001,3,201006,34,0
966229730869009,86001,1,201006,31,0
656739940509009,87001,2,201006,33,5
660629024907897,87001,2,201006,38,2
176070260090005,87001,2,201006,36,1
790162007506000,87001,2,201006,25,5
730568090606749,87001,1,201006,40,1
730568090606749,87001,3,201006,27,1
008077003064671,87001,2,201006,43,3
407007730106086,87001,1,201006,34,5
996076725079710,87001,1,201006,28,3
782091149600481,85002,2,201006,30,4
726249010589002,86003,1,201006,33,2
876148720509009,86002,1,201006,33,2
200609916635540,86001,3,201006,23,0
906988230959006,86001,2,201006,38,0
131093149600610,86001,1,201006,42,1
095984007019687,87001,2,201006,31,1
689820609590940,87001,3,201006,29,1
280760094205258,87001,2,201006,36,2
698400611360950,87001,1,201006,43,3
698400611360950,87001,3,201006,23,0
698400611360950,87001,4,201006,16,0
105906130096406,87001,3,201006,22,1
560096085905992,87001,1,201006,34,0
911016801068430,87001,1,201006,18,0
911016801068430,87001,2,201006,19,0
090928408025622,85001,2,201006,40,1
870865090108899,85002,2,201006,26,0
038098849600834,86001,2,201006,36,2
686409440889003,87001,4,201006,24,0
669040388840940,87001,11,201006,35,0
100609925250381,86001,2,201006,23,0
098350260011200,86001,3,201006,21,1
030086115020920,86001,2,201006,25,0
200609924693692,86001,1,201006,28,1
207906930896246,87001,3,201006,22,0
207906930896246,87001,4,201006,25,0
689440792870980,85001,3,201006,18,0
933056743019300,86001,2,201006,42,1
937016814029120,86001,1,201006,30,0
956529330109005,86001,3,201006,22,0
059430160990694,86001,4,201006,15,0
233094029600817,86001,1,201006,29,0
400609901855995,87001,2,201006,34,4
090996707082679,87001,4,201006,25,2
090996707082679,87001,6,201006,27,2
090996707082679,87001,8,201006,23,0
090996707082679,87001,9,201006,17,0
100609922486267,86001,1,201006,33,4
217098629600624,86001,2,201006,44,2
095921609068668,86001,1,201006,41,2
820097429600995,86001,2,201006,34,0
740562098904509,87001,2,201006,22,1
441091509600903,87001,2,201006,31,1
054590660969998,87001,2,201006,26,1
960266066907895,87001,1,201006,27,0
942086859069850,87001,1,201006,40,3
940465098907959,87001,1,201006,31,1
054590760949998,87001,1,201006,35,0
308901700799836,85001,4,201006,20,0
097948608004679,85001,1,201006,26,0
702904280997776,86001,2,201006,32,0
551006180600140,87001,1,201006,20,1
551006180600140,87001,4,201006,18,0
551006180600140,87001,6,201006,21,0
929076829029770,86002,2,201006,19,0
097976907092629,87001,1,201006,29,3
820964095107159,87001,2,201006,30,2
956569910459008,86001,2,201006,28,2
956569910459008,86001,4,201006,27,3
000023706033651,86001,3,201006,43,0
860719033908698,86002,1,201006,33,4
156560940450008,87001,2,201006,33,0
976139870689009,87001,2,201006,28,2
990096888089220,85001,1,201006,30,1
029980860988290,85001,1,201006,34,2
800609936257498,85001,1,201006,28,0
160159028909391,85001,1,201006,27,0
996076925039470,86001,2,201006,42,2
689320399530940,87001,3,201006,22,0
999006773059030,87002,4,201006,19,0
999006773059030,87002,5,201006,18,0
106902260993016,87001,1,201006,42,12
090984907003679,87001,2,201006,37,2
127099689800950,86001,2,201006,40,2
680905017908798,87001,3,201006,20,0
720984095507529,87001,1,201006,30,0
808019020139007,86001,1,201006,42,2
958449630509004,86001,1,201006,31,3
854095269800823,87001,1,201006,41,3
405903520892868,87001,2,201006,38,4
405903520892868,87001,3,201006,19,0
402905070995778,86001,2,201006,44,3
097907707054858,87001,4,201006,15,0
960018709019390,86001,1,201006,35,4
100809915835987,86002,2,201006,22,0
095931105097888,86002,1,201006,23,0
938889710859008,86001,2,201006,31,1
086070280010804,86001,1,201006,44,2
039330380997196,86001,1,201006,25,0
980173064907393,87001,1,201006,33,2
980173064907393,87001,2,201006,15,0
202908310999248,86001,2,201006,35,1
222093149800998,86001,2,201006,31,2
630787095601999,86001,1,201006,43,5
768959710939006,86001,2,201006,39,3
660180001402490,86001,1,201006,32,1
006940280014601,86001,4,201006,41,1
300809999869380,86002,2,201006,40,0
889590814790980,85001,1,201006,27,2
097480880989195,85001,1,201006,23,0
098934501077889,87001,1,201006,27,0
405903600893478,87001,3,201006,19,0
405903600893478,87001,4,201006,17,0
909008801089190,85001,1,201006,39,3
300809962424784,86001,1,201006,42,2
547093039800953,87001,2,201006,27,1
080335054909793,87001,1,201006,32,1
948289570359000,87001,2,201006,33,1
988879070559009,87001,3,201006,15,0
401004571107055,86002,1,201006,26,3
082301250985997,86001,3,201006,43,4
082301250985997,86001,5,201006,15,0
082301250985997,86001,6,201006,16,0
895579820329100,86001,1,201006,22,1
895579820329100,86001,5,201006,20,0
751203013908594,86001,1,201006,23,1
940075947139550,86001,2,201006,37,0
345196509500974,87001,5,201006,25,0
601009071109625,86001,1,201006,41,2
601009071109625,86001,5,201006,17,0
616100720500199,86001,2,201006,37,3
102001607096591,86001,2,201006,34,4
967095706118560,86001,3,201006,38,0
198991508015566,86001,1,201006,34,1
195852602009577,86001,6,201006,23,1
865148020449103,86001,2,201006,35,0
105969220679109,86001,1,201006,29,0
002906911293945,86001,2,201006,33,2
210509994691320,86001,2,201006,44,0
192803607096598,86001,3,201006,34,1
529580195860931,86001,3,201006,42,2
295659830589101,86001,2,201006,35,2
410509894691370,87001,2,201006,40,1
922035850148490,87001,1,201006,43,4
922035850148490,87001,2,201006,22,3
095659840589101,87001,1,201006,39,3
095659840589101,87001,3,201006,18,0
977075121149550,87001,2,201006,38,0
746196959500260,87001,2,201006,23,0
410509924593092,87001,1,201006,44,0
410509924593092,87001,2,201006,42,0
251033045001105,87001,1,201006,17,0
251033045001105,87001,2,201006,16,0
251033045001105,87001,3,201006,40,2
195865709066508,87001,2,201006,41,1
510509875069686,87001,2,201006,24,0
598960521980951,87001,3,201006,18,0
598960521980951,87001,4,201006,25,0
195905402031533,87001,5,201006,16,0
510940390160061,87001,3,201006,17,0
966075999178200,87001,3,201006,26,0
966075999178200,87001,4,201006,24,0
751099067900692,87001,2,201006,41,1
057711750942597,87001,1,201006,26,0
980158095118659,85001,4,201006,17,0
980158095118659,85001,5,201006,21,0
996025570189550,85001,2,201006,35,4
996025570189550,85001,8,201006,26,0
070852096918969,85001,3,201006,41,0
190982304039519,86001,2,201006,31,1
021651350999092,86001,4,201006,23,1
021651350999092,86001,5,201006,21,0
962015995139200,86001,1,201006,35,1
983045939159780,87001,2,201006,33,2
310509935247987,86002,2,201006,37,4
958035813169320,87001,2,201006,29,2
589830325310961,87001,2,201006,20,0
715193599600679,86001,2,201006,23,2
053311160999891,86001,6,201006,15,0
210609915983173,86001,1,201006,35,5
966439030559107,86001,1,201006,31,0
610150183390041,87001,1,201006,36,4
761547007908495,87001,2,201006,37,2
761547007908495,87001,3,201006,16,0
407904571897056,87001,2,201006,29,0
926309530369103,86001,2,201006,39,3
126510440540107,87001,1,201006,36,5
126510440540107,87001,3,201006,15,0
328191219600941,86001,1,201006,17,0
328191219600941,86001,4,201006,17,0
191912302048619,86002,1,201006,29,3
916869570979101,87001,2,201006,21,1
699650119780971,87001,2,201006,31,4
170965096117899,87001,1,201006,21,2
105011603028671,86001,2,201006,37,2
757106830600131,87001,2,201006,35,4
610550565050061,87001,2,201006,43,1
061655058909595,85001,2,201006,30,3
956459310339104,86001,1,201006,27,2
673016996139670,86001,1,201006,43,2
110600017451218,86001,2,201006,36,1
410609957658193,87001,1,201006,27,1
916149770789103,87001,2,201006,37,7
916149770789103,87001,3,201006,17,1
561694068909891,85001,2,201006,28,1
195984607052609,87001,1,201006,24,2
302901701999836,86001,1,201006,21,0
571074037001302,87001,1,201006,24,0
987699570659109,87001,1,201006,20,1
900970091913889,86001,2,201006,27,3
799610834120971,87001,2,201006,19,1
967559570509105,87001,1,201006,28,0
