MTRx,MTRy,ATR,x,y
0.399256851,,0.092125325,33007.09597,2525.042842
0.235020901,,0.092125677,15693.93997,4483.771412
0.213190896,,0.092350124,8756.222062,695.0210816
0.4306549,,0.092371377,48202.81562,3687.515395
0.444031584,0.324997093,0.092424803,19306.03726,190345.8597
0.213190896,0.0765,0.09258211,9179.709331,6357.661793
0.235020901,0.1,0.09302224,3985.762532,14046.85989
0.281467719,0.15,0.093079097,14946.60949,26846.61009
0.213190896,,0.093245544,8818.499602,674.6152196
0.235020901,0.1,0.09353124,6364.764543,4785.182595
0.374361356,0.25,0.093669278,56548.00592,4056.741262
0.281467719,,0.093759414,86441.22491,3919.553668
0.446632606,,0.093903915,32508.87565,2486.928987
0.235020901,,0.093954158,32135.21041,2458.343597
0.281467719,,0.094025924,77846.92445,5955.289721
0.429911751,,0.094181036,27402.11741,2096.261982
0.429911751,,0.094181036,27402.11741,2096.261982
0.4306549,0.3106,0.094200606,43843.38785,3470.877693
0.28146772,,0.094341353,49946.58673,16144.91367
0.477101718,0.3606,0.094370033,32633.43073,5169.493251
0.213190896,,0.094419834,8905.688157,681.285144
0.235020901,,0.09445153,25409.23614,1943.806565
0.142127264,,0.094536408,17686.82124,1353.041825
0.477101719,,0.094619203,37117.41358,2839.482139
0.477101719,,0.094691119,42722.39214,3268.262999
0.4306549,,0.094785931,41601.39643,5082.84891
0.213190896,,0.094916092,8943.054681,684.1436831
0.383464933,0.2598,0.09496925,20551.58806,11539.55364
0.374361356,0.25,0.095144362,57170.78132,2436.665248
0.213190896,0.0765,0.095160759,9030.243237,1158.247698
0.235020901,,0.09518271,36868.30342,2820.425212
0.235020901,,0.095575615,32508.87565,2486.928987
0.4306549,0.3106,0.09570642,48825.59102,4295.391917
0.4306549,,0.095719967,38985.73977,2299.525885
0.383464933,,0.095780438,37491.07882,2868.067529
0.443845796,0.069346468,0.095896247,0,423660.8179
0.281467719,0.082637298,0.095965442,77846.92445,3028.427198
0.383464933,,0.095987509,29145.88852,2229.660471
0.4306549,,0.096003777,17811.37631,38.3551893
0.142127264,,0.09609,20177.92282,1543.611096
0.235020901,,0.096107849,16316.71537,1248.228725
0.213190896,,0.096380292,9055.154252,692.7193003
0.429911751,,0.096563342,45213.49372,3786.043489
0.383464933,,0.096566067,30515.99439,2334.473571
0.213190896,,0.096860336,9092.520776,695.5778394
0.213190896,,0.096957433,9154.798316,1034.797366
0.213190896,,0.096957433,9154.798316,1034.797366
0.213190896,,0.097019475,9104.976284,696.5306857
0.142127264,,0.097121226,20053.36774,1534.082632
0.142127264,,0.09725489,10475.08215,801.3437848
0.28146772,0.15,0.097700829,38487.51945,19664.79684
0.142127264,,0.097764827,53683.2391,9872.701785
0.4306549,,0.097926607,42971.5023,4818.450129
0.235020901,,0.097960953,37615.6339,2877.595993
0.281467719,0.119247577,0.097988709,0,38765.62111
0.477101719,,0.098431321,37491.07882,2868.067529
0.4306549,,0.098554237,43220.61246,3306.376853
0.235020901,,0.098709217,33256.20613,2544.099769
0.235020901,,0.098837806,28274.00296,2162.961227
0.383464933,,0.098889135,30765.10454,2353.530498
0.142127264,0,0.098897754,47580.04023,6823.889945
0.213190896,,0.099049352,9266.897887,708.9176883
0.477101719,,0.09909931,43220.61246,3306.376853
0.383464933,,0.099215255,33878.98152,4303.365347
0.477101719,,0.099405036,35747.30771,2734.66904
0.213190896,,0.099659734,9316.719919,712.7290738
0.236878774,,0.099678283,36992.8585,2829.953675
0.501301484,,0.099780217,40480.40072,3096.750655
0.374361356,0.11476126,0.099986069,0,81707.8527
0.142127264,,0.099991463,22046.24901,1686.538049
0.213190896,,0.100020113,13202.83839,2933.902181
0.306084533,,0.100035236,9291.808903,2183.654037
0.477101719,,0.100189757,43469.72261,3325.43378
0.295401765,0.165,0.100275303,41352.28627,3280.308422
0.235020901,,0.10038141,26530.23185,2753.704476
0.213190896,,0.100488517,12704.61807,971.9032824
0.439481385,0.10950171,0.100541,40604.95579,-1100.179708
0.213190896,,0.100563165,9391.452966,718.4461519
0.477101719,,0.100877759,39234.84992,3001.466019
0.632215514,0.096206309,0.100935302,104501.7114,416182.5328
0.24346969,0.218,0.10097915,133398.4897,1571.435149
0.235020901,0.1,0.101018399,33878.98152,9630.463033
0.142127264,,0.10114904,22669.0244,1734.180367
0.142127264,,0.101154701,27277.56233,2086.733518
0.213190896,,0.101157507,9441.274998,722.2575373
0.213190896,,0.101157507,9441.274998,722.2575373
0.213190896,,0.101157507,9441.274998,722.2575373
0.235020901,,0.101214946,16939.49076,1295.871043
0.073850441,,0.101295604,6800.70732,231.1598389
0.284254529,,0.101296924,48202.81562,3687.515395
0.281467719,0.143160075,0.101444138,57170.78132,32791.55909
0.281467719,0.15,0.101714343,3263.343073,29955.51392
0.383464933,,0.101796754,0,9053.684123
0.4306549,0.1,0.102632244,43469.72261,2910.526466
0.235020901,,0.102930986,44964.38356,3490.11553
0.383464933,,0.103174444,29893.21899,2286.831253
0.142127264,,0.103710816,30266.88423,4579.640332
0.477101719,0.3606,0.103806804,34875.42215,2620.744831
0.4306549,,0.103811104,45338.0488,2688.087825
0.337761263,0.2106,0.103863918,0,-2613.862838
0.213190896,,0.103897062,9677.929648,740.361618
0.244310265,0.10969411,0.104194181,17437.71108,9746.900148
0.281467719,,0.104228409,62900.31496,4811.874094
0.4306549,0.1,0.104348867,50569.36212,2910.004744
0.235020901,0.1,0.104380177,15320.27473,7835.891767
0.213190896,,0.104456826,9727.75168,744.1730035
0.213190896,,0.104456826,9727.75168,744.1730035
0.4306549,0.3106,0.104480988,48202.81562,6125.530443
0.477101719,,0.104484855,41352.28627,3163.4499
0.38365072,0.241653363,0.104683064,18932.37203,240655.3194
0.281467719,0.15,0.104810949,0,89236.21874
0.142127264,0,0.105100531,5891.455243,378.2516748
0.477101719,,0.105161997,42846.94722,3277.791462
0.380440524,,0.105173527,58416.33211,4468.849406
0.281467719,0.15,0.105364372,39483.96008,3072.460068
0.213190896,,0.105559326,9827.395743,751.7957743
0.28146772,0.15,0.105568493,1245.550791,40165.90575
0.477101719,,0.105678282,47081.81991,3601.759223
0.28146772,,0.106323674,50569.36212,-7767.393423
0.235020901,,0.106523055,0,-1229.628306
0.295401765,0.165,0.106667624,48950.1461,9254.905675
0.213190896,,0.106726488,8083.624635,376.3090251
0.235020901,,0.106748857,30017.77407,2296.359716
0.142127264,0,0.106905912,96281.07616,13450.97136
0.443845796,,0.107173447,32633.43073,2496.457451
0.443845796,,0.107173447,32633.43073,2496.457451
0.477101719,,0.107323825,38487.51945,2944.295238
0.142127264,,0.107505552,13576.50362,1038.602527
0.306084533,0.1765,0.107544995,9428.81949,4661.837387
0.235020901,,0.107646549,45836.26912,3506.474588
0.630153273,0.098240361,0.107745939,0,282279.2092
0.4306549,,0.107856777,44466.16325,3401.661488
0.281467719,0.15,0.107931902,67384.29781,5545.43447
0.213190896,,0.108633117,10113.87242,771.1942311
0.213190896,,0.108736641,10126.32793,774.6640869
0.4306549,,0.108758447,44590.71833,3411.189952
0.213190896,,0.108838384,14074.72394,1629.027878
0.235020901,,0.109021334,63024.87004,4821.402558
0.213190896,,0.109120664,10163.69446,777.5226259
0.521021839,0.408120358,0.109300189,153825.5227,1456183.581
0.142127264,,0.109309172,35622.75263,2725.140576
0.383464933,0.1,0.109324075,37117.41358,2575.595387
0.213190896,,0.109375115,10188.60547,779.4283186
0.374361356,0.25,0.109411173,0,104751.2247
0.374361356,0.25,0.109567497,0,52343.99857
0.418950305,0.087716143,0.109603199,22295.35916,938314.0073
0.213190896,0.0765,0.109788203,10973.30247,5035.191658
0.374361357,0.25,0.11006256,16192.16029,94498.54926
0.281467719,0.139320222,0.110122592,19928.81266,11872.67982
0.281467719,,0.110173085,40604.95579,3106.279118
0.213190896,,0.110255976,10275.79403,786.0982431
0.4306549,,0.110287635,42971.5023,4475.627614
0.281467719,,0.110349934,28398.55804,2172.48969
0.235020901,,0.110379738,18185.04155,1391.155679
0.281467719,0.066724295,0.110459193,32010.65534,32016.36289
0.4306549,,0.110546761,44839.82848,3430.246879
0.477101719,,0.110607218,38736.62961,2963.352165
0.213190896,,0.110628929,10313.16055,788.9567822
0.481769623,0.254113648,0.110652268,0,270792.3728
0.213190896,0,0.11065351,10076.5059,532.3135425
0.213190896,0,0.11065351,10076.5059,532.3135425
0.4306549,,0.110759628,45088.93864,3449.303806
0.235020901,0.1,0.110797813,29021.33344,2304.52983
0.213190896,,0.110876066,10338.07157,790.8624749
0.281467719,0.15,0.111030236,47580.04023,15659.16961
0.235020901,,0.111172289,20551.58806,1572.196486
0.383464933,,0.111400045,32633.43073,3062.784562
0.383464933,,0.111400045,32633.43073,3062.784562
0.477101719,,0.111533285,39608.51516,3030.05141
0.235020901,,0.111630515,39110.29485,5825.71783
0.142127264,0,0.111782488,77473.25922,1728.848613
0.142127264,,0.111814496,64644.08607,5924.091291
0.281467719,,0.111854492,28274.00296,2162.961227
0.306084533,,0.111938437,10400.34911,795.6267067
0.4306549,,0.112315314,45088.93864,3449.303806
0.235020901,,0.112655506,20800.69821,1591.253413
0.4306549,,0.112717162,42224.17182,3230.149145
0.142127264,0,0.11302145,13327.39347,7181.173758
0.443845797,,0.113478172,33256.20613,2544.099769
-0.229447283,0,0.113505314,20676.14313,8427.839834
0.281467719,,0.114021989,29021.33344,2220.132008
0.383464933,,0.114042949,27651.22757,2115.318909
0.28146772,0.15,0.114123539,44341.60817,17866.13467
0.420808175,0.268512244,0.114155519,21797.13885,168278.9529
0.374361356,0.172068712,0.114267595,59661.8829,8089.957573
0.213190896,,0.11433966,9740.207188,-148.4124805
0.281467719,0.15,0.114490195,35124.53231,28984.53762
0.306084533,,0.114689031,10549.8152,807.060863
0.235020901,,0.114736153,24288.24043,1858.050393
0.281467719,0.15,0.114752186,40729.51087,30146.16196
0.235020901,,0.114997174,11160.13509,6881.109177
0.213190896,,0.115129338,10786.46985,825.1649437
0.306084533,,0.115139904,10574.72622,808.9665556
0.427796946,0.351263499,0.115164417,1317792.737,47121.15155
0.235020901,,0.115249024,42099.61674,8531.220411
0.281467719,0.15,0.1154109,36868.30342,15459.00617
0.477101719,,0.115456229,51690.35784,3954.312375
0.675903391,,0.11553766,37740.18897,18342.75248
0.477101719,,0.115812132,39359.405,3010.994483
0.142127264,,0.115832307,16939.49076,1295.871043
0.281467719,0.15,0.116012375,75355.82287,5810.165431
0.281467719,,0.116022032,49074.70118,7129.45156
0.235020901,,0.116051963,49074.70118,3754.21464
0.281467719,0.15,0.116151161,4147.684135,27194.50298
0.235020901,,0.11635315,49199.25625,3763.743104
0.293740747,0.272714776,0.116356252,1292881.721,1626825.639
0.298188574,,0.116427214,68131.62828,6621.594817
0.306084533,,0.116479866,10649.45927,814.6836338
0.235020901,,0.116899393,21548.02869,1648.424195
0.142127264,,0.117002468,48950.1461,3744.686176
0.477101719,,0.117006759,52562.24339,4021.011619
0.477101719,,0.117101824,39857.62532,3049.108337
0.439944264,,0.117273496,48825.59102,4754.546512
0.295401765,,0.117277677,52686.79847,4030.540083
0.306084533,,0.117582219,10711.7368,819.4478656
0.306084533,,0.118019579,10736.64782,821.3535583
0.374361356,0.198024807,0.11809467,0,130711.421
0.28146772,,0.118160412,40604.95579,3106.279118
0.306084533,,0.118454915,10761.55884,823.259251
0.402229447,0.28,0.11850721,0,114763.1239
0.402229447,0.28,0.11850721,0,114763.1239
0.142127264,0,0.118610698,2927.044359,4137.868481
0.491035764,,0.118648314,44715.27341,3420.718416
0.235020901,,0.118802614,27775.78264,2124.847372
0.226219811,0.195182373,0.118837538,133273.9347,426265.1579
0.284254529,0.02076614,0.118894061,88060.44094,15430.26203
0.281467719,0.15,0.118965273,85444.78428,6776.735183
0.491035764,,0.119081587,41352.28627,3163.4499
0.28146772,,0.119162936,48078.26054,3677.986932
0.236878774,,0.119422905,28647.6682,2191.546617
0.236878774,,0.119422905,28647.6682,2191.546617
0.236878774,,0.119516591,12580.06299,5963.862255
0.281467719,,0.119580354,30017.77407,2296.359716
0.281467719,,0.119653257,50444.80705,3859.027739
0.235020901,,0.119851954,50693.9172,3878.084666
0.491035764,,0.119929197,38362.96437,3891.230339
0.236878774,,0.119936022,18932.37203,6132.534981
0.306084533,0.1765,0.120056974,10848.74739,849.405596
0.313454907,0.015780351,0.120477858,543932.0305,20079.06744
0.235020901,0.1,0.120585072,38612.07453,-3039.449493
0.383464933,,0.120840617,0,-1496.191086
0.477101719,,0.120914876,39857.62532,3049.108337
0.213190896,,0.121007458,12144.12021,2422.53881
0.213190896,,0.121007458,12144.12021,2422.53881
0.281467719,,0.121041875,29893.21899,2286.831253
0.29204781,0.100252393,0.12116838,36868.30342,2862.040566
0.477101719,0.299462926,0.121277626,41476.84135,3193.786041
0.235020901,,0.121285839,39857.62532,3049.108337
0.235020901,,0.121640154,39982.1804,3058.636801
0.306084533,,0.12180927,10375.43809,2904.778288
0.306084533,,0.121866362,10960.84696,838.5047927
0.295401765,0.095077522,0.121898852,63398.53527,17680.26507
0.295401765,0.095077522,0.121898852,63398.53527,17680.26507
0.420808175,0.299764477,0.121906321,37366.52374,117922.9664
0.399907106,0.2775,0.121980788,53185.01879,44211.54861
0.28146772,,0.122156899,52437.68831,4011.483156
0.429911751,,0.122158596,29893.21899,2286.831253
0.246168138,,0.122232341,51690.35784,3954.312375
0.385322805,,0.122271645,34875.42215,2667.969795
0.306084533,,0.12228409,10985.75798,840.4104854
0.142127264,0,0.122313945,1731.3156,-11394.33158
0.28146772,0.15,0.122371663,51690.35784,4032.218056
0.213190896,,0.122565446,14946.60949,1112.459949
0.295401765,,0.122622565,61779.31925,2838.360886
0.327914538,0.2,0.122810763,118576.4353,9129.526564
0.28146772,0.15,0.122883816,53807.79418,6390.643088
0.429911751,,0.122896474,26654.78693,2542.308341
0.281467719,,0.122963683,27526.67249,2105.790445
0.4306549,,0.123351087,46708.15467,3573.173832
0.235020901,,0.12335412,22793.57948,1743.70883
0.073850441,0.0765,0.123488586,0,4217.116743
0.330701347,0.203,0.123697361,64021.31067,63873.37471
0.28146772,,0.123721813,44092.49801,3373.076098
0.374361356,,0.123765346,63772.20051,2348.978911
0.383464933,0.2598,0.123931667,0,-807.3492582
0.306084533,,0.123949502,10998.21349,1169.681832
0.477101719,,0.124223113,40231.29056,3077.693728
0.306084533,,0.124344634,11110.31306,849.9389489
0.306084533,,0.124344634,11110.31306,849.9389489
0.437510711,,0.124507317,33380.76121,2553.628232
0.281467719,0.15,0.124708978,4982.203165,16008.28048
0.235020901,,0.124732356,20551.58806,1572.196486
0.235020901,,0.124732356,20551.58806,1572.196486
0.306084533,,0.12475121,11135.22407,851.8446417
0.443845797,0.3248,0.124763944,34750.86708,2677.917752
0.281467719,0.149999999,0.124876889,37366.52374,70811.17318
0.4306549,,0.125074683,47330.93007,2311.971272
0.306084533,,0.125155972,11160.13509,853.7503344
0.298188574,0.007055971,0.125306356,0,61051.14625
0.306084533,,0.125357676,11172.5906,854.7031807
0.28146772,,0.125465137,47953.70546,3668.458468
0.235020901,,0.125667829,29519.55375,2258.245862
0.433652778,,0.125879506,32882.54089,2515.514378
0.235020901,,0.126099199,37491.07882,2868.067529
0.443845797,,0.126301062,38612.07453,2953.823701
0.281467719,0.15,0.126353807,88683.21634,3419.597523
0.477101719,,0.126394673,40480.40072,3096.750655
0.298188574,0.168,0.126653186,114964.338,3377.554473
0.281467719,0.006851393,0.126658528,56921.67116,4709.867257
0.28146772,,0.126780598,44964.38356,3439.775343
0.374361356,0.01503578,0.126828661,66886.07749,3163.117571
0.281467719,,0.12703636,51939.46799,5876.894675
0.28146772,0.15,0.127162988,56921.67116,4419.429245
0.236878774,0.102,0.127181507,16192.16029,8397.330074
0.071063632,0,0.127252227,3724.196866,-131.6389999
0.306084533,,0.12735443,10487.53766,768.7613137
0.281467719,,0.127438651,20053.36774,1534.082632
0.235020901,0.1,0.127526416,40729.51087,10591.32544
0.281467719,,0.127600605,27900.33772,2134.375836
0.383464933,,0.127859461,29145.88852,2229.660471
0.235020901,,0.12792719,30142.32915,2305.88818
0.306084533,,0.127939489,11334.5122,867.0901833
0.281467719,,0.128059498,43469.72261,3325.43378
0.281467719,,0.128082599,21672.58377,3719.915577
0.306084533,,0.128135038,11346.96771,868.0430297
0.402229447,0.28,0.128378993,0,112026.0731
0.28146772,0.15,0.128575409,46957.26483,56165.96646
0.235020901,0.05,0.128685083,10911.02493,6040.704159
0.235020901,0.1,0.128691566,29145.88852,4408.071286
0.213190896,,0.128790502,12580.06299,1045.221543
0.429911751,,0.128886599,33629.87136,508.7374667
0.284254528,0.153,0.129018505,71370.06034,5479.286036
0.213190896,,0.129110392,12580.06299,962.3748188
0.213190896,,0.129110392,12580.06299,962.3748188
0.28146772,,0.129199092,53807.79418,5797.870288
0.281467719,0.15,0.12923503,40355.84564,3038.079704
0.444031584,0.022471233,0.129249459,86192.11475,155950.1936
0.306084533,,0.129299375,11421.70076,873.7601078
0.446632605,0.3278,0.129587934,32633.43073,4924.604591
0.284254528,,0.129737413,74857.60255,10425.48685
0.477101719,0.3606,0.129875177,46583.59959,3566.182434
0.281467719,0.15,0.130088381,86939.44523,3280.869623
0.281467719,,0.130247351,32135.21041,2458.343597
0.281467719,,0.130247351,32135.21041,2458.343597
0.374361356,0.25,0.130282035,68256.18336,11400.85606
0.306084533,,0.130638656,11508.88931,880.4300323
0.284254528,,0.130656657,69626.28923,6421.310207
0.446632606,,0.130806092,38487.51945,2944.295238
0.432512773,0.102,0.130841607,54306.0145,2592.736408
0.420808174,,0.130905339,91298.873,6984.363784
0.235020901,0.1,0.130959025,2341.635488,14651.99594
0.142127264,0,0.131038635,57170.78132,937.8469655
0.142127264,,0.131054838,5094.302736,853.0421365
0.098467255,,0.131097535,75604.93303,5783.777377
0.281467719,,0.131159452,54679.67974,4182.9955
0.306084533,,0.131244573,8382.556825,1905.960546
0.281467719,0.15,0.131357936,44839.82848,3987.057428
0.429911751,0.3098,0.131421946,32135.21041,2471.327877
0.306084533,,0.131582929,11571.16685,885.194264
0.298188574,0.029727239,0.131624227,87562.22062,24505.67791
0.284254528,0.153,0.131766283,63273.9802,29510.92327
0.284254528,0.153,0.131766283,63273.9802,29510.92327
0.142127264,0,0.131894918,114715.2279,15587.88688
0.142127264,,0.131996444,29394.99867,-2898.566786
0.142127264,,0.131996444,29394.99867,-2898.566786
0.374361356,0.149999999,0.132082579,0,225251.2305
0.142127264,,0.132111014,4982.203165,964.1340101
0.281467719,0.15,0.132155161,75729.48811,11598.57718
0.142127264,0,0.132540861,47206.37499,-3352.160309
0.306084533,,0.132702725,11645.8999,890.9113422
0.306084533,,0.132702725,11645.8999,890.9113422
0.284254528,0.153,0.132719831,75106.71271,11931.38661
0.281467719,,0.132726917,55302.45513,4230.637818
0.235020901,,0.132787138,44341.60817,3392.133025
0.443845797,0.3248,0.132889667,35747.30771,2797.594274
0.235020901,0.08886616,0.132916995,23416.35488,4187.873415
0.429911751,,0.132933794,33007.09597,2525.042842
0.28146772,,0.132951627,46832.70975,3582.702296
0.306084533,,0.133072804,11670.81091,892.8170349
0.235020901,0.1,0.13311336,48451.92578,4254.221479
0.28146772,,0.133231615,50444.80705,2996.392471
0.235020901,,0.133248335,44466.16325,3149.96055
0.28146772,,0.133379835,57046.22624,4364.036307
0.281467719,,0.133382325,32384.32057,2477.400524
0.213190896,,0.13349643,2852.311312,2936.6461
0.443845797,,0.13355697,35747.30771,2734.66904
0.306084533,,0.133624969,11708.17744,895.675574
0.306084533,,0.133633456,11820.27701,1889.206692
0.142127264,,0.133647878,0,8313.300588
0.142127264,,0.133647878,0,8313.300588
0.281467719,,0.133716956,66138.74702,5059.614147
0.281467719,,0.133716956,66138.74702,5059.614147
0.28146772,,0.133725178,55676.12037,4259.223208
0.28146772,,0.133725178,55676.12037,4259.223208
0.429911751,,0.13387365,26032.01154,1991.448883
0.618671622,0.310260783,0.134060688,0,316311.5529
0.284254529,,0.134105402,50943.02736,3897.141593
0.425685091,,0.134110187,42348.7269,19963.61716
0.281467719,,0.134241851,33007.09597,2525.042842
0.429911751,,0.134370029,33131.65105,2599.584379
0.4306549,,0.134539745,64893.19622,4964.329511
0.382454414,0.266777069,0.134569268,372419.6866,17470.87063
0.142127264,0,0.134752824,138131.5827,18704.70139
0.213190896,,0.135110956,18807.81695,1739.500922
0.306084533,,0.135111926,11122.76857,3907.015407
0.213190896,,0.135281438,13576.50362,1038.602527
0.246168137,0.112,0.135458153,70124.50955,5781.827695
0.374361356,0.25,0.135494041,0,59527.46947
0.281467719,,0.135518447,40854.06595,3125.336045
0.281467719,0.15,0.135716851,33256.20613,5866.552152
0.383464933,,0.13572606,41601.39643,3182.506827
0.284254529,,0.135744908,53683.2391,4106.767791
0.477101719,,0.135894447,42224.17182,3230.149145
0.235020901,,0.13592096,36370.0831,2782.311358
0.281467719,,0.136142155,32757.98581,2505.985915
0.306084533,,0.136155822,11882.55455,909.0154229
0.281467719,0.15,0.136174111,85818.44952,2618.387524
0.306084533,,0.136233823,11683.26642,1823.494233
0.281467719,0.15,0.136279567,51565.80276,3964.260331
0.281467719,0.15,0.136295423,55551.56529,7510.056725
0.281467719,0.15,0.136295423,55551.56529,7510.056725
0.306084533,,0.136333758,11895.01006,909.9682693
0.142127264,0,0.13641496,60782.87861,-11061.27134
0.142127264,0,0.13641496,60782.87861,-11061.27134
0.374361356,0.25,0.136683245,68131.62828,5223.248936
0.420808175,0.158178068,0.136714734,69501.73415,146355.9108
0.306084533,,0.136976901,11857.64353,1287.590983
0.281467719,0.15,0.137123163,35871.86279,55918.08686
0.4306549,,0.137178369,41352.28627,2783.382969
0.281467719,0.001750852,0.137187271,63273.9802,11257.85049
0.429911751,,0.137349823,33505.31628,2563.156696
0.427796943,0.380347404,0.137482533,1037668.364,175659.9938
0.28146772,,0.137544603,33754.42644,2708.064092
0.095680446,0.076197686,0.137745497,64145.86575,19982.9329
0.295401765,0.165,0.137881128,27402.11741,92418.15729
0.477101719,,0.137937325,48825.59102,3105.905368
0.306084533,,0.138092833,12019.56514,919.4967329
0.306084533,,0.138266738,12032.02064,920.4495792
0.236878774,0.102,0.13830074,92544.42379,8389.291765
0.095680446,0.15,0.138348937,58540.88719,4749.555229
0.142127264,0,0.138355775,2927.044359,309.8121167
0.28146772,,0.138866969,33629.87136,2572.685159
0.477101719,,0.138882758,41975.06166,3211.092217
0.477101719,,0.138882758,41975.06166,3211.092217
0.290571296,0,0.138903,0,-3990.284548
0.374361356,0.25,0.13899152,0,74894.01337
0.142127264,0,0.139006939,21921.69393,3564.766621
0.281467719,0.15,0.139010002,48202.81562,16259.82879
0.28146772,0.15,0.139024884,53558.68402,9117.663623
0.235020901,,0.139081836,26530.23185,2029.562737
0.429911751,,0.139121368,31636.9901,2420.229742
0.429911751,,0.139121368,31636.9901,2420.229742
0.281467719,,0.139216411,58914.55243,5378.388065
0.28146772,0.15,0.139311876,51067.58244,4721.000599
0.142127264,0,0.139368902,44839.82848,4385.59876
0.281467719,0.149903117,0.1394588,24661.90567,45822.83192
0.281467719,0.15,0.139561083,63273.9802,5781.819807
0.298188574,0.168,0.13957982,70871.84002,5447.664322
0.235020901,0.1,0.139682486,33878.98152,2643.679208
0.142127264,,0.139722349,43469.72261,4130.876782
0.281467719,,0.139857926,50943.02736,3897.141593
0.281467719,,0.1399392,60160.10322,4602.247896
0.4306549,0.3106,0.140042836,45836.26912,3443.57563
0.306084533,,0.140156191,12169.03123,930.9308891
0.306084533,,0.140156191,12169.03123,930.9308891
0.142127264,0,0.140198758,96530.18632,8813.960161
0.441802137,,0.140257276,49323.81133,3458.645394
0.379006038,0.000480487,0.140299643,90302.43237,4237.343462
0.142127264,0,0.14032551,28896.77836,3506.863376
0.142127264,,0.140453904,24163.68535,2158.430047
0.429911751,,0.140576609,33878.98152,2591.742087
0.281467719,0.15,0.140625883,59537.32782,5020.252314
0.235020901,,0.140850298,27028.45217,2067.676591
0.281467719,0.15,0.140889224,47455.48515,3322.210581
0.306084533,0.1765,0.140950631,10774.01434,903.7949648
0.284254528,0.153,0.140972083,49946.58673,28131.11203
0.236878774,0.102,0.141025144,55177.90005,2604.92891
0.374361356,0.25,0.14117944,65266.86146,11934.96559
0.142127264,,0.141196349,74483.93732,-2686.487919
0.28146772,0.15,0.141230805,67633.40796,6654.894504
0.306084533,,0.141239728,12306.04182,576.4458388
0.281467719,,0.14125346,58665.44227,4487.906334
0.281467719,0.15,0.141359116,58167.22195,5179.7252
0.142127264,0,0.14144242,249.1101582,20.35535514
0.477101719,,0.141506182,49323.81133,3773.271567
0.295401765,0.165,0.141628239,59537.32782,4567.589859
0.306084533,,0.14167075,12281.1308,939.5065063
0.306084533,,0.14167075,12281.1308,939.5065063
0.28146772,,0.141777506,47081.81991,3601.759223
0.281467719,,0.141784937,54555.12466,4173.467036
0.142127264,0,0.141858708,17188.60092,1531.078366
0.295401765,,0.141991363,50320.25197,3849.499275
0.236878774,,0.142011198,12953.72823,4304.829186
0.300231306,0.170199,0.142040892,44590.71833,3534.540615
0.306084533,0.1765,0.142076493,13078.28331,1454.938484
0.142127264,,0.142127264,17935.93139,1372.098752
0.142127264,,0.142127264,20053.36774,1534.082632
0.142127264,,0.142127264,20053.36774,1534.082632
0.142127264,,0.142127264,809.6080143,61.93501309
0.142127264,,0.142127264,26032.01154,1991.448883
0.142127264,,0.142127264,3774.018897,288.7124457
0.142127264,,0.142127264,19679.7025,1505.497241
0.142127264,,0.142127264,1967.97025,150.5497241
0.142127264,,0.142127264,17562.26616,1343.513361
0.142127264,,0.142127264,1768.682124,135.3041825
0.142127264,,0.142127264,21298.91853,1629.367268
0.142127264,,0.142127264,16939.49076,1295.871043
0.142127264,,0.142127264,2366.546503,181.0408075
0.142127264,,0.142127264,18558.70679,1419.741069
0.142127264,,0.142127264,18558.70679,1419.741069
0.142127264,,0.142127264,921.7075855,70.51063029
0.142127264,,0.142127264,9453.730506,723.2103837
0.142127264,,0.142127264,1208.184268,92.42609646
0.142127264,,0.142127264,8357.645809,639.3599044
0.142127264,,0.142127264,10836.29188,828.9763291
0.28146772,,0.142210735,49946.58673,3820.913885
0.28146772,0.15,0.142250037,49946.58673,4093.583771
0.244310265,0.11,0.142254159,37989.29913,4285.014902
0.281467719,,0.142291262,60782.87861,4649.890214
0.467254994,0.078029495,0.142416297,0,673229.5258
0.235020901,,0.142434179,20800.69821,1613.701654
0.095680446,0.15,0.142604926,88309.5511,24022.95489
0.235020901,,0.142671385,18558.70679,1419.741069
0.213190896,0,0.14275385,9503.552537,-2201.400545
0.477101719,,0.142850136,42473.28198,3249.206072
0.281467719,,0.142895533,60035.54814,4592.719433
0.306084533,,0.143033523,12343.40834,1155.990145
0.281467719,0.15,0.143045199,47455.48515,4586.808179
0.281467719,0.15,0.143089102,50320.25197,4322.037385
0.281467719,,0.143117169,35124.53231,2687.026722
0.142127264,0,0.143117862,81708.13191,5641.860665
0.235020901,,0.143127233,20925.25329,1600.781877
0.281467719,,0.143207114,31387.87994,2401.172815
0.281467719,,0.143273003,52811.35355,3795.862645
0.281467719,0.071830219,0.143371378,37740.18897,5572.536769
0.477101718,,0.143376261,39733.07024,4051.934955
0.281467719,,0.143433893,27028.45217,2067.676591
0.281467719,,0.143433893,27028.45217,2067.676591
0.284254529,,0.143466052,57918.11179,4430.735552
0.429911751,,0.143732992,34252.64676,2620.327477
0.281467719,,0.143882477,59786.43798,4573.662506
0.235020901,,0.144085189,35498.19755,2715.612113
0.443845797,0.3248,0.144153741,37117.41358,2858.958559
0.28146772,0.15,0.14437556,52562.24339,4053.47232
0.281467719,0.15,0.144418316,54181.45942,3980.223246
0.235020901,0.1,0.144425834,62277.53956,-2941.405188
0.281467719,,0.144471619,41850.50659,3201.563754
